Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,avg_buy_price,rate_vs,shares_vs,Close_vs
2024-04-02,10130.0,10100.0,10150.0,10100.0,10130.0,624880,12592.575,0,2462.5750000000007,10130.0,1,-3.1340384615384576,13000,,50.199203187250994,10137.0,9967.75,10287.4167,10703.875,0.0,10537.425,0.4242,457480.KS,0.3914,Hold,10537.425,36.294878737143684,26,470.62200927734375
2024-04-03,9645.0,9740.0,9740.0,9625.0,9645.0,1007983,12107.575,0,2462.5750000000007,9645.0,1,-6.864807692307684,13000,,48.0,10039.0,9944.5,10260.8333,10682.9167,0.0,10537.425,0.1006,457480.KS,0.3882,Hold,10537.425,36.470625958693724,26,471.0463562011719
2024-04-04,9785.0,9750.0,9810.0,9745.0,9785.0,776742,12247.575,0,2462.5750000000007,9785.0,1,-5.787884615384609,13000,,58.33333333333333,9956.0,9935.25,10237.1667,10663.4167,0.0,10537.425,-0.012,457480.KS,0.4085,Hold,10537.425,34.067571824291086,26,465.2441101074219
2024-04-05,9810.0,9815.0,9815.0,9770.0,9810.0,280217,12272.575,0,2462.5750000000007,9810.0,1,-5.5955769230769175,13000,,54.54545454545455,9906.0,9921.75,10213.9167,10643.0417,0.0,10537.425,-0.0591,457480.KS,0.4092,Hold,10537.425,36.11506171298024,26,470.1878356933594
2024-04-08,9870.0,9865.0,9975.0,9845.0,9870.0,452436,12332.575,0,2462.5750000000007,9870.0,1,-5.134038461538459,13000,,46.524064171123,9848.0,9920.75,10188.8333,10621.6667,0.0,10537.425,-0.0399,457480.KS,0.4017,Hold,10537.425,36.19271658023688,26,470.3753356933594
2024-04-09,9980.0,9965.0,9990.0,9910.0,9980.0,294156,12442.575,0,2462.5750000000007,9980.0,1,-4.287884615384607,13000,,52.54691689008043,9818.0,9917.75,10167.4167,10602.6667,0.0,10537.425,0.0522,457480.KS,0.395,Hold,10537.425,36.4338334263721,26,470.95751953125
2024-04-11,9920.0,9975.0,9975.0,9850.0,9920.0,261878,12382.575,0,2462.5750000000007,9920.0,1,-4.749423076923076,13000,,45.533141210374644,9873.0,9907.75,10144.9167,10586.2917,0.0,10537.425,0.076,457480.KS,0.4071,Hold,10537.425,35.93932713056872,26,469.7635192871094
2024-04-12,10120.0,10090.0,10145.0,10085.0,10120.0,376417,12582.575,0,2462.5750000000007,10120.0,1,-3.210961538461532,13000,,54.39560439560439,9940.0,9926.25,10130.5,10570.25,0.0,10537.425,0.2224,457480.KS,0.4304,Hold,10537.425,33.28699126652696,26,463.359375
2024-04-15,9940.0,9940.0,9960.0,9875.0,9940.0,282611,12402.575,0,2462.5750000000007,9940.0,1,-4.595576923076916,13000,,52.51989389920425,9966.0,9954.0,10117.25,10553.75,0.0,10537.425,0.1938,457480.KS,0.4618,Hold,10537.425,30.851239680693162,26,457.4781799316406
2024-04-16,9405.0,9460.0,9495.0,9395.0,9405.0,564798,11867.575,0,2462.5750000000007,9405.0,1,-8.710961538461536,13000,,38.22894168466523,9873.0,9943.75,10093.25,10539.4167,0.0,10537.425,-0.1723,457480.KS,0.4551,Hold,10537.425,30.51204311940308,26,456.6591796875
2024-04-17,9135.0,9235.0,9235.0,9080.0,9135.0,644386,11597.575,0,2462.5750000000007,9135.0,1,-10.787884615384613,13000,,29.166666666666657,9704.0,9900.5,10062.8333,10527.0417,0.0,10537.425,-0.5648,457480.KS,0.4472,Hold,10537.425,29.37181587417357,26,453.9060668945313
2024-04-18,8990.0,9025.0,9025.0,8965.0,8990.0,503052,11452.575,0,2462.5750000000007,8990.0,1,-11.90326923076922,13000,,25.604838709677423,9518.0,9855.75,10033.8333,10515.7083,0.0,10537.425,-0.8739,457480.KS,0.4477,Hold,10537.425,28.9426918420939,26,452.8699340820313
2024-04-19,8625.0,8695.0,8710.0,8570.0,8625.0,1032581,11087.575,0,2462.5750000000007,8625.0,1,-14.71096153846153,13000,,23.47504621072089,9219.0,9783.25,9997.9167,10500.9167,0.0,10537.425,-1.2621,457480.KS,0.4551,Hold,10537.425,27.373365843061826,26,449.0807495117188
2024-04-22,8485.0,8480.0,8500.0,8460.0,8485.0,320044,10947.575,0,2462.5750000000007,8485.0,1,-15.787884615384606,13000,,19.489981785063748,8928.0,9709.5,9962.5,10484.25,0.0,10537.425,-1.5323,457480.KS,0.4369,Hold,10537.425,28.987661897057954,26,452.978515625
2024-04-23,8235.0,8430.0,8430.0,8225.0,8235.0,507958,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,cash_100%_Sell 100% of holdings (1 shares - Trailing Stop Loss at 8429.94),18.04384485666104,8694.0,9629.0,9921.9167,10468.5,0.0,10537.425,-1.7893,457480.KS,0.4197,Hold,0.0,31.35391086000042,26,458.69189453125
2024-04-24,9220.0,8945.0,9490.0,8945.0,9220.0,1634128,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,,43.86724386724387,8711.0,9592.5,9903.6667,10460.25,0.0,10537.425,-1.1623,457480.KS,0.4251,Hold,0.0,31.214981449049084,26,458.3564453125
2024-04-25,9050.0,9200.0,9200.0,9045.0,9050.0,999635,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,,39.48497854077253,8723.0,9538.25,9891.8333,10450.2083,0.0,10537.425,-0.8034,457480.KS,0.4211,Hold,0.0,30.430305810394493,26,456.4618225097656
2024-04-26,9685.0,9800.0,9800.0,9500.0,9685.0,499725,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,,48.47746650426309,8935.0,9512.5,9891.3333,10450.1667,0.0,10537.425,-0.0723,457480.KS,0.4157,Hold,0.0,32.322498603708944,26,461.0305786132813
2024-04-29,9820.0,9765.0,9880.0,9515.0,9820.0,1277760,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,,49.40191387559808,9202.0,9500.5,9890.0833,10449.9583,0.0,10537.425,0.5061,457480.KS,0.4094,Hold,0.0,32.98864440103332,26,462.6390075683594
2024-04-30,11055.0,10760.0,11055.0,10755.0,11055.0,2497794,10656.400000000001,0,10656.400000000001,0.0,0,-18.0276923076923,13000,,60.13195098963242,9766.0,9545.25,9913.4167,10458.125,0.0,10537.425,1.6937,457480.KS,0.4243,Hold,0.0,29.960319443379852,26,455.3270263671875
2024-05-02,10140.0,10225.0,10230.0,10135.0,10140.0,1393859,11656.400000000001,0,11656.400000000001,0.0,0,-16.739999999999988,14000,"Monthly invest 7.1% of total investment ($1,000.00)",51.78571428571429,9950.0,9545.75,9921.3333,10455.9583,0.0,10537.425,1.7479,457480.KS,0.4052,Hold,0.0,30.31479474824919,28,458.0801086425781
2024-05-03,10135.0,10135.0,10200.0,10095.0,10135.0,448919,11605.725000000002,0,1470.7250000000022,10135.0,1,-17.101964285714267,14000,cash_13%_Buy 90% of cash (1 shares - Safe - MRI:0.39),50.125733445096394,10167.0,9570.25,9929.5833,10452.75,0.0,10537.425,1.7006,457480.KS,0.3865,Hold,10185.675,32.65813142245424,28,463.7639465332031
2024-05-07,10445.0,10325.0,10470.0,10325.0,10445.0,690761,11915.725000000002,0,1470.7250000000022,10445.0,1,-14.887678571428554,14000,,54.14273995077933,10319.0,9603.25,9942.0,10452.5,0.0,10537.425,1.7936,457480.KS,0.3814,Hold,10185.675,34.86313111192448,28,469.11224365234375
2024-05-08,10130.0,10075.0,10190.0,10075.0,10130.0,870195,11600.725000000002,0,1470.7250000000022,10130.0,1,-17.13767857142856,14000,,56.17021276595745,10381.0,9619.25,9951.75,10449.375,0.0,10537.425,1.5589,457480.KS,0.3794,Hold,10185.675,34.871271542040326,28,469.1319885253906
2024-05-09,10080.0,9975.0,10100.0,9970.0,10080.0,720056,11550.725000000002,0,1470.7250000000022,10080.0,1,-17.494821428571417,14000,,58.35543766578249,10186.0,9629.75,9958.8333,10445.25,0.0,10537.425,1.3015,457480.KS,0.373,Hold,10185.675,35.981905525986996,28,471.8258666992188
2024-05-10,9900.0,10000.0,10030.0,9885.0,9900.0,594050,11370.725000000002,0,1470.7250000000022,9900.0,1,-18.780535714285694,14000,,57.99648506151142,10138.0,9625.75,9959.5833,10443.125,0.0,10537.425,0.9573,457480.KS,0.3743,Hold,10185.675,36.22192868722261,28,472.4080505371094
2024-05-13,9695.0,9765.0,9765.0,9685.0,9695.0,557418,11165.725000000002,0,1470.7250000000022,9695.0,1,-20.244821428571413,14000,,59.6745027124774,10050.0,9614.5,9954.4167,10437.2917,0.0,10537.425,0.5585,457480.KS,0.3863,Hold,10185.675,36.2341456233006,28,472.4376831054688
2024-05-14,9875.0,9875.0,9895.0,9840.0,9875.0,333814,11345.725000000002,0,1470.7250000000022,9875.0,1,-18.959107142857125,14000,,62.47755834829444,9936.0,9602.25,9954.5,10430.4583,0.0,10537.425,0.3935,457480.KS,0.3828,Hold,10185.675,37.15765036905169,28,474.67767333984375
2024-05-16,9890.0,9900.0,9980.0,9890.0,9890.0,516705,11360.725000000002,0,1470.7250000000022,9890.0,1,-18.851964285714274,14000,,65.5107778819119,9888.0,9599.75,9951.0833,10419.8333,0.0,10537.425,0.2763,457480.KS,0.3656,Hold,10185.675,39.163303884248386,28,479.5424499511719
2024-05-17,9955.0,9950.0,9975.0,9925.0,9955.0,298260,11425.725000000002,0,1470.7250000000022,9955.0,1,-18.387678571428555,14000,,58.323895809739525,9863.0,9627.25,9941.25,10409.4167,0.0,10537.425,0.2267,457480.KS,0.3628,Hold,10185.675,39.456220968524,28,480.2529296875
2024-05-20,10090.0,9980.0,10135.0,9975.0,10090.0,473672,11560.725000000002,0,1470.7250000000022,10090.0,1,-17.42339285714284,14000,,61.87214611872146,9901.0,9675.0,9933.8333,10402.6667,0.0,10537.425,0.2667,457480.KS,0.3668,Hold,10185.675,39.65150321864392,28,480.7265930175781
2024-05-21,9975.0,9940.0,10060.0,9940.0,9975.0,347251,11445.725000000002,0,1470.7250000000022,9975.0,1,-18.244821428571413,14000,,53.756476683937834,9957.0,9724.25,9924.9167,10394.2917,0.0,10537.425,0.1988,457480.KS,0.3613,Hold,10185.675,40.18444346415516,28,482.0192565917969
2024-05-22,10375.0,10400.0,10400.0,10300.0,10375.0,873594,11845.725000000002,0,1470.7250000000022,10375.0,1,-15.387678571428554,14000,,56.72727272727273,10057.0,9811.75,9927.5,10388.25,0.0,10537.425,0.3969,457480.KS,0.3677,Hold,10185.675,39.606762307528236,28,480.6180725097656
2024-05-23,10250.0,10190.0,10305.0,10185.0,10250.0,585043,11720.725000000002,0,1470.7250000000022,10250.0,1,-16.280535714285694,14000,,36.650082918739635,10129.0,9900.0,9926.5833,10380.25,0.0,10537.425,0.413,457480.KS,0.3754,Hold,10185.675,38.13403645603429,28,477.0459289550781
2024-05-24,9945.0,10135.0,10135.0,9935.0,9945.0,500007,11415.725000000002,0,1470.7250000000022,9945.0,1,-18.45910714285712,14000,,45.94594594594595,10127.0,9985.5,9917.0833,10371.6667,0.0,10537.425,0.2,457480.KS,0.365,Hold,10185.675,39.472514410564166,28,480.2924499511719
2024-05-28,10160.0,10230.0,10230.0,10145.0,10160.0,529164,11630.725000000002,0,1470.7250000000022,10160.0,1,-16.923392857142836,14000,,44.05010438413362,10187.0,10090.25,9907.4167,10358.375,0.0,10537.425,0.175,457480.KS,0.3821,Hold,10185.675,39.631158434258644,28,480.67724609375
2024-05-29,10145.0,10055.0,10205.0,10055.0,10145.0,737646,11615.725000000002,0,1470.7250000000022,10145.0,1,-17.030535714285698,14000,,50.3579952267303,10141.0,10113.25,9897.8333,10352.125,0.0,10537.425,0.1233,457480.KS,0.4028,Hold,10185.675,38.23573521434364,28,477.2926025390625
2024-05-30,10130.0,10145.0,10145.0,10100.0,10130.0,220615,11600.725000000002,0,1470.7250000000022,10130.0,1,-17.13767857142856,14000,,51.213592233009706,10117.0,10128.75,9886.5833,10343.7083,0.0,10537.425,0.0663,457480.KS,0.4006,Hold,10185.675,36.913550701853914,28,474.0856018066406
2024-05-31,10295.0,10275.0,10295.0,10165.0,10295.0,325641,11765.725000000002,0,1470.7250000000022,10295.0,1,-15.959107142857132,14000,,59.65770171149144,10187.0,10090.75,9873.8333,10336.75,11114.4792,10537.425,0.1225,457480.KS,0.38,Hold,10185.675,38.61409536031402,28,478.2103271484375
2024-06-03,10195.0,10295.0,10295.0,10180.0,10195.0,307726,12665.725000000002,0,2470.725000000002,10195.0,1,-15.561833333333318,15000,"Monthly invest 6.7% of total investment ($1,000.00)",62.88659793814433,10185.0,10093.5,9869.0,10329.9583,11115.2708,10537.425,0.0789,457480.KS,0.3706,Hold,10185.675,37.976014232864436,30,478.7333068847656
2024-06-04,10175.0,10115.0,10185.0,10100.0,10175.0,335091,12645.725000000002,0,2470.725000000002,10175.0,1,-15.69516666666665,15000,,58.426966292134836,10188.0,10095.5,9870.0833,10322.375,11115.8958,10537.425,0.0256,457480.KS,0.3654,Hold,10185.675,38.21496272980736,30,479.31549072265625
2024-06-05,10150.0,10095.0,10165.0,10090.0,10150.0,221064,12620.725000000002,0,2470.725000000002,10150.0,1,-15.861833333333319,15000,,57.26256983240223,10189.0,10080.75,9873.0833,10315.9167,11115.0,10537.425,-0.0342,457480.KS,0.3572,Hold,10185.675,40.5680486673074,30,485.0486450195313
2024-06-07,10260.0,10210.0,10300.0,10200.0,10260.0,433683,12730.725000000002,0,2470.725000000002,10260.0,1,-15.128499999999988,15000,,58.310626702997276,10215.0,10087.25,9876.0833,10308.625,11114.3333,10537.425,-0.0099,457480.KS,0.3618,Hold,10185.675,40.264293359902474,30,484.3085632324219
2024-06-10,10265.0,10260.0,10300.0,10260.0,10265.0,433534,12735.725000000002,0,2470.725000000002,10265.0,1,-15.095166666666648,15000,,55.131964809384165,10209.0,10096.5,9882.3333,10300.75,11112.5625,10537.425,-0.0003,457480.KS,0.3707,Hold,10185.675,40.91636961669597,30,485.8973083496094
2024-06-11,10105.0,10110.0,10110.0,10065.0,10105.0,504790,12575.725000000002,0,2470.725000000002,10105.0,1,-16.16183333333332,15000,,53.71428571428571,10191.0,10106.75,9883.4167,10291.0833,11110.9375,10537.425,-0.1039,457480.KS,0.3662,Hold,10185.675,41.36996718802748,30,487.0024719238281
2024-06-12,9965.0,10040.0,10045.0,9950.0,9965.0,546567,12435.725000000002,0,2470.725000000002,9965.0,1,-17.09516666666665,15000,,36.241610738255034,10149.0,10120.25,9880.8333,10278.9583,11108.5417,10537.425,-0.2604,457480.KS,0.3518,Hold,10185.675,43.034552785853556,30,491.0581359863281
2024-06-13,10450.0,10290.0,10700.0,10225.0,10450.0,3750746,12920.725000000002,0,2470.725000000002,10450.0,1,-13.861833333333317,15000,,55.4054054054054,10209.0,10149.0,9892.5,10272.125,11106.4375,10537.425,-0.0481,457480.KS,0.3456,Hold,10185.675,43.41523956404652,30,491.9856567382813
2024-06-14,10485.0,10450.0,10495.0,10305.0,10485.0,1927040,12955.725000000002,0,2470.725000000002,10485.0,1,-13.628499999999988,15000,,67.0886075949367,10254.0,10178.75,9910.8333,10266.25,11103.5417,10537.425,0.1003,457480.KS,0.351,Hold,10185.675,43.57725659020141,30,492.3804016113281
2024-06-17,10300.0,10305.0,10350.0,10250.0,10300.0,795087,12770.725000000002,0,2470.725000000002,10300.0,1,-14.861833333333319,15000,,53.15614617940199,10261.0,10196.0,9922.3333,10258.6667,11099.7292,10537.425,0.0635,457480.KS,0.3571,Hold,10185.675,45.18108110616608,30,496.28802490234375
2024-06-18,10530.0,10695.0,10700.0,10530.0,10530.0,731833,13000.725000000002,0,2470.725000000002,10530.0,1,-13.328499999999988,15000,,60.946745562130175,10346.0,10218.0,9931.1667,10249.7083,11096.2708,10537.425,0.1715,457480.KS,0.349,Hold,10185.675,45.723784910513906,30,497.61029052734375
2024-06-20,10600.0,10545.0,10605.0,10535.0,10600.0,426790,13070.725000000002,0,2470.725000000002,10600.0,1,-12.861833333333317,15000,,63.58381502890173,10497.0,10259.0,9951.3333,10231.7917,11086.8542,10537.425,0.2866,457480.KS,0.3625,Hold,10185.675,45.15678168361176,30,496.2288208007813
2024-06-21,10250.0,10290.0,10370.0,10240.0,10250.0,524178,12720.725000000002,0,2470.725000000002,10250.0,1,-15.195166666666648,15000,,48.82506527415144,10450.0,10259.0,9956.1667,10218.875,11080.875,10537.425,0.0712,457480.KS,0.3623,Hold,10185.675,44.71127556948134,30,495.1433715820313
2024-06-24,10295.0,10365.0,10365.0,10260.0,10295.0,282150,12765.725000000002,0,2470.725000000002,10295.0,1,-14.895166666666649,15000,,52.68817204301075,10449.0,10276.5,9963.6667,10208.875,11071.5417,10537.425,-0.0501,457480.KS,0.363,Hold,10185.675,44.164513511057386,30,493.8112182617188
2024-06-25,10185.0,10280.0,10280.0,10170.0,10185.0,492392,12655.725000000002,0,2470.725000000002,10185.0,1,-15.62849999999999,15000,,50.256410256410255,10380.0,10275.5,9967.5833,10196.0,11061.6667,10537.425,-0.2016,457480.KS,0.3567,Hold,10185.675,45.00692689420956,30,495.86370849609375
2024-06-26,10455.0,10385.0,10465.0,10380.0,10455.0,346668,12925.725000000002,0,2470.725000000002,10455.0,1,-13.828499999999988,15000,,56.94760820045558,10357.0,10290.25,9972.9167,10186.25,11052.6875,10537.425,-0.1288,457480.KS,0.3591,Hold,10185.675,45.23372567987533,30,496.4162902832031
2024-06-27,10695.0,10730.0,10795.0,10680.0,10695.0,981763,13165.725000000002,0,2470.725000000002,10695.0,1,-12.228499999999986,15000,,59.35483870967742,10376.0,10317.75,9981.1667,10176.9167,11043.4375,10537.425,0.0617,457480.KS,0.3541,Hold,10185.675,45.54963069855736,30,497.18597412109375
2024-06-28,10785.0,10780.0,10850.0,10725.0,10785.0,924638,13255.725000000002,0,2470.725000000002,10785.0,1,-11.628499999999987,15000,,60.788381742738586,10483.0,10350.5,9993.25,10165.7917,11034.6667,10537.425,0.222,457480.KS,0.3622,Hold,10185.675,44.762767799440546,30,495.2688293457031
2024-07-01,10820.0,10785.0,10840.0,10720.0,10820.0,669912,14290.725000000002,0,3470.725000000002,10820.0,1,-10.682968749999988,16000,"Monthly invest 6.2% of total investment ($1,000.00)",65.64551422319475,10588.0,10376.75,10004.25,10158.0,11026.1042,10537.425,0.3207,457480.KS,0.369,Hold,10185.675,44.328515994253145,32,496.40765380859375
2024-07-02,11085.0,11205.0,11265.0,11085.0,11085.0,1147319,14555.725000000002,0,3470.725000000002,11085.0,1,-9.026718749999985,16000,,73.23651452282158,10768.0,10421.25,10020.1667,10153.7917,11017.75,10537.425,0.5135,457480.KS,0.3632,Hold,10185.675,45.6436141977149,32,499.62603759765625
2024-07-03,12290.0,11795.0,12290.0,11790.0,12290.0,2656713,15760.725000000002,0,3470.725000000002,12290.0,1,-1.4954687499999841,16000,,79.3929712460064,11135.0,10527.0,10064.25,10162.5417,11014.6667,10537.425,1.3076,457480.KS,0.3589,Hold,10185.675,46.56621556869076,32,501.8838806152344
2024-07-05,13030.0,12870.0,13145.0,12825.0,13030.0,2412781,16372.025000000003,0,3342.0250000000033,13030.0,1,2.3251562500000267,16000,,87.3972602739726,12019.0,10801.5,10169.3333,10191.625,11011.8958,12934.349999999999,2.4207,457480.KS,0.3583,Hold,12934.349999999999,47.79230209970506,32,504.8844299316406
2024-07-08,12950.0,13050.0,13050.0,12780.0,12950.0,1334068,16292.025000000003,0,3342.0250000000033,12950.0,1,1.8251562500000151,16000,,84.57142857142857,12445.0,10935.75,10220.6667,10204.75,11010.6458,12934.349999999999,2.4408,457480.KS,0.3571,Hold,12934.349999999999,47.990576909443725,32,505.3696594238281
2024-07-09,13130.0,13040.0,13190.0,13040.0,13130.0,1106785,16472.025,0,3342.0250000000033,13130.0,1,2.9501562500000134,16000,,85.16483516483517,12854.0,11087.0,10273.1667,10220.2917,11011.8125,12934.349999999999,2.3727,457480.KS,0.3601,Hold,12934.349999999999,48.21719628789538,32,505.92425537109375
2024-07-10,13490.0,13535.0,13605.0,13480.0,13490.0,1179972,16832.025,0,3342.0250000000033,13490.0,1,5.20015625000001,16000,,86.39798488664988,13094.0,11263.25,10332.6667,10238.7917,11016.6875,12934.349999999999,2.3414,457480.KS,0.3626,Hold,12934.349999999999,50.20804995926526,32,510.79638671875
2024-07-11,13555.0,13490.0,13620.0,13480.0,13555.0,1339999,16897.025,0,3342.0250000000033,13555.0,1,5.606406250000018,16000,,94.84396200814112,13231.0,11418.5,10389.9167,10260.2083,11020.3333,12934.349999999999,2.1707,457480.KS,0.359,Hold,12934.349999999999,48.41949894439794,32,506.4193420410156
2024-07-12,12355.0,12255.0,12485.0,12255.0,12355.0,2254898,15697.025000000003,0,3342.0250000000033,12355.0,1,-1.8935937499999778,16000,,71.28099173553719,13096.0,11512.0,10430.1667,10273.7083,11017.1875,12934.349999999999,1.2716,457480.KS,0.353,Hold,12934.349999999999,49.69818441550516,32,509.5486145019531
2024-07-15,13495.0,13020.0,13635.0,13020.0,13495.0,3013720,16837.025,0,3342.0250000000033,13495.0,1,5.231406250000004,16000,,78.19420783645656,13205.0,11671.75,10498.3333,10295.7917,11018.125,12934.349999999999,1.1768,457480.KS,0.3642,Hold,12934.349999999999,50.3294465173034,32,511.0934753417969
2024-07-16,13200.0,13200.0,13330.0,13160.0,13200.0,1234326,16542.025,0,3342.0250000000033,13200.0,1,3.387656250000015,16000,,73.2824427480916,13219.0,11805.25,10566.0833,10314.4583,11016.7917,12934.349999999999,0.8436,457480.KS,0.3607,Hold,12934.349999999999,51.515042588744,32,513.9949340820312
2024-07-17,13170.0,13305.0,13320.0,13170.0,13170.0,883749,16512.025,0,3342.0250000000033,13170.0,1,3.200156250000008,16000,,71.76781002638523,13155.0,11935.25,10635.75,10334.7917,11015.1458,12934.349999999999,0.5164,457480.KS,0.3748,Hold,12934.349999999999,48.581373491895924,32,506.81549072265625
2024-07-18,12840.0,12625.0,12875.0,12360.0,12840.0,1264785,16182.025000000003,0,3342.0250000000033,12840.0,1,1.1376562500000187,16000,,67.34177215189874,13012.0,12047.25,10706.0,10351.9583,11011.9375,12934.349999999999,0.0603,457480.KS,0.3943,Hold,12934.349999999999,47.02346970224408,32,503.0028991699219
2024-07-19,12950.0,12840.0,12960.0,12835.0,12950.0,729469,16292.025000000003,0,3342.0250000000033,12950.0,1,1.8251562500000151,16000,,67.75,13131.0,12182.25,10780.4167,10371.4583,11009.1458,12934.349999999999,-0.2294,457480.KS,0.4047,Hold,12934.349999999999,45.651694831470316,32,499.6458129882813
2024-07-22,12440.0,12520.0,12525.0,12395.0,12440.0,1156034,15782.025000000003,0,3342.0250000000033,12440.0,1,-1.3623437499999835,16000,,60.848678943154525,12920.0,12289.5,10850.5,10386.2083,11002.4792,12934.349999999999,-0.7101,457480.KS,0.3869,Hold,12934.349999999999,47.772063104975125,32,504.83489990234375
2024-07-23,12830.0,13000.0,13000.0,12820.0,12830.0,1146729,16172.025000000003,0,3342.0250000000033,12830.0,1,1.0751562500000311,16000,,54.972375690607734,12846.0,12421.75,10910.6667,10407.1667,10999.1458,12934.349999999999,-0.8306,457480.KS,0.3855,Hold,12934.349999999999,47.428112425590705,32,503.9931640625
2024-07-24,11745.0,11615.0,12035.0,11600.0,11745.0,1779785,15087.025000000003,0,3342.0250000000033,11745.0,1,-5.706093749999974,16000,,40.5223251895535,12561.0,12486.25,10955.5833,10423.7083,10993.5208,12934.349999999999,-1.4615,457480.KS,0.4265,Hold,12934.349999999999,42.713960477516885,32,492.4564208984375
2024-07-25,11170.0,11270.0,11290.0,11055.0,11170.0,1308528,14512.025000000003,0,3342.0250000000033,11170.0,1,-9.299843749999981,16000,,35.35433070866141,12227.0,12510.0,10980.3333,10435.8333,10986.2083,12934.349999999999,-2.1262,457480.KS,0.4313,Hold,12934.349999999999,41.698294647101996,32,489.9708251953125
2024-07-26,11335.0,11330.0,11365.0,11265.0,11335.0,951522,14677.025000000003,0,3342.0250000000033,11335.0,1,-8.268593749999976,16000,,37.45143745143744,11904.0,12537.5,11005.5833,10447.8333,10978.75,12934.349999999999,-2.3949,457480.KS,0.4032,Hold,12934.349999999999,43.944087325408866,32,495.46685791015625
2024-07-29,11245.0,11320.0,11320.0,11145.0,11245.0,695731,14587.025000000003,0,3342.0250000000033,11245.0,1,-8.831093749999974,16000,,35.14578408195429,11665.0,12558.75,11008.75,10461.0833,10972.125,12934.349999999999,-2.5267,457480.KS,0.4013,Hold,12934.349999999999,44.093803511932286,32,495.833251953125
2024-07-30,11690.0,11750.0,11750.0,11580.0,11690.0,754999,15032.025000000003,0,3342.0250000000033,11690.0,1,-6.049843749999983,16000,,36.00311041990669,11437.0,12589.0,11034.5833,10477.9583,10967.1667,12934.349999999999,-2.2752,457480.KS,0.4131,Hold,12934.349999999999,43.033619375179846,32,493.23870849609375
2024-07-31,11460.0,11380.0,11480.0,11310.0,11460.0,964088,14802.025000000003,0,3342.0250000000033,11460.0,1,-7.487343749999975,16000,,34.116755117513264,11380.0,12547.5,11056.6667,10493.125,10960.1667,12934.349999999999,-2.1484,457480.KS,0.3928,Hold,12934.349999999999,46.2101065283318,32,501.0123901367188
2024-08-01,11600.0,11700.0,11720.0,11575.0,11600.0,649465,15942.025000000003,0,4342.025000000003,11600.0,1,-6.223382352941154,17000,"Monthly invest 5.9% of total investment ($1,000.00)",43.17976513098464,11466.0,12484.0,11075.9167,10508.9583,10954.7083,12934.349999999999,-1.904,457480.KS,0.414,Hold,12934.349999999999,42.539584602588,34,494.1794738769531
2024-08-02,10645.0,11075.0,11080.0,10635.0,10645.0,1330116,14987.025000000003,0,4342.025000000003,10645.0,1,-11.841029411764692,17000,,23.36448598130842,11328.0,12364.75,11084.5,10518.125,10945.5417,12934.349999999999,-2.1871,457480.KS,0.4612,Hold,12934.349999999999,38.86529521874056,34,485.1481323242188
2024-08-05,9475.0,10250.0,10500.0,9330.0,9475.0,2298013,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,cash_100%_Sell 100% of holdings (1 shares - Trailing Stop Loss at 10347.48),20.080321285140556,10974.0,12191.0,11074.4167,10516.625,10931.5833,12934.349999999999,-2.9227,457480.KS,0.6297,Hold,0.0,32.93888504579716,34,470.58111572265625
2024-08-06,10265.0,10105.0,10300.0,10105.0,10265.0,956454,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,29.205440229062276,10689.0,12047.75,11080.5,10520.0417,10922.1042,12934.349999999999,-2.8142,457480.KS,0.5144,Hold,0.0,34.84855604022156,34,475.2750549316406
2024-08-07,9995.0,10090.0,10100.0,9935.0,9995.0,1340280,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,29.458483754512642,10396.0,11873.0,11085.5,10519.9583,10910.9167,12934.349999999999,-2.7628,457480.KS,0.5204,Hold,0.0,33.50695291271756,34,471.9774169921875
2024-08-08,9710.0,9690.0,9745.0,9545.0,9710.0,777176,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,27.183098591549296,10018.0,11680.75,11082.75,10518.625,10899.8333,12934.349999999999,-2.7574,457480.KS,0.4759,Hold,0.0,37.98702112602552,34,482.9893493652344
2024-08-09,9890.0,10010.0,10075.0,9840.0,9890.0,1051720,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,31.16691285081241,9867.0,11557.5,11082.75,10516.9167,10890.4375,12934.349999999999,-2.5031,457480.KS,0.4338,Hold,0.0,38.82904137926405,34,485.05902099609375
