Date,Open,High,Low,Close,Adj Close,Volume,Change,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Sector
2017-02-08,38740.0,38780.0,38200.0,38400.0,31571.40625,17092950,0.0012919896640826,62.16216216216216,40412.09349753963,38336.0,36259.90650246037,12.0,72.0,60.0,52.10040579160679,39120.0,39164.0,38336.0,35876.333333333336,34020.833333333336,30532.75,71.11513687600642,84.35298386593215,68.73442539258416,77.8942420320112,2.0777819175378776,2.297047883701441,-0.21926596616356342,005930,통신 및 방송 장비 제조업
2017-02-09,38780.0,38840.0,38220.0,38400.0,31571.40625,13694150,0.0012919896640826,62.3728813559322,40404.963633893494,38394.0,36383.036366106506,7.9999999999999964,68.0,60.0,53.472191959842334,38928.0,39188.0,38394.0,35998.666666666664,34079.5,30594.833333333332,60.32608695652173,83.3071611890353,55.62591554494387,67.99418489481859,1.8494207007382457,2.207522447108802,-0.35810174637055625,005930,통신 및 방송 장비 제조업
2017-02-10,38400.0,38760.0,38300.0,38360.0,31538.525390625,11020750,0.0012919896640826,58.14814814814815,40408.327022362806,38398.0,36387.672977637194,4.0000000000000036,64.0,60.0,47.888279007237244,38708.0,39084.0,38398.0,36125.0,34138.166666666664,30656.25,56.159420289855056,80.27604439449138,49.605522682445745,57.98862120665793,1.6412513549482997,2.0942682286767016,-0.45301687372840194,005930,통신 및 방송 장비 제조업
2017-02-13,37740.0,38060.0,37720.0,37960.0,31209.65625,11102050,0.0012919896640826,56.884057971014485,40366.06310453442,38356.0,36345.93689546558,0.0,60.0,60.0,47.350346757953155,38388.0,38890.0,38356.0,36238.333333333336,34181.166666666664,30716.75,52.17391304347825,76.19335044734731,42.7179487179487,49.31646231511278,1.3767196385010194,1.9507585106415652,-0.5740388721405458,005930,통신 및 방송 장비 제조업
2017-02-14,37960.0,38260.0,37320.0,37580.0,30897.240234375,13124150,0.0012919896640826,45.23809523809524,40361.4904614084,38362.0,36362.5095385916,0.0,56.00000000000001,56.00000000000001,41.699750197168505,38140.0,38702.0,38362.0,36342.0,34215.166666666664,30775.083333333332,44.74637681159419,71.14403934056887,29.71246332440361,40.67864490826603,1.0747961254416265,1.7755660336015775,-0.700769908159951,005930,통신 및 방송 장비 제조업
2017-02-15,37080.0,37960.0,37080.0,37720.0,31012.337890625,14191550,0.0012919896640826,45.66929133858268,40275.927895319684,38415.0,36554.072104680316,19.999999999999996,52.0,32.0,35.329396501129466,38004.0,38562.0,38415.0,36442.0,34252.0,30834.583333333332,37.379227053140085,66.0157113147462,21.206433585497155,31.21228187594983,0.8549256419016091,1.591437955261584,-0.7365123133599749,005930,통신 및 방송 장비 제조업
2017-02-16,37800.0,38360.0,37780.0,38020.0,31258.986328125,10226350,0.0012919896640826,33.33333333333333,40211.09585447695,38468.0,36724.90414552305,16.000000000000004,48.0,31.999999999999996,34.117342113644256,37928.0,38428.0,38468.0,36544.666666666664,34287.666666666664,30894.833333333332,36.33086070377039,61.1884087453624,21.270360526136425,24.063085812012407,0.7354474897015286,1.420239862149573,-0.6847923724480445,005930,통신 및 방송 장비 제조업
2017-02-17,37560.0,38040.0,37280.0,37860.0,31127.43359375,15377450,0.0012919896640826,23.157894736842096,40131.332436614786,38514.0,36896.667563385214,12.0,43.99999999999999,31.999999999999993,25.825031719695232,37828.0,38268.0,38514.0,36629.0,34327.666666666664,30952.833333333332,35.38790269559499,56.26681037516106,27.256387836393653,23.244393982675756,0.6000404182009377,1.2561999733598461,-0.6561595551589084,005930,통신 및 방송 장비 제조업
2017-02-20,38220.0,38780.0,38160.0,38660.0,31785.18359375,7485800,0.0012919896640826,40.38461538461539,40115.88997458802,38573.0,37030.11002541198,7.9999999999999964,40.0,32.0,31.70333782959399,37968.0,38178.0,38573.0,36723.666666666664,34376.666666666664,31012.25,43.29388560157789,51.8484826091272,40.36388845584076,29.63021227279029,0.6542231519249269,1.1358046090728622,-0.4815814571479353,005930,통신 및 방송 장비 제조업
2017-02-21,38540.0,39560.0,38420.0,38940.0,32015.384765625,10562600,0.0012919896640826,47.80487804878049,40067.16961159254,38660.0,37252.83038840746,4.0000000000000036,36.0,31.999999999999996,38.60501537436476,38240.0,38190.0,38660.0,36822.666666666664,34432.5,31073.25,51.042735042735025,48.795554507427404,53.6643026004728,40.42819296423574,0.7472706047493164,1.0580978082081531,-0.31082720345883674,005930,통신 및 방송 장비 제조업
2017-02-22,39000.0,39340.0,38980.0,39300.0,32311.373046875,8539450,0.0012919896640826,49.28909952606635,40127.12745254469,38722.0,37316.87254745531,0.0,31.999999999999996,31.999999999999996,36.123270971587644,38556.0,38280.0,38722.0,36927.666666666664,34486.666666666664,31135.083333333332,65.91511532607421,48.27555235243418,73.12661498708009,55.71826868113123,0.8858943168927741,1.0236571099450775,-0.13776279305230343,005930,통신 및 방송 장비 제조업
2017-02-23,39020.0,39440.0,39020.0,39180.0,32212.705078125,10217300,0.0012919896640826,46.69811320754717,40166.23327098101,38773.0,37379.76672901899,0.0,28.000000000000004,28.000000000000004,42.469718909602356,38788.0,38358.0,38773.0,37021.666666666664,34539.0,31199.0,70.87062404870623,49.33000606165264,79.84496124031006,68.87862627595433,0.9588350429772269,1.0106926965515073,-0.051857653574280405,005930,통신 및 방송 장비 제조업
2017-02-24,38960.0,39100.0,38060.0,38220.0,31423.4140625,9296850,0.0012919896640826,36.86274509803921,40095.32506940562,38714.0,37332.67493059438,0.0,24.0,24.0,36.92737419601629,38860.0,38344.0,38714.0,37099.666666666664,34587.5,31258.75,62.32876712328766,49.9469407449959,71.01395348837208,74.66184323858742,0.8062118296910747,0.9697965231794208,-0.16358469348834603,005930,통신 및 방송 장비 제조업
2017-02-27,38020.0,38140.0,37700.0,38060.0,31291.8828125,9033700,0.0012919896640826,41.592920353982294,39912.86833280222,38622.0,37331.13166719778,4.0000000000000036,19.999999999999996,15.999999999999993,38.15804332055643,38740.0,38354.0,38622.0,37152.0,34640.166666666664,31315.25,48.5702257197448,49.58657201262255,55.5038259564891,68.78758022839042,0.6442649606261687,0.9046902106687704,-0.26042525004260175,005930,통신 및 방송 장비 제조업
2017-02-28,38060.0,38760.0,37960.0,38440.0,31604.3046875,15088700,0.0012919896640826,50.44642857142857,39801.65921573081,38571.0,37340.34078426919,0.0,16.000000000000004,16.000000000000004,48.166900300613555,38640.0,38440.0,38571.0,37209.666666666664,34694.333333333336,31371.333333333332,42.16868241154332,49.32880257261746,46.65161290322579,57.72313078269567,0.5888708479574511,0.8415263381265066,-0.2526554901690554,005930,통신 및 방송 장비 제조업
2017-03-02,38420.0,39860.0,38420.0,39720.0,32656.681640625,21249800,0.0012919896640826,61.458333333333336,39914.475101440934,38601.0,37287.524898559066,0.0,12.0,12.0,50.67013682214672,38724.0,38640.0,38601.0,37296.0,34757.666666666664,31432.25,60.80966004039914,51.67184587134337,63.106289162218594,55.08724267397784,0.8036552494669187,0.833952120394589,-0.030296870927670305,005930,통신 및 방송 장비 제조업
2017-03-03,39340.0,39720.0,39160.0,39620.0,32574.46484375,12708700,0.0012919896640826,60.824742268041234,39963.75085420276,38614.0,37264.24914579724,56.00000000000001,7.9999999999999964,-48.000000000000014,57.81617769862852,38812.0,38800.0,38614.0,37383.666666666664,34814.0,31492.916666666668,79.68137118212405,56.006896919178736,80.38988164307263,63.38259456950569,0.9409902970451572,0.8553597557247027,0.08563054132045456,005930,통신 및 방송 장비 제조업
2017-03-06,39220.0,40220.0,39220.0,40080.0,32952.6640625,12234850,0.0012919896640826,68.02721088435375,40100.87015036948,38645.0,37189.12984963052,52.0,100.0,48.0,64.68303956961697,39184.0,39022.0,38645.0,37469.0,34877.833333333336,31555.25,93.95744550856129,61.86385120047536,93.95744550856129,79.15120543795086,1.1312849863253935,0.910544801844841,0.22074018448055255,005930,통신 및 방송 장비 제조업
2017-03-07,39800.0,40320.0,39800.0,40200.0,33051.32421875,10553250,0.0012919896640826,73.30960854092527,40241.62337825736,38677.0,37112.37662174264,48.0,100.0,52.0,71.94644681090472,39612.0,39176.0,38677.0,37548.333333333336,34939.666666666664,31617.5,94.40153468166723,66.9746161084843,94.40153468166726,89.58295394443375,1.2905715988736288,0.9865501612505986,0.30402143762303024,005930,통신 및 방송 장비 제조업
2017-03-08,40200.0,40620.0,40140.0,40200.0,33051.32421875,12140950,0.0012919896640826,72.62773722627738,40452.46325542195,38746.0,37039.53674457805,43.99999999999999,100.0,56.00000000000001,80.0599480446406,39964.0,39302.0,38746.0,37621.666666666664,35012.166666666664,31678.916666666668,93.32443026350684,71.20278563056148,93.08761575692681,93.81553198238514,1.3993829192564846,1.0691167128517758,0.33026620640470883,005930,통신 및 방송 장비 제조업
2017-03-09,40200.0,40300.0,40020.0,40200.0,33051.32421875,14372250,0.0012919896640826,71.04247104247105,40651.98052389278,38836.0,37020.01947610722,40.0,96.0,56.0,71.8938915052077,40060.0,39392.0,38836.0,37698.333333333336,35103.0,31740.833333333332,90.8558275789914,73.6968568558532,90.38219856583129,92.62378300147513,1.4676836574680954,1.1488301017750397,0.3188535556930556,005930,통신 및 방송 장비 제조업
2017-03-10,39960.0,40420.0,39860.0,40180.0,33034.88671875,10227800,0.0012919896640826,73.01587301587301,40823.603364803224,38925.0,37026.396635196776,36.0,92.0,56.0,73.78526622450366,40172.0,39492.0,38925.0,37784.0,35183.333333333336,31802.5,87.9472693032015,75.40452138130271,86.59393541683755,90.02124991319857,1.4996481822282586,1.2189937178656836,0.280654464362575,005930,통신 및 방송 장비 제조업
2017-03-13,40040.0,40980.0,40040.0,40600.0,33380.1953125,7424100,0.0012919896640826,70.81545064377683,41055.74478979286,39037.0,37018.25521020714,31.999999999999996,100.0,68.0,73.8361210531936,40276.0,39730.0,39037.0,37872.0,35262.0,31865.083333333332,88.65420831522526,78.03706550049648,86.92376356541843,87.96663251602911,1.5914576387123303,1.2934865020350128,0.29797113667731745,005930,통신 및 방송 장비 제조업
2017-03-14,40620.0,41540.0,40500.0,41360.0,34005.0390625,11325050,0.0012919896640826,73.5408560311284,41408.254187957406,39207.0,37005.745812042594,28.000000000000004,100.0,72.0,74.05392470501333,40508.0,40060.0,39207.0,37969.0,35342.5,31930.583333333332,91.26371909529162,82.30641483805115,89.55288033188549,87.69019310471384,1.7961713312656977,1.3940234678811498,0.4021478633845479,005930,통신 및 방송 장비 제조업
2017-03-15,40800.0,41440.0,40800.0,41400.0,34037.93359375,9587850,0.0012919896640826,71.78423236514523,41666.721875278774,39398.0,37129.278124721226,24.0,96.0,72.0,74.29228952091337,40748.0,40356.0,39398.0,38072.666666666664,35422.166666666664,31995.75,94.36050745467783,87.5255973423646,93.36043360433604,89.94569250054667,1.9417370885328415,1.5035661920114882,0.4381708965213533,005930,통신 및 방송 장비 제조업
2017-03-16,41800.0,42180.0,41540.0,41840.0,34399.6875,9933150,0.0012919896640826,75.87548638132296,41976.9918934366,39604.0,37231.0081065634,19.999999999999996,100.0,80.0,74.35117878126005,41076.0,40568.0,39604.0,38172.333333333336,35501.166666666664,32062.25,95.29544553247307,90.974175891572,94.6924603174603,92.53525808456062,2.1186952066889817,1.6265919949469871,0.49210321174199456,005930,통신 및 방송 장비 제조업
2017-03-17,41800.0,42500.0,41720.0,42400.0,34860.09765625,12602300,0.0012919896640826,94.0928270042194,42381.66001114481,39823.0,37264.33998885519,16.000000000000004,100.0,84.0,80.3038510240586,41520.0,40846.0,39823.0,38280.666666666664,35592.666666666664,32131.416666666668,96.00216740820684,92.60625551418029,95.56051587301586,94.53780326493741,2.3406009715191276,1.7693937902614154,0.5712071812577122,005930,통신 및 방송 장비 제조업
2017-03-20,42000.0,42120.0,41740.0,41900.0,34449.015625,10250050,0.0012919896640826,87.79527559055119,42568.99189008969,40025.0,37481.00810991031,12.0,96.0,84.0,79.2866143678928,41780.0,41028.0,40025.0,38375.0,35680.5,32197.0,92.88183855917845,92.498694819242,92.3705073071813,94.2078278325525,2.3870043997751575,1.8929159121641639,0.49408848761099367,005930,통신 및 방송 장비 제조업
2017-03-21,41780.0,42680.0,41760.0,42560.0,34991.640625,14220150,0.0012919896640826,88.43283582089552,42916.74267453007,40220.0,37523.25732546993,7.9999999999999964,100.0,92.0,79.35532798524827,42020.0,41264.0,40220.0,38482.666666666664,35773.666666666664,32265.0,94.39155087784086,92.49769643885936,93.96130207579297,93.96410841866339,2.522837064092748,2.0189001425498807,0.5039369215428673,005930,통신 및 방송 장비 제조업
2017-03-22,41600.0,42460.0,41580.0,42460.0,34909.43359375,16427250,0.0012919896640826,82.77511961722487,43198.39296241435,40396.0,37593.60703758565,4.0000000000000036,96.0,92.0,68.61453817387599,42232.0,41490.0,40396.0,38587.333333333336,35866.333333333336,32335.333333333332,93.55756358768404,92.52100977127708,92.57241318690409,92.96807418995947,2.5786615296685014,2.130852419973605,0.4478091096948962,005930,통신 및 방송 장비 제조업
2017-03-23,42200.0,42360.0,41700.0,41800.0,34366.796875,15397100,0.0012919896640826,72.9957805907173,43340.52515599049,40521.0,37701.47484400951,0.0,92.0,92.0,59.86731282401887,42224.0,41650.0,40521.0,38690.0,35948.0,32400.75,91.83400267737613,92.61882728111556,88.49985752666286,91.67785759645334,2.464198614515592,2.197521658882003,0.26667695563358906,005930,통신 및 방송 장비 제조업
2017-03-24,41600.0,41980.0,41080.0,41500.0,34120.14453125,12808150,0.0012919896640826,65.50218340611355,43414.81512021684,40637.0,37859.18487978316,4.0000000000000036,88.0,84.0,52.43166076741352,42044.0,41782.0,40637.0,38782.333333333336,36027.5,32468.666666666668,84.73895582329315,92.29799593312472,75.78141725540569,85.61789598965758,2.28826432833889,2.2156701927733806,0.07259413556550953,005930,통신 및 방송 장비 제조업
2017-03-27,41200.0,41880.0,41180.0,41200.0,33873.5,12177650,0.0012919896640826,60.504201680672274,43327.58177022437,40786.0,38244.41822977563,0.0,84.0,84.0,45.77136202151324,41904.0,41842.0,40786.0,38869.333333333336,36101.833333333336,32533.25,76.30522088353412,91.06309718995561,60.37066075422365,74.88397851209741,2.066459984730528,2.1858281511648103,-0.1193681664342825,005930,통신 및 방송 장비 제조업
2017-03-28,41560.0,41840.0,41380.0,41480.0,34103.69921875,8216250,0.0012919896640826,62.6984126984127,43164.59550070588,40957.0,38749.40449929412,19.999999999999996,80.0,60.0,44.59895973953153,41688.0,41854.0,40957.0,38964.666666666664,36177.666666666664,32600.333333333332,73.72087218932224,89.30881249935868,54.664105594956645,63.60539453486202,1.9232125850203772,2.1333050379359237,-0.21009245291554657,005930,통신 및 방송 장비 제조업
2017-03-29,41740.0,41960.0,41580.0,41780.0,34350.3515625,10093250,0.0012919896640826,64.7940074906367,43012.09455606217,41124.0,39235.90544393783,16.000000000000004,76.0,60.0,51.93973655422066,41552.0,41892.0,41124.0,39060.333333333336,36244.0,32670.583333333332,74.5768783736841,87.3304495912593,57.683215130023626,57.57266049306799,1.8467883859618135,2.076001707541102,-0.22921332157928842,005930,통신 및 방송 장비 제조업
2017-03-30,41880.0,42440.0,41880.0,41980.0,34630.83984375,8204000,0.0012919896640826,66.30434782608695,43039.88774207557,41237.0,39434.11225792443,12.0,72.0,60.0,57.66534638034666,41588.0,41906.0,41237.0,39158.333333333336,36309.5,32740.0,77.85438232889891,85.58634327090189,66.33892112615514,59.562080617045154,1.8040454314785028,2.021610452328582,-0.21756502085007923,005930,통신 및 방송 장비 제조업
2017-03-31,41820.0,42020.0,41200.0,41200.0,33987.3828125,10500300,0.0012919896640826,55.10204081632653,42951.222824024466,41316.0,39680.777175975534,7.9999999999999964,68.0,60.0,52.064958962155366,41528.0,41786.0,41316.0,39237.0,36372.833333333336,32805.416666666664,72.07076977542253,83.19320350762345,57.89334887031547,60.638495042164756,1.5997521671412926,1.9372387952911243,-0.33748662814983166,005930,통신 및 방송 장비 제조업
2017-04-03,41400.0,41720.0,41300.0,41440.0,34185.375,9579400,0.0012919896640826,50.74626865671642,42912.43091195892,41384.0,39855.56908804108,4.0000000000000036,64.0,60.0,51.57477295112872,41576.0,41740.0,41384.0,39325.0,36460.666666666664,32869.75,64.76117144469744,80.38113679617535,46.54583113981902,56.92603371209656,1.4677312630549582,1.843337288843891,-0.3756060257889329,005930,통신 및 방송 장비 제조업
2017-04-04,41600.0,42180.0,41520.0,42080.0,34713.328125,12255500,0.0012919896640826,55.70469798657719,42929.120800949175,41478.0,40026.879199050825,0.0,60.0,60.0,52.418803127598004,41696.0,41692.0,41478.0,39433.666666666664,36555.5,32936.75,64.29776074192505,77.37175778258379,42.884214978202856,49.10779832944581,1.4706011164483161,1.7687900543647763,-0.2981889379164602,005930,통신 및 방송 장비 제조업
2017-04-05,41900.0,42240.0,41700.0,42140.0,34762.8359375,10699700,0.0012919896640826,52.688172043010745,42922.051360721285,41575.0,40227.948639278715,0.0,56.00000000000001,56.00000000000001,52.654766093763634,41768.0,41660.0,41575.0,39532.666666666664,36647.166666666664,33004.083333333336,72.17297084318359,75.23329850813373,54.2641843971631,47.89807683839501,1.467163233001215,1.7084646900920641,-0.24130145709084916,005930,통신 및 방송 장비 제조업
2017-04-06,42000.0,42080.0,41600.0,41840.0,34515.34375,9683400,0.0012919896640826,44.73684210526316,42841.48034353067,41657.0,40472.51965646933,0.0,52.0,52.0,45.72920301643992,41740.0,41664.0,41657.0,39609.666666666664,36733.0,33071.083333333336,76.59574468085104,73.70947270848123,58.74999999999998,51.96613312512199,1.3899432898538482,1.6447604100444209,-0.2548171201905727,005930,통신 및 방송 장비 제조업
2017-04-07,41800.0,41820.0,41160.0,41600.0,34317.3671875,10021000,0.0012919896640826,47.03557312252965,42688.82420759198,41728.0,40767.17579240802,0.0,48.0,48.0,45.821597794266154,41820.0,41674.0,41728.0,39682.333333333336,36814.666666666664,33136.166666666664,70.0515796260477,72.24073508875668,48.74999999999998,53.92139479905436,1.2675615029236647,1.5693206286202699,-0.30175912569660523,005930,통신 및 방송 장비 제조업
2017-04-10,41940.0,41940.0,41500.0,41940.0,34597.83203125,7141350,0.0012919896640826,43.459915611814345,42598.662668170255,41795.0,40991.337331829745,0.0,43.99999999999999,43.99999999999999,43.25195224898783,41920.0,41748.0,41795.0,39743.333333333336,36899.333333333336,33203.083333333336,65.11957363997182,71.12217036440043,47.439613526570035,51.646537842190014,1.2223465444258543,1.4999258117813867,-0.2775792673555324,005930,통신 및 방송 장비 제조업
2017-04-11,41940.0,41940.0,41580.0,41600.0,34317.3671875,7172900,0.0012919896640826,41.365461847389554,42590.22141791048,41807.0,41023.77858208952,0.0,40.0,40.0,46.08589966791114,41824.0,41760.0,41807.0,39790.0,36975.166666666664,33269.75,55.89971548394346,69.34005469386257,44.35137823245238,46.84699725300749,1.107817402559619,1.4215041299370332,-0.3136867273774142,005930,통신 및 방송 장비 제조업
2017-04-12,41860.0,41940.0,41700.0,41900.0,34564.84765625,8274900,0.0012919896640826,51.08225108225109,42592.09971645001,41832.0,41071.90028354999,7.9999999999999964,36.0,28.000000000000004,54.57452402995721,41776.0,41772.0,41832.0,39864.0,37054.333333333336,33337.583333333336,53.2860791203071,67.21097476852486,53.616084114805325,48.46902529127593,1.062894609477534,1.3497822258451333,-0.2868876163675993,005930,통신 및 방송 장비 제조업
2017-04-13,41660.0,42460.0,41660.0,42420.0,34993.80859375,9040800,0.0012919896640826,59.50413223140496,42665.35394146974,41861.0,41056.64605853026,4.0000000000000036,31.999999999999996,27.999999999999993,62.91615394785099,41892.0,41816.0,41861.0,39960.0,37143.0,33406.333333333336,59.18439716312056,65.34397625194703,65.15082956259424,54.37276396995066,1.1148089656266793,1.3027875738014425,-0.1879786081747632,005930,통신 및 방송 장비 제조업
2017-04-14,42160.0,42260.0,41760.0,42020.0,34663.8359375,5462850,0.0012919896640826,58.29959514170041,42609.870603134346,41842.0,41074.129396865654,0.0,28.000000000000004,28.000000000000004,66.19106417635732,41976.0,41898.0,41842.0,40044.333333333336,37225.166666666664,33473.083333333336,64.58333333333333,64.5952326077381,74.45701357466062,64.40797575068675,1.0661121941993628,1.2554524978810266,-0.18934030368166388,005930,통신 및 방송 장비 제조업
2017-04-17,42000.0,42080.0,41520.0,41560.0,34284.37109375,5224750,0.0012919896640826,50.78125,42602.458748271034,41825.0,41047.541251728966,0.0,24.0,24.0,61.154727872572515,41900.0,41910.0,41825.0,40121.333333333336,37305.333333333336,33540.833333333336,57.49999999999999,63.86911546326836,64.6153846153846,68.07440925087984,0.9280059669765743,1.1899631917001363,-0.261957224723562,005930,통신 및 방송 장비 제조업
2017-04-18,41680.0,41820.0,41280.0,41500.0,34234.86328125,6860650,0.0012919896640826,47.131147540983605,42479.898297780135,41772.0,41064.101702219865,0.0,19.999999999999996,19.999999999999996,54.42186701578989,41880.0,41852.0,41772.0,40188.333333333336,37390.0,33610.0,39.72826086956521,61.41216547603237,41.02564102564101,60.03267973856209,0.797784933091378,1.1115275399783846,-0.3137426068870066,005930,통신 및 방송 장비 제조업
2017-04-19,41300.0,41420.0,40900.0,40900.0,33739.8984375,11762900,0.0012919896640826,39.77272727272727,42426.0741981377,41694.0,40961.9258018623,0.0,16.000000000000004,16.000000000000004,46.2730753169544,41680.0,41728.0,41694.0,40250.0,37468.666666666664,33676.25,20.144927536231876,56.20936114533721,18.974358974358953,41.53846153846153,0.5718024538996234,1.0035825227626325,-0.4317800688630091,005930,통신 및 방송 장비 제조업
2017-04-20,40580.0,40800.0,40080.0,40280.0,33228.4453125,21148850,0.0012919896640826,41.015625,42582.45457725025,41618.0,40653.54542274975,100.0,12.0,-88.0,42.799589557685444,41252.0,41572.0,41618.0,40287.0,37535.333333333336,33739.0,12.946047984411146,49.84439147569322,11.51906916612797,23.83968972204266,0.26870189932123917,0.8566063980743539,-0.5879044987531148,005930,통신 및 방송 장비 제조업
2017-04-21,40480.0,41400.0,40480.0,40760.0,33624.4140625,15130500,0.0012919896640826,43.656716417910445,42618.52539601131,41581.0,40543.47460398869,96.0,7.9999999999999964,-88.0,44.980929151748605,41000.0,41488.0,41581.0,40330.333333333336,37601.833333333336,33801.333333333336,12.324929971988785,44.07172651028733,12.324929971988778,14.272786037491914,0.12006524148924687,0.7092981667573325,-0.5892329252680856,005930,통신 및 방송 장비 제조업
2017-04-24,41260.0,41260.0,40920.0,41240.0,34020.38671875,8990150,0.0012919896640826,41.92307692307692,42617.58305865849,41583.0,40548.41694134151,92.0,4.0000000000000036,-88.0,43.579958305521856,40936.0,41418.0,41583.0,40361.0,37670.166666666664,33864.916666666664,28.57142857142856,40.416912003433005,28.571428571428555,17.471809236515114,0.09480869941252677,0.5864002732883714,-0.4915915738758446,005930,통신 및 방송 장비 제조업
2017-04-25,41460.0,42740.0,41320.0,42700.0,35224.78515625,19299600,0.0012919896640826,54.24242424242424,42790.792322776426,41644.0,40497.207677223574,88.0,100.0,12.0,47.00821358933406,41176.0,41528.0,41644.0,40407.666666666664,37752.166666666664,33934.833333333336,58.60238832375054,40.68717928741371,58.60238832375054,33.16624895572264,0.3552150512879182,0.5401632288882807,-0.18494817760036253,005930,통신 및 방송 장비 제조업
2017-04-26,42700.0,42800.0,42520.0,42800.0,35307.2890625,14794800,0.0012919896640826,57.49999999999999,42952.62516380342,41695.0,40437.37483619658,84.0,100.0,16.0,55.41697388717434,41556.0,41618.0,41695.0,40463.333333333336,37839.5,34005.5,82.41191213327436,43.59976258871043,82.41191213327434,56.52857634281782,0.5731987732211101,0.5467703377548466,0.0264284354662635,005930,통신 및 방송 장비 제조업
2017-04-27,42700.0,44520.0,41960.0,43840.0,36165.23046875,23032250,0.0012919896640826,65.55555555555556,43368.107924362004,41788.0,40207.892075637996,80.0,100.0,20.0,65.32266507369629,42268.0,41760.0,41788.0,40542.0,37933.666666666664,34081.416666666664,94.39364176206281,47.12068704860466,94.39364176206279,78.46931407302924,0.9342170571762823,0.6242596816391338,0.3099573755371485,005930,통신 및 방송 장비 제조업
2017-04-28,45780.0,45800.0,44520.0,44620.0,36808.6640625,22685700,0.0012919896640826,67.5392670157068,43956.323472207645,41959.0,39961.676527792355,76.0,100.0,24.0,68.63719868804856,43040.0,42020.0,41959.0,40629.666666666664,38032.166666666664,34162.916666666664,88.018438018438,49.464197517115124,88.018438018438,88.27466397125839,1.3505525603591653,0.7695182573831401,0.5810343029760252,005930,통신 및 방송 장비 제조업
2017-05-02,45500.0,45500.0,44760.0,44900.0,37039.6484375,14068300,0.0012919896640826,71.76781002638522,44504.2394482851,42132.0,39759.7605517149,72.0,96.0,24.0,73.76055169680303,43772.0,42354.0,42132.0,40720.333333333336,38132.333333333336,34246.0,82.77368277368276,51.99156579448341,82.77368277368275,88.39525418472785,1.7093832383214387,0.9574912535707998,0.7518919847506389,005930,통신 및 방송 장비 제조업
2017-05-04,45700.0,45700.0,44860.0,45520.0,37551.11328125,13690100,0.0012919896640826,72.91139240506328,45118.05794276933,42304.0,39489.94205723067,68.0,92.0,24.0,74.64363313065152,44336.0,42756.0,42304.0,40819.666666666664,38245.666666666664,34330.333333333336,86.24708624708624,56.643448332235515,86.24708624708622,85.67973567973566,2.0816198745371843,1.1823169777640767,0.8993028967731076,005930,통신 및 방송 장비 제조업
2017-05-08,45520.0,47020.0,45340.0,47020.0,38788.5078125,19582550,0.0012919896640826,75.9009009009009,46061.520351891806,42548.0,39034.479648108194,64.0,100.0,36.0,76.18546082508807,45180.0,43368.0,42548.0,40956.333333333336,38362.666666666664,34420.583333333336,93.12354312354312,63.941309890966636,93.12354312354312,87.38143738143737,2.618691422754894,1.4695918667622403,1.1490995559926536,005930,통신 및 방송 장비 제조업
2017-05-10,46160.0,47220.0,45600.0,45600.0,37617.109375,23410950,0.0012919896640826,68.08080808080808,46484.52897463581,42736.0,38987.47102536419,60.0,100.0,40.0,69.39325486275686,45532.0,43900.0,42736.0,41076.333333333336,38476.333333333336,34504.75,90.80527315821432,71.72723240834695,90.80527315821432,90.05863417628122,2.743745706406022,1.7244226346909968,1.019323071715025,005930,통신 및 방송 장비 제조업
2017-05-11,45420.0,46180.0,45220.0,45500.0,37534.60546875,21277850,0.0012919896640826,70.64989517819706,46833.311865386575,42931.0,39028.688134613425,56.00000000000001,96.0,39.99999999999999,64.31746405353238,45708.0,44374.0,42931.0,41194.666666666664,38596.666666666664,34588.583333333336,84.40709617180204,78.93544902832828,84.40709617180204,89.4453041511865,2.7896885147390322,1.937475810700604,0.8522127040384282,005930,통신 및 방송 장비 제조업
2017-05-12,45760.0,46160.0,45660.0,45820.0,37798.59765625,9422900,0.0012919896640826,72.0408163265306,47201.75567603766,43125.0,39048.24432396234,52.0,92.0,40.0,67.54992733288134,45892.0,44832.0,43125.0,41319.0,38722.0,34672.333333333336,77.87114845938375,83.8654210171238,77.87114845938373,84.3611725964667,2.849373438298396,2.1198553362201626,0.7295181020782335,005930,통신 및 방송 장비 제조업
2017-05-15,45620.0,46280.0,45620.0,46100.0,38029.57421875,8001400,0.0012919896640826,77.42616033755274,47566.68864844142,43350.0,39133.31135155858,48.0,88.0,40.0,71.86679227530263,46008.0,45172.0,43350.0,41454.666666666664,38846.5,34758.5,80.20541549953313,86.02572373470205,80.20541549953312,80.82788671023964,2.911477297786201,2.2781797285333703,0.6332975692528309,005930,통신 및 방송 장비 제조업
2017-05-16,46660.0,46800.0,46100.0,46380.0,38260.546875,8803750,0.0012919896640826,83.36980306345734,47939.70558594575,43574.0,39208.29441405425,43.99999999999999,84.0,40.00000000000001,79.24244048542181,45880.0,45530.0,43574.0,41601.333333333336,38971.666666666664,34843.833333333336,84.31372549019606,86.21590507039423,84.08099144702389,80.7191851353136,2.9743881022412237,2.417421403274941,0.5569666989662827,005930,통신 및 방송 장비 제조업
