Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_RISK,rate_vs,shares_vs,Close_vs
2018-07-12,21.11400032043457,21.428667068481445,21.548667907714844,20.851333618164062,21.11400032043457,85818000,32503.816734828953,0,29695.654692211156,2808.162042617798,133,1.5744272963404748,32000,,33.220748242488,21.1407,22.4522,20.6329,21.0256,21.7446,25.666667938232425,-1.2823,TSLA,0.8,Buy,0.8,6.930818371248226,102,256.57000732421875
2018-07-13,21.257999420166016,21.038667678833008,21.30533218383789,20.61666679382324,21.257999420166016,88047000,32522.968615093236,0,29695.654692211156,2827.31392288208,133,1.6342769221663556,32000,,40.7819032984312,21.2736,22.3227,20.6613,21.0074,21.7433,25.666667938232425,-1.1141,TSLA,0.8,Buy,0.8,7.000943760347345,102,256.7900085449219
2018-07-16,20.67333221435547,20.78066635131836,21.01066780090332,20.416667938232425,20.67333221435547,117280500,32445.207876720433,0,29695.654692211156,2749.5531845092773,133,1.3912746147513477,32000,,37.0139366617983,21.1615,22.1625,20.6724,20.9837,21.7407,25.666667938232425,-1.1317,TSLA,0.8,Buy,0.8,6.949942593049996,102,256.6300048828125
2018-07-17,21.512666702270508,20.58733367919922,21.64933204650879,20.56666755676269,21.512666702270508,104943000,32556.839363613133,0,29695.654692211156,2861.1846714019775,133,1.7401230112910504,32000,,39.48372589158033,21.1644,22.002,20.7085,20.9708,21.7398,25.666667938232425,-0.8389,TSLA,0.8,Buy,0.8,7.300569538545587,102,257.7300109863281
2018-07-18,21.59000015258789,21.666667938232425,21.700000762939453,21.08333206176757,21.59000015258789,84363000,32567.124712505345,0,29695.654692211156,2871.4700202941895,133,1.772264726579209,32000,,38.58737519591065,21.2296,21.9063,20.7535,20.9631,21.7333,25.666667938232425,-0.5913,TSLA,0.8,Buy,0.8,7.450382427644708,102,258.20001220703125
2018-07-19,21.34866714477539,21.088666915893555,21.56933212280273,20.93400001525879,21.34866714477539,88729500,32535.027422466283,0,29695.654692211156,2839.372730255127,133,1.671960695207142,32000,,33.25062635290293,21.2765,21.7664,20.7943,20.9506,21.7231,25.666667938232425,-0.4784,TSLA,0.8,Buy,0.8,7.138003925752634,102,257.2200012207031
2018-07-20,20.905332565307617,21.415332794189453,21.54933357238769,20.78066635131836,20.905332565307617,77433000,32476.06392339707,0,29695.654692211156,2780.409231185913,133,1.487699760615846,32000,,33.37484671359783,21.206,21.6533,20.8309,20.9306,21.7116,25.666667938232425,-0.5153,TSLA,0.8,Buy,0.8,7.0615070385456,102,256.9800109863281
2018-07-23,20.21333312988281,20.12266731262207,20.36666679382324,19.52400016784668,20.21333312988281,164893500,32384.02799848557,0,29695.654692211156,2688.3733062744136,133,1.20008749526741,32000,,32.45624285964925,21.114,21.5518,20.8506,20.9069,21.6944,25.666667938232425,-0.7191,TSLA,0.8,Buy,0.8,7.217691425752637,102,257.4700012207031
2018-07-24,19.82866668701172,20.294666290283203,20.514667510986328,19.503332138061523,19.82866668701172,143862000,32332.867361583714,0,29695.654692211156,2637.2126693725586,133,1.0402105049491128,32000,,40.72385153040356,20.7772,21.4332,20.8543,20.8753,21.676,25.666667938232425,-0.926,TSLA,0.8,Buy,0.8,7.603376202058776,102,258.67999267578125
2018-07-25,20.582666397094727,19.78266716003418,20.641332626342773,19.63333320617676,20.582666397094727,106131000,32432.017276372913,0,29920.931975927357,2511.0853004455566,122,1.350053988665345,32000,cash_92%_Sell 8.3% of holdings (11 shares - Very Risky - MRI:0.80),49.74390357934875,20.5757,21.3224,20.8708,20.8528,21.663,25.666667938232425,-0.7759,TSLA,0.8,Buy,0.8,8.358812145662299,102,261.04998779296875
2018-07-26,20.44333267211914,20.32333374023437,20.71333312988281,20.24266624450684,20.44333267211914,69457500,32414.098611955647,0,30104.002020006184,2310.096591949463,113,1.294058162361389,32000,cash_93%_Sell 7.4% of holdings (9 shares - Very Risky - MRI:0.80),48.65800180268673,20.3947,21.1962,20.8782,20.8322,21.6488,25.666667938232425,-0.678,TSLA,0.8,Buy,0.8,8.113378147554396,102,260.2799987792969
2018-07-27,19.812000274658203,20.483333587646484,20.512666702270508,19.689332962036133,19.812000274658203,85549500,32342.75805104256,0,30104.002020006184,2238.756031036377,113,1.0711189095079954,32000,,37.2565489199457,20.176,21.0204,20.8738,20.8122,21.6303,25.666667938232425,-0.7681,TSLA,0.8,Buy,0.8,7.574689869356144,102,258.5899963378906
2018-07-30,19.344667434692383,19.726667404174805,19.739999771118164,19.07533264160156,19.344667434692383,102211500,32289.949440126424,0,30104.002020006184,2185.9474201202393,113,0.9060920003950645,32000,,31.381148116850085,20.0023,20.8444,20.8802,20.7879,21.6103,25.666667938232425,-0.9223,TSLA,0.8,Buy,0.8,7.099755482149117,102,257.1000061035156
2018-07-31,19.8759994506836,19.483333587646484,19.88800048828125,19.271333694458008,19.8759994506836,76153500,32349.98995793343,0,30104.002020006184,2245.987937927247,113,1.0937186185419723,32000,,38.58551857626424,20.0117,20.7213,20.8847,20.7619,21.5923,25.666667938232425,-0.797,TSLA,0.8,Buy,0.8,7.51412659115791,102,258.3999938964844
2018-08-01,20.05599975585937,19.86599922180176,20.200000762939453,19.53333282470703,20.05599975585937,151941000,33370.329992418294,0,31104.002020006184,2266.327972412109,113,1.122212098237263,33000,"Monthly invest 3.0% of total investment ($1,000.00)",41.342055735173766,19.9064,20.6879,20.8825,20.7539,21.5781,25.666667938232425,-0.608,TSLA,0.8,Buy,0.8,7.187514430606723,102,258.0799865722656
2018-08-02,23.30266761779785,21.895999908447266,23.332666397094727,21.54400062561035,23.30266761779785,348225000,33737.20346081734,0,31104.002020006184,2633.201440811157,113,2.233949881264663,33000,,61.09704765396759,20.4783,20.8225,20.9354,20.7756,21.5787,25.666667938232425,0.5641,TSLA,0.8,Buy,0.8,7.592432199605303,102,259.3900146484375
2018-08-03,23.211332321166992,23.187332153320312,23.666667938232425,22.8353328704834,23.211332321166992,204847500,33726.882572298055,0,31104.002020006184,2622.88055229187,113,2.2026744615092575,33000,,64.55386187687344,21.1581,20.9534,20.9813,20.7936,21.5815,25.666667938232425,1.2421,TSLA,0.8,Buy,0.8,7.984974258376609,102,260.6600036621094
2018-08-06,22.79933357238769,23.03066635131836,23.665332794189453,22.788000106811523,22.79933357238769,128464500,33680.326713685994,0,31104.002020006184,2576.324693679809,113,2.0615961020787665,33000,,57.75848346918475,21.8491,21.0317,21.0224,20.8038,21.5817,25.666667938232425,1.4808,TSLA,0.8,Buy,0.8,8.287886745059847,102,261.6400146484375
2018-08-07,25.30466651916504,22.922666549682617,25.83066749572754,22.61000061035156,25.30466651916504,463137000,33963.429336671834,0,31104.002020006184,2859.4273166656494,113,2.9194828383994897,33000,,67.32587035686458,22.9348,21.222,21.1096,20.8356,21.5891,25.666667938232425,2.2889,TSLA,0.8,Buy,0.8,8.513517071764376,102,262.3699951171875
2018-08-08,24.689332962036133,24.606000900268555,25.50933265686035,24.474666595458984,24.689332962036133,368568000,33893.89664471627,0,31104.002020006184,2789.894624710083,113,2.708777711261412,33000,,65.05618288540555,23.8615,21.3933,21.1967,20.8558,21.594,25.666667938232425,2.4769,TSLA,0.8,Buy,0.8,8.470249249498751,102,262.2300109863281
2018-08-09,23.49666786193848,24.3700008392334,24.46733283996582,23.048667907714844,23.49666786193848,257757000,33759.12548840523,0,31104.002020006184,2655.1234683990483,113,2.3003802678946528,33000,,60.94006167507018,23.9003,21.5124,21.2726,20.8652,21.5952,25.666667938232425,2.1119,TSLA,0.8,Buy,0.8,8.368243967183409,102,261.8999938964844
2018-08-10,23.69933319091797,23.600000381469727,24.0,23.06666755676269,23.69933319091797,173280000,33782.026670579915,0,31104.002020006184,2678.0246505737305,113,2.369777789636096,33000,,65.35142330520748,23.9979,21.6345,21.3492,20.8767,21.5979,25.666667938232425,1.8182,TSLA,0.8,Buy,0.8,7.818062526309832,102,260.1199951171875
2018-08-13,23.76066780090332,24.07533264160156,24.21266746520996,23.26799964904785,23.76066780090332,156958500,33788.95748150826,0,31104.002020006184,2684.955461502075,113,2.390780246994728,33000,,67.82304744135861,24.1901,21.7889,21.4291,20.8896,21.6005,25.666667938232425,1.5403,TSLA,0.8,Buy,0.8,7.5151594723325665,102,259.1400146484375
2018-08-14,23.176000595092773,23.89666748046875,23.946666717529297,23.13999938964844,23.176000595092773,104796000,33722.89008725167,0,31104.002020006184,2618.8880672454834,113,2.190576021974744,33000,,61.938380174717,23.7644,21.872,21.5078,20.8904,21.5989,25.666667938232425,1.1042,TSLA,0.8,Buy,0.8,8.031336008199052,102,260.8099975585937
2018-08-15,22.57933235168457,22.79400062561035,22.965999603271484,22.142667770385746,22.57933235168457,136519500,33655.46657574654,0,31104.002020006184,2551.4645557403564,113,1.9862623507471033,33000,,59.43573912822213,23.3424,21.9215,21.568,20.8829,21.5941,25.666667938232425,0.5879,TSLA,0.8,Buy,0.8,7.43788674505983,102,258.8900146484375
2018-08-16,22.36333274841309,22.6606674194336,22.818666458129883,22.25466728210449,22.36333274841309,90960000,33631.05862057686,0,31104.002020006184,2527.056600570679,113,1.9122988502329186,33000,,61.69978170159402,23.1157,21.9722,21.6352,20.8707,21.5886,25.666667938232425,0.1534,TSLA,0.8,Buy,0.8,8.08697010798598,102,260.989990234375
2018-08-17,20.36666679382324,21.56666755676269,21.784666061401367,20.235332489013672,20.36666679382324,284379000,33404.72253437043,0,31245.855854225163,2158.866680145263,106,1.2264319223346254,33000,cash_94%_Sell 6.2% of holdings (7 shares - Very Risky - MRI:0.80),54.110137339532486,22.4492,21.9453,21.6645,20.8455,21.5763,25.666667938232425,-0.7117,TSLA,0.8,Buy,0.8,8.355877689662105,102,261.8599853515625
2018-08-20,20.562667846679688,19.446666717529297,20.56666755676269,19.21333312988281,20.562667846679688,261034500,33424.88176593781,0,31368.614981269842,2056.2667846679688,100,1.2875205028418435,33000,cash_94%_Sell 5.7% of holdings (6 shares - Very Risky - MRI:0.80),52.8380976045993,21.8096,21.9628,21.6985,20.8262,21.5663,25.666667938232425,-1.1858,TSLA,0.8,Buy,0.8,8.535155699250186,102,262.44000244140625
2018-08-21,21.459999084472656,20.707332611083984,21.652666091918945,20.600000381469727,21.459999084472656,197583000,33513.97108974458,0,31496.731175804143,2017.2399139404297,94,1.5574881507411487,33000,cash_94%_Sell 6.0% of holdings (6 shares - Very Risky - MRI:0.80),55.47809535830213,21.4664,22.0443,21.7463,20.8212,21.5583,25.666667938232425,-1.1808,TSLA,0.8,Buy,0.8,8.711339781281424,102,263.010009765625
2018-08-22,21.44266700744629,21.391332626342773,21.59199905395508,20.97800064086914,21.44266700744629,89190000,33512.3418745041,0,31496.731175804143,2015.6106986999512,94,1.5525511348609022,33000,,40.297671423630895,21.2391,22.0873,21.7884,20.8137,21.5523,25.666667938232425,-1.1345,TSLA,0.8,Buy,0.8,8.686607226238818,102,262.92999267578125
2018-08-23,21.34000015258789,21.275999069213867,21.821332931518555,21.206666946411133,21.34000015258789,77209500,33502.69119014741,0,31496.731175804143,2005.9600143432617,94,1.5233066368103287,33000,,40.2500886927435,21.0344,22.1322,21.82,20.8064,21.5402,25.666667938232425,-1.0871,TSLA,0.8,Buy,0.8,8.569151171551326,102,262.54998779296875
2018-08-24,21.521333694458008,21.3799991607666,21.59000015258789,21.293333053588867,21.521333694458008,54039000,33519.7365430832,0,31496.731175804143,2023.0053672790527,94,1.574959221464245,33000,,43.17744904775096,21.2653,22.2176,21.8623,20.8034,21.5291,25.666667938232425,-0.9559,TSLA,0.8,Buy,0.8,9.079158717716096,102,264.20001220703125
2018-08-27,21.284666061401367,21.200000762939453,21.496000289916992,20.58733367919922,21.284666061401367,196189500,33497.489785575875,0,31496.731175804143,2000.7586097717285,94,1.5075448047753737,33000,,21.67949549669636,21.4097,22.3146,21.8928,20.7961,21.5161,25.666667938232425,-0.8992,TSLA,0.8,Buy,0.8,9.694246608341084,102,266.19000244140625
2018-08-28,20.790666580200195,21.227333068847656,21.2586669921875,20.746000289916992,20.790666580200195,114736500,33451.053834342965,0,31496.731175804143,1954.3226585388184,94,1.366829801039282,33000,,22.056568652540903,21.2759,22.3604,21.9096,20.7866,21.4978,25.666667938232425,-0.9666,TSLA,0.8,Buy,0.8,9.740608358163527,102,266.3399963378906
2018-08-29,20.333999633789062,20.68466758728028,20.790000915527344,20.246000289916992,20.333999633789062,111711000,33408.12714138032,0,31496.731175804143,1911.3959655761719,94,1.2367489132736997,33000,,24.65810621670353,21.0541,22.3743,21.925,20.7743,21.477,25.666667938232425,-1.0974,TSLA,0.8,Buy,0.8,10.19187844427858,102,267.79998779296875
2018-08-30,20.209999084472656,20.15066719055176,20.30666732788086,19.847999572753903,20.209999084472656,108250500,33396.47108974458,0,31496.731175804143,1899.7399139404297,94,1.2014275446805334,33000,,21.683619610972823,20.8281,22.2196,21.9068,20.7507,21.4543,25.666667938232425,-1.1612,TSLA,0.8,Buy,0.8,9.854970485294224,102,266.7099914550781
2018-08-31,20.11066627502441,20.13333320617676,20.35400009155273,19.906667709350582,20.11066627502441,80626500,33387.133805656435,0,31496.731175804143,1890.4026298522947,94,1.173132744413441,33000,,20.56133769978551,20.546,22.0646,21.8908,20.7284,21.4339,25.666667938232425,-1.1699,TSLA,0.8,Buy,0.8,9.858064412851045,102,266.7200012207031
2018-09-04,19.26333236694336,19.79599952697754,19.87933349609375,19.200000762939453,19.26333236694336,125257500,34307.48441829682,0,32496.731175804143,1810.7532424926758,94,0.9043659361671175,34000,"Monthly invest 2.9% of total investment ($1,000.00)",19.725562574879405,20.1417,21.8878,21.8589,20.7075,21.4103,25.666667938232425,-1.3696,TSLA,0.8,Buy,0.8,9.457122806728568,102,266.3500061035156
2018-09-05,18.715999603271484,19.003332138061523,19.118667602539062,18.478666305541992,18.715999603271484,115812000,34256.03513851167,0,32496.731175804143,1759.3039627075195,94,0.7530445250343076,34000,,19.87732010185356,19.7268,21.5584,21.8018,20.6825,21.3865,25.666667938232425,-1.5906,TSLA,0.8,Buy,0.8,9.232122806728585,102,265.6000061035156
2018-09-06,18.729999542236328,18.98666763305664,19.411333084106445,18.59199905395508,18.729999542236328,112212000,34257.35113277436,0,32496.731175804143,1760.6199569702148,94,0.7569150963951721,34000,,20.74924059717885,19.406,21.2604,21.7332,20.6601,21.367,25.666667938232425,-1.6381,TSLA,0.8,Buy,0.8,8.99812317293951,102,264.82000732421875
2018-09-07,17.549333572387695,17.34000015258789,17.889999389648438,16.816667556762695,17.549333572387695,337378500,34146.36853160859,0,32496.731175804143,1649.6373558044434,94,0.43049568120172577,34000,,23.88778223973067,18.8739,20.963,21.6426,20.6321,21.3443,25.666667938232425,-1.9506,TSLA,0.8,Buy,0.8,8.806118778408267,102,264.17999267578125
2018-09-10,19.03333282470703,18.21733283996582,19.068666458129883,18.06666755676269,19.03333282470703,214252500,34285.86446132661,0,32496.731175804143,1789.133285522461,94,0.8407778274311939,34000,,38.557443116301904,18.6584,20.7297,21.5623,20.6182,21.3277,25.666667938232425,-1.5584,TSLA,0.8,Buy,0.8,8.956118778408273,102,264.67999267578125
2018-09-11,18.62933349609375,18.631332397460938,18.799999237060547,18.23666763305664,18.62933349609375,137550000,34247.88852443696,0,32496.731175804143,1751.1573486328125,94,0.7290838954028267,34000,,27.13270171390253,18.5316,20.4732,21.4748,20.5976,21.3106,25.666667938232425,-1.3403,TSLA,0.8,Buy,0.8,9.25611877840826,102,265.67999267578125
2018-09-12,19.36933326721192,18.762666702270508,19.5,18.57666778564453,19.36933326721192,150231000,34317.44850292207,0,32496.731175804143,1820.7173271179206,94,0.9336720674178345,34000,,35.00192335393196,18.6623,20.2828,21.3856,20.5873,21.2969,25.666667938232425,-0.8679,TSLA,0.8,Buy,0.8,9.265118412197326,102,265.7099914550781
2018-09-13,19.297332763671875,19.20133209228516,19.666667938232425,19.011999130249023,19.297332763671875,95104500,34310.6804555893,0,32496.731175804143,1813.9492797851562,94,0.9137660458508945,34000,,35.15790786628973,18.7757,20.1187,21.3155,20.5806,21.2826,25.666667938232425,-0.5207,TSLA,0.8,Buy,0.8,9.718121341884832,102,267.2200012207031
2018-09-14,19.68000030517578,19.250667572021484,19.82200050354004,19.101333618164062,19.68000030517578,101484000,34346.65120449067,0,32496.731175804143,1849.9200286865234,94,1.0195623661490405,34000,,37.00112862835437,19.2019,19.9846,21.2411,20.5756,21.2697,25.666667938232425,-0.1204,TSLA,0.8,Buy,0.8,9.760116581142642,102,267.3599853515625
2018-09-17,19.6560001373291,19.336000442504883,20.058000564575195,19.20866775512696,19.6560001373291,103314000,34344.39518871308,0,32496.731175804143,1847.6640129089355,94,1.0129270256267198,34000,,38.14653437198248,19.3264,19.949,21.1825,20.5843,21.2549,25.666667938232425,0.1602,TSLA,0.8,Buy,0.8,9.307122806728586,102,265.8500061035156
2018-09-18,18.997333526611328,19.779333114624023,20.176000595092773,18.36666679382324,18.997333526611328,248212500,34282.48052730561,0,32496.731175804143,1785.7493515014648,94,0.8308250803106265,34000,,37.25360210466326,19.4,19.8708,21.1285,20.5994,21.2355,25.666667938232425,0.1435,TSLA,0.8,Buy,0.8,9.742117313564512,102,267.29998779296875
2018-09-19,19.93466758728028,18.700666427612305,20.0,18.700000762939453,19.93466758728028,124423500,34370.58992900849,0,32496.731175804143,1873.8587532043464,94,1.0899703794367444,34000,,47.34321794406836,19.5131,19.7945,21.0907,20.6177,21.2198,25.666667938232425,0.4614,TSLA,0.8,Buy,0.8,9.832122806728584,102,267.6000061035156
2018-09-20,19.8886661529541,20.23733329772949,20.398666381835938,19.55533218383789,19.8886661529541,110241000,34366.26579418183,0,32496.731175804143,1869.5346183776855,94,1.0772523358289154,34000,,47.83973041349677,19.6313,19.7168,21.0422,20.6432,21.2036,25.666667938232425,0.651,TSLA,0.8,Buy,0.8,10.47712097567388,102,269.75
2018-09-21,19.940000534057617,19.84666633605957,20.038667678833008,19.69133377075196,19.940000534057617,75757500,34371.09122600556,0,32496.731175804143,1874.360050201416,94,1.0914447823693108,34000,,48.845188867722925,19.6833,19.6468,20.9917,20.6607,21.1914,25.666667938232425,0.7804,TSLA,0.8,Buy,0.8,10.420120243252008,102,269.5599975585937
2018-09-24,19.978666305541992,19.898666381835938,20.200000762939453,19.57200050354004,19.978666305541992,72645000,34374.725808525094,0,32496.731175804143,1877.9946327209473,94,1.1021347309561502,34000,,55.43511687122208,19.7479,19.5697,20.9359,20.6678,21.1759,25.666667938232425,0.8593,TSLA,0.8,Buy,0.8,10.1501220743067,102,268.6600036621094
2018-09-25,20.06599998474121,20.0,20.30666732788086,19.76666641235352,20.06599998474121,67225500,34382.93517436982,0,32496.731175804143,1886.2039985656738,94,1.126279924617113,34000,,61.028210407439296,19.9616,19.5087,20.8893,20.6651,21.161,25.666667938232425,0.9161,TSLA,0.8,Buy,0.8,10.051116947353568,102,268.3299865722656
2018-09-26,20.6386661529541,20.12733268737793,20.926000595092773,20.073999404907227,20.6386661529541,117648000,34436.76579418183,0,32496.731175804143,1940.0346183776855,94,1.2846052770053795,34000,,64.28784986414493,20.1024,19.5011,20.8609,20.6709,21.1482,25.666667938232425,1.1098,TSLA,0.8,Buy,0.8,9.816219877041087,102,266.3399963378906
2018-09-27,20.501333236694336,20.86000061035156,20.997333526611328,20.46066665649414,20.501333236694336,127636500,34423.856500053414,0,32496.731175804143,1927.1253242492676,94,1.246636764862985,34000,,76.18877602129069,20.2249,19.5095,20.8572,20.6808,21.1348,25.666667938232425,1.1478,TSLA,0.8,Buy,0.8,10.038216947353584,102,267.0799865722656
2018-09-28,17.65133285522461,18.017332077026367,18.53333282470703,17.37066650390625,17.65133285522461,504745500,34155.95646419526,0,32496.731175804143,1659.2252883911133,94,0.4586954829272294,34000,,40.131395077070295,19.7672,19.3816,20.8079,20.6586,21.111,25.666667938232425,0.2117,TSLA,0.8,Buy,0.8,10.02921731356452,102,267.04998779296875
2018-10-01,20.71333312988281,20.384666442871094,20.762666702270508,20.06999969482422,20.71333312988281,326664000,35443.78449001313,0,33496.73117580415,1947.0533142089841,94,1.2679556857517982,35000,"Monthly invest 2.9% of total investment ($1,000.00)",60.78674349764163,19.9141,19.4117,20.8099,20.664,21.0985,25.666667938232425,0.617,TSLA,0.8,Buy,0.8,10.031188580889005,102,268.0400085449219
2018-10-02,20.06800079345703,20.93000030517578,21.12266731262207,19.94333267211914,20.06800079345703,176152500,35383.12325038911,0,33496.73117580415,1886.392074584961,94,1.094637858254588,35000,,53.65208033274632,19.9145,19.4519,20.7905,20.6679,21.0822,25.666667938232425,0.6451,TSLA,0.8,Buy,0.8,10.022446079493918,102,268.010009765625
2018-10-03,19.65333366394043,20.222000122070312,20.30666732788086,19.4379997253418,19.65333366394043,119925000,35344.14454021455,0,33496.73117580415,1847.4133644104004,94,0.9832701148987155,35000,,51.79653208389328,19.7175,19.4988,20.7597,20.6648,21.0663,25.666667938232425,0.509,TSLA,0.8,Buy,0.8,10.089468958958214,102,268.239990234375
2018-10-04,18.788667678833008,19.59666633605957,19.600000381469727,18.51133346557617,18.788667678833008,147213000,35262.86593761445,0,33496.73117580415,1766.1347618103027,94,0.7510455360412838,35000,,45.71062312282681,19.3749,19.5017,20.7185,20.6596,21.0488,25.666667938232425,0.1297,TSLA,0.8,Buy,0.8,9.448331438031875,102,266.0400085449219
2018-10-05,17.463333129882812,18.309999465942383,18.32533264160156,17.333332061767578,17.463333129882812,269167500,35138.28449001313,0,33496.73117580415,1641.5533142089844,94,0.3950985428946563,35000,,40.62268389251093,19.3373,19.4974,20.6576,20.6453,21.0279,25.666667938232425,-0.5402,TSLA,0.8,Buy,0.8,9.011188580889009,102,264.5400085449219
2018-10-08,16.70400047302246,17.634666442871094,17.85066795349121,16.600000381469727,16.70400047302246,202090500,35066.90722026826,0,33496.73117580415,1570.1760444641113,94,0.19116348648073878,35000,,40.27589586900245,18.5355,19.381,20.5817,20.6215,21.0038,25.666667938232425,-1.1841,TSLA,0.7,Hold,0.7,8.99078644640241,102,264.4700012207031
2018-10-09,17.520000457763672,17.016666412353516,17.784666061401367,16.886667251586914,17.520000457763672,180909000,35143.61121883393,0,33496.73117580415,1646.8800430297852,94,0.4103177680969461,35000,,39.6549743241761,18.0259,19.3255,20.5292,20.6008,20.9863,25.666667938232425,-1.2478,TSLA,0.7,Hold,0.7,8.891701799359986,102,264.1300048828125
2018-10-10,17.125333786010742,17.640666961669922,17.700666427612305,16.51799964904785,17.125333786010742,192229500,35106.51255168916,0,33496.73117580415,1609.7813758850098,94,0.3043215762547291,35000,,38.50463501921419,17.5203,19.2133,20.4561,20.5823,20.967,25.666667938232425,-1.3452,TSLA,0.6,Hold,0.6,6.405816440822054,102,255.6000061035156
2018-10-11,16.815332412719727,17.16866683959961,17.483333587646484,16.601999282836914,16.815332412719727,122515500,35077.3724225998,0,33496.73117580415,1580.6412467956543,94,0.22106406457085281,35000,,37.27533738229368,17.1256,19.0892,20.3765,20.565,20.948,25.666667938232425,-1.4297,TSLA,0.6,Hold,0.6,4.837929303545274,102,250.22000122070312
2018-10-12,17.25200080871582,17.399999618530273,17.465999603271484,16.80066680908203,17.25200080871582,108021000,35118.419251823434,0,33496.73117580415,1621.688076019287,94,0.33834071949552236,35000,,39.24477375142118,17.0833,18.9678,20.3082,20.5513,20.9309,25.666667938232425,-1.2378,TSLA,0.6,Hold,0.6,5.822959297964903,102,253.6000061035156
2018-10-15,17.305999755859375,17.270666122436523,17.552000045776367,16.96933364868164,17.305999755859375,93000000,35123.49515285493,0,33496.73117580415,1626.7639770507812,94,0.35284329387121893,35000,,39.08458135969183,17.2037,18.8503,20.2482,20.5395,20.911,25.666667938232425,-1.0095,TSLA,0.6,Hold,0.6,5.417873761553071,102,252.2100067138672
2018-10-16,18.439332962036133,17.713333129882812,18.492000579833984,17.482667922973633,18.439332962036133,142896000,35230.02847423554,0,33496.73117580415,1733.2972984313965,94,0.6572242121015481,35000,,41.67129659725382,17.3876,18.8224,20.2186,20.5346,20.8986,25.666667938232425,-0.3846,TSLA,0.7,Hold,0.7,6.8356507565307645,62,257.5799865722656
2018-10-17,18.118667602539062,18.82666778564453,18.84666633605957,17.719999313354492,18.118667602539062,129832500,35199.88593044282,0,33496.73117580415,1703.1547546386719,94,0.5711026584080514,35000,,41.10060185490595,17.5863,18.7316,20.1901,20.5222,20.891,25.666667938232425,-0.0542,TSLA,0.7,Hold,0.7,6.851598370928103,62,257.6700134277344
2018-10-18,17.5939998626709,17.952667236328125,18.06666755676269,17.53333282470703,17.5939998626709,81318000,35067.25957354547,0,16751.90571650506,18315.353857040405,1041,0.19217021012991609,35000,cash_48%_Buy 50% of cash (947 shares - Caution - MRI:0.60),49.740840528854655,17.742,18.6169,20.1403,20.5055,20.8793,25.666667938232425,0.0017,TSLA,0.6,Hold,0.6,6.210339390040809,62,254.0500030517578
2018-10-19,17.333332061767578,17.826000213623047,17.977333068847656,16.899999618530273,17.333332061767578,140632500,34795.90439280511,0,16751.90571650506,18043.99867630005,1041,-0.583130306271118,35000,,29.539950399711827,17.7583,18.4865,20.0885,20.4834,20.8674,25.666667938232425,-0.0259,TSLA,0.7,Hold,0.7,6.174911359209312,62,253.8500061035156
2018-10-22,17.39666748046875,17.3786678314209,17.457332611083984,16.839332580566406,17.39666748046875,84004500,34861.83656367303,0,16751.90571650506,18109.93084716797,1041,-0.39475267521991153,35000,,32.603988686086595,17.7764,18.3574,20.0482,20.461,20.8548,25.666667938232425,0.0101,TSLA,0.7,Hold,0.7,5.988910818612236,62,252.8000030517578
2018-10-23,19.60933303833008,17.591333389282227,19.86199951171875,17.47333335876465,19.60933303833008,285417000,37123.55157670022,0,8376.269342508325,28747.282234191898,1466,6.067290219143495,35000,cash_23%_Buy 50% of cash (425 shares - Caution - MRI:0.60),49.76783131766221,18.0104,18.3346,20.0527,20.4664,20.852,25.666667938232425,0.8486,TSLA,0.6,Hold,0.6,5.71965291891916,62,251.27999877929688
2018-10-24,19.233333587646484,20.06999969482422,20.29599952697754,19.048667907714844,19.233333587646484,300874500,36551.564381723416,0,4201.097287302026,32350.467094421387,1682,4.433041090638334,35000,cash_11%_Buy 50% of cash (216 shares - Caution - MRI:0.60),52.47384683166406,18.2333,18.2643,20.0419,20.4633,20.848,25.666667938232425,1.2232,TSLA,0.6,Hold,0.6,4.391081490347726,62,243.77999877929688
2018-10-25,20.99066734313965,21.14800071716309,21.39999961853028,20.067333221435547,20.99066734313965,312610500,39497.00937812806,0,2112.6308399963473,37384.378538131714,1781,12.848598223223018,35000,cash_5%_Buy 50% of cash (99 shares - Caution - MRI:0.60),68.72389993206362,18.9127,18.2888,20.0575,20.47,20.8513,25.666667938232425,2.0232,TSLA,0.6,Hold,0.6,5.165194911106674,62,248.1499938964844
2018-10-26,22.059999465942383,20.549999237060547,22.65999984741211,20.44333267211914,22.059999465942383,411382500,41396.305788965234,0,1070.626765222559,40325.679023742676,1828,18.275159397043517,35000,cash_3%_Buy 50% of cash (47 shares - Caution - MRI:0.60),77.5249981670167,19.858,18.5092,20.0368,20.4861,20.8556,25.666667938232425,2.7834,TSLA,0.6,Hold,0.6,4.387537876368941,62,243.759994506836
2018-10-29,22.32333374023437,22.49799919128418,23.143999099731445,21.76666641235352,22.32333374023437,217290000,41875.113658990864,0,554.6229058170416,41320.49075317382,1851,19.64318188283103,35000,cash_1%_Buy 50% of cash (23 shares - Caution - MRI:0.60),76.17143933199449,20.8433,18.5897,20.022,20.5017,20.8628,25.666667938232425,3.1913,TSLA,0.6,Hold,0.6,4.164338849443716,62,242.5
