Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal
2017-09-29,203.55029296875,202.8005274566013,203.6120454895244,202.65057435417157,203.55029296875,1726200,42341.85059560852,0,3.3896581085240314,42338.4609375,208,24.534854692966235,34000,,79.07788929009918,202.5006,201.3319,199.0975,195.9828,188.4265,203.55029296875,0.0357,VOO,0.0,Buy
2017-09-30,203.55029296875,202.8005274566013,203.6120454895244,202.65057435417157,203.55029296875,1726200,42341.85059560852,0,3.3896581085240314,42338.4609375,208,24.534854692966235,34000,,79.07788929009918,202.5006,201.3319,199.0975,195.9828,188.4265,203.55029296875,0.0357,VOO,0.0,Buy
2017-10-01,203.55029296875,202.8005274566013,203.6120454895244,202.65057435417157,203.55029296875,1726200,43337.77958974915,0,185.11748037414907,43152.662109375,212,23.822227399283303,35000,"cash_0%_Buy 100% of cash (4 shares - Default Strategy) Monthly invest 2.9% of total investment ($1,000.00)",79.07788929009918,202.5006,201.3319,199.0975,195.9828,188.4265,203.55029296875,0.0357,VOO,0.0,Buy
2017-10-02,204.40599060058594,203.7620709416167,204.40599060058594,203.682686352068,204.40599060058594,1960600,43519.18748769837,0,185.11748037414907,43334.07000732422,212,24.34053567913821,35000,,79.59944795712039,203.0352,201.5613,199.2522,196.1152,188.5717,204.40599060058594,0.0671,VOO,0.0,Buy
2017-10-03,204.82054138183594,204.55591266398574,204.86464841140693,204.35303647945003,204.82054138183594,1316400,43607.07225332337,0,185.11748037414907,43421.95477294922,212,24.59163500949535,35000,,80.77868666555786,203.6385,201.8851,199.4104,196.2575,188.7167,204.82054138183594,0.0912,VOO,0.0,Buy
2017-10-04,205.102783203125,204.74994048187173,205.33212087725943,204.6264488943265,205.102783203125,1006700,43666.90751943665,0,185.11748037414907,43481.7900390625,212,24.76259291267615,35000,,82.8890739768008,204.1413,202.1883,199.5759,196.4125,188.864,205.102783203125,0.1049,VOO,0.0,Buy
2017-10-05,206.32008361816406,205.40271932848302,206.3465451436642,205.3145052704322,206.32008361816406,1471800,43924.97520742493,0,185.11748037414907,43739.85772705078,212,25.499929164071244,35000,,85.4759048461275,204.8399,202.5546,199.7372,196.5641,189.0163,206.32008361816406,0.1406,VOO,0.0,Buy
2017-10-06,206.1260223388672,205.931975639445,206.14366784229665,205.684978970159,206.1260223388672,1101500,43883.834216213996,0,185.11748037414907,43698.716735839844,212,25.38238347489714,35000,,81.88405430815735,205.3551,202.9266,199.8897,196.7184,189.1648,206.32008361816406,0.1434,VOO,0.0,Buy
2017-10-07,206.1260223388672,205.931975639445,206.14366784229665,205.684978970159,206.1260223388672,1101500,43883.834216213996,0,185.11748037414907,43698.716735839844,212,25.38238347489714,35000,,81.88405430815735,205.3551,202.9266,199.8897,196.7184,189.1648,206.32008361816406,0.1434,VOO,0.0,Buy
2017-10-08,206.1260223388672,205.931975639445,206.14366784229665,205.684978970159,206.1260223388672,1101500,43883.834216213996,0,185.11748037414907,43698.716735839844,212,25.38238347489714,35000,,81.88405430815735,205.3551,202.9266,199.8897,196.7184,189.1648,206.32008361816406,0.1434,VOO,0.0,Buy
2017-10-09,205.7643585205078,206.33770946449005,206.34652548562502,205.50854585227628,205.7643585205078,768300,43807.16148672181,0,185.11748037414907,43622.044006347656,212,25.163318533490873,35000,,76.34792829564532,205.6268,203.1721,200.0213,196.8731,189.3138,206.32008361816406,0.12,VOO,0.0,Buy
2017-10-10,206.28480529785156,206.2671597943924,206.62881858764007,205.78200939608158,206.28480529785156,1027600,43917.49620351868,0,185.11748037414907,43732.37872314453,212,25.478560581481947,35000,,77.82311691452061,205.9196,203.4068,200.1611,197.0194,189.4666,206.32008361816406,0.1088,VOO,0.0,Buy
2017-10-11,206.61996459960938,206.1789213111997,206.61996459960938,206.0554297288279,206.61996459960938,1036400,43988.54997549134,0,185.11748037414907,43803.43249511719,212,25.681571358546694,35000,,86.05260491307305,206.223,203.652,200.304,197.173,189.6227,206.61996459960938,0.0997,VOO,0.0,Buy
2017-10-12,206.30239868164062,206.29356920235395,206.64641188451859,206.09069307234185,206.30239868164062,1079400,43921.226000881965,0,185.11748037414907,43736.10852050781,212,25.48921714537704,35000,,82.26662453495587,206.2195,203.8849,200.4242,197.3073,189.7797,206.61996459960938,0.0719,VOO,0.0,Buy
2017-10-13,206.53176879882812,206.734644960734,206.82285901003613,206.42592270732493,206.53176879882812,1067900,43969.852465725715,0,185.11748037414907,43784.73498535156,212,25.62814990207347,35000,,86.65734135310299,206.3007,204.1153,200.5471,197.4339,189.9376,206.61996459960938,0.0507,VOO,0.0,Buy
2017-10-14,206.53176879882812,206.734644960734,206.82285901003613,206.42592270732493,206.53176879882812,1067900,43969.852465725715,0,185.11748037414907,43784.73498535156,212,25.62814990207347,35000,,86.65734135310299,206.3007,204.1153,200.5471,197.4339,189.9376,206.61996459960938,0.0507,VOO,0.0,Buy
2017-10-15,206.53176879882812,206.734644960734,206.82285901003613,206.42592270732493,206.53176879882812,1067900,43969.852465725715,0,185.11748037414907,43784.73498535156,212,25.62814990207347,35000,,86.65734135310299,206.3007,204.1153,200.5471,197.4339,189.9376,206.61996459960938,0.0507,VOO,0.0,Buy
2017-10-16,206.85816955566406,206.76996895186483,207.01695217782486,206.4435876850362,206.85816955566406,1767300,44039.04942617493,0,185.11748037414907,43853.93194580078,212,25.82585550335694,35000,,87.15921966323016,206.5194,204.3444,200.6779,197.5645,190.1018,206.85816955566406,0.0376,VOO,0.0,Buy
2017-10-17,206.99046325683594,206.82286463434875,207.0169247804313,206.60234296467075,206.99046325683594,1332100,44067.09569082337,0,185.11748037414907,43881.97821044922,212,25.90598768806678,35000,,85.79597347416907,206.6606,204.5678,200.8121,197.6948,190.2711,206.99046325683594,0.0242,VOO,0.0,Buy
2017-10-18,207.17567443847656,207.34327304520218,207.36973456630906,207.00807583175092,207.17567443847656,1527800,44106.36046133118,0,185.11748037414907,43921.24298095703,212,26.018172746660518,35000,,85.67258635451036,206.7717,204.795,200.9414,197.8298,190.4439,207.17567443847656,0.0129,VOO,0.0,Buy
2017-10-19,207.28150939941406,206.43470044570412,207.28150939941406,206.0730417540378,207.28150939941406,1653600,44128.79747304993,0,185.11748037414907,43943.67999267578,212,26.08227849442839,35000,,84.05762786461017,206.9675,205.056,201.0715,197.9619,190.6181,207.28150939941406,0.001,VOO,0.0,Buy
2017-10-20,208.31356811523438,207.99601641086832,208.3400296356338,207.75784926770055,208.31356811523438,1296300,44347.59392080384,0,185.11748037414907,44162.47644042969,212,26.707411202296694,35000,,84.55489257888928,207.3239,205.3701,201.2227,198.102,190.7815,208.31356811523438,0.018,VOO,0.0,Buy
2017-10-21,208.31356811523438,207.99601641086832,208.3400296356338,207.75784926770055,208.31356811523438,1296300,44347.59392080384,0,185.11748037414907,44162.47644042969,212,26.707411202296694,35000,,84.55489257888928,207.3239,205.3701,201.2227,198.102,190.7815,208.31356811523438,0.018,VOO,0.0,Buy
2017-10-22,208.31356811523438,207.99601641086832,208.3400296356338,207.75784926770055,208.31356811523438,1296300,44347.59392080384,0,185.11748037414907,44162.47644042969,212,26.707411202296694,35000,,84.55489257888928,207.3239,205.3701,201.2227,198.102,190.7815,208.31356811523438,0.018,VOO,0.0,Buy
2017-10-23,207.55499267578125,208.60467794907854,208.60467794907854,207.42267160174697,207.55499267578125,1101000,44186.77592763978,0,185.11748037414907,44001.658447265625,212,26.247931221827937,35000,,72.79399232250564,207.4632,205.6612,201.3651,198.2373,190.9385,208.31356811523438,-0.0032,VOO,0.0,Buy
2017-10-24,207.84609985351562,207.89019342221886,208.07543755715852,207.5285480933157,207.84609985351562,1818400,44248.490649319465,0,185.11748037414907,44063.37316894531,212,26.424258998055606,35000,,72.83414364023389,207.6344,205.9633,201.5143,198.3737,191.0891,208.31356811523438,-0.0148,VOO,0.0,Buy
2017-10-25,206.84925842285156,207.55493022665593,207.65196026792364,205.7819279689066,206.84925842285156,1943400,44037.16026601868,0,185.11748037414907,43852.04278564453,212,25.82045790291052,35000,,54.57242306779527,207.5691,206.1763,201.6393,198.4953,191.2339,208.31356811523438,-0.0595,VOO,0.0,Buy
2017-10-26,207.0433807373047,207.37857797326672,207.65202268278344,206.99927371264008,207.0433807373047,3298200,44078.314196682746,0,185.11748037414907,43893.196716308594,212,25.938040561950704,35000,,57.92650448008354,207.5215,206.3871,201.7658,198.6185,191.3809,208.31356811523438,-0.0855,VOO,0.0,Buy
2017-10-27,208.80755615234375,207.84608491900363,208.9486932488637,207.55499470477164,208.80755615234375,2825000,44452.31938467103,0,185.11748037414907,44267.201904296875,212,27.006626813345804,35000,,71.16517280096106,207.6203,206.65,201.9274,198.7585,191.5351,208.80755615234375,-0.05,VOO,0.0,Buy
2017-10-28,208.80755615234375,207.84608491900363,208.9486932488637,207.55499470477164,208.80755615234375,2825000,44452.31938467103,0,185.11748037414907,44267.201904296875,212,27.006626813345804,35000,,71.16517280096106,207.6203,206.65,201.9274,198.7585,191.5351,208.80755615234375,-0.05,VOO,0.0,Buy
2017-10-29,208.80755615234375,207.84608491900363,208.9486932488637,207.55499470477164,208.80755615234375,2825000,44452.31938467103,0,185.11748037414907,44267.201904296875,212,27.006626813345804,35000,,71.16517280096106,207.6203,206.65,201.9274,198.7585,191.5351,208.80755615234375,-0.05,VOO,0.0,Buy
2017-10-30,208.04896545410156,207.8460892858257,208.71934648729433,207.7578752337538,208.04896545410156,1292500,44291.49815664368,0,185.11748037414907,44106.38067626953,212,26.547137590410518,35000,,61.876176153966256,207.7191,206.8321,202.0709,198.8891,191.6803,208.80755615234375,-0.0555,VOO,0.0,Buy
2017-10-31,208.28717041015625,208.4018325471598,208.5870767062841,208.0842807455018,208.28717041015625,1357600,44341.99760732728,0,185.11748037414907,44156.880126953125,212,26.69142173522079,35000,,61.37193433832499,207.8073,207.0054,202.2129,199.025,191.8278,208.80755615234375,-0.0554,VOO,0.0,Buy
2017-11-01,208.6488037109375,209.08103108416142,209.39858286744146,208.28715835574945,208.6488037109375,2078300,45413.447647000125,0,136.65724172668843,45276.79040527344,217,26.148465686111464,36000,"cash_0%_Buy 100% of cash (5 shares - Default Strategy) Monthly invest 2.8% of total investment ($1,000.00)",65.90908150385897,208.1672,207.1828,202.3675,199.1663,191.9733,208.80755615234375,-0.0481,VOO,0.0,Buy
2017-11-02,208.73696899414062,208.56937038941226,208.85164455728597,207.57262170059442,208.73696899414062,1908100,45432.5795134552,0,136.65724172668843,45295.922271728516,217,26.201609759597776,36000,,65.24356799905493,208.5059,207.3036,202.5255,199.3004,192.1205,208.80755615234375,-0.0448,VOO,0.0,Buy
2017-11-03,209.43385314941406,208.90460916869657,209.4426826311503,208.47238181047115,209.43385314941406,1934200,45583.80337514954,0,136.65724172668843,45447.14613342285,217,26.621676042082054,36000,,66.937043964071,208.6312,207.469,202.7408,199.4405,192.2653,209.43385314941406,-0.0255,VOO,0.0,Buy
2017-11-04,209.43385314941406,208.90460916869657,209.4426826311503,208.47238181047115,209.43385314941406,1934200,45583.80337514954,0,136.65724172668843,45447.14613342285,217,26.621676042082054,36000,,66.937043964071,208.6312,207.469,202.7408,199.4405,192.2653,209.43385314941406,-0.0255,VOO,0.0,Buy
2017-11-05,209.43385314941406,208.90460916869657,209.4426826311503,208.47238181047115,209.43385314941406,1934200,45583.80337514954,0,136.65724172668843,45447.14613342285,217,26.621676042082054,36000,,66.937043964071,208.6312,207.469,202.7408,199.4405,192.2653,209.43385314941406,-0.0255,VOO,0.0,Buy
2017-11-06,209.75140380859375,209.26626686040444,209.83961786803312,209.23980533448778,209.75140380859375,1688600,45652.71186819153,0,136.65724172668843,45516.054626464844,217,26.813088522754256,36000,,67.72343214021944,208.9716,207.6683,202.9569,199.6117,192.4101,209.75140380859375,-0.0088,VOO,0.0,Buy
2017-11-07,209.6632080078125,209.83962267115353,210.13071292247545,209.15159606242028,209.6632080078125,1502700,45633.573379422,0,136.65724172668843,45496.91613769531,217,26.75992605394999,36000,,66.16974046764624,209.2468,207.8373,203.1394,199.7765,192.5538,209.75140380859375,-0.007,VOO,0.0,Buy
2017-11-08,209.9718780517578,209.416172673501,210.04244659144828,209.18682155461377,209.9718780517578,4711000,45700.55477895813,0,136.65724172668843,45563.897537231445,217,26.945985497105916,36000,,67.03891826700064,209.5115,208.0049,203.3268,199.934,192.6959,209.9718780517578,-0.0025,VOO,0.0,Buy
2017-11-09,209.2133026123047,208.8163663166033,209.35443970486597,207.71375801766948,209.2133026123047,1644100,45535.943908596804,0,136.65724172668843,45399.28666687012,217,26.488733079435576,36000,,55.9027687404023,209.6067,208.1504,203.4962,200.0763,192.8384,209.9718780517578,-0.0291,VOO,0.0,Buy
2017-11-10,209.08975219726562,208.8074915511264,209.21324375362096,208.52521744541698,209.08975219726562,1019000,45509.13346853333,0,136.65724172668843,45372.47622680664,217,26.414259634814808,36000,,60.98411713828923,209.5379,208.2783,203.7152,200.2144,192.9791,209.9718780517578,-0.0543,VOO,0.0,Buy
2017-11-11,209.08975219726562,208.8074915511264,209.21324375362096,208.52521744541698,209.08975219726562,1019000,45509.13346853333,0,136.65724172668843,45372.47622680664,217,26.414259634814808,36000,,60.98411713828923,209.5379,208.2783,203.7152,200.2144,192.9791,209.9718780517578,-0.0543,VOO,0.0,Buy
2017-11-12,209.08975219726562,208.8074915511264,209.21324375362096,208.52521744541698,209.08975219726562,1019000,45509.13346853333,0,136.65724172668843,45372.47622680664,217,26.414259634814808,36000,,60.98411713828923,209.5379,208.2783,203.7152,200.2144,192.9791,209.9718780517578,-0.0543,VOO,0.0,Buy
2017-11-13,209.3368377685547,208.46356702476388,209.5132524298402,208.44592152076254,209.3368377685547,900000,45562.751037503054,0,136.65724172668843,45426.09379577637,217,26.56319732639738,36000,,60.73671277257472,209.455,208.4022,203.9444,200.3507,193.1226,209.9718780517578,-0.0659,VOO,0.0,Buy
2017-11-14,208.82516479492188,208.56053615054975,208.92219484920594,207.85486425208143,208.82516479492188,2763300,45451.718002224734,0,136.65724172668843,45315.06076049805,217,26.254772228402047,36000,,65.30031594792649,209.2874,208.494,204.161,200.4753,193.2667,209.9718780517578,-0.0913,VOO,0.0,Buy
2017-11-15,207.75787353515625,207.94311765916288,208.38416099676726,207.13159953311975,207.75787353515625,2436200,45220.11579885559,0,136.65724172668843,45083.458557128906,217,25.611432774598875,36000,,54.873593605262336,208.8446,208.5231,204.3268,200.5909,193.4059,209.9718780517578,-0.1408,VOO,0.0,Buy
2017-11-16,209.5308380126953,208.63111940177083,209.87485123677183,208.61347390168223,209.5308380126953,1072300,45604.84909048157,0,136.65724172668843,45468.19184875488,217,26.680136362448813,36000,,54.92763596973622,208.9081,208.6355,204.5335,200.7228,193.5483,209.9718780517578,-0.1157,VOO,0.0,Buy
2017-11-17,208.96633911132812,209.20450629501002,209.39856645066558,208.86930903350034,208.96633911132812,1370500,45482.35282888489,0,136.65724172668843,45345.6955871582,217,26.3398689691247,36000,,56.41974069462746,208.8834,208.6682,204.7383,200.8504,193.6858,209.9718780517578,-0.1164,VOO,0.0,Buy
2017-11-18,208.96633911132812,209.20450629501002,209.39856645066558,208.86930903350034,208.96633911132812,1370500,45482.35282888489,0,136.65724172668843,45345.6955871582,217,26.3398689691247,36000,,56.41974069462746,208.8834,208.6682,204.7383,200.8504,193.6858,209.9718780517578,-0.1164,VOO,0.0,Buy
2017-11-19,208.96633911132812,209.20450629501002,209.39856645066558,208.86930903350034,208.96633911132812,1370500,45482.35282888489,0,136.65724172668843,45345.6955871582,217,26.3398689691247,36000,,56.41974069462746,208.8834,208.6682,204.7383,200.8504,193.6858,209.9718780517578,-0.1164,VOO,0.0,Buy
2017-11-20,209.23976135253906,209.1603633319027,209.46909901546886,208.9310256689729,209.23976135253906,1420400,45541.68545522766,0,136.65724172668843,45405.02821350098,217,26.504681820076836,36000,,56.633493355774725,208.864,208.7524,204.9405,200.9676,193.8152,209.9718780517578,-0.1073,VOO,0.0,Buy
2017-11-21,210.6334686279297,209.9895491317267,210.81871274962953,209.93662608540512,210.6334686279297,1151500,45844.11993398743,0,136.65724172668843,45707.46269226074,217,27.34477759440952,36000,,62.083586493421556,209.2257,208.8918,205.1648,201.0914,193.9484,210.6334686279297,-0.0581,VOO,0.0,Buy
2017-11-22,210.4835205078125,210.69522615769978,210.774610729067,210.32475136507801,210.4835205078125,2143500,45811.581191922,0,136.65724172668843,45674.92395019531,217,27.25439219978334,36000,,60.55443470306835,209.7708,209.0735,205.384,201.215,194.0764,210.6334686279297,-0.0334,VOO,0.0,Buy
2017-11-23,210.4835205078125,210.69522615769978,210.774610729067,210.32475136507801,210.4835205078125,2143500,45811.581191922,0,136.65724172668843,45674.92395019531,217,27.25439219978334,36000,,60.55443470306835,209.7708,209.0735,205.384,201.215,194.0764,210.6334686279297,-0.0334,VOO,0.0,Buy
2017-11-24,210.92453002929688,210.92453002929688,211.06566710659084,210.80986793112146,210.92453002929688,1219300,45907.28025808411,0,136.65724172668843,45770.62301635742,217,27.52022293912253,36000,,59.295649476570816,210.0495,209.2676,205.5943,201.3469,194.2072,210.92453002929688,-0.0073,VOO,0.0,Buy
2017-11-25,210.92453002929688,210.92453002929688,211.06566710659084,210.80986793112146,210.92453002929688,1219300,45907.28025808411,0,136.65724172668843,45770.62301635742,217,27.52022293912253,36000,,59.295649476570816,210.0495,209.2676,205.5943,201.3469,194.2072,210.92453002929688,-0.0073,VOO,0.0,Buy
2017-11-26,210.92453002929688,210.92453002929688,211.06566710659084,210.80986793112146,210.92453002929688,1219300,45907.28025808411,0,136.65724172668843,45770.62301635742,217,27.52022293912253,36000,,59.295649476570816,210.0495,209.2676,205.5943,201.3469,194.2072,210.92453002929688,-0.0073,VOO,0.0,Buy
2017-11-27,210.86280822753906,210.98629981538488,211.28620603449994,210.66874809527081,210.86280822753906,2654000,45893.88662710266,0,136.65724172668843,45757.22938537598,217,27.48301840861851,36000,,57.15897631464623,210.4288,209.3703,205.7841,201.4757,194.3325,210.92453002929688,0.0031,VOO,0.0,Buy
2017-11-28,212.953369140625,211.33914886719143,213.006292189004,211.20684124624395,212.953369140625,1800500,46347.53834524231,0,136.65724172668843,46210.881103515625,217,28.743162070117535,36000,,66.84725707802943,211.1715,209.6155,206.003,201.6212,194.4728,212.953369140625,0.0684,VOO,0.0,Buy
2017-11-29,212.87400817871094,213.1121753824073,213.6237738798641,212.4417808030511,212.87400817871094,2442100,46330.31701650696,0,136.65724172668843,46193.65977478027,217,28.69532504585266,36000,,65.21771135043446,211.6196,209.8449,206.2451,201.768,194.61,212.953369140625,0.0985,VOO,0.0,Buy
2017-11-30,214.6558380126953,213.7296441382843,215.5820184275293,213.66789159885428,214.6558380126953,5451700,46716.97409048157,0,136.65724172668843,46580.31684875488,217,29.76937247355991,36000,,75.77293813315606,212.4541,210.1452,206.5054,201.9304,194.7559,214.6558380126953,0.1611,VOO,0.0,Buy
2017-12-01,214.2588348388672,214.56757054002043,214.97333630785837,211.2773912126506,214.2588348388672,3775600,47625.4679308899,0,60.006596661380854,47565.461334228516,222,28.71748089429702,37000,"cash_0%_Buy 100% of cash (5 shares - Default Strategy) Monthly invest 2.7% of total investment ($1,000.00)",73.86007147576177,213.121,210.4213,206.7599,202.0814,194.8984,214.6558380126953,0.1743,VOO,0.0,Buy
2017-12-02,214.2588348388672,214.56757054002043,214.97333630785837,211.2773912126506,214.2588348388672,3775600,47625.4679308899,0,60.006596661380854,47565.461334228516,222,28.71748089429702,37000,,73.86007147576177,213.121,210.4213,206.7599,202.0814,194.8984,214.6558380126953,0.1743,VOO,0.0,Buy
2017-12-03,214.2588348388672,214.56757054002043,214.97333630785837,211.2773912126506,214.2588348388672,3775600,47625.4679308899,0,60.006596661380854,47565.461334228516,222,28.71748089429702,37000,,73.86007147576177,213.121,210.4213,206.7599,202.0814,194.8984,214.6558380126953,0.1743,VOO,0.0,Buy
2017-12-04,214.029541015625,215.8466376735058,216.1730189426308,213.98543398362685,214.029541015625,2162000,47574.564702130134,0,60.006596661380854,47514.55810546875,222,28.579904600351714,37000,,71.69677942784577,213.7543,210.6511,207.0156,202.2323,195.0372,214.6558380126953,0.1607,VOO,0.0,Buy
2017-12-05,213.27090454101562,214.26766674099056,214.8586631685413,213.13859693021092,213.27090454101562,1886300,47406.14740476685,0,60.006596661380854,47346.14080810547,222,28.12472271558608,37000,,70.09601191872095,213.8178,210.8271,207.2225,202.3802,195.1748,214.6558380126953,0.1148,VOO,0.0,Buy
2017-12-06,213.26211547851562,213.22682447145735,213.69432936816284,212.87399515832792,213.26211547851562,1204800,47404.19623289185,0,60.006596661380854,47344.18963623047,222,28.119449278086094,37000,,77.5136528663392,213.8954,211.007,207.417,202.5275,195.3133,214.6558380126953,0.0734,VOO,0.0,Buy
2017-12-07,213.96778869628906,213.1915480518072,214.2676949599932,213.06805644560103,213.96778869628906,2670000,47560.855687237556,0,60.006596661380854,47500.84909057617,222,28.54285320875014,37000,,74.82778170541364,213.7578,211.2068,207.6212,202.6674,195.4541,214.6558380126953,0.0584,VOO,0.0,Buy
2017-12-08,215.1321258544922,214.7440055509218,215.15858737886518,214.52348387476363,215.1321258544922,1685700,47819.33853635865,0,60.006596661380854,47759.331939697266,222,29.241455503672032,37000,,82.33139437194453,213.9325,211.5028,207.846,202.8278,195.598,215.1321258544922,0.0742,VOO,0.0,Buy
2017-12-09,215.1321258544922,214.7440055509218,215.15858737886518,214.52348387476363,215.1321258544922,1685700,47819.33853635865,0,60.006596661380854,47759.331939697266,222,29.241455503672032,37000,,82.33139437194453,213.9325,211.5028,207.846,202.8278,195.598,215.1321258544922,0.0742,VOO,0.0,Buy
2017-12-10,215.1321258544922,214.7440055509218,215.15858737886518,214.52348387476363,215.1321258544922,1685700,47819.33853635865,0,60.006596661380854,47759.331939697266,222,29.241455503672032,37000,,82.33139437194453,213.9325,211.5028,207.846,202.8278,195.598,215.1321258544922,0.0742,VOO,0.0,Buy
2017-12-11,215.82896423339844,215.24679724893468,215.85543921683174,215.1409376939256,215.82896423339844,2513300,47974.03665647584,0,60.006596661380854,47914.03005981445,222,29.659558531015783,37000,,83.08261345215075,214.2924,211.8397,208.0778,202.9946,195.7506,215.82896423339844,0.0942,VOO,0.0,Buy
2017-12-12,216.19943237304688,216.05829528588154,216.6228301749694,215.83777363452575,216.19943237304688,1855000,48056.28058347779,0,60.006596661380854,47996.273986816406,222,29.881839414804844,37000,,81.14533081737378,214.8781,212.1829,208.3098,203.1655,195.905,216.19943237304688,0.1057,VOO,0.0,Buy
2017-12-13,216.1465606689453,216.42883492789858,216.81695530417056,216.0848215870352,216.1465606689453,1808300,48044.54306516724,0,60.006596661380854,47984.53646850586,222,29.850116392343896,37000,,82.03658976612175,215.455,212.5489,208.5369,203.3332,196.0617,216.19943237304688,0.0984,VOO,0.0,Buy
2017-12-14,215.2908935546875,216.46405694619935,216.53462549283316,215.22914102904267,215.2908935546875,1932900,47854.58496580201,0,60.006596661380854,47794.578369140625,222,29.33671612378921,37000,,73.59418081555653,215.7196,212.9256,208.7479,203.4932,196.2097,216.19943237304688,0.0557,VOO,0.0,Buy
2017-12-15,217.0991668701172,216.24354172362155,217.47847113712038,216.1729866344611,217.0991668701172,3170800,48256.0216418274,0,60.006596661380854,48196.015045166016,222,30.421680113047024,37000,,78.34810714830691,216.113,213.304,208.9985,203.6813,196.3608,217.0991668701172,0.0722,VOO,0.0,Buy
2017-12-16,217.0991668701172,216.24354172362155,217.47847113712038,216.1729866344611,217.0991668701172,3170800,48256.0216418274,0,60.006596661380854,48196.015045166016,222,30.421680113047024,37000,,78.34810714830691,216.113,213.304,208.9985,203.6813,196.3608,217.0991668701172,0.0722,VOO,0.0,Buy
2017-12-17,217.0991668701172,216.24354172362155,217.47847113712038,216.1729866344611,217.0991668701172,3170800,48256.0216418274,0,60.006596661380854,48196.015045166016,222,30.421680113047024,37000,,78.34810714830691,216.113,213.304,208.9985,203.6813,196.3608,217.0991668701172,0.0722,VOO,0.0,Buy
2017-12-18,218.44873046875,218.3340683688434,218.76628216766966,218.27231584925522,218.44873046875,2089600,48555.624760723884,0,60.006596661380854,48495.6181640625,222,31.23141827222671,37000,,76.78415250153203,216.637,213.7781,209.2721,203.8663,196.518,218.44873046875,0.1109,VOO,0.0,Buy
2017-12-19,217.65489196777344,218.68693178566315,218.7133933097443,217.5490458714488,217.65489196777344,3170300,48379.39261350709,0,60.006596661380854,48319.3860168457,222,30.755115171640778,37000,,71.78459587391467,216.928,214.1989,209.5375,204.0588,196.6691,218.44873046875,0.0975,VOO,0.0,Buy
2017-12-20,217.4873046875,218.51052853726435,218.55463556622541,217.23150545484665,217.4873046875,2570000,48342.188237286384,0,60.006596661380854,48282.181640625,222,30.654562803476715,37000,,65.12722938789352,217.1962,214.5416,209.7989,204.2472,196.8218,218.44873046875,0.0708,VOO,0.0,Buy
2017-12-21,217.92835998535156,218.0694971019213,218.58992507724892,217.7166677700732,217.92835998535156,2262400,48440.10251340943,0,60.006596661380854,48380.09591674805,222,30.91919598218764,37000,,69.5127452825902,217.7237,214.9138,210.0545,204.4357,196.9765,218.44873046875,0.0549,VOO,0.0,Buy
2017-12-22,217.8842315673828,217.95480011874096,217.9900911242075,217.38144914587147,217.8842315673828,1888500,48430.30600462037,0,60.006596661380854,48370.299407958984,222,30.892718931406392,37000,,70.9091149872619,217.8807,215.2618,210.3055,204.621,197.1289,218.44873046875,0.0322,VOO,0.0,Buy
2017-12-23,217.8842315673828,217.95480011874096,217.9900911242075,217.38144914587147,217.8842315673828,1888500,48430.30600462037,0,60.006596661380854,48370.299407958984,222,30.892718931406392,37000,,70.9091149872619,217.8807,215.2618,210.3055,204.621,197.1289,218.44873046875,0.0322,VOO,0.0,Buy
2017-12-24,217.8842315673828,217.95480011874096,217.9900911242075,217.38144914587147,217.8842315673828,1888500,48430.30600462037,0,60.006596661380854,48370.299407958984,222,30.892718931406392,37000,,70.9091149872619,217.8807,215.2618,210.3055,204.621,197.1289,218.44873046875,0.0322,VOO,0.0,Buy
2017-12-25,217.8842315673828,217.95480011874096,217.9900911242075,217.38144914587147,217.8842315673828,1888500,48430.30600462037,0,60.006596661380854,48370.299407958984,222,30.892718931406392,37000,,70.9091149872619,217.8807,215.2618,210.3055,204.621,197.1289,218.44873046875,0.0322,VOO,0.0,Buy
2017-12-26,217.6307373046875,217.73710672442417,217.78142618894765,217.38256453263818,217.6307373046875,1492300,48556.93572461548,0,25.2813056701699,48531.65441894531,223,31.234961417879692,37000,cash_0%_Buy 100% of cash (1 shares - Default Strategy) Dividend_0.83,75.02031566337646,217.7171,215.6002,210.5402,204.8188,197.2818,218.44873046875,0.0002,VOO,0.0,Buy
2017-12-27,217.7548370361328,217.78143953599866,218.05620129872088,217.48894728150006,217.7548370361328,1379100,48584.60996472779,0,25.2813056701699,48559.32865905762,223,31.30975666142646,37000,,75.44616235556438,217.7371,215.8403,210.7626,205.0074,197.4338,218.44873046875,-0.0248,VOO,0.0,Buy
2017-12-28,218.16253662109375,218.15367813824247,218.22458657425653,217.83459693837983,218.16253662109375,2346700,48675.52697217408,0,25.2813056701699,48650.245666503906,223,31.555478303173178,37000,,74.58842933220278,217.8721,216.1047,210.985,205.1977,197.5902,218.44873046875,-0.0357,VOO,0.0,Buy
2017-12-29,217.40919494628906,218.71210901009405,218.72098101933085,217.17875262100546,217.40919494628906,2326700,48507.53177869263,0,25.2813056701699,48482.25047302246,223,31.101437239709817,37000,,64.02321446694306,217.7683,216.2424,211.1901,205.383,197.7418,218.44873046875,-0.0713,VOO,0.0,Buy
