Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,market_cap,rate_vs
2019-09-23,17.54,17.22,17.67,17.00,17.54,1488000,17.90,13.77,17.43,15.84,17.55,16.92,15.08,20.39,92.00,20.00,2.20,False,True,4.63,128726.60,0,0.53,128726.07,7339.00,114.54,60000,week +buy 100% ,83.62,91.65,71.83,RUN,3934906405.71,33.70
2019-09-24,16.68,17.51,17.63,16.50,16.68,3110800,17.98,13.84,17.27,15.91,17.52,16.93,15.10,20.39,88.00,16.00,1.69,False,True,4.63,122415.05,0,0.53,122414.52,7339.00,104.03,60000,,65.31,83.21,78.43,RUN,3741974721.90,32.57
2019-09-25,16.93,16.80,17.01,16.33,16.93,1775500,18.07,13.96,17.18,16.01,17.47,16.95,15.12,20.39,84.00,12.00,1.38,False,True,4.63,124249.80,0,0.53,124249.27,7339.00,107.08,60000,,67.60,79.16,82.96,RUN,3798059473.90,33.39
2019-09-26,16.64,16.91,17.70,16.42,16.64,4395800,18.10,14.11,17.02,16.11,17.41,16.96,15.15,20.39,100.00,8.00,1.00,False,True,4.63,122121.49,0,0.53,122120.96,7339.00,103.54,60000,,67.31,69.36,84.74,RUN,3733000956.19,33.13
2019-09-27,16.14,16.60,16.73,15.86,16.14,2164600,18.10,14.21,16.79,16.15,17.34,16.97,15.16,20.39,96.00,4.00,0.52,False,True,4.63,118451.99,0,0.53,118451.46,7339.00,97.42,60000,,61.74,63.41,83.88,RUN,3620831452.19,32.36
2019-09-30,16.70,16.21,16.86,15.93,16.70,1681800,18.14,14.30,16.62,16.22,17.28,16.98,15.18,20.39,92.00,0.00,0.40,False,True,4.63,122598.52,0,0.53,122597.99,7339.00,104.33,60000,week +buy 50% ,65.81,60.88,81.80,RUN,3747583111.52,33.03
2019-10-01,16.26,16.72,17.12,16.18,16.26,1333900,18.09,14.50,16.53,16.30,17.22,16.99,15.19,20.39,88.00,8.00,0.13,False,True,4.63,120330.23,0,510.29,119819.94,7369.00,97.26,61000,week +buy 50% Monthly invest,55.79,56.76,78.46,RUN,3647752321.43,30.89
2019-10-02,15.50,15.99,16.00,15.44,15.50,1670800,18.08,14.53,16.25,16.31,17.15,16.99,15.20,20.39,84.00,4.00,-0.34,False,True,4.63,114728.55,0,261.05,114467.50,7385.00,88.08,61000,week +buy 50% ,47.21,49.84,74.01,RUN,3477254624.00,28.54
2019-10-03,15.77,15.52,15.78,15.02,15.77,1121200,18.06,14.59,16.07,16.33,17.08,16.99,15.22,20.39,80.00,0.00,-0.52,False,True,4.63,116721.87,0,134.26,116587.61,7393.00,91.35,61000,week +buy 50% ,48.43,39.72,68.51,RUN,3537826258.85,29.58
2019-10-04,16.22,15.98,16.24,15.63,16.22,1083300,18.01,14.76,16.09,16.39,17.02,16.99,15.23,20.39,76.00,28.00,-0.44,False,True,4.63,120048.39,0,69.06,119979.33,7397.00,96.80,61000,week +buy 50% ,48.00,39.29,63.33,RUN,3638778555.72,31.42
2019-10-07,16.52,16.16,16.67,15.91,16.52,2281200,17.94,14.99,16.05,16.47,16.97,16.99,15.25,20.39,72.00,24.00,-0.24,False,False,4.63,122267.33,0,35.85,122231.48,7399.00,100.44,61000,week +buy 50% ,40.93,50.32,59.19,RUN,3706080514.85,30.84
2019-10-08,16.55,16.27,16.74,16.18,16.55,1997600,17.84,15.26,16.11,16.55,16.91,17.00,15.26,20.39,68.00,20.00,-0.10,False,False,4.63,122489.30,0,35.85,122453.44,7399.00,100.80,61000,,42.13,57.42,56.62,RUN,3712810411.24,28.77
2019-10-09,16.68,16.78,16.89,16.49,16.68,1039500,17.82,15.38,16.35,16.60,16.85,17.00,15.28,20.39,64.00,16.00,0.05,False,False,4.63,123488.16,0,35.85,123452.31,7399.00,102.44,61000,,42.63,60.82,54.78,RUN,3743096228.67,29.99
2019-10-10,16.94,16.69,17.18,16.67,16.94,1060300,17.82,15.49,16.58,16.66,16.80,17.00,15.30,20.39,60.00,12.00,0.24,False,False,4.63,125374.91,0,35.85,125339.06,7399.00,105.53,61000,,46.64,64.13,54.26,RUN,3800302915.33,30.89
2019-10-11,17.51,17.36,17.95,17.31,17.51,1635700,17.91,15.55,16.84,16.73,16.76,17.01,15.33,20.39,100.00,8.00,0.56,False,False,4.63,129592.34,0,35.85,129556.49,7399.00,112.45,61000,,49.74,72.92,55.21,RUN,3928176081.43,32.29
2019-10-14,17.21,17.47,17.55,17.08,17.21,808300,17.96,15.58,16.98,16.77,16.71,17.01,15.35,20.39,96.00,4.00,0.61,True,False,4.63,127372.55,0,18.55,127353.99,7400.00,108.81,61000,week +buy 50% ,55.18,77.12,56.83,RUN,3860874122.29,32.16
2019-10-15,17.22,17.16,17.37,17.00,17.22,876700,17.92,15.59,17.11,16.76,16.67,17.02,15.38,20.39,92.00,0.00,0.61,True,False,4.63,127409.56,0,18.55,127391.00,7400.00,108.87,61000,,52.92,78.21,58.98,RUN,3861996056.95,33.47
2019-10-16,16.93,17.00,17.35,16.83,16.93,1124900,17.87,15.61,17.16,16.74,16.64,17.01,15.39,20.39,88.00,0.00,0.46,True,False,4.63,125337.55,0,18.55,125319.00,7400.00,105.47,61000,,53.03,71.67,61.16,RUN,3799180980.67,33.26
2019-10-17,16.77,17.06,17.26,16.64,16.77,812600,17.78,15.62,17.13,16.70,16.61,17.01,15.41,20.39,84.00,60.00,0.28,True,False,4.63,124116.56,0,18.55,124098.00,7400.00,103.47,61000,,56.95,66.67,63.86,RUN,3762165266.85,33.62
2019-10-18,17.00,16.70,17.29,16.57,17.00,1602300,17.74,15.64,17.03,16.69,16.58,17.03,15.43,20.39,80.00,56.00,0.23,True,False,4.63,125818.55,0,18.55,125800.00,7400.00,106.26,61000,,53.52,64.22,66.35,RUN,3813763136.00,33.06
2019-10-21,17.05,17.16,17.34,16.75,17.05,1204000,17.65,15.67,16.99,16.66,16.55,17.04,15.45,20.39,76.00,52.00,0.19,True,False,4.63,126188.55,0,18.55,126169.99,7400.00,106.87,61000,week +buy 50% ,60.39,65.53,67.87,RUN,3824979915.24,34.01
2019-10-22,15.26,17.00,17.00,15.25,15.26,2258900,17.76,15.42,16.60,16.59,16.49,17.04,15.46,20.39,72.00,48.00,-0.53,True,False,4.63,112942.56,0,18.55,112924.00,7400.00,85.15,61000,,47.52,48.35,66.96,RUN,3423413313.43,33.53
2019-10-23,15.93,15.31,16.00,15.25,15.93,2001400,17.73,15.35,16.40,16.54,16.44,17.04,15.47,20.39,68.00,44.00,-0.70,True,False,4.63,117900.56,0,18.55,117882.00,7400.00,93.28,61000,,51.53,36.18,64.50,RUN,3573720465.90,33.93
2019-10-24,15.67,16.06,16.06,15.34,15.67,1191500,17.75,15.24,16.18,16.49,16.38,17.03,15.48,20.39,64.00,40.00,-0.89,True,False,4.63,115976.56,0,18.55,115958.00,7400.00,90.13,61000,,44.54,20.48,60.13,RUN,3515392272.48,34.15
2019-10-25,15.24,15.58,15.76,15.10,15.24,1256600,17.81,15.08,15.83,16.45,16.31,17.02,15.49,20.39,60.00,36.00,-1.13,True,False,4.63,112794.55,0,18.55,112776.00,7400.00,84.91,61000,,37.62,20.25,54.87,RUN,3418926430.57,34.72
2019-10-28,15.86,15.43,16.07,15.40,15.86,1335600,17.79,15.02,15.59,16.40,16.25,17.01,15.51,20.39,56.00,32.00,-0.98,True,False,4.63,117382.55,0,18.55,117364.00,7400.00,92.43,61000,week +buy 50% ,44.01,19.45,49.10,RUN,3558016589.86,35.52
2019-10-29,15.97,15.78,16.15,15.54,15.97,1229700,17.79,14.99,15.73,16.39,16.21,17.02,15.52,20.39,52.00,28.00,-0.79,True,False,4.63,118196.56,0,18.55,118178.00,7400.00,93.76,61000,,43.77,22.87,43.57,RUN,3582694017.66,35.43
2019-10-30,15.86,15.95,15.98,15.45,15.86,959500,17.77,15.05,15.72,16.41,16.16,17.02,15.54,20.39,48.00,24.00,-0.67,True,False,4.63,117382.55,0,18.55,117364.00,7400.00,92.43,61000,,40.34,29.92,39.39,RUN,3558016589.86,35.92
2019-10-31,15.54,15.87,16.10,15.30,15.54,1095100,17.78,15.01,15.69,16.40,16.09,17.03,15.55,20.39,44.00,20.00,-0.69,True,False,4.63,115014.55,0,18.55,114996.00,7400.00,88.55,61000,,31.55,25.55,35.28,RUN,3486228175.76,35.47
2019-11-01,15.59,15.63,15.83,15.50,15.59,950700,17.79,14.94,15.76,16.37,16.03,17.04,15.56,20.39,40.00,16.00,-0.63,True,False,4.63,116382.06,0,517.18,115864.88,7432.00,87.71,62000,week +buy 50% Monthly invest,34.09,20.51,30.91,RUN,3497445168.95,36.20
2019-11-04,14.91,15.80,15.94,14.88,14.91,1749400,17.85,14.72,15.57,16.28,16.01,17.04,15.57,20.39,36.00,100.00,-0.83,True,False,4.63,111364.19,0,262.36,111101.83,7449.00,79.62,62000,week +buy 50% ,30.03,11.34,25.49,RUN,3346016295.76,36.75
2019-11-05,14.95,14.97,15.14,14.46,14.95,1650300,17.87,14.54,15.37,16.20,15.99,17.03,15.58,20.39,32.00,100.00,-0.89,True,False,4.63,111624.31,0,142.16,111482.15,7457.00,80.04,62000,week +buy 50% ,32.00,10.83,21.74,RUN,3353868126.81,36.57
2019-11-06,14.85,14.93,15.35,14.73,14.85,1169100,17.87,14.36,15.17,16.11,15.97,17.02,15.59,20.39,28.00,96.00,-0.92,True,False,4.63,110878.32,0,82.46,110795.85,7461.00,78.84,62000,week +buy 50% ,32.39,8.78,19.00,RUN,3331434354.38,36.65
2019-11-07,14.77,14.96,15.26,14.73,14.77,2359000,17.81,14.19,15.02,16.00,15.96,17.02,15.60,20.39,24.00,92.00,-0.90,True,False,4.63,110281.29,0,52.77,110228.51,7463.00,77.87,62000,week +buy 50% ,28.96,11.37,18.09,RUN,3313487250.85,37.14
2019-11-08,14.74,14.76,15.08,14.70,14.74,1836200,17.61,14.12,14.85,15.87,15.97,17.00,15.61,20.39,20.00,88.00,-0.85,False,False,4.63,110057.39,0,52.77,110004.62,7463.00,77.51,62000,,28.13,9.71,17.03,RUN,3306756926.57,37.48
2019-11-11,14.43,14.85,15.26,14.30,14.43,2087200,17.47,13.99,14.75,15.73,15.95,16.98,15.61,20.39,16.00,100.00,-0.89,False,False,4.63,107743.79,0,38.27,107705.52,7464.00,73.78,62000,week +buy 50% ,39.08,7.39,15.83,RUN,3237211953.90,37.21
2019-11-12,14.48,14.44,14.70,14.13,14.48,2606600,17.27,13.91,14.66,15.59,15.93,16.97,15.61,20.39,12.00,100.00,-0.82,False,False,4.63,108154.31,0,38.27,108116.04,7464.00,74.44,62000,,27.32,8.11,14.35,RUN,3249550453.86,37.49
2019-11-13,13.77,14.88,14.88,12.90,13.77,6213200,17.17,13.69,14.44,15.43,15.89,16.96,15.60,20.39,8.00,100.00,-1.03,False,False,4.63,102817.56,0,38.27,102779.28,7464.00,65.83,62000,,23.90,11.62,12.52,RUN,3089148242.85,37.55
2019-11-14,14.40,13.88,14.48,13.88,14.40,3313400,16.99,13.64,14.36,15.31,15.87,16.95,15.60,20.39,4.00,96.00,-0.81,False,False,4.63,107519.87,0,38.27,107481.60,7464.00,73.42,62000,,39.06,21.47,12.11,RUN,3230481629.62,37.73
2019-11-15,14.71,14.54,14.84,14.31,14.71,2724900,16.69,13.71,14.36,15.20,15.86,16.94,15.60,20.39,0.00,92.00,-0.48,False,False,4.63,109833.71,0,38.27,109795.44,7464.00,77.15,62000,,33.71,31.38,13.20,RUN,3300026816.24,38.78
2019-11-18,14.44,14.64,14.71,14.25,14.44,1761200,16.32,13.82,14.36,15.07,15.86,16.93,15.60,20.39,0.00,88.00,-0.33,False,False,4.63,107818.36,0,23.76,107794.60,7465.00,73.90,62000,week +buy 50% ,29.27,37.37,15.80,RUN,3239455181.38,38.87
2019-11-19,14.09,14.46,14.52,14.02,14.09,1645400,16.33,13.69,14.28,15.01,15.84,16.92,15.60,20.39,0.00,84.00,-0.35,False,False,4.63,105205.61,0,23.76,105181.85,7465.00,69.69,62000,,27.48,38.33,18.55,RUN,3160936656.95,38.80
2019-11-20,13.54,14.05,14.05,13.47,13.54,2815000,16.29,13.49,14.24,14.89,15.82,16.90,15.60,20.39,0.00,80.00,-0.56,False,False,4.63,101099.86,0,23.76,101076.10,7465.00,63.06,62000,,25.96,31.32,20.81,RUN,3037550159.76,38.30
2019-11-21,13.42,13.49,13.73,13.26,13.42,1445100,16.27,13.28,14.04,14.78,15.79,16.88,15.60,20.39,8.00,76.00,-0.69,False,False,4.63,100204.06,0,23.76,100180.30,7465.00,61.62,62000,,24.35,24.14,22.08,RUN,3010629504.48,38.08
2019-11-22,13.49,13.47,13.63,13.41,13.49,1097600,16.27,13.11,13.80,14.69,15.76,16.85,15.59,20.39,4.00,72.00,-0.68,False,False,4.63,100726.61,0,23.76,100702.85,7465.00,62.46,62000,,30.34,17.98,22.91,RUN,3026333166.57,38.39
2019-11-25,13.75,13.50,13.87,13.47,13.75,1103500,16.12,13.05,13.66,14.59,15.74,16.83,15.59,20.39,0.00,68.00,-0.49,False,False,4.63,102667.51,0,23.76,102643.75,7465.00,65.59,62000,week +buy 50% ,34.42,20.13,24.18,RUN,3084661360.00,39.46
2019-11-26,13.79,13.74,13.90,13.64,13.79,1024600,15.90,13.05,13.60,14.48,15.72,16.81,15.59,20.39,0.00,64.00,-0.30,False,False,4.63,102966.11,0,23.76,102942.35,7465.00,66.07,62000,,36.02,24.06,25.78,RUN,3093634911.76,39.75
2019-11-27,13.99,14.00,14.25,13.91,13.99,1280400,15.67,13.10,13.69,14.38,15.70,16.79,15.59,20.39,16.00,60.00,-0.04,False,False,4.63,104459.11,0,23.76,104435.35,7465.00,68.48,62000,,40.03,29.36,27.55,RUN,3138502670.57,40.42
2019-11-29,13.88,13.81,14.09,13.80,13.88,717300,15.48,13.12,13.78,14.30,15.68,16.77,15.60,20.39,12.00,56.00,0.11,False,False,4.63,103637.96,0,23.76,103614.20,7465.00,67.16,62000,,39.22,31.37,28.54,RUN,3113825456.71,39.87
2019-12-02,13.55,13.89,13.95,13.50,13.55,937700,15.25,13.14,13.79,14.20,15.65,16.74,15.60,20.39,8.00,52.00,0.09,False,False,4.63,102172.01,0,519.90,101652.10,7502.00,62.18,63000,week +buy 50% Monthly invest,39.03,29.23,28.33,RUN,3039793601.19,38.11
2019-12-03,13.51,13.40,13.55,13.10,13.51,1269400,15.17,13.09,13.74,14.13,15.63,16.72,15.61,20.39,4.00,48.00,0.08,False,False,4.63,101870.64,0,261.93,101608.71,7521.00,61.70,63000,week +buy 50% ,37.80,26.16,27.21,RUN,3030820049.43,37.13
2019-12-04,13.35,13.67,13.81,13.32,13.35,1088400,15.07,13.03,13.66,14.05,15.60,16.69,15.62,20.39,0.00,44.00,0.03,False,False,4.63,100666.68,0,141.18,100525.50,7530.00,59.79,63000,week +buy 50% ,43.90,21.52,25.53,RUN,2994925842.38,38.02
2019-12-05,13.21,13.43,13.58,13.20,13.21,1195000,14.98,12.95,13.50,13.97,15.56,16.66,15.63,20.39,4.00,40.00,-0.04,False,False,4.63,99612.15,0,74.80,99537.35,7535.00,58.11,63000,week +buy 50% ,29.83,18.77,24.27,RUN,2963518304.24,38.28
2019-12-06,13.62,13.32,13.62,13.26,13.62,1552800,14.86,12.96,13.45,13.91,15.52,16.62,15.64,20.39,0.00,36.00,0.14,False,False,4.63,102701.36,0,47.42,102653.94,7537.00,63.02,63000,week +buy 50% ,32.13,20.66,23.92,RUN,3055497263.29,39.53
2019-12-09,13.31,13.52,13.74,13.26,13.31,1394200,14.74,12.94,13.40,13.84,15.48,16.58,15.65,20.39,4.00,32.00,0.14,False,False,4.63,100364.83,0,34.05,100330.78,7538.00,59.31,63000,week +buy 50% ,31.72,20.34,24.16,RUN,2985952290.62,39.10
2019-12-10,13.26,13.33,13.39,13.12,13.26,1603700,14.67,12.89,13.35,13.78,15.43,16.53,15.66,20.39,0.00,28.00,0.14,False,False,4.63,99987.93,0,34.05,99953.88,7538.00,58.71,63000,,35.13,22.02,24.35,RUN,2974735297.43,38.97
2019-12-11,13.19,13.28,13.57,13.15,13.19,1149800,14.57,12.85,13.32,13.71,15.35,16.49,15.67,20.39,4.00,24.00,0.13,False,False,4.63,99460.26,0,34.05,99426.22,7538.00,57.87,63000,,42.42,16.73,23.62,RUN,2959031421.38,39.33
2019-12-12,14.17,13.22,14.19,13.20,14.17,2404900,14.62,12.85,13.51,13.73,15.30,16.45,15.68,20.39,0.00,20.00,0.61,False,False,4.63,106847.51,0,34.05,106813.46,7538.00,69.60,63000,,61.83,31.44,23.82,RUN,3178883760.48,40.58
2019-12-13,13.94,14.03,14.34,13.80,13.94,2092500,14.54,12.88,13.57,13.71,15.24,16.41,15.70,20.39,8.00,16.00,0.80,False,False,4.63,105113.76,0,34.05,105079.72,7538.00,66.85,63000,,56.76,41.47,24.83,RUN,3127285677.38,40.63
2019-12-16,14.26,13.96,14.79,13.94,14.26,2687500,14.43,12.95,13.76,13.69,15.19,16.38,15.72,20.39,4.00,12.00,1.06,False,False,4.63,107525.86,0,19.72,107506.14,7539.00,70.68,63000,week +buy 50% ,57.52,59.47,27.86,RUN,3199074305.43,41.65
2019-12-17,14.29,14.35,14.63,14.19,14.29,2163800,14.39,12.97,13.97,13.68,15.14,16.34,15.73,20.39,0.00,8.00,1.20,False,False,4.63,107752.02,0,19.72,107732.31,7539.00,71.03,63000,,57.40,62.44,31.49,RUN,3205804415.76,41.68
2019-12-18,14.67,14.36,14.72,14.26,14.67,1789100,14.53,12.89,14.27,13.71,15.10,16.31,15.75,20.39,4.00,4.00,1.43,False,False,4.63,110616.85,0,19.72,110597.13,7539.00,75.58,63000,,59.55,77.32,37.07,RUN,3291053264.48,41.68
2019-12-19,14.79,14.55,14.87,14.46,14.79,1869700,14.72,12.83,14.39,13.77,15.07,16.27,15.77,20.39,0.00,0.00,1.57,False,False,4.63,111521.52,0,19.72,111501.81,7539.00,77.02,63000,,62.75,86.26,43.82,RUN,3317973919.76,42.28
2019-12-20,14.37,14.84,14.90,14.26,14.37,2274000,14.79,12.85,14.48,13.82,15.03,16.22,15.78,20.39,100.00,48.00,1.40,False,False,4.63,108355.14,0,19.72,108335.43,7539.00,71.99,63000,,61.20,86.25,50.37,RUN,3223751519.29,43.02
2019-12-23,14.40,14.50,14.52,14.18,14.40,1327600,14.85,12.88,14.50,13.87,15.00,16.17,15.79,20.39,96.00,44.00,1.25,False,False,4.63,108581.31,0,19.72,108561.60,7539.00,72.35,63000,week +buy 50% ,62.19,79.29,56.27,RUN,3230481629.62,43.16
2019-12-24,14.59,14.45,14.66,14.41,14.59,585000,14.94,12.87,14.56,13.91,14.97,16.12,15.80,20.39,92.00,40.00,1.19,False,False,4.63,110013.73,0,19.72,109994.01,7539.00,74.62,63000,,66.85,74.98,61.57,RUN,3273106160.95,43.16
2019-12-26,14.55,14.66,14.71,14.40,14.55,639200,15.02,12.87,14.54,13.95,14.94,16.08,15.81,20.39,88.00,36.00,1.08,False,False,4.63,109712.17,0,19.72,109692.45,7539.00,74.15,63000,,68.72,78.30,67.72,RUN,3264132609.19,43.91
2019-12-27,14.16,14.53,14.62,14.09,14.16,841100,15.03,12.88,14.41,13.95,14.91,16.03,15.82,20.39,84.00,32.00,0.78,False,False,4.63,106771.95,0,19.72,106752.24,7539.00,69.48,63000,,57.58,73.87,71.96,RUN,3176640319.05,43.91
2019-12-30,13.74,14.16,14.39,13.69,13.74,1541300,15.03,12.87,14.29,13.95,14.88,15.98,15.83,20.39,80.00,28.00,0.37,False,False,4.63,103605.57,0,19.72,103585.86,7539.00,64.45,63000,week +buy 50% ,55.86,58.17,73.63,RUN,3082417918.57,43.10
2019-12-31,13.81,13.73,13.89,13.59,13.81,1169300,15.03,12.89,14.17,13.96,14.84,15.93,15.84,20.39,76.00,24.00,0.13,False,False,4.63,104133.31,0,19.72,104113.59,7539.00,65.29,63000,,57.45,44.51,72.14,RUN,3098121794.62,43.48
2020-01-02,14.19,13.99,14.19,13.77,14.19,1144700,15.04,12.94,14.09,13.99,14.80,15.88,15.85,20.39,72.00,20.00,0.15,False,False,4.63,107957.95,0,520.76,107437.19,7574.00,68.68,64000,week +buy 50% Monthly invest,62.45,44.82,70.38,RUN,3182248922.62,44.09
2020-01-03,14.37,14.00,14.52,13.77,14.37,1080500,15.06,13.03,14.05,14.04,14.77,15.84,15.86,20.39,68.00,16.00,0.23,False,False,4.63,109357.84,0,260.80,109097.04,7592.00,70.87,64000,week +buy 50% ,53.12,56.34,68.28,RUN,3223751519.29,43.03
2020-01-06,14.38,14.24,14.42,13.66,14.38,1456900,15.05,13.16,14.10,14.10,14.73,15.79,15.87,20.39,64.00,12.00,0.28,False,False,4.63,109433.12,0,130.74,109302.38,7601.00,70.99,64000,week +buy 50% ,57.38,66.76,66.33,RUN,3225994960.71,43.57
2020-01-07,14.70,14.37,14.71,14.27,14.70,966000,15.11,13.20,14.29,14.16,14.69,15.74,15.88,20.39,60.00,8.00,0.45,False,False,4.63,111865.14,0,71.64,111793.50,7605.00,74.79,64000,week +buy 50% ,57.38,76.38,65.34,RUN,3297783374.81,43.16
2020-01-08,14.64,14.67,14.78,14.46,14.64,1889800,15.11,13.33,14.46,14.22,14.64,15.70,15.89,20.39,56.00,4.00,0.50,False,False,4.63,111408.85,0,71.64,111337.20,7605.00,74.08,64000,,55.81,81.42,65.55,RUN,3284323154.14,43.92
2020-01-09,15.00,14.71,15.19,14.58,15.00,1530100,15.14,13.48,14.62,14.31,14.61,15.66,15.90,20.39,100.00,0.00,0.66,False,False,4.63,114146.64,0,71.64,114075.00,7605.00,78.35,64000,,55.52,88.11,66.87,RUN,3365085120.00,44.93
2020-01-10,14.91,15.15,15.18,14.80,14.91,1007700,15.08,13.71,14.73,14.40,14.57,15.62,15.91,20.39,96.00,16.00,0.69,False,False,4.63,113462.19,0,71.64,113390.55,7605.00,77.28,64000,,52.03,87.25,67.76,RUN,3344894575.05,44.51
2020-01-13,15.24,14.90,15.27,14.76,15.24,1512000,15.22,13.68,14.90,14.45,14.54,15.59,15.93,20.39,100.00,12.00,0.81,False,False,4.63,115971.69,0,41.01,115930.68,7607.00,81.21,64000,week +buy 50% ,65.16,91.60,69.54,RUN,3418926430.57,45.48
2020-01-14,15.27,15.10,15.55,15.06,15.27,1748100,15.33,13.70,15.01,14.52,14.51,15.56,15.93,20.39,100.00,8.00,0.85,True,False,4.63,116199.90,0,41.01,116158.89,7607.00,81.56,64000,,65.16,89.95,72.71,RUN,3425656754.85,45.28
2020-01-15,15.19,15.19,15.32,15.05,15.19,1167500,15.42,13.70,15.12,14.56,14.48,15.53,15.94,20.39,96.00,4.00,0.78,True,False,4.63,115591.34,0,41.01,115550.33,7607.00,80.61,64000,,60.87,88.52,77.12,RUN,3407709437.38,45.61
2020-01-16,16.60,15.71,16.62,15.65,16.60,3161300,15.92,13.44,15.44,14.68,14.48,15.51,15.95,20.39,100.00,0.00,1.29,True,False,4.63,126317.21,0,41.01,126276.20,7607.00,97.37,64000,,74.82,88.84,81.52,RUN,3724027618.38,46.85
2020-01-17,17.18,16.83,17.47,16.76,17.18,3455500,16.47,13.13,15.90,14.80,14.51,15.50,15.97,20.39,100.00,0.00,1.76,True,False,4.63,130729.27,0,41.01,130688.26,7607.00,104.26,64000,,84.95,91.11,84.99,RUN,3854144225.90,47.36
2020-01-21,17.37,17.21,17.52,16.83,17.37,2041100,16.96,12.91,16.32,14.93,14.53,15.48,15.98,20.39,100.00,0.00,2.01,True,False,4.63,132174.61,0,41.01,132133.60,7607.00,106.52,64000,,94.38,95.96,87.91,RUN,3896768757.23,47.05
2020-01-22,16.85,17.51,17.54,16.76,16.85,1640200,17.24,12.88,16.64,15.06,14.55,15.47,15.99,20.39,100.00,44.00,1.81,True,False,4.63,128218.96,0,41.01,128177.95,7607.00,100.34,64000,,83.48,90.41,89.32,RUN,3780112370.38,47.09
2020-01-23,16.95,16.67,17.07,16.39,16.95,1259200,17.50,12.87,16.99,15.18,14.58,15.44,16.00,20.39,96.00,40.00,1.60,True,False,4.63,129017.70,0,41.01,128976.68,7607.00,101.59,64000,,82.44,87.97,89.97,RUN,3803667863.52,47.23
2020-01-24,16.79,17.07,17.07,16.61,16.79,1285000,17.70,12.89,17.03,15.29,14.60,15.42,16.01,20.39,92.00,36.00,1.29,True,False,4.63,127762.55,0,41.01,127721.54,7607.00,99.63,64000,,78.47,82.91,89.45,RUN,3766652149.71,45.87
2020-01-27,16.33,16.40,16.64,16.20,16.33,1033800,17.80,12.97,16.86,15.38,14.60,15.40,16.01,20.39,88.00,32.00,0.81,True,False,4.63,124263.24,0,24.60,124238.64,7608.00,94.16,64000,week +buy 50% ,70.74,78.52,88.58,RUN,3663455983.52,43.51
2020-01-28,16.96,16.48,16.98,16.31,16.96,942300,17.97,13.08,16.78,15.52,14.62,15.39,16.02,20.39,84.00,28.00,0.68,True,False,4.63,129056.27,0,24.60,129031.67,7608.00,101.65,64000,,72.55,78.57,87.28,RUN,3804789370.29,45.09
2020-01-29,16.95,17.08,17.10,16.81,16.95,878100,18.05,13.31,16.80,15.68,14.64,15.36,16.03,20.39,80.00,24.00,0.52,True,False,4.63,128980.21,0,24.60,128955.61,7608.00,101.53,64000,,73.29,79.92,86.27,RUN,3802546356.76,44.94
2020-01-30,17.48,17.90,17.93,17.33,17.48,7953100,18.19,13.54,16.90,15.87,14.68,15.35,16.04,20.39,100.00,20.00,0.56,True,False,4.63,133012.44,0,24.60,132987.84,7608.00,107.83,64000,,74.17,86.61,86.08,RUN,3921445757.15,45.41
2020-01-31,17.03,17.24,17.46,16.88,17.03,3539800,18.25,13.77,16.95,16.01,14.71,15.36,16.04,20.39,96.00,16.00,0.34,True,False,4.63,129588.84,0,24.60,129564.25,7608.00,102.48,64000,,69.31,84.48,85.65,RUN,3820493460.28,42.75
2020-02-03,17.54,17.06,17.69,16.95,17.54,18257600,18.37,13.97,17.19,16.17,14.75,15.37,16.05,20.39,92.00,12.00,0.34,True,False,4.63,134466.38,0,513.40,133952.99,7637.00,106.87,65000,week +buy 50% Monthly invest,70.28,86.42,85.18,RUN,3934906405.71,43.15
2020-02-04,18.25,17.86,18.32,17.68,18.25,3024100,18.58,14.14,17.45,16.36,14.81,15.39,16.06,20.39,100.00,8.00,0.55,True,False,4.63,139887.46,0,274.96,139612.50,7650.00,115.21,65000,week +buy 50% ,73.46,89.35,84.52,RUN,4094186896.00,45.39
2020-02-05,18.99,18.50,19.03,18.36,18.99,3191000,18.94,14.21,17.86,16.58,14.88,15.42,16.08,20.39,100.00,4.00,0.88,True,False,4.63,145547.79,0,141.37,145406.43,7657.00,123.92,65000,week +buy 50% ,77.10,96.09,85.08,RUN,4260197710.57,47.06
2020-02-06,19.13,19.11,19.43,18.85,19.13,2274300,19.24,14.36,18.19,16.80,14.95,15.46,16.09,20.39,100.00,0.00,1.03,True,False,4.63,146619.48,0,83.69,146535.79,7660.00,125.57,65000,week +buy 50% ,72.04,97.04,85.99,RUN,4291605034.77,47.57
2020-02-07,18.95,19.00,19.11,18.82,18.95,1206100,19.47,14.53,18.57,17.00,15.03,15.49,16.11,20.39,96.00,8.00,0.95,True,False,4.63,145240.50,0,45.60,145194.91,7662.00,123.45,65000,week +buy 50% ,66.57,94.16,87.12,RUN,4251224372.76,46.80
