Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,market_cap,rate_vs
2017-12-08,264.27,264.86,264.86,262.26,264.27,853900,267.17,256.68,261.74,261.92,260.40,251.92,235.52,267.03,76.00,0.00,-0.02,True,True,144.69,68306.59,0,389.44,67917.14,257.00,48.49,46000,,63.40,48.69,64.86,LMT,74867508723.55,27.91
2017-12-11,264.54,263.93,265.43,263.68,264.54,765800,267.35,257.08,262.48,262.21,260.62,252.17,235.78,267.03,72.00,4.00,0.01,True,True,144.69,68375.36,0,389.44,67985.92,257.00,48.64,46000,week +buy 50% ,56.81,59.16,62.20,LMT,74943361662.20,28.32
2017-12-12,264.30,264.71,265.15,263.48,264.30,1082200,267.55,257.29,263.44,262.42,260.82,252.45,236.03,267.03,68.00,0.00,0.03,True,True,144.69,68315.17,0,389.44,67925.72,257.00,48.51,46000,,51.97,62.83,59.38,LMT,74876992149.31,28.54
2017-12-13,265.89,264.95,267.60,264.65,265.89,862400,267.97,257.37,264.41,262.67,261.01,252.73,236.28,267.03,64.00,32.00,0.07,True,True,144.69,68723.70,0,389.44,68334.25,257.00,49.40,46000,,60.43,67.66,56.61,LMT,75327357217.77,28.51
2017-12-14,265.24,266.24,266.93,264.75,265.24,867600,268.01,258.03,264.85,263.02,261.17,253.01,236.53,267.03,60.00,28.00,0.07,True,True,144.69,68555.99,0,389.44,68166.54,257.00,49.03,46000,,56.80,69.76,54.16,LMT,75142470200.88,28.00
2017-12-15,270.10,266.65,270.57,266.43,270.10,1929400,269.22,257.83,266.01,263.52,261.40,253.35,236.79,270.10,100.00,24.00,0.18,True,True,144.69,69805.30,0,389.44,69415.86,257.00,51.75,46000,,64.37,81.17,54.47,LMT,76519643018.66,29.07
2017-12-18,270.05,270.74,271.04,266.90,270.05,1254400,269.82,258.49,267.12,264.15,261.63,253.67,237.05,270.10,100.00,20.00,0.24,True,True,144.69,69792.42,0,389.44,69402.97,257.00,51.72,46000,week +buy 50% ,61.06,86.54,57.37,LMT,76505421496.88,29.87
2017-12-19,267.72,270.05,270.36,267.56,267.72,931000,270.21,258.71,267.80,264.46,261.84,254.00,237.29,270.10,96.00,16.00,0.20,True,True,144.69,69192.48,0,389.44,68803.04,257.00,50.42,46000,,52.24,86.80,62.62,LMT,75844091799.11,29.40
2017-12-20,265.83,267.61,268.80,265.78,265.83,932400,270.33,258.81,267.79,264.57,261.98,254.30,237.52,270.10,92.00,12.00,0.12,True,True,144.69,68708.68,0,389.44,68319.23,257.00,49.37,46000,,47.58,73.03,67.01,LMT,75310763031.11,29.30
2017-12-21,265.39,266.90,267.07,265.24,265.39,868700,270.37,259.13,267.82,264.75,262.10,254.59,237.75,270.10,88.00,8.00,0.04,True,True,144.69,68594.69,0,389.44,68205.25,257.00,49.12,46000,,57.59,59.29,69.49,LMT,75185134766.22,29.56
2017-12-22,266.09,266.32,267.11,265.73,266.09,542100,270.48,259.37,267.02,264.93,262.25,254.86,237.99,270.10,84.00,4.00,0.00,True,True,144.69,68775.33,0,389.44,68385.89,257.00,49.51,46000,,63.64,54.63,70.09,LMT,75384243304.89,29.54
2017-12-26,266.49,266.37,267.55,266.04,266.49,516900,270.63,259.54,266.31,265.08,262.39,255.15,238.25,270.10,80.00,0.00,-0.02,True,True,144.69,68878.55,0,389.44,68489.10,257.00,49.74,46000,,69.24,56.53,69.82,LMT,75498022712.88,29.39
2017-12-27,267.27,267.47,267.47,266.13,267.27,574700,270.82,259.55,266.22,265.19,262.53,255.41,238.49,270.10,76.00,0.00,-0.01,True,True,144.69,69078.52,0,389.44,68689.08,257.00,50.17,46000,,67.91,61.93,69.73,LMT,75718463534.22,29.46
2017-12-28,269.50,267.60,269.67,267.50,269.50,721700,271.25,259.40,266.95,265.33,262.69,255.69,238.75,270.10,72.00,36.00,0.04,True,True,144.69,69650.49,0,389.44,69261.05,257.00,51.41,46000,,68.23,71.71,70.14,LMT,76348977523.55,29.70
2017-12-29,268.62,269.60,270.38,268.59,268.62,731200,271.47,259.35,267.60,265.41,262.83,255.95,239.01,270.10,68.00,32.00,0.04,True,True,144.69,69424.70,0,389.44,69035.26,257.00,50.92,46000,,62.57,77.82,70.94,LMT,76100086424.91,29.25
2018-01-02,266.52,269.41,269.93,265.65,266.52,1189600,271.52,259.71,267.68,265.61,262.91,256.20,239.25,270.10,64.00,28.00,-0.02,True,True,144.69,69882.31,0,853.74,69028.57,259.00,48.69,47000,week +buy 50% Monthly invest,55.18,75.65,70.39,LMT,75505133473.77,29.55
2018-01-03,268.75,266.89,269.01,266.59,268.75,893400,271.62,260.39,268.13,266.01,263.01,256.47,239.49,270.10,60.00,24.00,-0.00,True,True,144.69,70459.57,0,583.64,69875.93,260.00,49.91,47000,week +buy 50% ,60.53,73.52,69.09,LMT,76138012894.23,30.31
2018-01-04,273.36,268.74,273.51,268.57,273.36,1443000,272.35,261.05,269.35,266.70,263.16,256.76,239.75,273.36,100.00,20.00,0.11,True,True,144.69,71656.86,0,308.91,71347.95,261.00,52.46,47000,week +buy 50% ,65.47,80.10,68.42,LMT,77444078103.11,30.87
2018-01-05,275.84,272.75,276.26,272.74,275.84,1241100,273.80,261.09,270.62,267.44,263.36,257.07,240.04,275.84,100.00,16.00,0.23,True,True,144.69,72303.26,0,308.91,71994.35,261.00,53.84,47000,week +buy 50% ,70.40,92.17,70.33,LMT,78145699701.34,31.71
2018-01-08,274.57,275.24,276.45,274.28,274.57,1084500,274.78,261.26,271.81,268.02,263.52,257.38,240.34,275.84,100.00,12.00,0.26,True,True,144.69,71971.32,0,308.91,71662.41,261.00,53.13,47000,week +buy 50% ,59.98,94.31,73.84,LMT,77785409093.33,31.98
2018-01-09,276.53,275.27,277.64,274.79,276.53,865400,276.14,261.12,273.81,268.63,263.68,257.69,240.62,276.53,100.00,8.00,0.30,True,True,144.69,72484.50,0,308.91,72175.59,261.00,54.22,47000,,63.34,92.07,77.58,LMT,78342442808.88,32.26
2018-01-10,276.99,277.00,279.24,276.12,276.99,1504600,277.38,261.13,275.46,269.25,263.87,258.00,240.91,276.99,100.00,4.00,0.31,True,True,144.69,72602.44,0,308.91,72293.53,261.00,54.47,47000,,70.67,88.22,80.75,LMT,78470436504.91,32.03
2018-01-11,277.05,277.66,277.85,276.24,277.05,1152000,278.37,261.41,276.20,269.89,264.07,258.32,241.21,277.05,96.00,0.00,0.30,True,True,144.69,72619.92,0,308.91,72311.01,261.00,54.51,47000,,77.22,87.65,83.32,LMT,78489403356.44,33.00
2018-01-12,281.34,277.24,281.42,276.97,281.34,1428100,280.34,260.99,277.30,270.66,264.35,258.66,241.53,281.34,100.00,0.00,0.36,True,True,144.69,73737.98,0,308.91,73429.07,261.00,56.89,47000,,82.61,90.08,85.16,LMT,79703021440.00,33.88
2018-01-16,276.20,281.42,281.69,276.11,276.20,1374900,280.83,261.59,277.62,271.21,264.58,258.97,241.83,281.34,100.00,0.00,0.25,True,True,144.69,72397.15,0,308.91,72088.24,261.00,54.04,47000,,67.50,83.72,85.75,LMT,78247623018.69,33.39
2018-01-17,280.17,277.33,280.91,276.38,280.17,1009600,282.12,261.31,278.35,271.72,264.85,259.31,242.14,281.34,96.00,0.00,0.25,True,True,144.69,73434.44,0,308.91,73125.53,261.00,56.24,47000,,71.07,85.64,86.75,LMT,79373539306.69,34.68
2018-01-18,278.62,279.55,281.06,278.61,278.62,973200,282.95,261.33,278.68,272.14,265.06,259.64,242.43,281.34,92.00,4.00,0.20,True,True,144.69,73028.27,0,308.91,72719.36,261.00,55.38,47000,,67.07,79.59,87.35,LMT,78932657664.00,34.50
2018-01-19,277.78,279.66,280.20,277.60,277.78,1511800,283.53,261.77,278.82,272.65,265.25,259.96,242.72,281.34,88.00,0.00,0.12,True,True,144.69,72809.88,0,308.91,72500.97,261.00,54.91,47000,,63.01,82.79,87.62,LMT,78695622656.00,35.06
2018-01-22,275.27,277.59,278.37,275.25,275.27,1463000,283.56,262.67,277.61,273.12,265.50,260.24,243.00,281.34,84.00,0.00,-0.01,True,True,144.69,72154.77,0,308.91,71845.86,261.00,53.52,47000,week +buy 50% ,59.94,72.86,85.69,LMT,77984517632.00,36.14
2018-01-23,275.02,276.10,277.07,274.86,275.02,1066200,283.41,263.79,277.37,273.60,265.75,260.52,243.27,281.34,80.00,0.00,-0.10,True,True,144.69,72089.24,0,308.91,71780.33,261.00,53.38,47000,,63.44,65.22,82.78,LMT,77913410023.09,36.45
2018-01-24,276.52,275.16,278.18,273.95,276.52,1360200,283.35,264.90,276.64,274.12,266.09,260.79,243.55,281.34,76.00,16.00,-0.13,True,True,144.69,72480.14,0,308.91,72171.23,261.00,54.21,47000,,62.57,62.39,79.82,LMT,78337697479.12,36.39
2018-01-25,280.06,276.98,280.45,276.28,280.06,1782900,283.65,265.95,276.93,274.80,266.49,261.09,243.83,281.34,72.00,12.00,-0.07,True,True,144.69,73403.87,0,308.91,73094.96,261.00,56.18,47000,,61.22,72.01,78.19,LMT,79340358167.11,36.45
2018-01-26,288.57,281.86,288.75,280.07,288.57,2057300,285.94,265.79,279.09,275.86,267.02,261.44,244.14,288.57,100.00,8.00,0.15,True,True,144.69,75626.95,0,308.91,75318.04,261.00,60.91,47000,,67.76,85.61,77.99,LMT,81753372812.45,38.03
2018-01-29,294.03,292.84,296.46,286.27,294.03,2881100,289.59,264.59,282.84,277.09,267.65,261.85,244.47,294.03,100.00,4.00,0.40,True,True,144.69,77050.78,0,308.91,76741.87,261.00,63.94,47000,week +buy 50% ,74.30,93.73,78.36,LMT,83298845694.20,37.08
2018-01-30,293.17,289.93,295.12,288.70,293.17,2032900,292.07,264.57,286.47,278.32,268.29,262.22,244.80,294.03,96.00,0.00,0.49,True,True,144.69,76825.83,0,308.91,76516.92,261.00,63.46,47000,,71.36,93.56,79.34,LMT,83054699925.31,35.62
2018-01-31,296.90,295.59,299.97,294.89,296.90,1887200,294.76,264.91,290.55,279.84,268.93,262.60,245.13,296.90,100.00,20.00,0.60,True,True,144.69,77799.78,0,308.91,77490.87,261.00,65.53,47000,,73.58,90.75,79.85,LMT,84111874035.55,35.75
2018-02-01,299.02,296.41,302.71,296.20,299.02,1579700,297.62,265.08,294.34,281.35,269.62,263.00,245.48,299.02,100.00,16.00,0.66,True,True,144.69,79349.29,0,707.89,78641.40,263.00,65.31,48000,week +buy 50% Monthly invest,74.81,89.77,80.87,LMT,84711572316.44,34.87
2018-02-02,295.07,297.03,299.54,294.11,295.07,1958600,299.35,265.53,295.64,282.44,270.24,263.37,245.80,299.02,96.00,12.00,0.56,True,True,144.69,78309.18,0,411.35,77897.84,264.00,63.14,48000,week +buy 50% ,65.63,84.83,81.07,LMT,83592766789.33,32.01
2018-02-05,281.51,291.70,296.18,272.85,281.51,2947100,299.35,266.09,293.13,282.72,270.59,263.59,246.07,299.02,92.00,8.00,0.15,True,True,144.69,74730.81,0,411.35,74319.46,264.00,55.69,48000,week +buy 50% ,55.07,64.23,80.21,LMT,79752796766.23,26.63
2018-02-06,282.46,275.03,284.48,273.79,282.46,2603000,299.30,266.93,290.99,283.11,270.93,263.84,246.35,299.02,88.00,4.00,-0.11,True,True,144.69,74980.42,0,411.35,74569.08,264.00,56.21,48000,week +buy 50% ,52.32,45.23,78.21,LMT,80020647482.67,28.96
2018-02-07,289.02,283.04,293.13,282.65,289.02,2052900,299.82,267.66,289.41,283.74,271.43,264.14,246.65,299.02,84.00,0.00,-0.14,True,True,144.69,76712.14,0,411.35,76300.79,264.00,59.82,48000,week +buy 50% ,59.57,38.44,75.82,LMT,81879001077.34,28.26
2018-02-08,279.71,293.02,293.67,279.46,279.71,2627600,299.76,267.99,285.55,283.87,271.78,264.39,246.89,299.02,80.00,0.00,-0.38,True,True,144.69,74253.70,0,411.35,73842.36,264.00,54.70,48000,,51.53,36.43,72.26,LMT,79240800280.91,23.52
2018-02-09,285.66,282.89,288.56,277.99,285.66,2366600,299.88,268.73,283.67,284.30,272.20,264.71,247.17,299.02,76.00,0.00,-0.39,True,True,144.69,75826.42,0,411.35,75415.08,264.00,57.97,48000,,57.84,40.00,67.70,LMT,80928495614.20,25.42
2018-02-12,289.34,288.27,291.56,284.56,289.34,1829200,300.37,269.04,285.24,284.70,272.68,265.05,247.46,299.02,72.00,0.00,-0.31,True,True,144.69,76796.12,0,411.35,76384.78,264.00,59.99,48000,week +buy 50% ,60.27,40.36,62.36,LMT,81969075537.78,27.13
2018-02-13,293.03,288.83,293.73,288.25,293.03,1279300,301.09,270.00,287.35,285.55,273.26,265.39,247.77,299.02,68.00,76.00,-0.17,True,True,144.69,77772.43,0,411.35,77361.09,264.00,62.03,48000,,61.49,55.24,58.53,LMT,83016773455.98,27.55
2018-02-14,296.74,291.85,297.35,291.34,296.74,1652100,302.47,270.28,288.90,286.37,273.87,265.78,248.09,299.02,64.00,72.00,-0.01,True,True,144.69,78750.95,0,411.35,78339.61,264.00,64.06,48000,,61.58,67.61,56.22,LMT,84066836805.33,29.21
2018-02-15,302.05,299.03,302.06,296.81,302.05,1167600,304.64,270.45,293.36,287.55,274.61,266.21,248.43,302.05,60.00,68.00,0.19,True,True,144.69,80151.40,0,411.35,79740.05,264.00,66.98,48000,,59.79,81.80,55.42,LMT,85569637888.00,30.88
2018-02-16,301.65,302.05,303.72,299.40,301.65,1084800,306.29,271.19,296.56,288.74,275.28,266.64,248.76,302.05,100.00,64.00,0.28,True,True,144.69,80047.57,0,411.35,79636.23,264.00,66.77,48000,,55.98,90.37,55.97,LMT,85458231144.89,30.86
2018-02-20,300.11,300.50,303.44,298.89,300.11,1102600,307.03,272.93,298.72,289.98,275.89,267.05,249.10,302.05,96.00,60.00,0.27,True,True,144.69,79641.13,0,411.35,79229.79,264.00,65.92,48000,,55.39,93.14,58.86,LMT,85022087598.22,30.07
2018-02-21,298.75,300.37,303.70,298.70,298.75,1391000,307.10,275.24,299.86,291.17,276.51,267.41,249.42,302.05,92.00,56.00,0.21,True,True,144.69,79281.06,0,411.35,78869.72,264.00,65.17,48000,,51.49,88.51,63.19,LMT,84635719377.78,29.39
2018-02-22,297.37,299.90,300.35,296.62,297.37,1432700,306.78,277.65,299.99,292.21,277.09,267.77,249.74,302.05,88.00,52.00,0.11,True,True,144.69,78916.61,0,411.35,78505.27,264.00,64.41,48000,,48.66,83.88,67.73,LMT,84244613061.33,29.55
2018-02-23,300.11,298.07,300.11,296.05,300.11,902500,307.00,279.43,299.60,293.21,277.70,268.15,250.07,302.05,84.00,48.00,0.09,True,True,144.69,79641.13,0,411.35,79229.79,264.00,65.92,48000,,54.20,83.88,72.48,LMT,85022087598.22,31.66
2018-02-26,300.12,301.21,302.31,298.77,300.12,1156300,307.72,279.86,299.29,293.79,278.28,268.56,250.41,302.05,80.00,44.00,0.05,True,True,144.69,79643.33,0,411.35,79231.98,264.00,65.92,48000,week +buy 50% ,69.97,85.36,77.01,LMT,85024460263.09,33.17
2018-02-27,299.68,300.66,303.15,299.61,299.68,1379700,308.25,279.89,299.21,294.07,278.83,268.96,250.73,302.05,76.00,40.00,-0.00,True,True,144.69,79526.26,0,411.35,79114.91,264.00,65.68,48000,,68.68,87.86,81.76,LMT,84898831998.20,31.48
2018-02-28,296.54,300.68,302.23,296.52,296.54,988400,308.46,280.03,298.76,294.24,279.32,269.35,251.05,302.05,72.00,36.00,-0.12,True,True,144.69,78697.71,0,411.35,78286.37,264.00,63.95,48000,,58.81,84.00,84.64,LMT,83540618798.22,30.03
2018-03-01,285.81,296.56,297.50,284.04,285.81,2307100,308.32,279.05,296.45,293.69,279.71,269.63,251.31,302.05,68.00,32.00,-0.44,True,True,144.69,76862.75,0,836.86,76025.89,266.00,56.86,49000,week +buy 50% Monthly invest,56.93,68.54,84.73,LMT,80518422446.22,27.74
2018-03-02,287.52,283.97,288.47,281.91,287.52,1684100,307.77,278.46,293.93,293.11,280.16,269.93,251.58,302.05,64.00,28.00,-0.59,True,True,144.69,77315.65,0,547.91,76767.75,267.00,57.79,49000,week +buy 50% ,52.33,55.41,82.09,LMT,80999603223.11,28.41
2018-03-05,288.06,285.93,288.41,284.07,288.06,1812400,307.56,277.97,291.52,292.76,280.63,270.22,251.86,302.05,60.00,24.00,-0.66,True,True,144.69,77459.42,0,547.91,76911.51,267.00,58.08,49000,week +buy 50% ,48.26,46.25,77.68,LMT,81151301866.69,29.87
2018-03-06,285.65,288.51,289.43,284.35,285.65,1307800,307.21,278.73,288.72,292.97,281.04,270.50,252.13,302.05,56.00,20.00,-0.73,True,True,144.69,76816.94,0,547.91,76269.03,267.00,56.77,49000,week +buy 50% ,39.57,45.47,72.92,LMT,80473385216.00,30.20
2018-03-07,287.92,282.90,288.76,281.11,287.92,1351000,306.83,279.66,286.99,293.24,281.46,270.82,252.40,302.05,52.00,16.00,-0.70,True,True,144.69,77423.48,0,547.91,76875.57,267.00,58.01,49000,week +buy 50% ,37.02,42.50,68.32,LMT,81113382631.09,30.14
2018-03-08,287.57,288.70,289.19,285.52,287.57,1056400,306.86,279.48,287.34,293.17,281.85,271.12,252.69,302.05,48.00,12.00,-0.66,True,True,144.69,77329.11,0,547.91,76781.21,267.00,57.81,49000,,25.06,38.49,63.78,LMT,81013824744.89,30.75
2018-03-09,286.48,287.57,288.23,284.46,286.48,1568600,306.09,280.93,287.14,293.51,282.21,271.42,252.97,302.05,44.00,8.00,-0.64,True,True,144.69,77039.30,0,547.91,76491.39,267.00,57.22,49000,,24.47,36.28,59.02,LMT,80708047559.12,33.00
2018-03-12,280.27,286.91,287.21,280.22,280.27,2283200,306.73,279.75,285.58,293.24,282.48,271.65,253.21,302.05,40.00,4.00,-0.73,True,True,144.69,75379.16,0,547.91,74831.26,267.00,53.84,49000,week +buy 50% ,21.14,23.49,52.83,LMT,78956362611.55,32.87
2018-03-13,280.57,281.68,282.63,279.41,280.57,1622100,307.35,278.25,284.56,292.80,282.72,271.87,253.47,302.05,36.00,0.00,-0.75,True,True,144.69,75460.03,0,547.91,74912.13,267.00,54.00,49000,,22.73,12.67,45.31,LMT,79041691742.23,32.00
2018-03-14,279.07,282.46,283.03,275.62,279.07,1712400,307.89,276.31,282.79,292.10,282.95,272.06,253.70,302.05,32.00,0.00,-0.76,True,True,144.69,75060.14,0,547.91,74512.23,267.00,53.18,49000,,22.65,5.76,37.49,LMT,78619769717.34,31.30
2018-03-15,280.38,279.29,281.39,276.63,280.38,1877200,307.74,274.83,281.35,291.28,283.12,272.26,253.96,302.05,28.00,96.00,-0.70,True,True,144.69,75408.37,0,547.91,74860.47,267.00,53.89,49000,,19.17,11.32,31.76,LMT,78987178319.98,31.18
2018-03-16,278.84,280.50,281.32,277.01,278.84,4718100,306.66,273.59,279.82,290.12,283.27,272.45,254.20,302.05,24.00,92.00,-0.66,True,True,144.69,74997.24,0,547.91,74449.33,267.00,53.06,49000,,18.27,13.55,27.58,LMT,78553400204.45,31.31
2018-03-19,282.08,277.91,282.90,277.87,282.08,1502900,305.12,273.17,280.19,289.14,283.51,272.67,254.45,302.05,20.00,88.00,-0.52,True,True,144.69,75862.15,0,547.91,75314.25,267.00,54.82,49000,week +buy 50% ,25.78,17.11,24.66,LMT,79465986432.00,29.57
2018-03-20,282.37,282.48,285.65,282.05,282.37,1153900,303.62,272.89,280.55,288.26,283.79,272.88,254.71,302.05,16.00,84.00,-0.40,True,True,144.69,75940.79,0,547.91,75392.89,267.00,54.98,49000,,28.84,19.48,22.07,LMT,79548950131.55,29.79
2018-03-21,282.26,282.93,285.00,279.75,282.26,1270500,302.19,272.68,281.18,287.43,284.07,273.08,254.98,302.05,12.00,80.00,-0.31,True,True,144.69,75911.57,0,547.91,75363.66,267.00,54.92,49000,,42.24,23.71,20.19,LMT,79518134423.11,29.49
2018-03-22,275.26,280.33,282.26,274.12,275.26,1536300,301.26,271.40,280.16,286.33,284.22,273.24,255.20,302.05,8.00,100.00,-0.38,True,True,144.69,74042.49,0,547.91,73494.59,267.00,51.11,49000,,28.23,17.36,18.07,LMT,77546001420.45,26.29
2018-03-23,282.97,275.13,289.56,274.94,282.97,2898600,298.97,271.97,280.99,285.47,284.49,273.44,255.46,302.05,4.00,96.00,-0.23,True,True,144.69,76100.30,0,547.91,75552.40,267.00,55.31,49000,,42.80,19.51,16.40,LMT,79717242961.78,23.61
2018-03-26,289.38,288.09,289.94,285.46,289.38,1611100,296.72,273.14,282.45,284.93,284.86,273.70,255.74,302.05,0.00,92.00,0.03,True,True,144.69,77812.12,0,547.91,77264.22,267.00,58.80,49000,week +buy 50% ,54.74,29.00,16.95,LMT,81523448565.34,27.00
2018-03-27,285.10,290.53,291.07,283.21,285.10,1295100,293.75,274.66,282.99,284.20,285.12,273.91,256.01,302.05,4.00,88.00,0.10,False,True,144.69,76670.91,0,547.91,76123.01,267.00,56.47,49000,,46.59,40.72,19.75,LMT,80319313907.55,24.81
2018-03-28,282.14,286.07,286.63,280.37,282.14,1422000,291.08,275.89,282.97,283.49,285.35,274.09,256.26,302.05,0.00,84.00,0.07,False,True,144.69,75880.13,0,547.91,75332.22,267.00,54.86,49000,,43.83,42.00,23.38,LMT,79484946049.80,24.46
2018-03-29,284.33,282.74,286.91,282.19,284.33,1039300,290.94,275.88,284.79,283.41,285.65,274.28,256.53,302.05,12.00,80.00,0.11,False,True,144.69,76464.22,0,547.91,75916.31,267.00,56.05,49000,,47.61,44.56,26.70,LMT,80101238517.34,26.25
2018-04-02,280.18,283.60,284.31,276.61,280.18,1298600,290.44,275.64,284.23,283.04,285.84,274.42,256.77,302.05,8.00,76.00,0.04,False,True,144.69,76353.89,0,984.74,75369.15,269.00,52.71,50000,week +buy 50% Monthly invest,49.90,43.45,29.69,LMT,78932657664.00,22.86
2018-04-03,281.62,281.84,283.57,278.23,281.62,1296500,289.76,275.69,282.68,282.72,285.97,274.57,257.02,302.05,4.00,72.00,0.03,False,True,144.69,76739.51,0,701.71,76037.80,270.00,53.48,50000,week +buy 50% ,51.19,46.77,32.66,LMT,79337985502.23,24.40
2018-04-04,287.58,276.72,287.73,275.56,287.58,1449400,290.07,275.57,283.17,282.82,286.17,274.76,257.29,302.05,0.00,68.00,0.16,False,True,144.69,78346.47,0,412.69,77933.78,271.00,56.69,50000,week +buy 50% ,58.76,53.15,36.02,LMT,81016197409.77,25.82
2018-04-05,291.67,289.63,291.90,286.08,291.67,1589400,290.97,275.04,285.08,283.01,286.45,274.99,257.57,302.05,0.00,64.00,0.33,False,True,144.69,79454.64,0,412.69,79041.95,271.00,58.91,50000,week +buy 50% ,60.99,74.12,41.06,LMT,82168184076.45,26.72
2018-04-06,281.58,289.09,290.01,280.05,281.58,1417900,290.39,275.02,284.53,282.71,286.54,275.11,257.80,302.05,0.00,60.00,0.20,False,True,144.69,76720.71,0,412.69,76308.02,271.00,53.44,50000,week +buy 50% ,52.29,73.35,46.66,LMT,79326136645.33,23.95
2018-04-09,282.63,283.95,286.78,282.25,282.63,981200,289.99,275.03,285.02,282.51,286.63,275.25,258.05,302.05,92.00,56.00,0.13,False,True,144.69,77005.73,0,412.69,76593.04,271.00,54.01,50000,week +buy 50% ,50.48,62.83,50.99,LMT,79622430405.33,24.45
2018-04-10,285.53,286.60,286.96,283.63,285.53,996300,290.29,275.26,285.80,282.78,286.77,275.42,258.32,302.05,88.00,52.00,0.15,False,True,144.69,77792.39,0,412.69,77379.70,271.00,55.58,50000,,52.62,51.34,53.23,LMT,80440196842.69,26.49
2018-04-11,285.60,284.82,291.33,284.37,285.60,1481100,290.57,275.49,285.40,283.03,286.84,275.60,258.58,302.05,84.00,48.00,0.16,False,True,144.69,77810.63,0,412.69,77397.93,271.00,55.62,50000,,52.77,58.88,55.04,LMT,80459163694.22,25.82
2018-04-12,288.50,286.59,289.86,286.51,288.50,1091600,291.18,275.82,284.77,283.50,287.05,275.81,258.86,302.05,80.00,44.00,0.23,False,True,144.69,78595.02,0,412.69,78182.33,271.00,57.19,50000,,61.78,69.87,57.83,LMT,81274564700.44,26.87
2018-04-13,288.26,289.51,290.33,286.65,288.26,763100,291.71,276.08,286.10,283.89,287.18,276.02,259.14,302.05,76.00,40.00,0.25,False,True,144.69,78531.16,0,412.69,78118.47,271.00,57.06,50000,,55.43,74.98,60.87,LMT,81208195187.55,26.52
2018-04-16,290.87,290.17,292.58,289.90,290.87,1141300,292.52,276.47,287.75,284.50,287.39,276.23,259.43,302.05,100.00,36.00,0.31,False,True,144.69,79238.01,0,412.69,78825.31,271.00,58.48,50000,week +buy 50% ,51.66,83.69,64.90,LMT,81943005159.09,27.54
2018-04-17,293.76,292.63,294.59,291.23,293.76,1061800,294.01,276.15,289.40,285.08,287.65,276.45,259.74,302.05,100.00,32.00,0.40,False,True,144.69,80022.38,0,412.69,79609.68,271.00,60.04,50000,,59.95,88.73,69.09,LMT,82758406165.31,28.91
2018-04-18,295.45,295.58,296.38,293.93,295.45,843600,295.69,275.78,291.37,285.73,287.99,276.74,260.04,302.05,100.00,28.00,0.47,False,True,144.69,80480.72,0,412.69,80068.03,271.00,60.96,50000,,65.75,94.17,73.20,LMT,83234841612.45,28.98
2018-04-19,297.33,295.83,298.03,294.64,297.33,781700,297.55,275.42,293.14,286.49,288.36,277.06,260.35,302.05,100.00,24.00,0.53,False,True,144.69,80989.19,0,412.69,80576.49,271.00,61.98,50000,,65.50,96.30,75.41,LMT,83763432284.44,28.28
2018-04-20,296.16,298.30,298.69,295.44,296.16,1185300,298.07,277.00,294.72,287.53,288.69,277.39,260.65,302.05,100.00,20.00,0.51,False,True,144.69,80672.24,0,412.69,80259.54,271.00,61.34,50000,,70.50,94.09,77.49,LMT,83433950151.12,27.24
2018-04-23,301.72,296.83,301.74,296.55,301.72,1986000,300.52,276.42,296.89,288.47,289.05,277.77,260.97,302.05,100.00,16.00,0.59,False,True,144.69,82179.43,0,412.69,81766.73,271.00,64.36,50000,week +buy 50% ,73.33,95.45,80.75,LMT,85000755315.55,27.19
2018-04-24,283.12,302.92,304.57,278.20,283.12,3780500,300.44,275.88,294.76,288.16,288.96,277.99,261.22,302.05,100.00,12.00,0.19,False,True,144.69,77138.00,0,412.69,76725.30,271.00,54.28,50000,,46.00,71.78,82.79,LMT,79759907527.12,25.46
2018-04-25,277.24,283.28,283.67,269.72,277.24,3030800,300.93,274.60,291.11,287.76,288.68,278.17,261.44,302.05,96.00,100.00,-0.20,False,True,144.69,75544.14,0,412.69,75131.45,271.00,51.09,50000,,37.46,49.19,81.82,LMT,78103035136.00,25.78
2018-04-26,278.00,277.66,281.75,272.72,278.00,1847500,301.21,273.90,287.25,287.56,288.43,278.36,261.67,302.05,92.00,96.00,-0.43,False,True,144.69,75749.35,0,412.69,75336.66,271.00,51.50,50000,,46.28,23.80,77.22,LMT,78316365196.45,27.07
2018-04-27,270.95,277.62,277.85,270.68,270.95,1580600,302.39,271.38,282.21,286.89,288.00,278.46,261.87,302.05,88.00,92.00,-0.71,False,True,144.69,73840.87,0,412.69,73428.17,271.00,47.68,50000,,39.22,16.29,71.35,LMT,76332383336.89,27.20
2018-04-30,269.95,271.22,273.84,269.41,269.95,1451100,303.41,269.34,275.85,286.38,287.51,278.57,262.06,302.05,84.00,100.00,-0.87,False,True,144.69,73569.50,0,412.69,73156.81,271.00,47.14,50000,week +buy 50% ,35.10,9.61,63.94,LMT,76050311098.67,26.17
