Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
111,BRK-B,Financial Services,-37.6,4.4,-3.8,-3.6,-4.6,-8.2,-11.1,-19.5,-32.9,-3.0,-37.5,-37.6,21.6,-40.3,1.7,0.0,-107.1,54.9,90.0,96.0,96.5,112.0,85,186.3,24,-43.89999999999999
112,AEP,Utilities,-42.8,9.4,-1.1,1.7,-2.4,-2.2,-4.4,-0.2,-39.2,-19.0,-47.2,-42.8,30.3,-50.4,2.1,0.0,-181.1,49.7,94.0,100.0,96.5,123.0,80,187.3,21,-55.39999999999999
113,AMZN,Consumer Cyclical,-50.4,4.4,-0.7,2.1,4.5,-11.8,-29.7,-28.5,-31.6,-54.3,-82.0,-50.4,99.1,-57.2,2.2,0.0,-157.4,42.1,105.0,113.0,96.5,119.0,77,187.5,31,-29.099999999999994
114,IVZ,Financial Services,-60.8,34.3,4.6,6.6,20.7,12.8,40.4,7.5,-2.7,-0.0,27.9,-60.8,8.0,-96.7,1.9,0.0,-111.9,31.7,114.0,122.0,96.5,115.0,78,190.5,0,0.0
115,UNH,Healthcare,-108.5,10.4,3.2,9.0,4.4,22.6,-39.8,-63.8,-87.4,-50.6,-111.3,-108.5,29.9,-124.6,2.4,0.0,-206.6,-16.0,142.0,144.5,96.5,125.0,64,190.6,59,91.29999999999998
116,REGN,Healthcare,-63.4,23.7,0.4,-3.4,26.4,21.5,3.2,-44.3,-52.7,-0.9,-37.5,-63.4,31.7,-93.0,2.3,0.0,-39.4,29.2,115.0,123.0,96.5,101.0,86,193.3,40,5.300000000000004
117,ONDO-USD,Unknown,-103.8,0.2,-1.5,-9.9,-50.3,-80.9,-97.2,-100.8,-103.8,-103.8,-103.8,-103.8,237.2,-104.4,2.9,0.0,6584.0,-57.6,147.0,142.0,96.5,4.0,115,193.7,32,2939.7
118,JKHY,Technology,-71.1,19.0,-1.6,1.4,18.0,-0.6,-7.9,-31.6,-53.8,-24.2,-81.5,-71.1,41.2,-97.4,2.1,0.0,-126.0,21.4,124.0,131.0,96.5,117.0,77,194.1,32,-5.299999999999997
119,SUI-USD,Unknown,-100.5,4.9,0.7,-10.9,101.3,-91.3,-111.4,-95.2,-100.5,-100.5,-100.5,-100.5,147.1,-113.2,3.3,0.0,284.2,-82.0,149.0,141.0,96.5,17.0,112,196.1,36,0.5
120,BA,Industrials,-76.7,14.2,2.2,15.7,14.0,-1.8,14.0,-33.7,-43.3,-48.8,-107.2,-76.7,97.1,-105.5,2.2,0.0,-264.7,15.8,128.0,133.0,96.5,130.0,74,197.5,49,28.30000000000001
121,DG,Consumer Defensive,-96.6,16.8,-2.1,5.3,38.9,29.2,69.8,-25.5,-89.7,-57.1,-104.3,-96.6,60.4,-128.3,2.3,0.0,-241.5,-4.1,140.0,140.0,96.5,128.0,71,197.5,41,-19.400000000000006
122,RTX,Industrials,-47.1,28.4,-1.9,5.3,7.8,6.8,16.3,37.2,0.1,12.5,-26.2,-47.1,11.7,-70.4,1.6,0.0,-113.9,45.4,101.0,109.0,96.5,116.0,90,197.7,31,-21.60000000000001
123,DD,Basic Materials,-67.4,26.3,2.5,5.1,29.2,29.2,47.9,21.0,1.4,14.5,-48.2,-67.4,16.3,-97.3,2.2,0.0,-175.1,25.1,121.0,129.0,96.5,122.0,80,198.1,43,31.30000000000001
124,NOW,Technology,-86.6,0.8,0.8,-18.2,-33.8,-41.9,-58.8,-65.9,-51.7,-84.0,-103.3,-86.6,136.0,-88.4,1.8,0.0,-216.1,5.9,135.0,136.0,96.5,126.0,75,198.9,41,5.200000000000017
125,EIX,Utilities,-87.8,10.2,-1.1,1.4,3.8,7.7,-8.2,-46.4,-65.8,-22.0,-49.4,-87.8,15.9,-99.6,2.3,0.0,-218.1,4.8,137.0,137.0,96.5,127.0,74,198.9,34,-42.599999999999994
126,PEP,Consumer Defensive,-79.2,5.6,-0.8,-2.1,-7.3,-12.5,-11.7,-42.0,-65.8,-36.9,-68.1,-79.2,22.1,-85.2,2.5,0.0,-303.0,13.3,131.0,134.0,96.5,131.0,75,199.7,41,-15.5
127,ACN,Technology,-88.6,11.1,-0.7,5.1,12.3,-7.9,-31.2,-61.3,-69.5,-49.6,-81.5,-88.6,31.0,-103.6,2.5,0.0,-164.8,3.9,138.0,138.0,96.5,121.0,77,199.9,41,-4.5
128,EL,Consumer Defensive,-115.3,11.0,1.2,10.1,21.1,32.6,51.5,-15.1,-80.9,-75.6,-110.0,-115.3,37.1,-134.1,1.9,0.0,-602.2,-22.8,145.0,147.0,96.5,133.0,71,201.9,0,0.0
129,TMUS,Communication Services,-83.8,0.2,-2.0,-5.6,-20.7,-28.3,-38.9,-45.7,-64.6,-55.9,-82.8,-83.8,28.5,-84.0,2.6,0.0,-1690.9,8.7,133.0,135.0,96.5,139.0,75,203.5,51,0.5
130,457480.KS,Unknown,-31.0,33.5,-2.7,-6.3,-2.1,20.6,-23.8,11.3,-31.0,-31.0,-31.0,-31.0,25.7,-59.6,2.2,0.0,-46.5,32.6,113.0,90.0,96.5,103.0,109,210.1,31,-3.8999999999999986
131,MA,Financial Services,-51.1,0.4,-1.1,-7.8,-9.6,-17.4,-19.8,-29.1,-45.8,-36.9,-71.0,-51.1,53.0,-51.5,1.9,0.0,-935.0,41.5,106.0,114.0,96.5,136.0,95,212.7,47,0.10000000000002274
132,HST,Real Estate,-106.0,10.6,2.1,2.8,12.5,9.8,7.8,-15.9,-2.6,6.9,-93.6,-106.0,17.3,-120.6,2.4,0.0,-652.9,-13.5,141.0,143.0,96.5,134.0,86,215.7,58,95.0
133,UBER,Technology,-54.9,7.6,-3.2,1.2,-16.1,-24.5,-15.4,-40.4,-10.4,-37.5,-54.9,-54.9,24.6,-61.4,1.5,0.0,-158.1,18.8,126.0,117.0,96.5,120.0,100,215.9,39,-48.099999999999994
134,453640.KS,Unknown,-57.0,22.1,4.9,0.6,11.1,13.4,-4.7,-34.9,-57.0,-57.0,-57.0,-57.0,1.4,-73.6,2.3,0.0,-72.2,6.8,134.0,120.0,96.5,105.0,104,216.1,0,0.0
135,V,Financial Services,-56.9,0.8,-1.1,-7.7,-8.2,-17.2,-22.0,-30.0,-38.7,-34.0,-66.0,-56.9,27.6,-57.6,2.2,0.0,-1726.0,35.6,111.0,119.0,96.5,140.0,95,216.3,49,2.7999999999999545
136,TXN,Technology,-71.0,17.7,1.0,8.7,12.8,-9.0,-3.7,-17.1,-36.8,-41.6,-70.7,-71.0,39.1,-94.6,1.9,0.0,-185.6,21.5,123.0,130.0,96.5,124.0,97,216.5,50,57.30000000000001
137,CSCO,Technology,-66.3,7.8,0.1,-4.7,2.9,-4.7,5.6,-13.5,-26.8,-7.2,-71.8,-66.3,27.6,-74.2,2.0,0.0,-519.2,26.3,117.0,125.5,96.5,132.0,99,219.6,50,-43.50000000000006
138,ALGN,Healthcare,-140.3,4.2,0.1,6.6,26.0,-17.4,-40.2,-62.1,-74.1,-103.3,-141.7,-140.3,174.9,-154.1,2.6,0.0,-1664.5,-47.7,146.0,148.0,96.5,138.0,87,220.3,59,-8.5
139,ABT,Healthcare,-74.3,0.0,-2.1,-13.6,-17.9,-22.1,-24.1,-48.3,-60.4,-47.4,-85.3,-74.3,37.1,-74.3,2.5,0.0,-1623.9,18.2,127.0,132.0,96.5,137.0,95,220.9,46,-17.800000000000182
140,DIS,Communication Services,-96.3,7.1,0.0,0.6,-1.3,-11.0,-3.5,-8.4,-34.7,-52.3,-75.9,-96.3,3.8,-103.9,1.9,0.0,-854.1,-3.8,139.0,139.0,96.5,135.0,100,228.9,64,512.1999999999999
141,SPCE,Industrials,-156.0,0.5,0.5,-15.1,-16.1,-7.0,49.4,-88.2,-119.9,-120.1,-168.6,-156.0,282.5,-158.0,2.2,0.0,-10269.1,-80.8,148.0,149.0,96.5,142.0,102,237.5,64,13.699999999998909
142,CRM,Technology,-112.0,0.8,-0.9,-13.8,-12.8,-19.5,-42.4,-60.7,-46.4,-74.4,-114.3,-112.0,46.3,-113.3,2.4,0.0,-4940.3,-19.5,144.0,146.0,96.5,141.0,105,238.7,65,40.30000000000018
143,0025N0.KS,Unknown,-14.6,5.8,5.0,-1.8,-3.3,-7.1,-14.6,-14.6,-14.6,-14.6,-14.6,-14.6,22.9,-16.9,3.4,0.0,,13.7,130.0,78.0,96.5,,115,,0,0.0
144,0117V0.KS,Unknown,9.4,100.0,46.9,17.6,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,-13.6,2.4,-2.9,,9.5,132.0,65.0,136.0,,80,,0,0.0
145,487230.KS,Unknown,-3.8,32.0,22.5,5.6,-13.4,-5.9,-17.3,-3.8,-3.8,-3.8,-3.8,-3.8,23.4,-16.6,2.1,0.0,,19.0,125.0,72.0,96.5,,110,,0,0.0
146,487240.KS,Unknown,102.5,91.0,14.9,14.3,25.0,30.8,81.0,102.5,102.5,102.5,102.5,102.5,114.3,-16.1,1.4,32.6,,125.3,50.0,33.0,42.0,,70,,0,0.0
147,476690.KS,Unknown,-17.6,50.1,12.4,8.4,21.4,18.8,15.8,-17.6,-17.6,-17.6,-17.6,-17.6,7.7,-43.0,2.4,0.0,,15.7,129.0,81.0,96.5,,101,,0,0.0
148,491010.KS,Unknown,8.9,59.9,15.6,9.9,-4.9,3.0,10.3,8.9,8.9,8.9,8.9,8.9,26.9,-18.0,1.8,-3.6,,41.2,107.0,67.0,137.0,,73,,0,0.0
149,GEV,Industrials,48.5,58.9,6.0,-2.2,5.5,-4.2,-14.3,48.5,48.5,48.5,48.5,48.5,82.9,-0.8,1.5,60.4,,81.1,66.0,48.0,33.0,,81,,62,
