Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
111,WBD,Communication Services,-42.6,38.0,-0.4,-3.2,36.0,102.9,204.6,165.5,102.7,-13.2,-35.9,-42.6,101.1,-130.8,2.8,0.0,-143.5,50.7,92.0,100.0,96.0,119.0,80,185.2,35,1.1999999999999886
112,ARM,Technology,-51.1,3.4,3.4,-3.8,-38.7,-44.3,-61.3,-60.0,-51.1,-51.1,-51.1,-51.1,120.7,-57.1,2.0,0.0,1122.9,-0.5,138.0,111.0,96.0,9.0,115,187.6,18,-2888.2999999999997
113,AMZN,Consumer Cyclical,-51.3,3.8,-2.9,1.3,2.2,-13.3,-29.4,-29.1,-32.4,-54.4,-82.3,-51.3,99.1,-57.2,2.2,0.0,-182.3,40.3,105.0,112.0,96.0,123.0,77,188.8,30,-54.0
114,JKHY,Technology,-70.7,19.3,1.4,1.5,18.5,1.7,-9.2,-31.4,-53.5,-23.9,-81.0,-70.7,41.2,-97.4,2.1,0.0,-123.1,20.9,124.5,129.0,96.0,116.0,74,190.3,38,-2.3999999999999915
115,IVZ,Financial Services,-60.2,34.9,6.0,6.8,21.3,19.3,39.2,7.8,-2.3,1.2,28.3,-60.2,8.0,-96.7,1.9,0.0,-108.9,31.4,114.5,123.0,96.0,114.0,78,190.3,0,0.0
116,UNH,Healthcare,-109.1,10.0,3.6,7.5,3.2,22.1,-41.9,-64.4,-87.8,-52.6,-111.6,-109.1,29.9,-124.6,2.4,0.0,-215.0,-17.6,142.0,145.0,96.0,126.0,64,191.0,57,82.89999999999998
117,RTX,Industrials,-43.7,32.5,12.9,10.2,15.8,8.0,21.1,38.1,1.3,13.5,-23.7,-43.7,11.7,-70.4,1.6,0.0,-93.4,49.6,94.0,103.0,96.0,110.0,90,192.6,37,7.799999999999997
118,REGN,Healthcare,-63.4,23.7,0.5,-3.7,27.6,24.6,0.9,-44.3,-52.7,-0.3,-37.8,-63.4,31.7,-93.0,2.3,0.0,-39.1,28.1,117.0,125.0,96.0,99.0,86,193.2,38,5.600000000000001
119,ONDO-USD,Unknown,-102.2,0.6,-0.6,-8.0,-49.6,-77.8,-98.1,-99.7,-102.2,-102.2,-102.2,-102.2,237.2,-104.4,2.9,0.0,6563.9,-56.9,147.0,142.0,96.0,4.0,115,193.6,30,2919.5999999999995
120,SUI-USD,Unknown,-100.5,4.9,0.7,-10.9,101.3,-91.3,-111.4,-95.2,-100.5,-100.5,-100.5,-100.5,147.1,-113.2,3.3,0.0,284.2,-82.0,149.0,141.0,96.0,16.0,112,195.6,35,0.5
121,EIX,Utilities,-85.7,12.0,2.6,6.7,7.8,12.2,-13.6,-50.0,-67.3,-23.5,-47.9,-85.7,15.9,-99.6,2.2,0.0,-178.4,7.6,134.0,136.0,96.0,121.0,74,195.6,42,25.5
122,DG,Consumer Defensive,-94.7,17.8,2.4,9.2,41.0,31.2,75.7,-27.7,-89.8,-57.5,-103.8,-94.7,60.4,-128.3,2.3,0.0,-221.8,-1.4,139.0,139.0,96.0,128.0,71,197.0,39,-15.5
123,BA,Industrials,-79.2,13.0,3.3,18.0,13.4,-5.3,13.2,-31.2,-48.7,-52.4,-109.1,-79.2,97.1,-105.5,2.2,0.0,-292.6,14.1,130.0,134.0,96.0,131.0,74,198.4,45,2.5
124,PEP,Consumer Defensive,-78.5,6.2,5.3,-4.6,-7.3,-4.9,-12.5,-44.3,-67.2,-38.3,-67.1,-78.5,22.1,-85.2,2.5,0.0,-266.3,14.8,129.0,133.0,96.0,130.0,75,198.6,41,14.199999999999989
125,ACN,Technology,-89.3,10.6,2.7,4.0,11.0,-7.3,-31.9,-61.7,-70.0,-50.0,-82.0,-89.3,31.0,-103.6,2.5,0.0,-173.0,2.3,137.0,138.0,96.0,120.0,77,199.2,42,-12.699999999999989
126,NOW,Technology,-88.3,0.0,0.0,-19.7,-34.9,-43.0,-58.9,-66.8,-53.4,-84.2,-104.2,-88.3,136.0,-88.4,1.8,0.0,-217.5,3.2,136.0,137.0,96.0,127.0,75,199.6,40,3.8000000000000114
127,EL,Consumer Defensive,-118.9,8.9,1.0,8.7,17.2,26.5,45.5,-26.0,-83.3,-79.3,-114.1,-118.9,37.1,-134.1,1.9,0.0,-763.4,-25.6,145.0,147.0,96.0,134.0,71,202.2,0,0.0
128,DD,Basic Materials,-70.8,23.3,-1.8,3.9,27.5,31.6,43.3,16.3,-1.6,3.6,-51.1,-70.8,16.3,-97.3,2.2,0.0,-206.2,22.5,120.0,130.0,96.0,125.0,83,202.2,31,-13.5
129,TMUS,Communication Services,-84.0,0.0,-1.6,-7.8,-21.4,-27.6,-40.9,-47.5,-67.3,-57.3,-84.1,-84.0,28.5,-84.0,2.6,0.0,-1684.4,9.3,133.0,135.0,96.0,140.0,75,203.8,51,-19.5
130,457480.KS,Unknown,-29.4,35.4,5.5,-2.1,-1.3,29.4,-26.2,9.3,-29.4,-29.4,-29.4,-29.4,25.7,-59.6,2.2,0.0,-42.6,34.9,112.0,89.0,96.0,100.0,109,208.4,40,4.399999999999999
131,MA,Financial Services,-51.5,0.0,0.0,-8.2,-9.6,-17.1,-21.0,-29.4,-46.1,-37.2,-71.1,-51.5,53.0,-51.5,1.9,0.0,-937.4,40.1,106.0,113.0,96.0,135.0,95,212.0,47,-2.2999999999999545
132,UBER,Technology,-52.3,10.6,-0.1,2.7,-15.5,-23.2,-17.5,-39.8,-1.2,-40.8,-52.3,-52.3,24.6,-61.4,1.5,0.0,-109.0,22.1,121.0,115.0,96.0,115.0,100,212.4,40,16.099999999999994
133,V,Financial Services,-56.4,1.4,1.4,-7.5,-8.0,-16.8,-22.4,-29.6,-38.3,-33.6,-65.5,-56.4,27.6,-57.6,2.2,0.0,-1219.7,35.2,111.0,118.0,96.0,136.0,95,214.4,51,509.0999999999999
134,TXN,Technology,-70.4,18.1,4.5,8.9,7.0,-8.7,-3.1,-16.8,-36.4,-41.9,-70.2,-70.4,39.1,-94.6,1.9,0.0,-180.2,21.2,122.0,128.0,96.0,122.0,97,215.0,52,62.70000000000002
135,HST,Real Estate,-107.6,9.4,1.1,1.9,13.8,9.5,4.7,-19.4,-1.4,0.7,-97.4,-107.6,17.3,-120.5,2.4,0.0,-747.2,-14.4,141.0,143.0,96.0,133.0,86,215.2,62,48.09999999999991
136,453640.KS,Unknown,-57.0,22.1,4.9,0.6,11.1,13.4,-4.7,-34.9,-57.0,-57.0,-57.0,-57.0,1.4,-73.6,2.3,0.0,-72.2,6.8,135.0,120.0,96.0,105.0,104,216.2,0,0.0
137,ABT,Healthcare,-60.1,0.7,0.5,-3.5,-7.2,-11.0,-13.5,-38.5,-49.5,-37.4,-74.4,-60.1,37.1,-60.8,2.5,0.0,-1600.8,31.4,114.5,122.0,96.0,139.0,95,217.1,48,5.2999999999999545
138,ALGN,Healthcare,-139.0,4.6,0.7,7.8,27.2,-15.6,-38.5,-61.1,-72.9,-102.2,-140.6,-139.0,174.9,-154.1,2.6,0.0,-1508.3,-47.4,146.0,148.0,96.0,138.0,87,220.2,58,147.70000000000005
139,CSCO,Technology,-66.4,7.7,-0.6,-5.0,3.0,-5.1,5.7,-13.9,-27.1,-7.3,-71.8,-66.4,27.6,-74.2,2.0,0.0,-526.0,25.2,119.0,127.0,96.0,132.0,99,220.2,48,-50.30000000000001
140,DIS,Communication Services,-98.8,4.7,-3.1,-2.1,-1.7,-13.6,-6.3,-10.8,-31.8,-55.5,-80.0,-98.8,3.8,-103.9,1.9,0.0,-1333.9,-5.5,140.0,140.0,96.0,137.0,105,235.0,61,-362.30000000000007
141,SPCE,Industrials,-153.9,0.9,0.8,-13.8,-18.9,-5.6,50.8,-86.6,-119.2,-118.2,-166.3,-153.9,282.5,-158.0,2.2,0.0,-10194.2,-80.8,148.0,149.0,96.0,142.0,102,237.4,64,106.0
142,CRM,Technology,-113.3,0.0,-1.3,-15.7,-16.5,-21.0,-43.3,-62.0,-48.6,-74.0,-115.1,-113.3,46.3,-113.3,2.4,0.0,-4993.3,-21.8,144.0,146.0,96.0,141.0,105,238.6,65,-12.699999999999818
143,GEV,Industrials,53.0,64.3,19.6,-5.2,1.7,-5.2,-6.6,53.0,53.0,53.0,53.0,53.0,82.9,-0.8,1.5,55.1,,86.4,64.5,47.0,33.0,,81,,68,
144,0025N0.KS,Unknown,-14.6,5.8,5.0,-1.8,-3.3,-7.1,-14.6,-14.6,-14.6,-14.6,-14.6,-14.6,22.9,-16.9,3.4,0.0,,13.7,131.0,79.0,96.0,,115,,0,0.0
145,491010.KS,Unknown,9.5,61.2,26.9,10.3,-5.4,3.5,10.7,9.5,9.5,9.5,9.5,9.5,26.9,-18.0,1.8,-3.6,,39.6,108.0,65.0,137.0,,73,,0,0.0
146,0117V0.KS,Unknown,9.4,100.0,46.9,17.6,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,-13.6,2.4,-2.9,,9.5,132.0,66.0,136.0,,80,,0,0.0
147,487230.KS,Unknown,-3.8,32.0,22.5,5.6,-13.4,-5.9,-17.3,-3.8,-3.8,-3.8,-3.8,-3.8,23.4,-16.6,2.1,0.0,,19.0,127.0,72.0,96.0,,110,,0,0.0
148,487240.KS,Unknown,102.5,91.0,14.9,14.3,25.0,30.8,81.0,102.5,102.5,102.5,102.5,102.5,114.3,-16.1,1.4,32.6,,125.3,50.0,33.0,42.0,,70,,0,0.0
149,476690.KS,Unknown,-17.6,50.1,12.4,8.4,21.4,18.8,15.8,-17.6,-17.6,-17.6,-17.6,-17.6,7.7,-43.0,2.4,0.0,,15.7,128.0,81.0,96.0,,101,,0,0.0
