Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
175,LDOS,IT Consulting & Other Services,13.3,32.7,1.6,-6.7,-7.9,-10.1,-6.1,-8.3,-1.1,-0.2,-9.8,13.3,102.6,-29.6,1.3,99.6,60.0,125.1,212.0,218.0,55.33,223.73,-5,-4.5,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
176,ATO,Natural Gas Utilities,43.2,98.5,13.9,13.4,14.8,14.7,13.8,22.7,25.1,36.5,33.4,43.2,44.9,-54.0,1.3,11.2,-0.0,155.0,166.0,171.0,24.78,226.58,9,0.1,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
177,BKR,Oil & Gas Equipment & Services,72.0,93.4,-3.4,8.9,21.6,26.6,34.5,44.5,47.0,73.7,114.1,72.0,83.6,-85.4,1.3,4.2,-2.7,183.8,141.0,147.0,29.22,227.22,0,-0.20000000000000018,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
178,CCEP,Beverages - Non-Alcoholic,20.2,70.9,3.4,-0.7,3.0,6.6,2.9,10.9,13.2,25.8,24.2,20.2,51.9,-55.5,1.3,13.6,-0.8,132.0,200.0,207.0,15.12,232.32,18,0.19999999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
179,TSCO,Specialty Retail,24.0,33.6,3.9,-3.3,-4.2,-9.0,-15.0,-22.7,-28.3,-30.4,-13.7,24.0,112.2,-48.6,1.3,147.8,127.2,135.8,191.0,198.0,92.57,232.77,-12,-25.999999999999986,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
180,RJF,Investment Banking & Brokerage,34.5,49.1,0.2,-3.2,-3.1,-5.5,-8.4,-8.0,-6.6,-3.9,20.4,34.5,106.2,-34.2,1.2,133.8,57.3,146.3,179.0,184.0,79.78,232.78,-27,-0.10000000000000142,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
181,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-8.2,190.8,134.0,150.0,29.22,233.42,5,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
182,315960.KS,Dividend,187.7,77.4,-6.8,-0.3,25.2,54.9,102.4,127.8,143.8,161.2,186.5,187.7,226.3,-74.4,1.9,1.3,-14.6,255.6,96.0,78.0,46.07,233.87,55,-6.199999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
183,MCO,Credit Rating & Analytics,11.3,28.7,10.3,-4.3,-5.2,-5.7,-11.1,-13.4,-15.0,-17.6,-21.4,11.3,88.4,-19.7,1.3,135.4,108.1,123.1,215.0,222.0,80.54,234.14,-38,-88.80000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
184,RTX,Aerospace & Defense,54.6,86.1,-1.6,1.1,7.4,11.8,21.3,42.6,55.7,64.5,69.1,54.6,73.4,-59.3,1.3,8.0,-7.7,166.4,156.0,162.0,26.67,234.27,8,-0.10000000000000053,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
185,KR,Grocery Stores,38.3,77.6,17.3,22.2,22.6,21.7,13.6,20.6,22.8,28.6,47.4,38.3,65.1,-52.7,1.5,10.4,0.0,150.1,175.0,180.0,29.22,234.82,14,0.1,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
186,IBM,IT Consulting & Other Services,8.0,58.5,3.6,-3.6,-8.8,-8.9,-10.4,0.3,11.5,28.2,31.4,8.0,67.4,-74.9,1.2,56.5,7.4,119.8,225.0,232.0,28.32,239.12,24,-0.5999999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
187,NUE,Steel,43.1,42.9,3.7,1.2,5.2,11.4,17.7,5.9,-10.3,-7.9,38.0,43.1,169.7,-51.6,1.6,16.2,43.3,154.9,167.0,172.0,74.38,240.58,-25,-8.0,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
188,CPRT,Specialty Business Services,-15.7,4.2,2.6,-8.7,-9.1,-15.4,-29.6,-43.2,-54.2,-57.1,-62.6,-15.7,215.5,-25.3,2.0,0.0,3299.0,96.1,264.0,280.0,86.4,240.8,-28,-5758.6,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
189,AFL,Insurance - Life,25.4,64.8,9.5,5.0,5.2,5.2,0.9,-0.9,0.5,15.3,25.4,25.4,67.0,-50.0,1.3,38.7,18.9,137.2,188.0,195.0,52.78,240.98,-14,-6.600000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
190,CMG,Restaurants,-16.2,11.3,0.1,-9.7,-7.5,-9.1,-26.4,-44.5,-54.0,-58.1,-57.2,-16.2,293.4,-55.3,1.7,0.0,1238.0,95.6,267.0,283.0,86.57,246.17,-25,-21.40000000000009,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
191,MA,Data Processing & Outsourced Services,10.9,19.2,4.5,1.9,-0.9,-4.3,-11.4,-12.7,-16.5,-17.5,-27.1,10.9,99.1,-10.1,1.5,204.5,171.9,122.7,219.0,226.0,106.2,249.0,-39,-68.4,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
192,EBAY,Internet Retail,35.5,77.0,3.6,5.0,7.9,7.8,12.1,29.8,44.5,36.3,34.9,35.5,65.0,-62.2,1.4,13.1,-7.2,147.2,177.0,182.0,36.22,250.22,6,0.9999999999999991,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
193,CME,Financial Data & Stock Exchanges,31.8,71.8,10.9,6.4,11.0,14.1,9.3,22.3,23.7,22.6,14.7,31.8,63.1,-47.0,1.5,10.3,-4.3,143.6,182.0,187.0,36.22,251.62,12,1.7999999999999998,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
194,NTAP,Diversified Technology,5.1,30.3,-0.2,11.9,6.4,1.0,1.2,-9.9,-6.6,-6.4,-1.6,5.1,108.6,-39.4,1.6,45.2,75.6,116.9,231.0,240.0,74.67,252.07,-20,0.19999999999998863,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
195,491010.KS,Infrastructure,57.1,94.6,-1.7,11.0,20.3,24.1,47.0,,,,,57.1,47.5,-15.5,1.6,7.4,0.4,60.7,354.0,160.0,17.5,254.9,23,-0.4,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
196,DOV,Diversified Machinery,22.5,61.1,-5.1,4.0,9.3,14.8,11.7,5.5,3.3,-1.7,-0.5,22.5,62.8,-40.4,1.9,5.2,9.0,134.3,196.0,203.0,49.29,255.09,-20,1.2000000000000002,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
197,VRTX,Biotechnology,12.1,46.1,1.9,0.1,4.1,8.2,-1.9,-10.3,-15.3,-1.0,-8.0,12.1,96.1,-59.6,1.7,37.5,47.3,123.8,214.0,221.0,77.49,258.09,-14,-4.0,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
198,DRI,Restaurants,22.8,67.2,0.9,2.8,10.7,10.3,1.5,7.3,2.5,7.3,15.1,22.8,62.3,-57.3,1.4,29.4,5.8,134.6,193.0,200.0,54.22,258.82,-14,0.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
199,BSX,Medical Devices,-49.5,3.7,-6.0,-17.1,-22.9,-27.1,-36.5,-37.3,-36.4,-28.5,-39.7,-49.5,89.6,-54.5,1.4,0.0,1077.3,62.3,348.0,370.0,64.78,259.18,12,704.1999999999999,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
200,AME,Electronic Instruments & Controls,24.9,68.4,1.6,-1.6,4.9,8.8,9.3,6.9,1.1,1.7,4.5,24.9,46.1,-21.9,2.0,7.4,5.4,136.7,189.0,196.0,54.57,261.37,-19,-0.2999999999999998,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH
201,COIN,Financial Data & Stock Exchanges,-8.9,15.5,-2.7,-4.7,-15.5,-28.9,-33.8,-38.7,-10.2,,,-8.9,213.9,-58.5,1.5,0.0,448.2,29.5,432.0,261.0,62.83,261.43,-8,82.30000000000001,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
202,LII,HVAC Equipment,-19.6,20.4,-4.8,-7.9,-4.7,-7.6,-18.4,-26.3,-23.1,-11.0,-18.6,-19.6,101.7,-50.5,1.5,0.0,201.0,92.2,281.0,300.0,73.67,261.87,1,49.099999999999994,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
203,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,397.0,172.0,17.5,262.3,20,0.0,,,,
204,BRO,Insurance Brokers,-30.7,7.3,5.3,-0.9,-6.2,-12.9,-29.3,-38.6,-43.5,-45.8,-47.2,-30.7,163.4,-51.7,2.1,0.0,1041.4,81.1,306.0,327.0,85.99,264.59,-16,-3087.4999999999995,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
205,PODD,Medical Devices,-15.6,2.6,0.4,-8.8,-15.8,-22.0,-27.5,-22.3,-34.0,-54.7,-67.8,-15.6,280.5,-23.3,1.4,0.0,1824.2,96.2,263.0,279.0,108.45,265.25,-36,-325.79999999999995,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
206,IR,Industrial Machinery,-2.9,16.1,-5.9,-6.1,-0.9,0.0,-5.7,-19.8,-24.3,-19.0,-10.6,-2.9,89.2,-32.8,2.0,0.0,204.4,86.5,293.0,256.0,85.41,266.41,-33,65.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
207,BKNG,Travel Services,-12.6,35.9,2.4,-2.0,-7.0,-11.6,-19.1,-15.8,-12.1,6.0,6.7,-12.6,73.4,-60.7,1.3,0.0,43.7,99.1,258.0,274.0,63.67,272.07,10,-4.399999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
208,ERIE,Insurance Brokers,-42.1,7.2,6.7,-1.8,-4.4,-9.7,-23.9,-39.6,-43.4,-38.6,-50.0,-42.1,196.4,-60.3,2.1,0.0,1050.0,69.7,331.0,354.0,85.88,274.48,-4,-7387.9,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
209,TDY,Aerospace & Defense,22.7,38.3,-5.4,-1.7,10.9,11.2,9.5,13.5,5.6,-6.2,-16.2,22.7,109.5,-31.1,1.7,8.7,-2.8,134.5,194.0,201.0,56.2,274.6,-3,-0.5,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
210,DVN,Oil & Gas E&P,88.9,48.2,3.9,33.3,40.5,47.6,50.7,35.5,15.6,22.4,133.4,88.9,286.9,-103.1,1.3,-25.7,19.9,200.7,129.0,135.0,37.32,275.12,15,-4.100000000000001,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
211,INTU,Application Software,-29.9,17.0,3.4,3.8,-11.1,-19.6,-31.2,-39.1,-46.9,-54.7,-58.4,-29.9,209.6,-78.8,1.8,0.0,400.8,81.9,303.0,324.0,91.57,279.77,-11,-129.3,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
212,MLM,Building Materials,9.6,40.4,2.5,-5.2,-2.6,-2.4,-0.6,-7.4,-10.0,-5.7,5.1,9.6,79.9,-37.7,1.2,32.5,34.9,121.4,221.0,228.0,91.23,281.03,-18,-4.200000000000003,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
213,XOM,Integrated Oil & Gas,94.5,100.0,3.0,25.6,39.2,48.4,53.2,50.0,42.8,71.1,112.4,94.5,94.8,-84.9,1.6,-8.8,-0.4,206.3,121.0,126.0,29.22,282.42,27,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
214,IDXX,Veterinary Diagnostics,8.9,18.2,0.6,-7.7,-10.6,-9.2,-1.5,-0.1,-12.3,-27.0,-31.8,8.9,217.2,-37.2,1.8,72.2,41.3,120.7,223.0,230.0,100.71,284.51,-23,-2.8000000000000043,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
215,NVR,Residential Construction,-29.3,9.6,5.6,-5.9,-5.5,-8.2,-13.4,-25.8,-32.1,-30.4,-34.5,-29.3,92.0,-44.8,2.0,0.0,310.6,82.5,302.0,322.0,94.87,284.87,-13,-513.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
216,ROK,Industrial Machinery,11.0,42.9,1.3,-7.6,-5.5,-1.6,4.4,8.5,-1.9,-6.7,-2.8,11.0,70.8,-33.7,1.8,5.6,-8.0,122.8,218.0,225.0,54.68,289.28,14,0.3000000000000007,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
217,PDD,Technology,-2.2,10.6,0.3,4.5,-1.7,-9.3,-13.0,-23.2,-30.5,-29.6,-17.5,-2.2,465.0,-71.0,1.3,0.0,426.2,71.8,327.0,254.0,113.14,290.94,-20,-21.30000000000001,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
218,FANG,Oil & Gas E&P,42.3,73.4,6.0,26.6,32.0,36.7,34.5,15.4,9.6,27.2,85.7,42.3,98.2,-109.7,1.3,-25.7,9.2,154.1,169.0,174.0,29.22,291.62,31,-2.200000000000001,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
219,SHW,Household & Personal Care Products,-18.2,13.5,4.8,-3.4,-0.5,-2.2,-9.0,-15.2,-17.9,-25.0,-29.8,-18.2,77.6,-32.8,1.9,0.0,111.8,93.6,276.0,295.0,97.59,293.39,-18,-77.3,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
220,L,Financials,-9.4,67.9,10.7,6.6,6.9,9.0,9.7,12.9,14.2,18.1,19.0,-9.4,9.9,-65.1,1.4,0.0,-19.6,102.4,247.0,263.0,34.22,293.42,30,7.699999999999999,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
221,UBER,Internet Services & Infrastructure,-0.8,32.7,1.2,-1.7,-5.7,-12.8,-17.3,-17.2,-8.6,9.6,,-0.8,67.6,-71.0,1.4,0.0,25.2,62.4,347.0,250.0,60.56,293.96,13,-1.6999999999999993,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
222,WFC,Diversified Banks,-12.7,73.5,0.0,-1.4,-3.3,-2.0,-1.4,8.9,23.4,29.4,33.7,-12.7,15.8,-90.0,1.2,0.0,-13.3,99.1,258.0,275.0,37.29,296.29,26,0.1999999999999993,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
223,TRI,Technology,-62.3,14.2,6.2,-3.3,-13.7,-24.2,-40.5,-50.1,-59.6,-62.7,-67.3,-62.3,146.3,-96.3,1.8,0.0,514.0,49.5,384.0,405.0,81.85,298.05,1,-492.29999999999995,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
224,GD,Aerospace & Defense,-4.9,72.2,2.2,4.6,6.8,6.8,12.1,12.3,12.6,16.6,20.7,-4.9,19.3,-66.9,1.5,0.0,-13.3,106.8,243.0,257.0,45.67,298.07,11,0.7999999999999989,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
225,HPE,Hardware & Equipment,-10.5,54.5,-18.7,13.5,10.1,6.2,13.3,12.6,10.0,13.5,14.5,-10.5,35.0,-67.1,1.6,0.0,-24.4,101.3,250.0,266.0,34.22,298.62,77,-10.7,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
226,MRSH,Financials,-36.5,19.6,7.5,1.5,1.8,-1.0,-14.0,-23.3,-32.9,-36.8,-38.4,-36.5,65.4,-61.0,2.6,0.0,90.3,75.3,319.0,342.0,79.25,298.65,-6,-76.7,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
227,LMT,Aerospace & Defense,-1.4,61.4,0.1,1.5,19.7,24.5,25.4,17.4,8.5,6.8,-2.1,-1.4,45.1,-75.0,2.4,0.0,-17.3,110.4,240.0,252.0,46.65,300.25,12,-0.10000000000000142,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
228,LOW,Retail,-11.8,17.2,4.6,-4.2,-0.6,-0.7,-3.0,-11.0,-19.4,-27.6,-23.8,-11.8,92.6,-33.2,1.7,0.0,72.3,100.0,254.0,270.0,105.04,301.44,-21,-35.7,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
229,V,Transaction Processing,-17.8,15.7,6.3,1.6,-1.6,-4.7,-12.9,-12.2,-16.3,-18.2,-29.9,-17.8,57.3,-31.4,1.9,0.0,53.3,94.0,275.0,293.0,92.66,303.46,-15,-44.400000000000006,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
230,ADA-USD,Cryptocurrency,-17.2,1.2,-0.2,-5.6,-16.2,-36.0,-52.1,-59.8,-67.1,-91.9,-21.6,-17.2,3485.6,-69.7,1.7,0.0,23578.0,65.2,342.0,287.0,135.39,303.59,-51,3482.2999999999993,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
231,EXC,Utilities,-2.0,52.0,14.2,13.7,15.9,15.8,10.9,16.8,9.4,6.4,5.5,-2.0,49.5,-56.9,1.8,0.0,-25.8,109.8,241.0,253.0,41.71,303.71,40,18.2,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
232,PNR,Industrials,-28.0,21.0,1.4,-9.5,-10.7,-13.3,-15.6,-16.8,-14.8,-10.1,-7.4,-28.0,34.9,-44.3,1.3,0.0,26.8,83.8,297.0,317.0,69.22,304.42,10,-2.1999999999999993,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
233,SPGI,Financial Data & Exchanges,-27.5,20.9,8.4,-4.9,-7.8,-9.8,-18.0,-22.7,-28.7,-37.2,-46.4,-27.5,95.4,-59.5,1.6,0.0,98.8,84.3,295.0,315.0,97.8,304.6,-17,-90.00000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
234,SATS,Communication,203.7,86.6,-4.0,6.4,21.0,38.6,181.3,317.3,392.3,373.5,306.2,203.7,258.3,-145.8,1.9,-5.2,-29.8,315.5,70.0,71.0,45.11,305.71,0,0.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
235,ARM,Semiconductors,12.4,26.4,-5.0,27.0,23.7,11.4,6.1,-2.8,,,,12.4,125.1,-70.9,2.2,0.0,34.4,28.1,438.0,220.0,67.84,305.84,9,6.599999999999998,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
236,QCOM,Semiconductors,-44.2,5.3,2.7,-4.5,-10.9,-14.4,-17.5,-28.3,-33.1,-45.3,-49.7,-44.2,125.7,-53.2,1.8,0.0,405.0,67.6,334.0,357.0,106.01,306.61,-28,-471.5,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
237,ON,Semiconductors,6.8,13.7,-5.2,-3.3,5.2,10.4,12.0,-11.7,-35.6,-44.8,-21.1,6.8,342.5,-46.0,1.9,-16.0,367.5,118.6,230.0,238.0,84.02,306.62,-28,114.6,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
238,NVO,Biotechnology,-82.3,2.4,1.1,-14.9,-18.3,-23.7,-37.9,-61.0,-76.8,-79.8,-79.3,-82.3,389.4,-93.4,2.2,0.0,7136.0,29.5,432.0,448.0,87.15,307.15,-9,-6462.9,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
239,GILD,Biotechnology,34.1,90.7,4.2,3.8,11.8,18.3,19.7,48.9,51.5,68.3,66.3,34.1,46.8,-87.0,1.3,-10.5,-11.0,145.9,181.0,186.0,17.78,307.18,26,1.4000000000000004,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
240,ROST,Apparel Retail,30.3,93.5,0.7,15.1,19.9,29.5,38.0,33.9,33.8,41.1,28.9,30.3,37.2,-63.8,1.8,-33.6,-7.2,142.1,183.0,189.0,20.33,308.53,19,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
241,ROL,Business Services,2.9,23.8,6.8,-6.2,-5.8,-4.5,-8.0,-5.9,-8.9,-8.2,-11.8,2.9,76.9,-30.4,1.5,0.0,19.9,114.7,234.0,243.0,96.42,309.42,-19,-11.0,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
242,CTRA,Oil & Gas E&P,-0.8,67.2,8.8,29.2,35.6,44.0,40.1,34.1,22.4,32.0,37.7,-0.8,47.1,-103.3,1.7,0.0,-27.1,111.0,239.0,250.0,45.73,309.53,16,8.199999999999996,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
243,LEN,Residential Construction,-74.1,0.0,-1.0,-15.6,-17.1,-21.9,-25.9,-42.4,-52.6,-55.5,-57.4,-74.1,109.4,-74.2,2.0,0.0,3192.3,37.7,413.0,432.0,95.48,310.48,-16,-45.899999999999636,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
244,DASH,Internet Retail,-6.2,23.4,2.8,-13.6,-18.9,-26.8,-31.7,-20.5,-0.4,-1.5,,-6.2,94.7,-64.4,1.3,0.0,59.6,35.3,419.0,259.0,79.0,310.6,-1,-9.300000000000004,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
245,TTD,Advertising Agencies,-51.3,0.8,0.8,-9.2,-22.6,-35.4,-53.8,-73.8,-89.2,-105.2,-119.5,-51.3,1126.9,-66.3,2.7,0.0,46140.0,48.8,385.0,377.0,116.63,310.63,-30,-869.1999999999971,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
246,VTR,Healthcare REITs,21.9,89.0,5.9,8.2,9.7,14.9,16.3,29.3,38.9,43.9,40.9,21.9,33.5,-67.0,1.5,-15.0,-7.8,133.7,198.0,205.0,17.78,311.18,28,1.5000000000000009,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
247,BLK,Asset Management,-7.3,20.3,-1.9,-6.0,-4.8,-7.1,-8.7,-6.8,-6.2,-11.2,-7.8,-7.3,46.8,-21.6,1.4,0.0,30.0,104.5,245.0,260.0,101.47,312.47,-16,3.8000000000000007,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
248,PNC,Financials,-10.6,49.5,5.6,1.0,4.8,6.6,7.1,6.4,13.3,2.0,2.0,-10.6,32.0,-51.9,1.4,0.0,-19.9,101.2,251.0,267.0,53.02,314.22,18,4.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
249,NOC,Aerospace & Defense,39.2,68.9,1.4,3.2,15.4,16.7,21.4,23.4,17.9,21.8,26.6,39.2,77.9,-46.5,1.9,-5.6,-3.5,151.0,173.0,178.0,36.22,314.62,5,0.10000000000000009,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
250,PTC,Technology,-50.7,6.2,3.2,-2.4,-7.6,-16.0,-20.5,-30.4,-38.4,-43.1,-47.9,-50.7,82.2,-59.1,2.1,0.0,287.6,61.1,352.0,375.0,102.42,314.62,-31,-350.19999999999993,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
251,AMCR,Packaging & Containers,264.5,74.9,-4.1,-8.7,177.9,261.7,280.5,284.5,284.7,261.5,260.5,264.5,398.6,-134.7,4.6,-42.2,-33.4,376.3,56.0,56.0,52.51,315.31,-6,-3.5,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH
252,GM,Automobiles,-2.3,68.1,-1.6,-2.1,-0.1,9.2,24.8,33.8,45.4,30.9,25.3,-2.3,32.7,-83.2,2.1,0.0,-30.7,109.5,242.0,255.0,47.72,317.52,-5,-1.3000000000000007,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
253,DUK,Electric Utilities,-8.9,71.7,19.0,14.7,18.0,18.0,15.7,23.2,24.8,18.7,9.2,-8.9,12.9,-63.0,1.9,0.0,-21.2,102.9,246.0,261.0,57.43,317.63,27,17.099999999999998,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
254,456680.KS,Asset Management,72.6,100.0,15.0,31.3,27.4,26.8,51.2,87.5,,,,72.6,33.0,-88.2,1.4,-23.8,-10.0,92.7,279.0,145.0,17.5,318.5,27,17.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
255,FOXA,Entertainment,7.1,65.4,13.0,1.9,-2.8,-1.4,-0.3,19.6,25.6,19.8,7.1,7.1,10.2,-73.0,1.4,0.0,-22.6,72.5,326.0,237.0,47.89,319.69,62,12.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
256,SPG,Retail REITs,-29.9,62.6,9.4,0.7,3.5,5.0,5.2,5.8,12.6,17.8,22.6,-29.9,9.3,-94.0,1.2,0.0,-24.1,81.9,303.0,324.0,34.22,320.42,37,8.600000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
257,SNA,Tools & Accessories,13.0,77.0,2.8,3.3,7.4,9.9,7.8,8.5,4.2,12.7,26.0,13.0,29.6,-41.8,1.4,-0.1,0.1,124.8,213.0,219.0,33.67,320.67,-45,0.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
258,BR,Industrials,-57.2,12.5,6.8,-6.2,-13.0,-18.2,-27.7,-32.2,-37.6,-42.6,-53.4,-57.2,60.8,-73.6,1.8,0.0,106.5,54.6,371.0,392.0,85.89,321.69,-26,-154.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
259,DXCM,Healthcare,-55.6,7.3,-0.8,-7.1,-2.3,-1.9,-14.4,-30.2,-52.0,-73.1,-85.4,-55.6,399.3,-91.2,1.7,0.0,433.5,56.2,365.0,386.0,110.96,321.96,-46,32.60000000000002,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
260,ZS,Technology,-40.0,2.4,1.4,-10.7,-22.4,-34.2,-42.0,-43.1,-48.5,-65.8,-62.0,-40.0,408.1,-60.9,1.8,0.0,2342.2,38.3,411.0,349.0,123.0,322.2,-34,-3403.6000000000004,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
261,BAC,Diversified Banks,-9.7,40.5,2.7,0.1,-2.4,-2.2,0.6,6.1,13.7,1.6,-3.3,-9.7,46.0,-47.9,1.3,0.0,-29.6,102.1,248.0,264.0,52.66,323.46,16,3.799999999999997,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
262,TRV,Property & Casualty Insurance,11.2,83.3,13.7,6.9,7.4,9.5,6.8,10.1,13.3,19.1,22.2,11.2,23.6,-48.7,1.4,-6.5,-2.8,123.0,217.0,224.0,29.22,324.02,37,1.2999999999999998,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
