Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score,High_52W,Pct_From_52W_High,At_52W_High
435,BF-B,Beverages - Wineries & Distilleries,-173.7,6.3,3.0,5.7,9.7,0.3,-2.2,-8.8,-58.1,-91.8,-124.2,-173.7,47.8,-188.1,2.8,0.0,-1829.6,-30.7,577.0,577.0,581.0,581.0,0.0,0.0,435.0,435.0,111,1969.0321199632353,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,577.0,577.0,581.0,581.0,0.0,0.0,,0.0,0.0,0.0,0.0,435.0,435.0,8037813043.5,8.038,520.0,other,equity,data_raw,111000000,111000000,84.6,0.0,66.7,0.0,0,9,1.0,84.6,31.92,-13.28,False
436,BRK-B,Diversified Financial Services,-43.4,14.8,3.8,1.5,4.0,-3.2,-5.8,-10.9,-23.1,-24.6,-25.5,-43.4,42.5,-58.1,2.9,0.0,-5.8,99.5,301.0,301.0,324.0,324.0,0.0,0.0,436.0,436.0,-143,-0.42016504390388665,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,301.0,301.0,324.0,324.0,0.0,0.0,,0.0,0.0,0.0,0.0,436.0,436.0,682108952313.53,682.109,18.0,cap100,equity,data_raw,110000000,100011100,84.6,0.0,88.9,0.0,0,9,1.0,84.6,516.85,-5.62,False
437,CCL,Travel Services,-115.1,13.7,-4.1,-6.0,5.7,-2.7,-4.2,-8.2,9.9,18.1,-23.4,-115.1,18.9,-135.6,1.6,0.0,-614.3,27.9,480.0,480.0,507.0,507.0,0.0,0.0,437.0,437.0,-111,-139.95528116642163,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,480.0,480.0,507.0,507.0,0.0,0.0,,0.0,0.0,0.0,0.0,437.0,437.0,39047118743.9,39.047,280.0,large,equity,data_raw,010001100,000001110,84.6,0.0,66.7,0.0,0,9,1.0,84.6,34.03,-16.37,False
438,CHD,Household & Personal Products,-85.3,12.4,5.6,4.4,3.2,-3.4,0.4,-3.3,-31.2,-45.3,-64.4,-85.3,46.1,-103.4,2.5,0.0,-300.1,57.7,403.0,403.0,432.0,432.0,0.0,0.0,438.0,438.0,-32,101.31503820610408,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,403.0,403.0,432.0,432.0,0.0,0.0,,0.0,0.0,0.0,0.0,438.0,438.0,23256014897.85,23.256,376.0,other,equity,data_raw,110100000,111000000,84.6,0.0,66.7,0.0,0,9,1.0,84.6,105.88,-7.3,False
439,CPT,Real Estate,-103.9,10.5,6.1,6.0,8.5,4.5,1.6,-3.7,-23.6,-51.0,-69.8,-103.9,43.3,-120.7,2.4,0.0,-568.1,39.0,454.0,454.0,484.0,484.0,0.0,0.0,439.0,439.0,2,364.17898693684117,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,454.0,454.0,484.0,484.0,0.0,0.0,,0.0,0.0,0.0,0.0,439.0,439.0,11255700436.76,11.256,492.0,other,equity,data_raw,111100000,010100000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,116.59,-2.57,False
440,DLTR,Discount Stores,-123.9,18.0,5.7,7.7,16.1,3.8,-0.4,0.7,-19.2,-51.3,-75.1,-123.9,36.8,-158.6,1.4,0.0,-485.8,19.0,499.0,499.0,524.0,524.0,0.0,0.0,440.0,440.0,41,310.3780462713949,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,499.0,499.0,524.0,524.0,0.0,0.0,,0.0,0.0,0.0,0.0,440.0,440.0,22716957871.54,22.717,385.0,other,equity,data_raw,111010000,000011000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,142.4,-16.99,False
441,EMR,Industrial Automation,-14.9,39.6,-6.5,-1.7,4.7,-0.9,-0.4,-1.6,2.1,-0.5,0.6,-14.9,21.8,-38.3,1.7,0.0,-21.0,128.0,241.0,241.0,258.0,258.0,0.0,0.0,441.0,441.0,-253,0.7091688470147197,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,241.0,241.0,258.0,258.0,0.0,0.0,,0.0,0.0,0.0,0.0,441.0,441.0,81404931948.85,81.405,147.0,large,equity,data_raw,010001010,000010101,84.6,0.0,66.7,0.0,0,9,1.0,84.6,165.15,-12.0,False
442,EQR,Real Estate,-85.2,10.4,9.2,6.6,3.1,1.5,2.1,-2.6,-23.4,-40.3,-54.6,-85.2,30.5,-98.0,2.5,0.0,-409.8,57.8,401.0,401.0,430.0,430.0,0.0,0.0,442.0,442.0,-14,454.6118704983731,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,401.0,401.0,430.0,430.0,0.0,0.0,,0.0,0.0,0.0,0.0,442.0,442.0,25169414026.36,25.169,365.0,other,equity,data_raw,111100000,110000000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,69.03,-2.69,False
443,HD,,-71.0,16.2,6.2,5.0,9.3,-1.3,-5.4,-14.4,-35.0,-49.1,-61.3,-71.0,61.9,-96.4,2.3,0.0,-60.9,71.9,357.0,357.0,386.0,386.0,0.0,0.0,443.0,443.0,-54,35.20756480070177,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,357.0,357.0,386.0,386.0,0.0,0.0,,0.0,0.0,0.0,0.0,443.0,443.0,344005255290.0,344.005,39.0,cap100,equity,data_raw,110000000,110110000,84.6,0.0,88.9,0.0,0,9,1.0,84.6,397.63,-13.24,False
444,ITW,Industrials,-61.7,21.8,7.9,4.3,8.6,-1.3,-0.5,-3.7,-23.3,-34.6,-46.5,-61.7,26.1,-85.6,2.5,0.0,-109.5,81.3,334.0,334.0,361.0,361.0,0.0,0.0,444.0,444.0,-103,78.8700435123998,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,334.0,334.0,361.0,361.0,0.0,0.0,,0.0,0.0,0.0,0.0,444.0,444.0,77851621755.98,77.852,156.0,large,equity,data_raw,110000000,010111000,84.6,0.0,88.9,0.0,0,9,1.0,84.6,303.16,-10.74,False
445,IVZ,Asset Management,-54.3,45.1,-10.7,-6.3,-2.6,-4.9,-4.9,9.5,30.6,11.3,11.8,-54.3,8.3,-104.9,1.7,0.0,-92.1,88.7,321.0,321.0,348.0,348.0,0.0,0.0,445.0,445.0,-234,-39.48566665818575,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,321.0,321.0,348.0,348.0,0.0,0.0,,0.0,0.0,0.0,0.0,445.0,445.0,11468084164.26,11.468,491.0,other,equity,data_raw,000011110,000010001,84.6,0.0,44.4,0.0,0,9,1.0,84.6,29.815,-13.23,False
446,MDLZ,Confectioners,-109.1,7.6,4.9,3.6,0.5,-2.9,-0.7,-8.4,-37.7,-54.9,-74.6,-109.1,19.9,-119.1,2.4,0.0,-782.8,33.9,468.0,468.0,495.0,495.0,0.0,0.0,446.0,446.0,-4,294.70255831484883,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,468.0,468.0,495.0,495.0,0.0,0.0,,0.0,0.0,0.0,0.0,446.0,446.0,78559366658.55,78.559,154.0,large,equity,data_raw,110000000,011011000,84.6,0.0,88.9,0.0,0,9,1.0,84.6,64.35,-4.9,False
447,MET,Financials,-47.8,17.1,2.0,0.7,5.4,7.4,5.4,-0.2,-13.8,-25.2,-24.8,-47.8,42.0,-65.9,2.5,0.0,-102.2,95.1,308.0,308.0,331.0,331.0,0.0,0.0,447.0,447.0,-176,-14.173738279453914,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,308.0,308.0,331.0,331.0,0.0,0.0,,0.0,0.0,0.0,0.0,447.0,447.0,54454052839.52,54.454,230.0,large,equity,data_raw,111100000,000011000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,89.62,-5.57,False
448,NVR,Residential Construction,-53.6,19.5,7.2,6.8,11.6,-0.8,-7.4,-16.4,-41.8,-44.7,-53.0,-53.6,92.0,-92.2,2.0,0.0,89.4,89.4,319.0,319.0,344.0,344.0,0.0,0.0,448.0,448.0,-93,45.56351664706449,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,319.0,319.0,344.0,344.0,0.0,0.0,,0.0,0.0,0.0,0.0,448.0,448.0,18394163218.32,18.394,426.0,other,equity,data_raw,110000000,010101100,84.6,0.0,88.9,0.0,0,9,1.0,84.6,8200.0,-16.9,False
449,PNR,Industrials,-76.7,14.7,6.3,4.1,2.3,-12.2,-21.4,-30.8,-40.9,-41.0,-45.1,-76.7,34.9,-95.3,1.5,0.0,40.1,66.3,379.0,379.0,409.0,409.0,0.0,0.0,449.0,449.0,-73,-30.491335322896397,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,379.0,379.0,409.0,409.0,0.0,0.0,,0.0,0.0,0.0,0.0,449.0,449.0,12282021116.0,12.282,477.0,other,equity,data_raw,110000000,000101110,84.6,0.0,88.9,0.0,0,9,1.0,84.6,111.94,-32.11,False
450,REG,Real Estate,-76.7,16.0,10.8,6.2,4.3,-0.9,2.1,0.5,-11.8,-25.9,-33.3,-76.7,11.8,-93.0,2.2,0.0,-294.3,66.2,380.0,380.0,409.0,409.0,0.0,0.0,450.0,450.0,-54,280.5905512146887,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,380.0,380.0,409.0,409.0,0.0,0.0,,0.0,0.0,0.0,0.0,450.0,450.0,14693517397.5,14.694,456.0,other,equity,data_raw,110110000,000011000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,81.655,-1.72,False
451,SYK,Medical Devices,-74.6,15.3,6.7,4.5,7.0,-6.9,-12.6,-21.4,-40.6,-46.8,-60.0,-74.6,37.3,-94.5,2.5,0.0,-13.8,68.3,374.0,374.0,402.0,402.0,0.0,0.0,451.0,451.0,-14,5.39803639749665,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,374.0,374.0,402.0,402.0,0.0,0.0,,0.0,0.0,0.0,0.0,451.0,451.0,121184164860.18,121.184,105.0,large,equity,data_raw,110000000,011001100,84.6,0.0,88.9,0.0,0,9,1.0,84.6,392.55,-19.47,False
452,UDR,Real Estate,-102.6,12.4,7.4,5.9,7.7,4.3,3.1,-3.1,-26.3,-47.1,-64.9,-102.6,16.1,-118.9,2.7,0.0,-437.8,40.3,447.0,447.0,478.0,478.0,0.0,0.0,452.0,452.0,-19,315.7027811663583,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,447.0,447.0,478.0,478.0,0.0,0.0,,0.0,0.0,0.0,0.0,452.0,452.0,12704201536.52,12.704,472.0,other,equity,data_raw,111100000,110000000,84.6,0.0,44.4,0.0,0,9,1.0,84.6,40.17,-2.66,False
453,XLV,Index,-72.8,16.0,9.9,6.0,6.8,-0.7,-3.2,-2.4,-23.4,-39.3,-52.7,-72.8,23.0,-90.5,2.2,0.0,-222.4,70.2,365.0,365.0,394.0,394.0,0.0,0.0,453.0,453.0,-69,192.95744283399821,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,365.0,365.0,394.0,394.0,0.0,0.0,,0.0,0.0,0.0,0.0,453.0,453.0,38248288256.0,38.248,,etf,etf,data_raw,110000000,111010000,84.6,0.0,88.9,0.0,0,9,1.0,84.6,160.59,-3.09,False
454,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-9.8,-12.9,-4.9,5.7,10.2,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-26.338711635267,89.7,318.0,318.0,346.0,346.0,0.0,0.0,454.0,454.0,-157,7.672070832974587,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,318.0,318.0,346.0,346.0,0.0,0.0,,0.0,0.0,0.0,0.0,454.0,454.0,24724652557.46,24.725,369.0,other,equity,data_raw,000110000,000011000,62.4,0.0,44.4,22.2,1,9,1.0,84.6,36.88,-11.71,False
455,GPN,Specialty Business Services,-176.2,2.6,1.8,2.1,-8.6,-11.4,-14.0,-22.1,-62.4,-90.6,-126.1,-176.2,72.1,-182.3,2.7,0.0,-4394.7,-33.2,579.0,579.0,583.0,583.0,0.0,0.0,455.0,455.0,105,605.3000000000002,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,579.0,579.0,583.0,583.0,0.0,0.0,,0.0,0.0,0.0,0.0,455.0,455.0,18644726438.87,18.645,422.0,other,equity,data_raw,100000000,111000000,62.4,0.0,66.7,22.2,1,9,1.0,84.6,89.01,-24.64,False
456,HAL,Oil & Gas Equipment & Services,-103.3,20.0,2.0,1.1,-13.8,-14.7,-3.2,16.7,-17.4,-34.0,-28.3,-103.3,34.8,-138.6,2.4,0.0,-364.6,39.7,451.0,451.0,482.0,482.0,0.0,0.0,456.0,456.0,-34,-78.7975647174182,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,451.0,451.0,482.0,482.0,0.0,0.0,,0.0,0.0,0.0,0.0,456.0,456.0,28963237942.79,28.963,328.0,other,equity,data_raw,100010000,000011000,62.4,0.0,44.4,22.2,1,9,1.0,84.6,43.59,-20.46,False
457,MA,Data Processing & Outsourced Services,-25.4,10.2,3.0,1.6,-0.7,-6.7,-11.7,-20.2,-33.5,-38.6,-52.8,-25.4,99.1,-39.4,1.8,0.0,358.1,117.5,268.0,268.0,287.0,287.0,0.0,0.0,457.0,457.0,-177,3.7636215816406207,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,268.0,268.0,287.0,287.0,0.0,0.0,,0.0,0.0,0.0,0.0,457.0,457.0,428800565348.21,428.801,29.0,cap100,equity,data_raw,100000000,111000000,62.4,0.0,66.7,22.2,1,9,1.0,84.6,589.67,-17.09,False
458,PTC,Technology,-114.3,1.9,0.9,-0.1,-19.4,-26.8,-32.6,-44.3,-68.4,-79.7,-92.4,-114.3,82.2,-117.8,2.6,0.0,527.5,28.6,478.0,478.0,505.0,505.0,0.0,0.0,458.0,458.0,16,96.0621716575393,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,478.0,478.0,505.0,505.0,0.0,0.0,,0.0,0.0,0.0,0.0,458.0,458.0,13000177129.55,13.0,470.0,other,equity,data_raw,000000000,101010100,62.4,0.0,88.9,22.2,1,9,1.0,84.6,206.82,-45.58,False
459,REGN,Biotechnology,-119.6,6.4,3.6,3.5,-3.5,-16.7,-20.3,-13.7,-52.3,-69.0,-80.5,-119.6,50.6,-130.6,2.3,0.0,-737.0,23.3,491.0,491.0,515.0,515.0,0.0,0.0,459.0,459.0,91,832.2223060532776,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,491.0,491.0,515.0,515.0,0.0,0.0,,0.0,0.0,0.0,0.0,459.0,459.0,63887993893.15,63.888,203.0,large,equity,data_raw,100000000,001011000,62.4,0.0,66.7,22.2,1,9,1.0,84.6,821.11,-24.48,False
460,SPCX,Aerospace and Defense,15.9,36.4,-37.5,-13.9,,,,,,,,15.9,42.6,0.0,1.4,67.4,67.3,15.5,505.0,505.0,199.0,199.0,0.0,0.0,460.0,460.0,-137,58.9,NO_TREND,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,505.0,505.0,199.0,199.0,0.0,0.0,,0.0,0.0,0.0,0.0,460.0,460.0,1158423723864.0,1158.424,12.0,cap100,equity,data_raw,0-------1,---------,52.0,30.0,0.0,0.0,0,0,0.0,82.0,,,False
461,AVY,Packaging & Containers,-98.5,9.1,5.1,5.5,4.0,-8.0,-11.1,-14.8,-45.2,-65.7,-79.4,-98.5,74.5,-115.3,2.1,0.0,-344.4,44.5,438.0,438.0,468.0,468.0,0.0,0.0,461.0,461.0,32,268.8027730390256,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,438.0,438.0,468.0,468.0,0.0,0.0,,0.0,0.0,0.0,0.0,461.0,461.0,12591082321.54,12.591,474.0,other,equity,data_raw,110000000,01011-000,76.7,0.0,66.7,0.0,0,9,1.0,76.7,199.54,-17.51,False
462,AWK,Utilities,-109.3,8.9,5.0,5.7,5.6,-4.0,-5.0,-12.3,-33.8,-59.2,-83.5,-109.3,64.8,-125.7,2.5,0.0,-666.1,33.7,469.0,469.0,496.0,496.0,0.0,0.0,462.0,462.0,25,483.4,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,469.0,469.0,496.0,496.0,0.0,0.0,,0.0,0.0,0.0,0.0,462.0,462.0,25386467730.0,25.386,362.0,other,equity,data_raw,110000000,-11100000,76.7,0.0,66.7,0.0,0,9,1.0,76.7,145.64,-10.74,False
463,VOO,Unknown,0.0,24.7,0.0,,0.5,0.4,0.7,0.4,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,243.0,243.0,235.0,235.0,0.0,0.0,463.0,463.0,-213,0.0,,,,,,,,,243.0,243.0,235.0,235.0,0.0,0.0,,0.0,0.0,0.0,0.0,463.0,463.0,1701513003008.0,1701.513,,etf,etf,data_raw,-11111000,-0--0000-,75.5,0.0,0.0,0.0,0,8,1.0,75.5,699.13,-3.35,False
464,XLF,Index,-38.0,22.8,5.6,1.6,4.0,0.3,-2.9,-7.6,-11.7,-18.9,-23.7,-38.0,15.4,-55.5,2.2,0.0,-42.1,105.0,292.0,292.0,314.0,314.0,0.0,0.0,464.0,464.0,-178,7.205333895419706,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,292.0,292.0,314.0,314.0,0.0,0.0,,0.0,0.0,0.0,0.0,464.0,464.0,49419214848.0,49.419,,etf,etf,data_raw,111000000,1000-1000,75.3,0.0,44.4,0.0,0,9,1.0,75.3,56.52,-5.43,False
465,ULTA,Specialty Retail,-86.7,9.7,9.2,8.2,-5.3,-17.1,-21.0,-20.3,-27.6,-44.7,-50.5,-86.7,50.1,-101.0,1.8,0.0,-520.5,56.3,408.0,408.0,437.0,437.0,0.0,0.0,465.0,465.0,88,2663.7004795995936,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,408.0,408.0,437.0,437.0,0.0,0.0,,0.0,0.0,0.0,0.0,465.0,465.0,20872169804.43,20.872,400.0,other,equity,data_raw,100000000,00-011000,53.1,0.0,44.4,22.2,1,9,1.0,75.3,714.97,-32.09,False
466,LDOS,IT Consulting & Other Services,-98.8,0.0,0.0,-4.8,-26.8,-37.9,-44.5,-50.4,-60.0,-69.0,-88.3,-98.8,102.6,-98.3,1.5,0.0,3223.7,44.2,439.0,439.0,469.0,469.0,0.0,0.0,466.0,466.0,-67,1005.691373220026,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,439.0,439.0,469.0,469.0,0.0,0.0,,0.0,0.0,0.0,0.0,466.0,466.0,12578546600.0,12.579,476.0,other,equity,data_raw,000000000,111000110,73.6,0.0,111.1,0.0,0,9,1.0,73.6,205.77,-51.4,False
467,MCD,Restaurants,-77.6,1.7,-3.2,-3.2,-4.7,-16.0,-18.1,-22.5,-41.7,-54.6,-67.0,-77.6,53.8,-79.5,2.5,0.0,-880.0,65.3,382.0,382.0,411.0,411.0,0.0,0.0,467.0,467.0,-64,-731.8101288418177,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,382.0,382.0,411.0,411.0,0.0,0.0,,0.0,0.0,0.0,0.0,467.0,467.0,187957226011.08,187.957,67.0,cap100,equity,data_raw,000000000,111011000,73.6,0.0,111.1,0.0,0,9,1.0,73.6,341.75,-22.59,False
468,SWK,Industrials,-139.4,13.2,5.7,8.2,19.4,14.5,15.9,18.0,-15.6,-45.1,-81.7,-139.4,21.3,-163.3,2.3,0.0,-770.0,3.6,527.0,527.0,543.0,543.0,0.0,0.0,468.0,468.0,-2,1116.8146642012573,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,527.0,527.0,543.0,543.0,0.0,0.0,,0.0,0.0,0.0,0.0,468.0,468.0,14350102733.31,14.35,459.0,other,equity,data_raw,111110000,000000000,73.6,0.0,0.0,0.0,0,9,1.0,73.6,93.5,-1.27,False
469,160580.KS,Copper,-41.6,34.0,0.5,-0.1,1.9,-0.7,0.5,9.2,5.6,-7.7,-12.1,-41.6,32.3,-78.9,1.7,0.0,-91.8,101.3,298.0,298.0,321.0,321.0,0.0,0.0,469.0,469.0,-191,-3.5142815674402073,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,298.0,298.0,321.0,321.0,0.0,0.0,,0.0,0.0,0.0,0.0,469.0,469.0,1771000000.0,1.771,,etf,etf,data_raw,010111000,000010000,73.5,0.0,22.2,0.0,0,9,1.0,73.5,17930.0,-7.67,False
470,AOS,Industrials,-119.6,11.7,6.5,6.8,6.0,-8.7,-12.5,-18.0,-46.8,-61.7,-75.2,-119.6,20.8,-137.6,2.4,0.0,-444.2,23.4,490.0,490.0,515.0,515.0,0.0,0.0,470.0,470.0,58,288.65214269053405,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,490.0,490.0,515.0,515.0,0.0,0.0,,0.0,0.0,0.0,0.0,470.0,470.0,6844448995.04,6.844,529.0,other,equity,data_raw,110000000,000111000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,81.87,-25.33,False
471,CMS,Utilities,-61.3,17.9,9.7,6.0,6.3,-1.5,0.1,-1.6,-4.4,-16.4,-36.1,-61.3,38.9,-82.7,2.0,0.0,-213.9,81.6,333.0,333.0,359.0,359.0,0.0,0.0,471.0,471.0,-74,267.42796784999985,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,333.0,333.0,359.0,359.0,0.0,0.0,,0.0,0.0,0.0,0.0,471.0,471.0,23817700842.83,23.818,374.0,other,equity,data_raw,110100000,011000000,73.5,0.0,44.4,0.0,0,9,1.0,73.5,80.355,-4.81,False
472,COO,Healthcare,-142.2,11.8,5.5,9.0,15.9,-1.0,-8.9,-11.5,-51.4,-75.2,-102.1,-142.2,37.1,-165.8,2.0,0.0,-589.8,0.7,536.0,536.0,550.0,550.0,0.0,0.0,472.0,472.0,73,441.69994605655666,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,536.0,536.0,550.0,550.0,0.0,0.0,,0.0,0.0,0.0,0.0,472.0,472.0,13776963584.16,13.777,463.0,other,equity,data_raw,110000000,111000000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,89.83,-21.36,False
473,CRM,Software,-143.3,1.4,1.4,0.8,-22.7,-26.7,-33.9,-44.7,-74.5,-89.3,-113.5,-143.3,111.0,-146.5,2.8,0.0,-1161.1,-0.4,538.0,538.0,552.0,552.0,0.0,0.0,473.0,473.0,90,340.205658932799,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,538.0,538.0,552.0,552.0,0.0,0.0,,0.0,0.0,0.0,0.0,473.0,473.0,123005611999.51,123.006,102.0,large,equity,data_raw,100000000,111000100,73.5,0.0,88.9,0.0,0,9,1.0,73.5,269.11,-44.19,False
474,ECL,Specialty Chemicals,-66.9,20.9,9.3,6.3,10.9,-0.5,-2.0,-5.9,-12.7,-16.6,-40.9,-66.9,35.5,-93.5,1.9,0.0,-146.6,76.0,344.0,344.0,373.0,373.0,0.0,0.0,474.0,474.0,-84,111.76511650295063,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,344.0,344.0,373.0,373.0,0.0,0.0,,0.0,0.0,0.0,0.0,474.0,474.0,79140228997.92,79.14,151.0,large,equity,data_raw,110000000,111000000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,309.24,-9.07,False
475,ES,Utilities,-107.3,10.4,5.3,5.4,5.4,-2.3,-1.0,-3.2,-14.1,-41.4,-70.3,-107.3,49.7,-124.9,1.7,0.0,-752.6,35.6,463.0,463.0,492.0,492.0,0.0,0.0,475.0,475.0,-4,925.8094002915526,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,463.0,463.0,492.0,492.0,0.0,0.0,,0.0,0.0,0.0,0.0,475.0,475.0,27107848890.62,27.108,346.0,other,equity,data_raw,110000000,111000000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,76.41,-5.67,False
476,EXC,Utilities,-45.6,14.8,7.6,3.9,3.1,-5.5,-4.0,-6.1,-12.6,-23.8,-26.4,-45.6,49.5,-61.5,1.8,0.0,-155.7,97.3,304.0,304.0,328.0,328.0,0.0,0.0,476.0,476.0,-136,105.68951751386271,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,304.0,304.0,328.0,328.0,0.0,0.0,,0.0,0.0,0.0,0.0,476.0,476.0,47834980638.5,47.835,248.0,large,equity,data_raw,110000000,100011000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,50.65,-7.7,False
477,FE,Utilities,-64.8,16.0,9.0,5.2,4.6,-5.5,-3.4,-1.3,-6.0,-17.4,-33.8,-64.8,30.9,-82.4,2.0,0.0,-280.0,78.2,339.0,339.0,367.0,367.0,0.0,0.0,477.0,477.0,-104,181.38741099175093,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,339.0,339.0,367.0,367.0,0.0,0.0,,0.0,0.0,0.0,0.0,477.0,477.0,27770479740.87,27.77,342.0,other,equity,data_raw,110000000,110001000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,52.34,-8.27,False
478,GEN,Technology,-74.6,16.6,-1.1,-1.8,2.7,3.5,-4.4,-17.2,-31.5,-47.3,-56.7,-74.6,53.5,-105.8,2.1,0.0,-78.5,68.4,373.0,373.0,402.0,402.0,0.0,0.0,478.0,478.0,-111,-13.984104143964032,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,373.0,373.0,402.0,402.0,0.0,0.0,,0.0,0.0,0.0,0.0,478.0,478.0,14042732815.01,14.043,462.0,other,equity,data_raw,011000000,001110000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,28.13,-17.13,False
479,HPQ,Technology,-117.1,8.2,0.7,-0.7,-5.4,2.9,0.8,-11.9,-49.3,-71.5,-84.3,-117.1,74.5,-133.6,2.3,0.0,-487.3,25.8,485.0,485.0,511.0,511.0,0.0,0.0,479.0,479.0,-33,-93.59825134369743,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,485.0,485.0,511.0,511.0,0.0,0.0,,0.0,0.0,0.0,0.0,479.0,479.0,20960860124.57,20.961,398.0,other,equity,data_raw,001100000,100110000,73.5,0.0,66.7,0.0,0,9,1.0,73.5,29.65,-22.7,False
