Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
86,BLDR,Building Materials,85.1,15.1,1.0,-9.7,-15.7,-21.8,-33.0,-52.5,-66.5,-54.8,0.7,85.1,761.1,-34.7,1.4,1784.6,2298.5,210.6,128.0,135.0,75.33,140.13,3,-21.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
87,MSI,Public Safety Technology,100.3,57.2,-0.1,-2.8,6.4,7.8,-0.7,-6.3,-4.6,9.8,28.2,100.3,183.0,-10.2,1.4,191.2,92.8,225.8,120.0,126.0,26.44,141.24,-7,-3.4000000000000057,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
88,GOOGL,Internet Conglomerates,192.7,86.8,9.3,3.5,1.4,7.0,34.5,47.4,62.5,77.3,118.0,192.7,224.2,-11.4,1.3,115.3,18.0,318.3,77.0,80.0,4.44,141.44,0,-4.100000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
89,CIEN,Communications Equipment,1059.7,100.0,0.0,29.5,67.3,114.3,301.9,497.2,622.1,672.1,734.2,1059.7,1059.6,-63.2,1.4,194.6,4.6,1185.2,8.0,8.0,27.33,141.53,6,0.09999999999999964,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
90,MS,Investment Banking & Brokerage,172.9,88.0,7.5,5.0,2.6,6.0,15.4,32.1,46.2,55.3,110.5,172.9,199.6,-20.8,1.1,138.6,23.3,298.4,89.0,90.0,8.89,142.09,-3,-4.199999999999999,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
91,WMB,Oil & Gas Midstream,196.3,93.2,-0.3,-0.1,9.5,16.3,17.7,38.4,66.5,118.1,181.2,196.3,215.4,-57.9,1.1,138.6,22.6,321.9,74.0,77.0,14.27,142.27,3,0.6000000000000014,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
92,LINK-USD,Cryptocurrency,380.9,5.8,0.1,-0.8,-8.5,-24.2,-38.8,-50.6,-53.8,-71.5,-10.7,380.9,7258.0,-53.1,1.6,15987.5,16287.7,475.0,52.0,50.0,121.36,144.56,-2,-7.099999999998545,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
93,MPC,Oil & Gas Refining & Marketing,189.3,81.3,-7.3,6.4,22.6,21.3,27.0,24.6,21.6,73.3,167.1,189.3,251.1,-77.8,1.2,126.2,40.6,314.9,80.0,83.0,24.78,144.78,0,5.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
94,PHM,Residential Construction,117.7,50.1,0.7,-5.5,-2.2,-3.4,-3.3,-12.2,-10.0,28.6,55.0,117.7,254.9,-29.3,1.2,250.6,146.3,243.2,113.0,116.0,45.33,145.73,-2,-3.6999999999999886,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
95,PL,Aerospace & Defense,709.7,100.0,0.0,34.4,50.9,107.5,374.8,821.9,912.8,709.7,,709.7,699.9,-88.8,1.3,135.0,-3.6,757.0,25.0,22.0,12.5,146.1,6,2.6,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
96,HCA,Hospitals,150.4,85.4,8.7,0.1,3.8,6.3,14.3,21.0,24.3,38.2,78.8,150.4,180.8,-26.7,1.3,113.6,26.5,275.9,99.0,100.0,11.44,148.04,3,-5.600000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
97,BAESY,Aerospace & Defense,211.3,97.6,0.3,2.9,14.0,20.1,19.5,45.1,61.4,129.5,195.1,211.3,218.5,-65.9,1.2,128.9,18.9,336.8,70.0,73.0,17.78,148.78,3,0.8999999999999986,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
98,GS,Investment Banking & Brokerage,184.6,88.5,5.2,4.8,3.4,8.4,20.0,43.3,73.7,94.2,151.8,184.6,212.9,-35.7,1.1,132.4,18.4,310.2,84.0,86.0,13.33,150.13,0,-2.3000000000000007,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
99,GRMN,Scientific & Technical Instruments,162.4,94.4,9.3,3.0,15.5,16.5,13.4,18.8,42.3,58.1,70.8,162.4,172.5,-6.4,1.2,129.5,26.0,287.9,94.0,95.0,15.89,150.29,-2,-6.399999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
100,HUBB,Electrical Components & Equipment,168.6,100.0,7.4,3.4,9.7,14.5,20.5,18.4,21.7,60.7,110.3,168.6,168.6,-24.9,1.2,107.7,24.6,294.1,91.0,92.0,13.33,150.53,-4,-2.8999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
101,CAH,Healthcare Distribution,196.3,91.0,-1.4,-3.1,0.6,8.1,18.5,45.1,60.2,138.3,194.6,196.3,224.4,-81.7,1.1,132.7,18.4,321.8,75.0,77.0,18.81,151.81,2,0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
102,MSFT,Software,54.7,31.3,-2.8,-2.5,-9.3,-16.6,-23.8,-28.3,-34.8,-34.4,-26.8,54.7,201.5,-12.1,1.3,440.4,303.4,180.3,152.0,157.0,58.14,155.14,5,23.599999999999966,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
103,LITE,Communication Equipment,1320.9,100.0,0.0,21.7,79.5,180.8,551.9,962.8,1182.5,1098.2,1081.2,1320.9,1320.7,-109.6,1.8,172.7,-8.7,1446.4,5.0,5.0,27.33,157.73,5,2.3000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
104,RCL,Travel Services,101.0,63.9,0.0,-6.4,-5.8,-4.3,-6.2,15.4,58.3,148.0,150.8,101.0,219.6,-108.0,1.2,184.4,38.3,226.6,118.0,124.0,26.45,158.85,-2,4.599999999999994,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
105,CRH,Building Materials,99.7,75.4,10.2,0.2,-3.0,-3.8,0.5,5.3,19.7,59.4,85.2,99.7,147.4,-45.2,1.2,130.0,33.7,225.2,122.0,128.0,19.46,159.86,14,-7.599999999999994,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
106,TPR,Luxury Goods,288.7,91.8,6.1,-0.2,9.8,20.9,43.5,119.8,178.8,225.2,341.6,288.7,323.5,-95.4,1.1,153.2,8.6,414.2,57.0,57.0,29.62,160.82,6,0.09999999999999964,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
107,RSG,Environmental Services,53.4,39.2,-9.7,-4.5,-0.5,0.1,-10.9,-12.4,-12.0,-1.3,12.2,53.4,149.9,-8.6,1.5,220.2,128.1,179.0,155.0,160.0,40.44,160.84,-16,34.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
108,SNPS,Electronic Design Automation Software,60.4,20.6,1.0,0.4,-5.1,-7.5,-19.4,-32.1,-44.8,-44.4,-28.4,60.4,309.4,-4.1,1.5,660.8,700.1,186.0,146.0,151.0,74.92,161.12,1,-28.799999999999955,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
109,ALNY,Biotechnology,53.8,41.7,0.3,-1.9,-5.3,-15.3,-13.1,5.5,10.5,13.1,27.2,53.8,206.0,-54.2,1.4,209.8,57.8,179.3,154.0,159.0,26.47,161.27,-4,8.0,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
110,META,Internet Content & Information,65.2,59.8,4.3,-0.7,-5.0,-6.4,-13.2,-11.4,6.6,54.4,52.0,65.2,170.6,-91.5,1.2,184.6,66.6,190.7,141.0,146.0,31.07,161.47,4,-6.400000000000006,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
111,TER,Semiconductors,451.6,100.0,12.0,12.5,40.6,73.4,173.3,174.1,183.1,175.4,216.2,451.6,440.7,-50.5,2.6,74.5,8.0,577.2,41.0,42.0,27.33,161.73,0,-2.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
112,ORCL,Software,16.5,10.8,-3.0,-1.9,-9.7,-23.1,-28.0,-25.8,-24.6,-8.6,5.9,16.5,346.0,-22.8,1.6,1133.1,773.3,142.0,199.0,205.0,59.22,162.22,-6,184.5999999999999,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
113,JPM,Diversified Banks,104.8,83.1,5.1,2.6,1.3,0.7,1.6,13.0,30.4,50.2,68.4,104.8,131.1,-22.3,1.1,114.8,22.0,230.4,117.0,121.0,13.33,162.33,0,-2.1000000000000014,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
114,HLT,Lodging,109.0,96.5,4.6,1.5,5.8,11.8,12.3,15.0,24.6,40.6,60.7,109.0,113.9,-21.3,1.2,78.6,16.1,234.5,115.0,118.0,8.89,165.09,2,-0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
115,JCI,Building Products,172.3,92.7,4.9,-1.1,8.4,14.8,21.6,44.7,61.3,71.7,120.5,172.3,189.0,-32.8,1.2,103.2,13.7,297.9,90.0,91.0,21.35,165.95,2,-0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
116,ORLY,Auto Parts,82.9,64.9,-0.6,-0.7,-0.4,-3.3,-9.4,-5.4,-7.5,9.9,34.6,82.9,154.4,-48.4,1.2,166.8,56.7,208.5,130.0,136.0,36.44,167.24,-12,3.8000000000000043,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
117,AXP,Consumer Finance,64.3,60.4,5.3,2.9,-3.8,-5.9,-5.1,-1.6,11.6,21.9,38.1,64.3,125.3,-28.1,1.2,136.3,42.0,189.8,143.0,148.0,25.05,167.65,8,-5.100000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
118,GEV,Electrical Equipment,194.9,95.4,3.0,5.1,21.4,37.4,61.5,179.3,,,,194.9,180.4,-7.2,1.3,98.1,13.7,210.2,129.0,79.0,17.5,168.3,3,-1.1000000000000014,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
119,ABBV,Biotechnology,73.1,69.9,-1.9,-6.0,-4.6,-4.5,-3.1,-1.5,0.4,9.3,35.7,73.1,115.5,-24.8,1.2,108.5,34.3,198.6,134.0,140.0,22.43,168.43,-9,7.699999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
120,SO,Electric Utilities,79.3,75.5,-4.9,-0.8,5.5,5.5,-0.1,-0.6,0.7,11.6,28.1,79.3,116.9,-35.5,1.2,101.0,33.6,204.8,132.0,138.0,21.87,169.27,-5,4.100000000000001,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
121,CRWD,Cybersecurity Software,103.7,52.6,5.2,10.7,3.1,-5.6,-10.3,0.3,26.2,40.4,,103.7,175.3,-38.3,1.3,208.1,78.1,176.2,159.0,122.0,47.08,169.28,11,-20.80000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
122,ISRG,Health Care Equipment,32.2,25.5,-0.6,-5.1,-8.4,-8.6,-15.3,-20.1,-17.7,-11.7,-10.6,32.2,156.3,-10.3,1.5,335.7,249.3,157.7,175.0,180.0,57.89,169.49,7,59.20000000000002,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
123,COHR,,427.3,92.8,8.8,10.5,27.4,62.9,145.2,198.0,310.4,326.1,364.7,427.3,467.1,-81.6,1.7,96.3,3.1,552.8,45.0,46.0,29.22,169.62,0,-0.6999999999999997,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
124,FCX,Copper Mining,162.5,77.1,5.5,0.2,10.0,30.5,39.4,33.2,27.0,21.1,111.5,162.5,208.6,-56.5,1.7,63.2,25.4,288.0,93.0,94.0,27.88,169.68,-4,-4.600000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
125,RL,Apparel Manufacturing,155.3,96.7,9.0,4.1,6.0,9.2,19.8,47.7,86.0,135.0,165.1,155.3,163.3,-70.2,1.1,95.7,8.7,280.9,96.0,97.0,17.78,170.18,2,-1.200000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
126,ADI,Semiconductors,118.3,92.3,15.4,1.8,11.5,24.2,34.4,36.5,36.8,47.9,65.6,118.3,129.2,-7.8,1.9,39.5,8.3,243.8,112.0,115.0,4.44,170.64,0,-3.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
127,ODFL,Trucking,111.9,45.9,3.2,2.3,15.1,29.5,25.1,6.3,-11.6,-18.4,5.7,111.9,254.8,-15.5,1.6,131.7,128.6,237.5,114.0,117.0,61.79,171.79,-3,-11.599999999999994,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
128,WMT,Hypermarkets & Super Centers,133.5,89.4,-1.4,-0.1,6.0,13.0,16.2,32.4,52.8,79.1,87.5,133.5,152.9,-28.0,1.2,95.7,14.7,259.0,106.0,108.0,21.49,173.29,0,0.3999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
129,FAST,Industrial Distribution,86.1,78.9,4.0,3.2,10.4,11.6,6.5,12.9,15.4,22.6,36.2,86.1,108.3,-24.4,1.4,75.0,19.1,211.6,126.0,133.0,15.89,174.49,2,-0.7999999999999972,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
130,AJG,Insurance Brokers,20.7,11.4,-1.4,-1.4,-6.4,-10.5,-25.6,-33.4,-40.4,-36.5,-23.2,20.7,215.4,-4.0,1.7,1009.2,1034.3,146.2,193.0,199.0,75.89,175.29,-8,113.59999999999991,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
131,AMP,Asset Management,85.9,45.5,2.8,-0.7,-4.8,-3.6,-12.5,-18.9,-19.0,-9.4,30.8,85.9,218.6,-24.3,1.3,307.4,172.4,211.5,127.0,134.0,75.33,176.13,-1,-10.599999999999994,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
132,GLW,Electronic Components,442.3,100.0,8.6,12.1,44.4,66.7,134.1,218.1,292.3,328.3,381.3,442.3,442.7,-58.2,1.3,86.1,-0.4,567.9,43.0,44.0,36.22,179.42,5,0.7000000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
133,WELL,Healthcare REITs,100.6,90.2,-1.7,0.1,5.6,7.2,11.9,32.7,55.4,78.1,93.5,100.6,117.6,-51.9,1.1,65.9,6.6,226.1,119.0,125.0,13.33,182.13,3,0.09999999999999964,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
134,PCAR,Farm & Heavy Construction Machinery,76.6,77.0,4.9,1.2,5.2,15.6,18.4,13.9,13.9,42.2,55.6,76.6,112.5,-42.1,1.4,49.5,18.6,202.1,133.0,139.0,17.78,182.78,12,-3.1999999999999993,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
135,KMI,Oil & Gas Midstream,93.3,85.8,-3.8,-1.1,7.7,14.2,11.5,22.0,34.7,59.2,87.8,93.3,118.9,-59.1,1.2,71.7,13.5,218.8,124.0,130.0,19.22,182.82,-2,1.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
136,TJX,Apparel Retail,69.4,93.5,-5.1,-0.9,3.6,7.0,10.1,15.8,21.0,42.3,49.8,69.4,77.3,-40.2,1.2,45.2,8.0,194.9,138.0,143.0,6.11,183.11,-1,1.2999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
137,DE,Agricultural & Construction Machinery,126.5,78.8,7.4,1.0,12.9,21.5,16.9,23.2,17.4,11.0,45.7,126.5,162.8,-9.5,1.4,100.3,25.7,252.1,110.0,112.0,39.56,183.96,-3,-6.900000000000002,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
138,CF,Fertilizers & Agricultural Chemicals,134.5,68.8,-6.4,11.8,32.8,43.0,41.7,43.4,39.2,40.2,90.5,134.5,221.2,-55.7,1.3,53.3,18.3,260.0,105.0,107.0,31.78,185.78,0,2.3000000000000007,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
139,BK,Asset Servicing,108.5,100.0,2.0,5.8,8.3,13.0,21.4,45.6,77.6,101.5,121.3,108.5,109.0,-53.4,1.1,48.6,2.0,234.1,116.0,119.0,13.33,187.73,2,0.10000000000000009,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
140,DHI,Residential Construction,48.0,30.9,-0.4,-4.7,-2.7,-5.8,-6.6,-17.4,-23.6,-13.3,4.2,48.0,205.9,-22.5,1.4,219.7,216.8,173.5,164.0,167.0,75.33,189.13,0,-6.199999999999989,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
141,CMI,Industrial Machinery,161.9,97.5,11.7,4.5,8.1,18.9,43.0,60.8,81.8,102.9,123.0,161.9,166.9,-35.6,1.2,59.5,4.5,287.5,95.0,96.0,29.22,190.62,2,-1.2000000000000002,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
142,MSCI,Financial Index & Analytics,62.6,23.9,-0.1,-0.2,-1.5,-0.8,-5.8,-10.8,-21.5,-34.6,-32.9,62.6,285.4,-7.2,1.3,338.4,289.2,188.1,144.0,149.0,93.76,190.76,0,-18.80000000000001,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
143,HIG,Insurance - Diversified,58.9,85.8,-0.8,0.3,2.1,4.2,1.2,3.9,14.3,27.5,52.2,58.9,77.8,-52.8,1.2,59.2,14.4,184.4,148.0,154.0,17.78,191.18,1,-0.1999999999999993,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
144,LYV,Entertainment,60.0,59.4,5.1,3.2,9.2,10.5,5.9,15.2,22.3,16.1,20.2,60.0,117.4,-22.9,1.3,80.3,20.4,185.5,147.0,152.0,27.33,192.93,3,-5.800000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
145,VLO,Oil & Gas Refining & Marketing,129.8,85.2,-5.3,7.4,24.7,31.4,49.5,50.1,47.7,77.7,122.1,129.8,167.2,-81.9,1.5,23.8,5.6,255.3,107.0,109.0,24.78,193.58,0,0.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
146,WDC,Data Storage Devices,586.8,100.0,8.6,16.7,42.2,80.1,272.0,401.8,549.7,622.3,644.7,586.8,587.2,-100.9,1.9,74.3,-10.3,712.3,28.0,29.0,45.11,195.31,4,2.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
147,FSLR,Solar Energy,47.4,30.9,0.3,0.4,-7.5,-12.8,0.4,-9.7,-20.9,-0.6,26.5,47.4,269.7,-51.3,1.6,189.1,163.1,172.9,165.0,168.0,72.78,195.78,-8,11.0,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
148,381180.KS,Asset Management,103.7,97.8,5.4,5.1,9.4,16.5,38.3,45.8,65.0,103.7,,103.7,93.8,-10.3,1.7,37.7,6.9,151.1,183.0,122.0,12.5,196.1,1,-1.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
149,KEYS,Electronic Test & Measurement,185.3,100.0,13.5,5.9,29.7,48.2,67.3,76.2,69.6,50.5,57.3,185.3,185.4,-14.6,2.2,30.8,4.2,310.8,82.0,85.0,35.31,196.71,-1,-1.7999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
150,CBOE,Financial Data & Stock Exchanges,72.9,95.1,0.3,1.7,9.7,14.4,14.9,24.6,31.1,57.6,67.9,72.9,79.7,-55.4,1.2,31.8,4.5,198.4,135.0,141.0,17.78,199.18,6,-0.7000000000000002,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
151,WAB,Rail Equipment,82.4,100.0,2.0,2.9,13.1,21.3,23.4,28.0,46.6,82.0,109.3,82.4,82.7,-63.6,1.2,27.4,4.2,207.9,131.0,137.0,17.78,199.78,1,0.10000000000000053,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
152,AZO,Auto Parts,57.0,54.3,-0.7,-4.1,-2.3,-6.6,-14.5,-13.4,-17.2,-7.9,14.4,57.0,146.3,-48.7,1.2,179.3,76.7,182.5,150.0,155.0,70.89,202.29,1,5.799999999999997,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
153,MAR,Lodging,54.4,93.1,6.0,2.5,7.8,16.2,19.1,18.3,19.9,35.6,48.4,54.4,62.4,-49.0,1.3,18.5,4.7,180.0,153.0,158.0,13.33,202.33,5,-0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
154,NDAQ,Financial Exchanges,33.7,51.8,-2.7,1.2,-3.2,-1.1,-4.3,2.1,7.6,0.1,8.3,33.7,76.6,-11.7,1.4,82.6,24.8,159.2,173.0,178.0,30.15,202.75,0,-0.6999999999999993,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
155,SYF,Consumer Finance,48.8,67.3,4.1,3.9,-0.3,-0.7,2.4,10.8,32.8,37.0,54.5,48.8,104.4,-64.4,1.2,72.6,13.3,174.3,162.0,165.0,26.25,204.65,2,-1.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
156,AMZN,Internet Retail,17.5,25.2,-0.3,1.9,-2.1,-4.2,-6.7,-9.4,-5.2,-7.8,-19.8,17.5,152.6,-27.7,1.4,158.2,113.1,136.4,209.0,203.0,60.58,207.58,-1,6.699999999999989,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
157,COF,Diversified Banks,14.4,46.3,4.4,0.5,-7.1,-9.0,-11.9,-5.3,6.5,5.2,20.9,14.4,92.5,-52.5,1.2,99.0,26.8,139.9,201.0,209.0,29.62,209.42,7,-0.6999999999999993,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
158,FER,Infrastructure,70.1,89.5,6.4,-1.2,3.2,8.3,17.8,36.1,48.4,73.1,70.4,70.1,84.6,-59.5,1.3,23.5,-1.9,195.7,136.0,142.0,19.0,210.0,2,0.3999999999999999,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
159,C,Diversified Banks,100.0,100.0,7.1,8.8,8.6,15.0,28.0,48.5,80.2,96.3,101.6,100.0,100.4,-58.5,1.2,32.0,-1.0,225.5,121.0,127.0,29.22,211.22,2,0.3999999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
160,CBRE,Real Estate Services,23.9,49.4,3.4,0.4,-5.9,-7.1,-8.8,-2.9,3.9,-1.8,7.9,23.9,80.4,-30.4,1.2,96.2,30.2,149.4,185.0,190.0,41.24,213.04,3,-6.400000000000002,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
161,ALL,Insurance - Property & Casualty,17.2,65.8,-0.8,0.8,3.6,4.2,-0.7,-0.6,10.8,15.3,16.7,17.2,53.0,-50.7,1.3,26.5,9.6,142.7,197.0,204.0,17.25,217.65,6,-0.40000000000000036,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
162,ETR,Electric Utilities,65.2,94.6,-5.4,3.1,13.6,17.3,20.3,41.6,58.6,64.4,57.6,65.2,72.9,-62.1,1.3,15.7,-3.4,190.7,141.0,146.0,24.78,218.98,3,-0.10000000000000009,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
163,NOW,Software,-12.8,4.1,-4.4,-8.8,-16.9,-28.9,-44.0,-54.7,-61.9,-68.5,-77.6,-12.8,347.6,-27.9,1.5,0.0,5161.3,112.7,246.0,262.0,73.0,219.4,-45,3221.6000000000004,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
164,LDOS,IT Consulting & Other Services,8.0,28.7,-3.0,-3.4,-7.3,-10.8,-10.0,-11.4,-4.3,-4.0,-14.9,8.0,102.6,-29.6,1.4,112.2,72.9,133.5,215.0,222.0,55.33,220.13,4,2.3000000000000114,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
165,EQT,Oil & Gas E&P,44.4,69.6,-1.9,-2.6,3.7,4.8,2.6,16.3,12.7,35.3,114.9,44.4,112.9,-116.6,1.2,49.0,6.0,169.9,167.0,171.0,31.02,220.62,-3,1.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
166,ACGL,Insurance - Diversified,27.0,48.2,-1.1,0.0,2.2,5.4,-0.2,-10.0,-15.2,10.4,24.7,27.0,110.1,-49.5,1.3,61.5,56.8,152.5,180.0,186.0,61.22,221.02,0,-1.3000000000000043,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
167,315960.KS,Dividend,227.2,89.6,12.6,0.9,19.2,49.5,109.3,148.9,169.2,194.2,224.6,227.2,226.3,-74.4,1.9,6.0,-10.3,305.9,88.0,66.0,45.67,223.87,12,3.3999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
168,WRB,Property & Casualty Insurance,48.2,49.9,-1.3,-2.4,-1.9,-4.0,-10.6,-6.4,-1.7,7.8,18.3,48.2,107.3,-27.7,1.3,125.8,51.2,173.8,163.0,166.0,74.78,224.18,2,0.30000000000000426,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
169,AME,Electronic Instruments & Controls,35.1,83.2,10.4,0.1,4.6,10.7,13.5,12.0,6.2,6.9,10.6,35.1,46.1,-21.9,2.1,6.4,3.4,160.6,171.0,176.0,23.07,224.87,5,-1.0000000000000004,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
170,BKR,Oil & Gas Equipment & Services,68.3,91.2,3.7,-0.1,13.6,20.3,30.9,39.9,44.3,70.8,113.3,68.3,83.6,-85.4,1.3,5.8,-2.8,193.9,139.0,144.0,30.51,225.91,7,0.30000000000000027,EARLY_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
171,CCEP,Beverages - Non-Alcoholic,21.4,72.0,5.5,-4.0,2.2,6.0,2.7,10.8,13.4,26.8,25.9,21.4,51.9,-55.5,1.3,14.2,-0.6,146.9,190.0,196.0,15.12,226.72,7,0.20000000000000007,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
172,RTX,Aerospace & Defense,62.6,92.2,2.8,1.7,4.7,11.1,21.6,43.8,61.4,70.5,77.5,62.6,73.4,-59.3,1.2,9.6,-6.3,188.1,144.0,149.0,26.67,227.47,11,0.9000000000000004,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
