Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
83,WMT,Hypermarkets & Super Centers,120.4,82.3,-1.0,-5.8,-3.6,3.5,7.8,22.1,42.8,69.0,75.9,120.4,152.9,-28.0,1.2,109.1,17.26677774857696,265.6,103.0,106.0,22.31,138.31,3,3.2329743203803734,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
84,WELL,Healthcare REITs,99.3,89.5,3.0,-2.7,0.2,2.8,8.5,27.2,51.3,76.3,93.3,99.3,117.6,-51.9,1.1,73.8,10.990250038527446,244.5,113.0,118.0,14.51,140.91,7,5.056356241720604,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
85,FCX,Copper Mining,120.4,61.6,8.8,-2.6,-6.6,8.7,20.1,15.6,8.0,-1.1,77.7,120.4,208.6,-56.5,1.7,89.1,86.85082391579918,265.4,104.0,106.0,35.81,141.01,-4,-11.985483583433194,EARLY_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,
86,KTOS,Aerospace & Defense,183.9,30.3,-4.4,-18.0,-31.7,-33.2,-19.1,41.9,89.0,122.2,98.5,183.9,761.1,-66.8,1.5,888.5,6.279162526912809e-05,328.9,83.0,85.0,27.77,141.17,-3,-0.03743318363445147,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
87,MPC,Oil & Gas Refining & Marketing,190.2,81.6,-2.4,-6.3,9.0,16.0,21.7,22.7,18.1,67.3,167.7,190.2,251.1,-77.8,1.3,134.8,0.7243935433025567,335.2,79.0,81.0,26.49,142.09,0,-4.065090472410285,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
88,SNPS,Electronic Design Automation Software,113.1,37.4,4.3,10.4,10.7,8.4,-5.2,-18.8,-33.1,-31.1,-8.0,113.1,309.4,-4.1,1.6,350.2,438.8879431879661,258.1,109.0,113.0,64.57,143.37,-3,9.830808718470621,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
89,BX,Asset Management,213.7,38.1,-2.4,-4.3,-6.4,-13.9,-25.2,-34.9,-36.7,-34.9,12.5,213.7,591.0,-17.7,1.3,918.4,0.003421453065057612,358.6,72.0,73.0,41.44,144.24,0,-0.10753611094461649,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
90,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,160.0,150.0,16.86,146.26,0,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
91,KKR,Asset Management,139.4,31.7,-2.0,-1.9,-2.8,-12.2,-25.5,-37.7,-29.9,-18.6,20.8,139.4,478.9,-17.5,1.3,843.5,0.431609419762946,284.4,94.0,97.0,41.44,147.44,-7,-8.858319097109982,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
92,VLO,Oil & Gas Refining & Marketing,119.1,80.9,5.5,-6.3,7.7,20.4,39.9,44.4,41.2,67.9,114.1,119.1,167.2,-81.9,1.5,36.8,16.556481934161642,264.3,106.0,109.0,26.12,148.92,17,13.86041594349469,EARLY_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
93,APH,Electronic Components,238.4,59.0,-14.3,-12.3,-15.5,-15.5,-3.9,27.1,57.3,101.5,151.2,238.4,384.6,-16.3,1.2,341.6,9.767328729399147e-14,383.3,66.0,68.0,13.15,149.15,0,-1.104429790359016e-09,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
94,CBOE,Financial Data & Stock Exchanges,103.3,100.0,0.0,8.0,12.7,20.8,24.7,36.2,45.0,76.8,92.7,103.3,103.6,-55.4,1.2,35.1,4.2,248.3,111.0,116.0,17.78,149.78,6,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
95,ETN,Electrical Equipment,177.1,78.9,-12.4,-5.1,-0.6,3.2,0.1,-2.5,4.1,41.9,97.0,177.1,227.3,-11.6,1.2,201.4,5.195155531536967e-07,322.1,85.0,87.0,14.79,150.19,1,-0.0003189089048088463,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
96,BLDR,Building Materials,42.9,9.8,0.1,-8.5,-22.3,-29.2,-42.3,-62.8,-79.8,-74.0,-30.5,42.9,761.1,-34.7,1.4,2544.3,3881.420117094311,187.9,150.0,158.0,80.4,150.8,-2,554.982588403258,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
97,AMZN,Internet Retail,60.7,49.2,-0.3,8.1,11.5,9.6,8.6,7.1,13.3,15.4,4.0,60.7,152.6,-27.7,1.3,79.0,9.161320738708225,205.7,136.0,143.0,15.89,152.89,0,-4.536243667921221,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
98,GRMN,Scientific & Technical Instruments,121.3,70.7,-5.0,-7.4,-3.1,3.1,-1.2,0.3,19.7,34.0,41.7,121.3,174.5,-6.4,1.2,175.5,0.0002635572251476544,266.3,101.0,104.0,19.26,153.06,4,-0.025184844520255944,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
99,COST,Hypermarkets & Super Centers,119.7,61.6,-2.9,-7.0,-5.2,-0.9,-7.7,-12.3,-5.2,9.9,35.7,119.7,205.0,-17.8,1.3,234.4,0.00238382784363681,264.7,105.0,108.0,25.0,153.2,2,-0.06009304749157769,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
100,GEV,Electrical Equipment,210.6,77.6,-5.3,-0.4,11.8,34.2,54.9,177.8,,,,210.6,230.7,-7.2,1.3,131.4,0.00027468873054031204,235.6,118.0,74.0,19.5,154.1,5,-0.01758672465548029,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
101,RL,Apparel Manufacturing,116.6,79.9,-3.9,-7.2,-7.0,-5.7,2.0,27.3,60.5,106.4,133.4,116.6,164.2,-70.2,1.1,123.8,0.09894926675723112,261.6,107.0,110.0,19.84,154.64,-6,-2.041868774411382,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
102,LYV,Entertainment,38.6,44.1,2.2,-2.4,-1.5,2.5,-3.3,4.2,9.1,2.6,4.4,38.6,117.4,-22.9,1.3,108.2,79.33315405505613,183.6,156.0,164.0,31.04,157.84,-3,-5.497323868099713,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
103,PGR,Property & Casualty Insurance,133.1,43.5,-4.8,-8.6,-11.8,-8.0,-18.7,-25.5,-19.3,2.7,23.8,133.1,319.6,-10.0,1.4,483.7,0.003395205264159839,278.0,97.0,100.0,40.89,158.49,-5,-1.622688040109955,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
104,KEYS,Electronic Test & Measurement,217.1,96.1,-3.9,5.8,20.3,44.6,72.2,87.4,83.1,62.3,70.7,217.1,226.7,-14.6,3.1,44.0,0.19326725927273458,362.1,70.0,72.0,35.08,158.68,2,-0.55077034003442,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
105,JCI,Building Products,151.9,83.5,-9.6,-7.6,-3.9,2.7,8.9,31.6,48.3,57.4,102.5,151.9,189.0,-32.8,1.1,124.4,7.182066870386592e-05,296.9,93.0,95.0,22.17,158.97,2,-0.012477946719192135,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
106,CMI,Industrial Machinery,193.6,90.3,-4.9,6.0,7.9,19.1,46.9,70.4,95.7,122.4,145.7,193.6,218.1,-35.6,1.2,75.0,0.0013168698009357552,338.6,77.0,79.0,29.22,159.22,4,-0.01596794258562184,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
107,HLT,Lodging,87.2,74.2,-5.1,-6.4,-4.7,0.3,1.6,4.1,11.5,25.8,43.3,87.2,125.4,-21.3,1.2,105.2,0.0003458694176617952,232.2,122.0,126.0,11.61,159.61,1,-0.026517345154453503,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
108,FSLR,Solar Energy,52.4,32.5,1.8,-0.4,-1.4,-11.5,-2.1,-9.4,-19.9,-0.9,28.4,52.4,269.7,-51.3,1.6,174.3,180.82694089372933,197.4,145.0,152.0,50.33,159.73,19,-17.410905466220186,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
109,ON,Semiconductors,156.0,52.1,-1.3,25.6,41.1,62.9,78.2,55.9,23.3,12.2,71.0,156.0,342.5,-46.0,1.7,1.4,1.7566013543026788,301.0,92.0,94.0,28.55,159.75,-5,-7.7089420092307845,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
110,WAB,Rail Equipment,60.4,84.9,1.2,-4.2,-1.0,8.2,12.1,15.4,32.0,65.3,91.5,60.4,82.8,-63.6,1.2,35.4,8.141815541726151,205.6,137.0,144.0,20.01,161.01,1,3.0452828430675343,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
111,SYM,Industrial Machinery,113.8,25.5,-6.6,-17.2,-15.1,-25.2,-4.8,26.5,3.6,107.8,,113.8,420.8,-29.7,1.7,424.3,2.066642199503511,174.7,168.0,111.0,43.69,166.89,3,0.5006354479574799,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
112,SHOP,E-commerce Software,449.1,29.9,-7.2,-17.5,-18.3,-27.5,-27.4,-12.9,-7.8,-2.2,-14.3,449.1,1544.3,-16.5,1.3,2105.0,0.0004676226818416998,594.1,44.0,44.0,77.73,168.33,-20,-4.833095239863137,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
113,DECK,Footwear & Accessories,138.8,22.2,-0.9,-7.9,-15.0,-8.0,-16.9,-42.3,-51.4,-37.3,-10.4,138.8,734.1,-30.0,1.5,1076.0,12.399038915288301,283.8,95.0,98.0,75.89,168.69,-10,-42.73000252311285,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
114,TXN,Semiconductors,91.7,98.3,1.8,20.1,25.5,45.3,46.2,39.4,36.3,28.3,37.1,91.7,94.6,-54.4,2.0,0.2,2.9108625438434053,236.9,117.0,122.0,34.9,175.5,68,-0.08730362851467488,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
115,BK,Asset Servicing,93.8,82.5,-7.9,-4.7,-1.3,3.5,11.6,34.3,66.3,90.6,110.4,93.8,125.6,-53.4,1.1,67.3,1.9934492039898986e-07,238.8,116.0,120.0,14.74,175.54,4,-2.450303395469388e-05,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
116,MCK,Healthcare Distribution,130.0,53.2,-13.6,-20.0,-22.7,-21.3,-19.7,-13.1,-9.1,29.4,97.0,130.0,285.1,-46.0,1.1,350.2,4.916667354816156e-08,275.0,98.0,101.0,38.33,175.73,-3,-0.0009599459471127519,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
117,BAESY,Aerospace & Defense,127.7,68.2,-8.0,-16.4,-14.4,-5.2,-8.5,11.0,21.1,72.7,123.6,127.7,218.5,-65.9,1.2,199.3,2.791276773551343e-09,272.6,99.0,102.0,27.93,175.73,0,-1.9941368651163873e-06,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
118,PHM,Residential Construction,88.1,39.8,-3.6,-8.0,-12.6,-12.1,-14.4,-23.4,-25.2,10.3,31.4,88.1,254.9,-29.3,1.2,312.3,0.024805966168665178,233.1,121.0,125.0,45.33,176.13,-6,-3.6160619336303705,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
119,HUBB,Electrical Components & Equipment,121.1,71.1,-8.4,-9.8,-8.9,-3.7,0.4,-0.3,-1.0,31.8,72.8,121.1,180.6,-24.9,1.3,154.6,3.6858533281111975e-06,266.1,102.0,105.0,33.33,176.93,-4,-0.002281864617614389,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
120,491010.KS,Infrastructure,92.5,93.3,6.5,15.5,25.0,37.0,65.2,,,,,92.5,68.0,-15.5,1.7,11.7,12.683857913984733,112.1,253.0,121.0,17.5,177.1,0,0.4134659901960003,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
121,CEG,Electric Utilities,109.3,39.6,-3.8,-3.8,-5.3,-13.5,-16.8,-6.6,32.0,,,109.3,236.9,0.0,1.3,382.9,4.064637274345985e-06,164.9,177.0,115.0,29.22,178.22,0,-0.000763955814878254,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
122,OKE,Oil & Gas Midstream,113.4,49.4,-7.8,-11.6,-6.3,2.0,-1.8,-15.4,-16.9,-4.8,49.9,113.4,292.4,-60.3,1.4,265.4,2.28992714471813e-05,258.4,108.0,112.0,44.89,181.49,20,-0.08420074495705622,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
123,INSM,Biotechnology,173.7,34.0,-18.1,-38.7,-39.7,-46.3,-32.6,-2.6,78.9,145.7,146.0,173.7,673.7,-82.7,1.2,962.4,1.0226074238472235e-11,318.6,88.0,90.0,48.51,183.11,-5,-2.370722162510428e-06,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
124,CAH,Healthcare Distribution,113.0,63.8,-9.2,-17.1,-20.6,-18.8,-10.3,10.1,18.4,80.1,121.7,113.0,224.4,-81.7,1.1,201.1,2.2226108545255965e-10,258.0,110.0,114.0,28.04,183.44,-1,-4.220084840234699e-07,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
125,PM,Tobacco,17.5,60.1,1.2,-1.7,-7.2,-1.5,-6.4,8.6,22.0,28.1,41.3,17.5,67.0,-56.2,1.3,48.5,7.445814977264345,162.4,179.0,185.0,27.9,184.9,9,5.626420280663425,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
126,CBRE,Real Estate Services,10.0,36.8,2.1,-1.5,-8.0,-11.2,-14.2,-10.6,-4.6,-11.0,-3.1,10.0,80.4,-30.4,1.3,125.9,133.89049576948776,154.9,185.0,192.0,55.33,185.73,-1,15.556679044317221,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
127,TJX,Apparel Retail,27.5,58.0,-8.4,-13.3,-11.9,-9.7,-7.7,-4.5,-1.9,14.5,17.7,27.5,77.3,-40.2,1.2,75.3,0.6827523028524439,172.7,169.0,176.0,29.44,187.04,-1,-0.215833270934924,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
128,NFLX,Broadcasting & Cable TV,57.0,37.6,-6.0,-14.1,-11.6,-17.2,-31.1,-24.5,-8.8,21.4,3.4,57.0,279.9,-76.6,1.4,433.7,3.627840482065186e-05,201.9,140.0,147.0,45.33,188.53,0,-0.08020740235703885,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
129,HCA,Hospitals,77.1,50.2,-1.9,-11.4,-16.4,-16.6,-11.8,-7.9,-8.2,-1.7,26.9,77.1,180.8,-26.7,1.3,202.0,0.11020791176144101,222.1,129.0,133.0,52.89,188.89,2,-1.2201132851185041,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,
130,MSFT,Software,64.1,35.7,-2.4,-1.2,-3.6,-12.6,-22.9,-27.5,-35.2,-35.2,-27.5,64.1,201.5,-12.1,1.3,373.7,0.1572713383877447,209.1,134.0,140.0,58.11,188.91,-8,-5.298850951462279,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
131,JPM,Diversified Banks,77.3,65.1,-10.8,-8.0,-7.6,-9.4,-10.4,-0.9,13.6,32.3,46.6,77.3,131.1,-22.3,1.1,150.1,2.1346523415910973e-07,222.2,128.0,132.0,30.79,188.99,-2,-0.0005936791430694409,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
132,CRH,Building Materials,78.3,64.3,-5.4,-4.6,-8.9,-11.3,-9.4,-5.2,6.4,44.5,67.3,78.3,147.4,-45.2,1.2,154.4,1.5052327572530923e-06,223.2,127.0,131.0,35.52,190.72,0,-0.0003193464160198469,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
133,LITE,Communication Equipment,1303.1,89.8,-10.2,-0.8,36.0,113.7,448.4,892.2,1141.9,1082.7,1061.1,1303.1,1463.0,-109.6,1.6,286.3,-0.00045184681123030065,1448.1,12.0,12.0,27.73,191.33,-9,0.0283008422404773,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
134,META,Internet Content & Information,42.9,51.3,-2.0,-4.8,-11.1,-12.6,-21.3,-21.5,-8.6,39.9,34.2,42.9,170.6,-91.5,1.2,211.2,0.3392419549173902,187.8,151.0,158.0,49.78,191.58,-18,-4.175250417968082,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
135,ORLY,Auto Parts,61.5,54.4,-8.8,-8.9,-9.6,-10.2,-17.0,-15.3,-18.9,-5.0,17.6,61.5,154.4,-48.4,1.2,197.9,1.175879777623304e-05,206.5,135.0,141.0,41.44,194.04,-5,-0.04782930908130936,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
136,KMI,Oil & Gas Midstream,57.2,65.6,-9.2,-11.4,-9.6,-1.4,-2.8,3.2,14.2,34.1,58.7,57.2,118.9,-59.1,1.2,94.6,7.902696287219453e-07,202.2,139.0,146.0,28.21,194.81,-3,-0.001235930282866678,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
137,CTAS,Commercial Services,55.9,25.8,-4.4,-9.7,-15.6,-16.4,-28.0,-35.8,-37.0,-28.1,-17.0,55.9,229.6,-4.0,1.3,597.3,3.41154252610126e-07,200.9,142.0,149.0,46.44,195.44,0,-0.00025016224585298983,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
138,MAR,Lodging,37.2,73.9,-6.1,-4.8,-2.0,4.7,9.5,9.6,9.2,23.7,35.3,37.2,68.0,-49.0,1.3,25.5,0.00012138269811906547,182.2,159.0,168.0,27.56,199.56,2,-0.017949311568204635,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
139,MELI,Internet Retail,98.1,19.3,-9.1,-15.8,-19.2,-24.5,-37.4,-40.8,-44.8,-44.0,-44.9,98.1,549.4,-11.6,1.3,1308.9,2.1205094785085157e-08,243.1,114.0,119.0,66.24,202.24,-4,-0.001759878281722715,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
140,AIZ,Insurance - Property & Casualty,9.5,36.8,3.4,-0.3,-2.4,-2.2,-1.5,-4.6,-3.2,-5.8,-3.1,9.5,67.4,-23.8,1.4,42.2,40.64789609090049,154.4,186.0,193.0,55.33,202.73,1,-4.17694776841477,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
141,SYF,Consumer Finance,23.4,52.3,-8.4,-8.9,-7.7,-11.6,-10.1,-3.5,15.9,20.2,34.4,23.4,104.4,-64.4,1.3,92.4,0.3260827255121491,168.6,173.0,180.0,42.14,203.34,-2,-0.15666251068927467,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
142,NUE,Steel,103.3,70.1,-1.6,8.3,14.8,24.1,39.1,34.1,14.9,14.0,84.6,103.3,169.7,-51.6,1.6,20.3,0.5900920461303152,248.3,111.0,116.0,65.93,205.93,1,-2.422458999514724,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
143,DE,Agricultural & Construction Machinery,85.3,54.9,-4.1,-7.3,-7.1,2.7,0.8,4.8,-1.6,-10.9,16.0,85.3,162.8,-9.5,1.3,149.4,1.4871785614075969e-05,230.3,123.0,127.0,56.8,207.4,2,-0.001842993869919824,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
144,RSG,Environmental Services,11.5,12.8,-8.8,-13.7,-15.3,-14.3,-24.5,-29.3,-31.9,-26.4,-18.1,11.5,149.9,-8.6,1.6,654.4,3.97830623485776e-06,156.4,184.0,190.0,46.44,208.44,-8,-0.43090513699563965,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
145,CF,Fertilizers & Agricultural Chemicals,81.4,49.7,-9.9,-15.6,-1.0,16.1,16.6,18.3,12.5,8.1,49.9,81.4,221.2,-55.7,1.7,82.8,9.973062414822962e-13,226.4,126.0,130.0,34.48,208.48,-1,-1.0208065435884086e-08,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
146,AXP,Consumer Finance,43.0,46.6,-5.8,-5.6,-8.3,-13.7,-14.3,-12.3,-0.8,7.6,21.6,43.0,125.3,-28.1,1.2,173.8,1.016525960640206e-09,188.0,149.0,157.0,38.33,210.53,1,-1.0495016103874633e-06,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
147,WRB,Property & Casualty Insurance,24.5,32.4,-1.6,-6.4,-9.3,-11.5,-18.7,-17.1,-14.6,-7.9,-0.1,24.5,107.3,-27.7,1.4,191.3,73.03399249634974,169.7,171.0,178.0,84.78,210.98,-1,15.098370372689395,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
148,PL,Aerospace & Defense,742.5,94.9,5.1,9.0,30.5,88.3,320.9,811.9,950.4,751.4,,742.5,769.7,-88.8,1.3,189.6,-18.56103128561473,802.3,29.0,26.0,12.5,212.5,-10,-15.793838682115457,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
149,PKG,Packaging & Containers,22.0,45.5,1.9,-2.8,-4.6,-0.3,-2.2,-8.4,-6.1,1.9,13.4,22.0,85.1,-30.1,1.2,66.2,104.31468321880516,167.0,175.0,182.0,79.22,214.62,-1,12.942949585874004,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
150,AMP,Asset Management,73.3,40.3,-2.7,-4.3,-8.8,-8.4,-17.1,-25.4,-27.1,-19.6,18.5,73.3,218.6,-24.3,1.3,330.7,0.0001435416721521916,218.3,132.0,136.0,75.33,215.33,3,-0.006390087571005608,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
151,ALNY,Biotechnology,5.7,23.2,-2.5,-12.8,-15.9,-26.4,-30.9,-18.8,-13.9,-16.3,-8.9,5.7,206.0,-54.2,1.4,380.8,4.114589980594929e-05,150.6,192.0,198.0,50.89,215.69,-2,-0.0022802039842984506,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
152,NTAP,Diversified Technology,5.7,30.8,4.7,3.0,8.4,4.1,1.1,-9.5,-8.5,-7.4,-0.3,5.7,108.6,-39.4,1.6,30.9,93.93536869219132,150.7,191.0,198.0,74.67,219.47,-2,9.59830353079704,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
153,COR,Biotechnology,57.9,36.5,-21.9,-23.4,-29.4,-30.5,-30.6,-25.9,-27.0,-9.7,24.8,57.9,218.4,-33.7,1.2,413.6,8.327967242252562e-16,202.8,138.0,145.0,54.78,220.58,-2,-1.788329090645026e-10,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
154,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,418.0,156.0,17.5,222.3,5,0.0,,,,,,,,
155,COIN,Financial Data & Stock Exchanges,0.6,14.7,0.8,3.3,2.6,-12.9,-29.6,-34.3,-8.2,2.8,,0.6,213.9,-58.5,1.6,0.0,335.5020361607815,60.4,373.0,206.0,46.83,223.63,-3,-69.59382595456361,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
156,PCAR,Farm & Heavy Construction Machinery,31.7,48.0,-6.4,-9.6,-12.3,-4.9,-0.7,-5.4,-9.3,12.9,20.7,31.7,112.5,-42.1,1.4,80.7,4.988420742398338e-05,176.7,166.0,174.0,54.22,226.02,-2,-0.07706741893486142,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
157,ISRG,Health Care Equipment,4.7,9.1,-5.9,-9.8,-13.8,-19.6,-24.5,-31.9,-32.2,-28.4,-30.2,4.7,156.3,-10.3,1.6,875.6,1.291534147835176e-07,149.7,193.0,202.0,57.89,227.69,-2,-0.0013070696393882165,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
158,HIG,Insurance - Diversified,23.9,59.0,-10.2,-9.8,-10.3,-9.3,-12.3,-12.1,-5.1,5.0,24.3,23.9,77.8,-52.8,1.2,87.6,8.240167658784062e-09,168.9,172.0,179.0,42.78,228.78,2,-3.7419323986664315e-05,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
159,ABBV,Biotechnology,38.0,45.0,-9.0,-11.8,-15.1,-15.3,-15.8,-16.6,-16.6,-12.3,8.6,38.0,115.5,-24.8,1.2,169.4,2.067745072074247e-14,182.9,158.0,167.0,45.89,229.69,3,-2.1529713755644033e-10,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
160,MSCI,Financial Index & Analytics,56.3,21.7,-2.5,-3.2,-5.2,-4.9,-8.7,-14.8,-25.8,-41.5,-42.0,56.3,285.4,-7.2,1.3,358.1,0.06750971744716971,201.2,141.0,148.0,93.82,230.22,-4,-3.89515162270291,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
161,AJG,Insurance Brokers,-24.2,0.4,-0.2,-13.7,-18.6,-23.0,-38.2,-49.7,-59.0,-60.6,-54.1,-24.2,215.4,-24.8,1.8,0.0,1208.2375611830894,120.7,235.0,253.0,81.22,231.42,-4,-550.6941897657957,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
162,FAST,Industrial Distribution,39.2,44.1,-7.7,-10.9,-9.5,-4.9,-11.7,-7.5,-8.3,-5.2,2.1,39.2,108.3,-24.4,1.4,136.9,1.4896995337888236e-09,184.2,155.0,163.0,57.39,233.59,3,-7.88547917920166e-06,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
