Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
87,CIEN,Communications Equipment,1041.1,98.3,-1.7,27.1,64.5,110.8,295.7,488.3,611.3,660.2,720.9,1041.1,1059.6,-63.2,1.4,200.1,4.9,1167.9,9.0,10.0,27.33,140.93,8,0.40000000000000036,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
88,BLDR,Building Materials,91.7,15.9,1.8,-7.9,-14.1,-20.4,-31.8,-51.5,-65.6,-53.3,4.1,91.7,761.1,-34.7,1.4,1689.7,2154.0,218.6,126.0,130.0,75.33,140.93,1,-165.5,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
89,GOOGL,Internet Conglomerates,192.9,86.8,9.3,3.3,1.2,6.8,34.4,47.3,62.4,77.3,118.1,192.9,224.2,-11.4,1.3,115.7,18.1,319.8,79.0,83.0,4.44,141.04,-1,-4.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
90,LINK-USD,Cryptocurrency,386.7,5.9,0.2,0.2,-7.5,-23.5,-38.1,-49.9,-53.0,-70.8,-9.1,386.7,7258.0,-53.1,1.6,15658.6,15985.8,480.8,49.0,49.0,119.36,142.56,0,-309.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
91,MS,Investment Banking & Brokerage,176.4,89.6,9.1,5.7,3.2,6.7,16.2,33.2,47.6,56.9,113.0,176.4,199.6,-20.8,1.1,136.4,22.4,303.2,88.0,90.0,8.89,142.69,-4,-5.100000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
92,WMB,Oil & Gas Midstream,193.9,92.3,-1.2,-0.9,8.7,15.4,16.8,37.3,65.3,116.6,179.3,193.9,215.4,-57.9,1.1,140.1,23.1,320.8,77.0,81.0,14.29,142.89,2,1.1000000000000014,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
93,MPC,Oil & Gas Refining & Marketing,172.9,76.3,-12.3,1.9,17.5,16.3,21.6,18.9,15.3,64.4,153.6,172.9,251.1,-77.8,1.2,134.7,46.6,299.7,89.0,91.0,24.78,144.18,0,11.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
94,PHM,Residential Construction,121.5,51.4,2.0,-4.7,-1.3,-2.5,-2.4,-11.3,-9.0,30.3,57.4,121.5,254.9,-29.3,1.2,244.1,139.8,248.3,112.0,114.0,45.33,146.53,-2,-10.199999999999989,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
95,PL,Aerospace & Defense,654.4,92.9,-7.1,25.2,40.8,93.7,343.7,761.8,845.9,654.4,,654.4,699.9,-88.8,1.3,146.8,-4.2,702.6,28.0,26.0,12.5,146.9,6,2.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
96,BAESY,Aerospace & Defense,204.9,95.4,-1.9,1.1,12.1,18.1,17.4,42.6,58.4,125.4,189.8,204.9,218.5,-65.9,1.2,132.3,20.0,331.7,70.0,73.0,17.78,147.58,4,2.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
97,HUBB,Electrical Components & Equipment,172.9,100.0,7.4,4.3,10.6,15.5,21.6,19.6,23.1,62.8,113.3,172.9,172.8,-24.9,1.2,107.8,24.6,299.7,89.0,91.0,13.33,148.33,-1,-2.8999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
98,GS,Investment Banking & Brokerage,182.4,87.5,4.2,4.0,2.6,7.5,19.1,42.3,72.5,92.8,150.1,182.4,212.9,-35.7,1.1,134.2,18.9,309.2,85.0,87.0,13.33,149.33,0,-1.8000000000000007,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
99,HCA,Hospitals,150.6,85.5,8.8,-0.1,3.6,6.1,14.1,20.9,24.2,38.1,78.8,150.6,180.8,-26.7,1.3,113.7,26.4,277.5,99.0,100.0,13.06,150.06,0,-5.700000000000003,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
100,GRMN,Scientific & Technical Instruments,166.8,96.9,11.8,3.9,16.6,17.7,14.6,20.1,44.1,60.3,73.4,166.8,172.5,-6.4,1.2,126.3,24.4,293.6,94.0,95.0,15.89,151.29,-3,-8.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
101,CAH,Healthcare Distribution,196.3,91.0,-1.4,-3.4,0.4,7.9,18.3,45.0,60.0,138.3,194.7,196.3,224.4,-81.7,1.1,133.0,18.5,323.1,74.0,78.0,18.82,151.42,2,0.6000000000000014,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
102,ORLY,Auto Parts,86.1,66.5,1.0,0.1,0.4,-2.5,-8.6,-4.5,-6.6,11.3,36.6,86.1,154.4,-48.4,1.2,162.8,54.0,212.9,129.0,134.0,25.44,156.04,2,1.1000000000000014,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
103,META,Internet Content & Information,71.4,62.2,6.7,1.3,-3.1,-4.5,-11.4,-9.3,9.4,58.8,56.9,71.4,170.6,-91.5,1.2,177.4,61.8,198.3,137.0,143.0,25.11,156.11,11,-11.200000000000003,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
104,LITE,Communication Equipment,1316.3,99.7,-0.3,20.8,78.6,179.7,549.9,959.8,1179.0,1094.7,1077.5,1316.3,1320.7,-109.6,1.8,176.1,-8.7,1443.1,5.0,6.0,27.33,157.13,4,2.3000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
105,MSFT,Software,52.4,30.2,-3.9,-3.4,-10.2,-17.5,-24.7,-29.3,-35.9,-35.6,-28.3,52.4,201.5,-12.1,1.3,455.8,319.5,179.3,155.0,160.0,58.15,157.95,2,39.69999999999999,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
106,CRH,Building Materials,103.2,77.3,12.1,1.1,-2.2,-3.0,1.4,6.4,21.1,61.6,88.0,103.2,147.4,-45.2,1.2,126.8,32.0,230.0,118.0,122.0,19.44,158.84,13,-9.299999999999997,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
107,RCL,Travel Services,95.7,62.3,-1.6,-8.1,-7.6,-6.0,-8.1,13.2,55.3,143.6,145.9,95.7,219.6,-108.0,1.2,189.1,40.4,222.6,121.0,126.0,26.57,158.97,-5,6.699999999999996,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
108,TER,Semiconductors,461.5,100.0,12.0,13.8,42.3,75.6,177.3,178.2,187.5,179.9,221.6,461.5,450.4,-50.5,2.6,75.4,8.0,588.4,38.0,40.0,27.33,160.13,3,-2.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
109,TPR,Luxury Goods,294.4,93.1,7.4,0.5,10.7,21.9,44.9,122.4,182.2,229.4,347.6,294.4,323.5,-95.4,1.1,151.7,8.4,421.2,56.0,56.0,29.22,160.22,3,-0.09999999999999964,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
110,RSG,Environmental Services,52.7,38.8,-10.1,-4.8,-0.9,-0.2,-11.3,-12.9,-12.5,-1.9,11.6,52.7,149.9,-8.6,1.5,222.3,130.2,179.6,154.0,159.0,41.44,162.04,-19,36.599999999999994,EARLY_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
111,JPM,Diversified Banks,106.0,83.8,5.8,2.8,1.5,0.8,1.8,13.3,30.9,50.8,69.2,106.0,131.1,-22.3,1.1,113.9,21.6,232.9,117.0,121.0,13.33,162.73,2,-2.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
112,ALNY,Biotechnology,47.4,39.2,-2.2,-4.3,-7.7,-17.4,-15.5,2.6,7.2,9.3,22.5,47.4,206.0,-54.2,1.4,223.3,64.1,174.3,161.0,166.0,26.6,163.0,-7,14.299999999999997,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
113,SNPS,Electronic Design Automation Software,55.5,19.0,-0.6,-1.5,-6.9,-9.3,-21.1,-33.9,-46.6,-46.6,-31.3,55.5,309.4,-4.1,1.6,715.1,776.5,182.3,152.0,156.0,76.96,165.16,-4,47.60000000000002,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
114,JCI,Building Products,179.1,95.7,7.9,0.4,10.1,16.5,23.6,47.3,64.4,75.3,125.6,179.1,189.0,-32.8,1.2,100.3,12.7,306.0,86.0,88.0,20.33,165.33,3,-1.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
115,HLT,Lodging,113.2,99.7,7.8,2.6,7.0,13.1,13.7,16.5,26.4,42.9,63.6,113.2,113.9,-21.3,1.2,76.1,14.9,240.1,115.0,118.0,8.89,165.49,1,-1.700000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
116,AXP,Consumer Finance,64.3,60.4,5.3,2.7,-3.9,-6.0,-5.3,-1.8,11.5,21.8,38.0,64.3,125.3,-28.1,1.2,136.2,42.1,191.1,141.0,148.0,25.06,168.46,9,-5.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
117,SO,Electric Utilities,79.2,75.5,-4.9,-1.0,5.3,5.3,-0.3,-0.8,0.5,11.4,27.9,79.2,116.9,-35.5,1.2,101.1,33.6,206.1,133.0,139.0,21.88,169.08,-2,4.100000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
118,GEV,Electrical Equipment,204.8,100.0,7.6,8.1,24.9,41.5,66.6,188.7,,,,204.8,180.8,-7.2,1.3,93.8,12.2,220.8,124.0,74.0,17.5,169.1,3,-2.6000000000000014,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
119,COHR,,431.4,93.5,9.5,10.8,27.9,63.7,146.7,199.9,313.4,329.2,368.2,431.4,467.1,-81.6,1.7,96.4,3.1,558.3,46.0,46.0,29.22,169.42,4,-0.6999999999999997,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
120,FCX,Copper Mining,169.2,79.6,8.0,1.7,11.6,32.6,41.8,35.6,29.5,23.7,116.4,169.2,208.6,-56.5,1.7,61.5,23.6,296.1,92.0,94.0,27.83,170.03,0,-6.399999999999999,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
121,ABBV,Biotechnology,72.9,69.8,-2.0,-6.2,-4.8,-4.8,-3.3,-1.7,0.1,9.0,35.5,72.9,115.5,-24.8,1.2,108.8,34.4,199.8,136.0,142.0,22.44,170.04,-11,7.799999999999997,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
122,ADI,Semiconductors,122.0,95.0,18.1,2.8,12.5,25.5,35.8,38.0,38.5,49.9,68.2,122.0,129.2,-7.8,1.9,38.6,7.8,248.9,110.0,112.0,4.44,170.44,4,-4.000000000000001,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
123,ORCL,Software,5.4,7.8,-6.0,-6.5,-13.9,-26.8,-31.8,-30.0,-29.6,-15.1,-2.4,5.4,346.0,-22.8,1.6,1566.4,1121.4,132.3,216.0,224.0,64.22,170.82,-17,532.7,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
124,ISRG,Health Care Equipment,26.7,22.3,-3.8,-7.2,-10.5,-10.7,-17.4,-22.3,-20.3,-14.7,-14.3,26.7,156.3,-10.3,1.6,383.1,299.1,153.6,182.0,186.0,57.89,171.29,5,109.00000000000003,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
125,WMT,Hypermarkets & Super Centers,137.4,91.7,0.9,0.8,7.0,14.0,17.4,33.9,54.7,81.5,90.3,137.4,152.9,-28.0,1.2,93.5,13.9,264.3,103.0,105.0,20.33,171.33,3,-0.40000000000000036,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
126,AMZN,Internet Retail,36.5,35.7,10.5,9.7,5.1,2.8,0.5,-1.9,3.9,2.4,-8.9,36.5,152.6,-27.7,1.4,110.8,68.3,163.3,171.0,177.0,24.0,171.4,29,-38.10000000000001,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
127,RL,Apparel Manufacturing,163.9,100.0,12.3,6.2,8.1,11.4,22.5,51.3,90.8,141.4,172.9,163.9,164.2,-70.2,1.1,92.8,8.1,290.8,96.0,97.0,17.78,171.98,0,-1.8000000000000007,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
128,ODFL,Trucking,113.8,46.5,3.8,2.7,15.6,30.2,25.7,6.8,-11.3,-18.0,6.4,113.8,254.8,-15.5,1.6,129.9,125.6,240.7,113.0,116.0,61.78,172.98,-4,-14.599999999999994,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
129,AJG,Insurance Brokers,16.6,9.5,-3.3,-3.1,-8.0,-12.1,-27.2,-34.9,-42.1,-38.6,-25.9,16.6,215.4,-4.0,1.7,1208.6,1276.6,143.5,198.0,204.0,75.91,174.71,-7,355.89999999999986,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
130,FAST,Industrial Distribution,90.7,82.3,7.4,4.6,11.9,13.2,8.0,14.7,17.4,24.9,39.1,90.7,108.3,-24.4,1.4,72.0,17.4,217.5,127.0,131.0,15.89,177.09,1,-2.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
131,AMP,Asset Management,84.5,44.8,2.1,-1.4,-5.4,-4.2,-13.2,-19.7,-19.8,-10.3,29.7,84.5,218.6,-24.3,1.3,311.7,176.9,211.3,130.0,135.0,75.33,177.93,-1,-6.099999999999994,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
132,GLW,Electronic Components,460.0,100.0,8.6,14.7,47.9,70.9,140.3,226.9,303.6,340.9,396.1,460.0,460.4,-58.2,1.3,87.1,-0.4,586.9,40.0,42.0,36.22,178.42,5,0.7000000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
133,CRWD,Cybersecurity Software,82.1,42.3,-5.1,1.8,-5.2,-13.3,-18.1,-8.9,13.8,25.5,,82.1,175.3,-38.3,1.3,258.6,113.4,155.6,178.0,138.0,57.17,179.57,-1,14.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
134,TJX,Apparel Retail,74.2,97.6,-1.0,0.5,5.2,8.6,11.9,17.9,23.4,45.3,53.5,74.2,77.3,-40.2,1.2,43.4,7.2,201.1,134.0,140.0,4.44,180.44,1,0.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
135,WELL,Healthcare REITs,101.8,91.0,-0.9,0.3,5.8,7.5,12.2,33.2,56.1,79.0,94.6,101.8,117.6,-51.9,1.1,65.5,6.5,228.7,120.0,125.0,13.33,181.73,1,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
136,KMI,Oil & Gas Midstream,92.0,85.2,-4.4,-1.7,7.2,13.6,10.9,21.3,34.0,58.4,86.8,92.0,118.9,-59.1,1.2,72.3,13.8,218.9,125.0,129.0,19.23,182.03,-3,1.8000000000000007,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
137,DE,Agricultural & Construction Machinery,130.2,80.9,9.5,1.8,13.9,22.7,18.0,24.5,18.7,12.4,47.8,130.2,162.8,-9.5,1.4,97.9,24.3,257.1,106.0,108.0,39.53,182.93,-3,-8.3,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
138,PCAR,Farm & Heavy Construction Machinery,82.2,80.7,8.6,3.0,7.0,17.7,20.6,16.2,16.4,45.7,59.9,82.2,112.5,-42.1,1.4,47.4,16.8,209.1,132.0,137.0,17.78,183.78,8,-5.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
139,CF,Fertilizers & Agricultural Chemicals,113.8,61.4,-13.8,5.2,25.1,34.8,33.1,34.2,29.4,29.2,75.2,113.8,221.2,-55.7,1.4,60.0,22.9,240.7,113.0,116.0,31.78,183.98,-1,6.899999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
140,BK,Asset Servicing,108.9,100.0,2.0,5.7,8.2,12.9,21.4,45.8,77.9,101.9,121.8,108.9,109.3,-53.4,1.1,48.9,2.0,235.8,116.0,119.0,13.33,187.53,1,0.10000000000000009,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
141,DHI,Residential Construction,48.7,31.2,-0.1,-4.6,-2.5,-5.7,-6.5,-17.3,-23.6,-13.2,4.4,48.7,205.9,-22.5,1.4,217.3,213.4,175.6,158.0,163.0,75.33,189.33,-1,-9.599999999999994,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
142,CMI,Industrial Machinery,169.9,100.0,14.2,6.4,10.1,21.1,46.0,64.4,86.1,108.1,129.2,169.9,169.9,-35.6,1.2,58.3,4.2,296.8,91.0,93.0,29.22,190.22,1,-1.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
143,HIG,Insurance - Diversified,60.6,87.1,0.5,0.8,2.6,4.7,1.7,4.5,15.0,28.5,53.6,60.6,77.8,-52.8,1.2,58.3,13.9,187.5,146.0,152.0,17.78,190.38,1,-0.6999999999999993,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
144,LYV,Entertainment,58.8,58.5,4.2,2.7,8.7,10.0,5.3,14.6,21.6,15.3,19.2,58.8,117.4,-22.9,1.3,81.6,21.0,185.7,147.0,153.0,27.33,192.73,3,-5.199999999999999,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
145,MSCI,Financial Index & Analytics,55.5,21.4,-2.6,-2.8,-4.0,-3.3,-8.4,-13.6,-24.4,-37.7,-36.7,55.5,285.4,-7.2,1.3,377.3,335.1,182.4,151.0,156.0,93.81,193.21,-3,27.100000000000023,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
146,WDC,Data Storage Devices,583.3,99.5,8.1,15.7,41.2,79.0,270.3,399.7,547.1,619.4,641.5,583.3,587.2,-100.9,1.9,76.1,-10.4,710.1,26.0,28.0,45.11,193.91,4,2.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
147,381180.KS,Asset Management,106.7,100.0,7.6,6.1,10.5,17.7,39.9,47.6,67.2,106.7,,106.7,94.0,-10.3,1.7,37.1,6.5,154.9,179.0,120.0,12.5,194.9,2,-2.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
148,VLO,Oil & Gas Refining & Marketing,121.7,81.9,-8.6,4.7,21.8,28.3,45.9,46.3,43.6,72.6,115.5,121.7,167.2,-81.9,1.5,25.1,6.1,248.6,111.0,113.0,24.78,195.18,-3,1.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
149,KEYS,Electronic Test & Measurement,189.9,100.0,13.5,6.8,31.0,49.7,69.2,78.3,71.7,52.5,59.7,189.9,190.1,-14.6,2.2,31.2,4.2,316.8,81.0,84.0,35.28,195.48,-1,-1.7999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
150,WAB,Rail Equipment,82.5,100.0,2.0,2.8,13.1,21.3,23.4,28.0,46.7,82.2,109.6,82.5,82.8,-63.6,1.2,27.5,4.2,209.4,131.0,136.0,17.78,198.78,2,0.10000000000000053,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
151,CBOE,Financial Data & Stock Exchanges,69.4,92.5,-2.3,0.4,8.3,13.0,13.4,22.9,29.2,55.2,65.1,69.4,79.7,-55.4,1.2,32.9,4.8,196.3,139.0,145.0,17.78,200.18,5,-0.40000000000000036,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
152,FSLR,Solar Energy,41.2,28.9,-1.7,-1.9,-9.7,-14.9,-2.2,-12.2,-23.5,-4.1,21.9,41.2,269.7,-51.3,1.6,201.9,179.4,168.1,163.0,170.0,79.78,200.38,-13,27.30000000000001,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
153,MAR,Lodging,56.6,95.1,8.0,3.2,8.5,17.0,20.1,19.3,21.0,37.0,50.1,56.6,62.4,-49.0,1.3,18.2,4.4,183.5,148.0,154.0,13.33,201.33,5,-0.7999999999999998,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
154,AZO,Auto Parts,62.5,57.1,2.1,-2.4,-0.6,-4.9,-12.9,-11.6,-15.3,-5.5,17.9,62.5,146.3,-48.7,1.2,170.4,69.9,189.3,144.0,149.0,70.89,202.49,-1,-1.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
155,SYF,Consumer Finance,49.5,67.7,4.5,4.1,-0.1,-0.6,2.5,11.0,33.2,37.4,55.1,49.5,104.4,-64.4,1.2,72.1,13.2,176.3,157.0,162.0,26.25,203.05,2,-1.1000000000000014,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
156,FER,Infrastructure,74.0,92.2,9.1,-0.0,4.4,9.6,19.4,38.1,50.8,76.1,73.7,74.0,84.6,-59.5,1.3,23.1,-1.7,200.9,135.0,141.0,17.78,207.98,4,0.5999999999999999,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
157,COF,Diversified Banks,15.9,47.4,5.5,1.1,-6.6,-8.5,-11.4,-4.7,7.3,6.1,22.2,15.9,92.5,-52.5,1.2,96.6,25.8,142.8,200.0,206.0,29.6,210.4,7,-1.6999999999999993,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
158,C,Diversified Banks,102.4,100.0,7.1,9.4,9.3,15.7,29.0,49.7,81.9,98.2,103.8,102.4,102.9,-58.5,1.2,32.3,-1.0,229.3,119.0,124.0,29.22,210.42,3,0.3999999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
159,ALL,Insurance - Property & Casualty,18.7,67.2,0.6,1.4,4.2,4.8,-0.1,0.1,11.6,16.3,17.8,18.7,53.0,-50.7,1.3,25.9,9.3,145.5,196.0,202.0,14.24,214.44,8,-0.6999999999999993,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
160,ETR,Electric Utilities,71.0,98.9,-1.1,5.1,15.8,19.6,22.8,44.8,62.5,68.7,62.3,71.0,72.9,-62.1,1.3,15.2,-3.1,197.9,138.0,144.0,24.78,218.18,5,0.19999999999999973,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
161,CBRE,Real Estate Services,22.5,48.1,2.1,-0.2,-6.5,-7.8,-9.5,-3.6,3.1,-2.7,6.8,22.5,80.4,-30.4,1.2,98.7,31.7,149.4,188.0,194.0,47.21,218.41,2,-4.900000000000002,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
162,EQT,Oil & Gas E&P,39.9,67.6,-3.9,-4.3,1.9,3.0,0.7,14.1,10.3,32.2,110.4,39.9,112.9,-116.6,1.2,50.5,6.4,166.7,167.0,174.0,31.06,221.06,0,1.4000000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
163,WRB,Property & Casualty Insurance,46.8,48.9,-2.3,-3.1,-2.5,-4.7,-11.2,-7.1,-2.5,6.9,17.3,46.8,107.3,-27.7,1.3,128.4,53.1,173.7,162.0,167.0,74.78,221.78,7,2.200000000000003,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
164,AME,Electronic Instruments & Controls,37.1,86.3,13.5,0.8,5.4,11.5,14.4,12.9,7.2,8.0,12.0,37.1,46.1,-21.9,2.1,6.3,3.1,164.0,169.0,175.0,23.05,224.45,10,-1.3000000000000003,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
165,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,16.2,181.8,153.0,158.0,50.97,224.57,0,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
166,NDAQ,Financial Exchanges,20.9,37.4,-17.1,-3.9,-8.0,-6.0,-9.4,-3.7,0.8,-7.3,-0.8,20.9,76.6,-11.7,1.4,114.3,42.8,147.8,192.0,198.0,59.3,224.9,-12,17.299999999999997,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
167,315960.KS,Dividend,214.9,85.4,8.4,-2.5,15.3,44.7,102.7,140.9,160.2,183.9,212.5,214.9,226.3,-74.4,1.9,6.9,-11.5,294.7,93.0,69.0,46.07,226.47,12,2.1999999999999993,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
168,BKR,Oil & Gas Equipment & Services,68.2,91.2,3.7,-0.3,13.5,20.2,30.8,39.8,44.3,70.8,113.5,68.2,83.6,-85.4,1.3,5.9,-2.7,195.1,140.0,146.0,30.51,226.51,9,0.3999999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
169,ATO,Natural Gas Utilities,36.8,92.1,-3.5,1.9,9.0,10.4,9.7,17.9,21.2,31.2,28.5,36.8,44.9,-54.0,1.3,13.1,0.1,163.7,170.0,176.0,24.78,227.38,3,0.1,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
170,CCEP,Beverages - Non-Alcoholic,21.3,71.9,5.4,-4.1,2.1,5.9,2.6,10.7,13.4,26.8,25.9,21.3,51.9,-55.5,1.3,14.3,-0.6,148.1,191.0,197.0,15.12,227.52,8,0.20000000000000007,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
171,RTX,Aerospace & Defense,60.9,90.8,1.4,0.9,4.0,10.4,20.8,42.9,60.3,69.3,76.1,60.9,73.4,-59.3,1.2,10.0,-6.5,187.7,145.0,151.0,26.67,227.67,12,0.7000000000000002,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
172,RJF,Investment Banking & Brokerage,30.8,46.5,1.6,-1.4,-4.5,-5.7,-10.0,-10.7,-9.1,-7.8,16.9,30.8,106.2,-34.2,1.2,138.7,63.4,157.7,176.0,182.0,79.78,227.78,1,1.6000000000000014,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
173,ACGL,Insurance - Diversified,26.3,47.7,-1.6,-0.3,1.9,5.0,-0.6,-10.4,-15.7,9.9,24.1,26.3,110.1,-49.5,1.3,62.0,57.7,153.1,183.0,187.0,69.22,228.62,-7,-0.3999999999999986,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
174,LIN,Industrial Gases,40.1,51.7,-6.3,-0.9,7.1,11.3,3.4,-3.5,-10.6,-7.0,1.8,40.1,97.5,-20.7,1.5,64.2,47.3,167.0,166.0,173.0,71.66,229.06,-3,4.5,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
