Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
173,CCEP,Beverages - Non-Alcoholic,9.0,60.4,-1.2,-9.5,-3.2,0.5,-3.1,4.5,6.3,18.7,16.2,9.0,51.9,-55.5,1.3,18.9,-0.3,146.5,201.0,207.0,17.13,233.33,-2,0.3,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
174,EQT,Oil & Gas E&P,29.0,62.9,0.5,-9.1,-2.9,-1.8,-4.4,8.5,4.1,25.2,101.9,29.0,112.9,-116.6,1.2,55.7,8.2,166.5,177.0,182.0,40.06,233.66,-9,2.1999999999999993,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
175,LIN,Industrial Gases,33.2,45.9,0.1,-4.3,3.9,8.2,-0.0,-7.3,-15.0,-12.0,-3.9,33.2,97.5,-20.7,1.5,72.6,56.6,170.7,169.0,175.0,76.71,235.11,3,8.899999999999999,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
176,LDOS,IT Consulting & Other Services,-25.1,3.7,-2.4,-17.6,-20.9,-24.1,-24.3,-26.8,-22.4,-24.8,-38.6,-25.1,102.6,-29.6,1.4,0.0,828.4,112.4,252.0,270.0,71.91,235.31,-12,755.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
177,ATO,Natural Gas Utilities,19.1,74.3,-2.0,-5.6,1.4,2.7,1.6,9.0,11.1,19.4,14.8,19.1,44.9,-54.0,1.3,17.9,0.5,156.6,187.0,193.0,26.6,235.4,-4,0.4,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
178,PM,Tobacco,18.4,60.9,-5.0,-8.6,-6.7,-0.5,-6.7,11.8,22.8,29.2,41.5,18.4,67.0,-56.2,1.3,46.3,-0.2,155.9,189.0,195.0,27.87,235.67,-2,1.4000000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
179,COIN,Financial Data & Stock Exchanges,0.5,15.7,-1.6,5.1,-2.8,-20.0,-30.1,-35.8,-5.2,0.5,,0.5,213.9,-58.5,1.6,0.0,442.4,55.7,388.0,215.0,51.83,236.63,22,-44.900000000000034,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
180,AIZ,Insurance - Property & Casualty,13.6,41.3,4.6,-0.5,-2.9,-0.4,-0.9,-3.0,-0.0,-2.9,0.8,13.6,67.4,-23.8,1.4,38.4,25.7,151.1,196.0,202.0,47.33,236.73,2,-0.8000000000000007,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
181,COF,Diversified Banks,2.0,37.8,-4.7,-5.0,-12.5,-14.5,-17.7,-11.6,-0.6,-2.9,11.3,2.0,92.5,-52.5,1.2,119.7,40.1,139.5,206.0,213.0,59.22,237.42,-24,13.3,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
182,ACGL,Insurance - Diversified,11.1,38.2,-2.3,-6.9,-4.7,-1.5,-7.5,-17.7,-23.8,0.1,12.3,11.1,110.1,-49.5,1.3,74.3,80.6,148.6,198.0,204.0,79.22,240.22,-16,23.799999999999997,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
183,EBAY,Internet Retail,43.1,83.1,-7.5,3.0,6.0,9.9,11.9,32.0,51.0,43.3,41.5,43.1,65.0,-62.2,1.4,17.6,-5.0,180.5,162.0,166.0,36.22,240.82,7,0.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
184,CPRT,Specialty Business Services,-37.8,0.9,-0.3,-11.9,-15.9,-20.5,-36.6,-52.4,-65.8,-71.6,-80.5,-37.8,215.5,-39.8,2.1,0.0,14010.0,99.6,273.0,294.0,86.55,240.95,2,-583.1000000000004,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
185,MCO,Credit Rating & Analytics,-2.1,16.3,1.7,-5.9,-10.0,-10.0,-16.5,-20.7,-23.4,-27.5,-33.6,-2.1,88.4,-19.7,1.4,0.0,226.9,135.4,212.0,224.0,85.63,245.43,-10,75.1,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
186,CMG,Restaurants,-32.0,6.8,-2.2,-11.6,-14.2,-12.7,-31.0,-51.7,-63.7,-69.8,-72.0,-32.0,293.4,-55.3,1.7,0.0,2104.6,105.4,262.0,282.0,86.68,246.88,2,954.5,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
187,PKG,Packaging & Containers,28.5,51.0,6.8,-4.7,-1.2,1.9,-0.3,-5.6,-2.3,6.4,18.6,28.5,85.1,-30.1,1.2,60.9,38.5,165.9,179.0,184.0,74.22,247.62,-2,-2.5,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
188,IR,Industrial Machinery,-16.4,2.7,-8.3,-12.3,-8.7,-6.4,-11.7,-26.6,-33.1,-29.5,-23.3,-16.4,89.2,-32.8,1.8,0.0,1360.6,95.9,286.0,249.0,86.53,248.13,5,1202.3999999999999,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
189,LII,HVAC Equipment,-23.9,17.6,-0.2,-9.4,-5.9,-6.7,-18.8,-29.0,-27.3,-13.4,-21.6,-23.9,101.7,-50.5,1.6,0.0,236.9,113.6,250.0,267.0,73.67,248.47,6,38.5,EARLY_DOWN,LOWER,NEUTRAL,S5_TRASH
190,COP,Oil & Gas,39.4,44.3,-0.5,-2.9,9.7,19.0,17.2,4.8,-10.1,-3.8,33.5,39.4,179.6,-71.5,1.4,13.2,36.2,176.8,166.0,171.0,76.25,251.45,-6,3.9000000000000057,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
191,PSX,Oil & Gas Refining & Marketing,32.2,59.2,4.5,-5.6,6.1,10.3,15.6,7.9,3.6,28.3,43.6,32.2,106.9,-74.9,1.4,6.3,10.5,169.7,173.0,178.0,56.16,251.96,-2,1.6999999999999993,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
192,AFL,Insurance - Life,16.3,57.0,1.2,-1.6,-0.0,0.6,-3.3,-6.8,-5.5,8.3,19.0,16.3,67.0,-50.0,1.4,42.7,23.8,153.8,192.0,198.0,64.78,252.58,-5,2.6999999999999993,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
193,DOV,Diversified Machinery,20.2,59.0,-5.5,-2.4,3.9,11.9,11.0,3.9,1.9,-4.8,-4.1,20.2,62.8,-40.4,2.0,5.6,9.0,157.7,185.0,191.0,51.28,253.48,3,0.5,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
194,MA,Data Processing & Outsourced Services,-9.6,2.1,2.1,-5.4,-8.6,-10.8,-19.5,-22.4,-27.9,-30.9,-43.5,-9.6,99.1,-11.9,1.6,0.0,2018.2,127.8,222.0,234.0,113.35,256.75,-13,1686.5,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
195,TMUS,Telecommunication Services,-15.1,7.9,-6.0,-17.4,-13.2,-14.9,-27.2,-28.7,-28.3,-28.9,-29.6,-15.1,136.2,-27.7,1.8,0.0,673.1,122.4,234.0,247.0,101.33,257.33,-16,492.70000000000005,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
196,PNR,Industrials,-55.1,0.0,-9.2,-15.7,-19.6,-22.6,-27.3,-30.1,-30.2,-27.6,-28.2,-55.1,34.9,-54.7,1.4,0.0,796.4,82.4,318.0,340.0,69.22,260.22,29,768.9,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
197,ROK,Industrial Machinery,17.9,49.4,-5.7,-2.5,-3.5,-0.4,6.1,12.5,2.0,-4.0,0.8,17.9,70.8,-33.7,1.7,9.2,-6.4,155.4,190.0,196.0,42.56,260.56,0,-1.0,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
198,RTX,Aerospace & Defense,11.3,53.5,-4.7,-17.7,-14.8,-9.3,-1.5,16.1,28.5,32.9,33.8,11.3,73.4,-59.3,1.2,22.7,-17.6,148.8,197.0,203.0,36.53,260.73,-26,-11.3,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
199,V,Transaction Processing,-38.0,1.0,1.0,-6.0,-8.7,-11.1,-20.4,-21.5,-27.2,-31.0,-45.6,-38.0,57.3,-38.6,2.0,0.0,1046.7,99.5,274.0,296.0,94.8,264.6,19,890.7,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
200,BRO,Insurance Brokers,-62.8,0.0,0.0,-13.2,-16.6,-22.4,-39.9,-52.3,-59.8,-65.6,-71.3,-62.8,163.4,-67.8,2.4,0.0,8287.4,74.6,333.0,357.0,86.22,266.02,2,6192.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
201,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,419.0,166.0,17.5,266.1,2,0.0,,,,
202,NTAP,Diversified Technology,-6.3,22.6,-0.9,1.6,2.8,-2.8,-4.1,-15.5,-14.0,-14.6,-10.1,-6.3,108.6,-39.4,1.6,0.0,108.2,131.1,217.0,229.0,91.71,266.31,12,-42.7,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
203,SHW,Household & Personal Care Products,-39.5,0.0,-2.5,-11.5,-9.6,-9.8,-17.7,-25.0,-29.9,-38.8,-46.6,-39.5,77.6,-39.2,2.0,0.0,1686.6,97.9,280.0,301.0,97.75,267.35,14,1552.1999999999998,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
204,ON,Semiconductors,127.3,44.7,-4.8,39.0,49.7,63.8,72.5,42.8,10.9,1.8,54.6,127.3,342.5,-46.0,1.8,-4.0,60.3,264.7,105.0,108.0,58.23,267.83,4,-124.39999999999999,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
205,457480.KS,Automobile Manufacturers,37.6,53.5,2.7,0.9,0.9,1.8,20.2,37.4,,,,37.6,24.9,-57.4,1.5,0.0,-24.8,72.2,340.0,172.0,17.5,270.1,16,0.6999999999999993,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
206,LOW,Retail,-31.7,1.5,-5.1,-9.8,-9.2,-8.0,-11.2,-20.0,-29.9,-40.9,-39.7,-31.7,92.6,-33.2,1.8,0.0,914.8,105.8,260.0,281.0,105.18,270.38,20,818.6999999999999,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
207,TDY,Aerospace & Defense,19.0,35.6,-3.7,-7.1,2.0,7.9,7.1,11.5,3.8,-10.1,-22.2,19.0,109.5,-31.1,1.7,15.4,-3.0,156.5,188.0,194.0,56.25,270.65,-8,-1.2,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
208,TSCO,Specialty Retail,-53.5,0.4,0.4,-31.8,-32.4,-35.6,-44.0,-53.2,-62.1,-70.8,-67.2,-53.5,112.2,-68.6,1.3,0.0,6862.2,83.9,312.0,335.0,98.1,270.9,-14,6659.099999999999,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
209,GILD,Biotechnology,-5.7,61.1,-6.7,-15.9,-9.8,-2.8,-0.5,23.7,26.3,38.3,33.1,-5.7,46.8,-87.0,1.2,0.0,-23.5,131.8,215.0,227.0,32.73,270.93,41,-11.5,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
210,AME,Electronic Instruments & Controls,21.4,63.2,-11.7,-5.9,-1.3,4.6,7.0,5.0,-1.6,-1.9,0.1,21.4,46.1,-21.9,2.1,9.9,5.7,158.9,183.0,189.0,69.61,273.01,-41,2.3000000000000003,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
211,BSX,Medical Devices,-87.2,0.0,-8.4,-21.0,-31.3,-37.8,-49.8,-54.3,-56.6,-53.3,-67.9,-87.2,89.6,-86.8,1.5,0.0,4340.4,50.3,399.0,419.0,64.78,274.18,-11,81.69999999999982,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
212,NVR,Residential Construction,-57.2,0.1,-1.6,-14.9,-16.1,-17.9,-25.2,-38.2,-46.8,-48.1,-56.1,-57.2,92.0,-59.8,2.0,0.0,3101.3,80.3,323.0,345.0,95.07,276.87,1,2334.9,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
213,IBM,IT Consulting & Other Services,-22.5,37.1,0.5,-9.7,-18.0,-22.0,-23.7,-15.4,-7.2,6.5,7.2,-22.5,67.4,-74.9,1.2,0.0,20.3,115.0,243.0,260.0,59.22,278.02,-9,10.0,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
214,DASH,Internet Retail,-2.0,20.7,-3.6,-0.3,-11.9,-21.2,-30.2,-19.3,0.6,5.0,,-2.0,94.7,-64.4,1.4,0.0,79.0,56.6,382.0,222.0,66.98,278.38,10,10.400000000000006,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
215,NI,"Electric, Gas and Multi-Utilities",-9.3,69.7,-0.1,-3.2,3.4,6.1,4.8,14.9,21.9,26.4,16.5,-9.3,17.0,-68.5,1.3,0.0,-16.0,128.1,221.0,232.0,40.32,278.72,77,-4.199999999999999,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
216,MO,Tobacco,-1.4,73.9,1.4,-5.3,2.3,7.0,4.0,14.8,24.7,28.6,34.8,-1.4,23.0,-68.4,1.3,0.0,-11.5,136.1,209.0,219.0,47.27,279.07,81,-2.1999999999999993,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
217,VRTX,Biotechnology,-21.2,24.9,-2.3,-14.8,-12.6,-8.3,-16.0,-25.6,-33.0,-22.9,-32.8,-21.2,96.1,-59.6,1.7,0.0,113.4,116.3,242.0,259.0,94.72,279.52,-2,46.7,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
218,UBER,Internet Services & Infrastructure,-11.6,20.6,-1.8,-5.3,-8.6,-15.9,-23.5,-23.4,-18.3,2.0,,-11.6,67.6,-71.0,1.4,0.0,45.8,71.4,344.0,238.0,60.69,280.49,1,12.0,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
219,MRSH,Financials,-66.7,1.4,1.4,-10.7,-11.3,-12.3,-25.6,-37.0,-48.5,-56.1,-61.3,-66.7,65.4,-68.2,2.8,0.0,1462.5,70.8,345.0,367.0,86.46,282.66,3,1245.9,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
220,ERIE,Insurance Brokers,-80.6,0.1,-1.2,-16.9,-19.8,-23.3,-38.2,-55.4,-62.6,-62.1,-77.8,-80.6,196.4,-80.6,2.4,0.0,7912.9,56.8,379.0,401.0,86.16,284.36,-15,5364.9,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
221,WM,Waste Management,-2.3,30.7,-7.4,-9.1,-4.3,-0.5,-8.6,-12.0,-14.6,-15.8,-16.0,-2.3,60.4,-29.6,1.7,0.0,48.2,135.2,213.0,225.0,94.39,284.59,-14,24.6,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
222,DRI,Restaurants,3.2,50.8,-6.8,-7.1,-2.2,2.4,-7.3,-2.4,-8.6,-5.7,0.2,3.2,62.3,-57.3,1.4,39.9,10.6,140.7,204.0,211.0,83.29,287.09,-10,2.0,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
223,INTU,Application Software,-68.4,3.7,2.1,-10.2,-21.6,-31.3,-45.4,-54.6,-65.4,-76.5,-85.2,-68.4,209.6,-78.8,1.9,0.0,2172.3,69.1,348.0,371.0,93.85,288.25,4,892.7000000000003,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
224,SPGI,Financial Data & Exchanges,-46.9,8.3,-2.4,-6.1,-13.6,-14.8,-25.0,-31.7,-39.2,-49.9,-62.1,-46.9,95.4,-59.5,1.7,0.0,285.7,90.5,296.0,317.0,97.94,288.74,4,158.79999999999998,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
225,MLM,Building Materials,-1.5,31.0,-2.4,-9.4,-8.2,-7.1,-7.3,-12.6,-17.2,-13.6,-4.5,-1.5,79.9,-37.7,1.2,0.0,48.9,136.0,210.0,220.0,101.31,289.51,-14,19.599999999999998,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
226,NVO,Biotechnology,-86.7,1.8,1.8,5.2,-11.6,-17.8,-34.1,-62.3,-81.0,-86.3,-85.0,-86.7,389.4,-94.8,2.4,0.0,8719.2,50.8,398.0,417.0,85.19,289.59,11,-4298.0999999999985,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
227,IDXX,Veterinary Diagnostics,-13.3,9.5,0.7,-12.5,-15.9,-17.1,-13.4,-10.1,-23.8,-40.9,-49.7,-13.3,217.2,-37.2,1.7,0.0,80.7,124.2,231.0,244.0,105.86,290.26,-18,39.800000000000004,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
228,ROL,Business Services,-12.8,8.9,-5.5,-8.3,-10.7,-10.7,-15.3,-14.0,-18.0,-18.7,-24.2,-12.8,76.9,-30.4,1.5,0.0,67.3,124.7,228.0,241.0,101.53,291.13,14,34.4,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
229,SNA,Tools & Accessories,-0.5,58.1,-13.2,-5.7,-1.5,2.3,1.5,1.3,-3.4,3.7,16.1,-0.5,29.6,-41.8,1.4,0.0,0.1,136.9,208.0,218.0,69.67,291.47,34,0.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
230,KR,Grocery Stores,-11.5,35.4,-7.1,-9.7,-2.1,-1.5,-9.7,-5.8,-6.0,-5.4,6.6,-11.5,65.1,-52.7,1.5,0.0,2.0,126.0,225.0,237.0,64.22,291.62,-39,1.7,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
231,WFC,Diversified Banks,-27.0,60.0,1.4,-5.5,-9.4,-8.0,-7.8,1.2,16.4,21.0,25.9,-27.0,15.8,-90.0,1.1,0.0,-18.5,110.4,255.0,273.0,37.57,292.17,-21,-7.4,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
232,TRV,Property & Casualty Insurance,-1.7,65.7,1.4,-2.6,0.9,3.2,0.6,3.6,6.6,11.0,13.2,-1.7,23.6,-48.7,1.4,0.0,-4.3,135.8,211.0,221.0,65.56,292.96,39,-0.6999999999999997,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
233,TXN,Semiconductors,66.7,85.3,-14.7,23.8,29.8,40.8,36.6,28.5,23.1,14.8,21.8,66.7,87.8,-54.4,2.1,-2.4,3.7,204.2,139.0,143.0,35.08,295.48,39,-6.7,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
234,PODD,Medical Devices,-65.7,0.0,0.0,-24.9,-30.3,-37.2,-46.3,-45.7,-57.3,-80.6,-99.5,-65.7,280.5,-65.3,1.5,0.0,5161.0,71.8,343.0,366.0,108.95,296.15,-28,153.80000000000018,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
235,TRI,Technology,-90.3,2.6,-0.7,-8.5,-18.7,-29.3,-49.0,-61.4,-73.1,-80.0,-88.5,-90.3,146.3,-96.3,1.9,0.0,3230.0,47.2,407.0,427.0,82.05,296.65,6,1570.4,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
236,PDD,Technology,-26.0,5.3,-0.4,-11.4,-12.0,-19.6,-24.9,-35.6,-45.1,-46.2,-40.6,-26.0,465.0,-71.0,1.4,0.0,839.4,69.0,349.0,271.0,115.42,296.82,-16,375.2,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
237,NTRS,Custody Banks & Asset Management,-5.5,75.4,0.9,11.2,12.3,17.7,25.9,46.3,60.0,41.8,27.9,-5.5,22.7,-90.2,1.5,0.0,-27.5,132.0,214.0,226.0,57.13,298.13,33,8.100000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
238,QCOM,Semiconductors,-40.3,10.8,10.8,5.8,-1.9,-8.3,-12.7,-25.2,-30.4,-44.5,-50.0,-40.3,125.7,-59.8,1.9,0.0,161.3,97.2,282.0,305.0,103.98,299.18,-4,-2079.7,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
239,GM,Automobiles,-11.1,60.3,0.1,-3.4,-5.7,2.0,19.1,29.7,43.5,28.4,21.4,-11.1,32.7,-83.2,2.0,0.0,-38.1,126.4,223.0,235.0,47.83,299.63,7,-4.800000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
240,BLK,Asset Management,-8.6,18.3,-2.8,-2.0,-4.8,-5.9,-9.3,-7.6,-6.6,-12.5,-9.3,-8.6,46.8,-21.6,1.5,0.0,37.2,128.9,218.0,230.0,101.48,299.68,8,6.700000000000003,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
241,FDX,Industrials,-8.6,66.3,-2.1,-1.2,11.9,27.8,41.1,28.6,20.4,20.0,22.9,-8.6,34.1,-91.7,3.4,0.0,-26.5,128.9,218.0,230.0,58.96,299.96,14,-2.1000000000000014,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
242,CME,Financial Data & Stock Exchanges,-5.7,37.8,-1.6,-13.7,-8.0,-4.0,-8.8,2.2,1.7,-1.8,-13.5,-5.7,63.1,-47.0,1.4,0.0,-11.2,131.8,215.0,227.0,66.28,300.48,-44,-5.799999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
243,SPG,Retail REITs,-36.0,56.8,-2.0,-2.5,0.8,3.6,4.8,4.5,11.9,17.1,24.2,-36.0,9.3,-94.0,1.2,0.0,-29.0,101.5,266.0,287.0,36.03,301.23,11,-2.8000000000000007,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
244,BAC,Diversified Banks,-13.1,36.7,-0.4,0.1,-3.0,-3.2,-0.6,4.3,14.1,0.6,-4.8,-13.1,46.0,-47.9,1.3,0.0,-32.7,124.4,229.0,242.0,53.56,304.76,-13,-9.100000000000001,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
245,ADP,Industrials,-82.5,2.0,2.0,-9.0,-15.8,-20.9,-34.6,-41.1,-49.7,-59.9,-70.9,-82.5,62.9,-85.0,2.2,0.0,451.5,55.0,389.0,409.0,81.81,304.81,-2,205.5,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
246,ADA-USD,Cryptocurrency,-37.8,0.5,-0.1,-12.1,-18.9,-36.8,-58.4,-68.8,-78.7,-106.0,-44.0,-37.8,3485.6,-69.7,1.6,0.0,28784.1,66.6,354.0,294.0,135.79,305.19,-7,304.7999999999993,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
247,ARM,Semiconductors,54.3,41.8,-3.4,35.8,58.6,44.9,40.5,32.0,,,,54.3,125.1,-70.9,2.2,-44.1,13.5,84.0,310.0,154.0,17.5,306.1,-18,-22.200000000000003,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
248,HII,Aerospace & Defense,-23.3,60.8,-3.9,-19.5,-13.5,-1.5,16.7,29.5,24.8,23.6,12.4,-23.3,40.1,-121.3,1.9,0.0,-41.4,114.1,246.0,263.0,41.87,306.27,39,-21.7,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
249,TTD,Advertising Agencies,-67.8,0.9,0.3,-4.5,-19.6,-34.6,-57.4,-81.0,-98.8,-118.1,-135.8,-67.8,1126.9,-85.3,2.0,0.0,44045.7,56.6,382.0,369.0,116.92,306.52,25,-2056.300000000003,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
250,FITB,Banks - Regional,-13.8,37.8,-3.6,-1.6,-0.7,5.2,7.0,4.5,14.8,-1.5,2.9,-13.8,50.1,-51.9,1.4,0.0,-29.7,123.7,232.0,245.0,56.35,307.15,-10,-7.5,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
251,BG,Food Products,-12.5,44.9,-0.7,-4.5,9.1,20.0,30.0,22.1,5.0,-9.1,9.2,-12.5,82.2,-88.8,2.3,0.0,-48.1,125.0,227.0,240.0,49.34,308.94,85,-13.5,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
252,AMCR,Packaging & Containers,241.0,70.5,-2.8,-19.0,77.8,203.2,250.3,261.8,267.9,244.5,241.6,241.0,398.6,-134.7,3.7,-13.5,-36.5,378.5,65.0,67.0,52.51,309.11,-8,-9.100000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
253,STT,Custody Banks & Asset Management,41.9,95.8,1.1,12.6,13.7,20.2,28.2,42.0,54.4,59.4,69.4,41.9,46.8,-60.4,1.5,-11.9,-7.3,179.4,164.0,169.0,29.22,309.22,7,0.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
254,ROST,Apparel Retail,22.6,85.9,-2.7,0.3,9.9,20.4,32.6,31.0,30.1,37.8,23.8,22.6,37.2,-63.8,2.4,-32.7,-9.0,160.1,181.0,188.0,20.33,310.53,-9,-2.3,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
255,LEN,Residential Construction,-88.0,1.2,-2.1,-11.7,-13.9,-21.8,-29.0,-47.0,-59.6,-64.5,-68.1,-88.0,109.4,-90.5,2.2,0.0,2144.6,49.5,401.0,421.0,95.58,310.98,-4,-873.7000000000003,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
256,PTC,Technology,-79.8,1.2,1.2,-14.3,-17.3,-24.3,-32.7,-43.2,-53.5,-60.9,-69.3,-79.8,82.2,-81.4,2.2,0.0,1373.9,57.7,376.0,398.0,102.62,311.62,-23,-500.0,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH
257,XOM,Integrated Oil & Gas,30.0,64.2,-0.6,-10.0,1.5,13.5,18.9,15.9,7.7,25.4,57.6,30.0,94.8,-84.9,1.6,-7.8,-1.9,167.5,176.0,181.0,31.1,311.7,-21,-0.8999999999999999,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
258,AON,Insurance Brokers,-59.1,1.0,-1.7,-8.1,-10.1,-11.6,-20.9,-26.9,-39.0,-49.3,-57.2,-59.1,64.2,-60.0,2.6,0.0,120.7,78.4,327.0,349.0,93.49,312.09,42,108.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
259,BR,Industrials,-87.7,2.9,2.9,-13.8,-20.7,-26.6,-39.0,-45.9,-53.8,-61.7,-76.3,-87.7,60.8,-91.6,2.0,0.0,495.9,49.8,400.0,420.0,86.1,312.7,-29,-1076.1,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
