Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
280,TMUS,Telecommunication Services,-23.0,3.1,-1.5,-14.0,-14.9,-15.5,-27.4,-32.7,-32.2,-34.0,-36.4,-23.0,136.2,-27.7,1.9,0.0,1847.732852459791,126.2,238.0,238.0,251.0,251.0,101.39,101.39,360.79,360.79,71,1847.73284574165,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,238.0,238.0,251.0,251.0,101.39,101.39,444.0,58.0,0.0,0.0,0.0,360.79,360.79,,,,,,,242.37,-21.27,False
281,DTE,Electric Power Generation,-35.6,6.8,-1.9,-11.1,-8.5,-4.9,-9.4,-10.7,-13.9,-24.0,-30.9,-35.6,45.4,-41.1,2.0,0.0,-171.65266377339285,113.7,264.0,264.0,284.0,284.0,97.49,97.49,361.34,361.34,37,-128.46158074451202,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,264.0,264.0,284.0,284.0,97.49,97.49,305.0,4.0,0.0,0.0,0.0,361.34,361.34,,,,,,,154.63,-6.05,False
282,BAC,Diversified Banks,-32.5,16.2,-4.9,-9.5,-9.5,-11.7,-10.2,-6.5,1.7,-11.9,-19.4,-32.5,46.0,-47.9,1.3,0.0,-91.29816476644793,116.8,257.0,257.0,275.0,275.0,82.41,82.41,361.41,361.41,33,-91.29801360797624,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,257.0,257.0,275.0,275.0,82.41,82.41,339.0,22.0,0.0,0.0,0.0,361.41,361.41,,,,,,,57.55,-11.21,False
283,AMGN,Biotechnology,-39.7,21.3,-3.9,-10.8,-13.0,-8.2,-4.1,-6.6,-10.3,-12.9,-23.9,-39.7,33.9,-59.1,1.8,0.0,-86.3371305727487,109.6,267.0,267.0,287.0,287.0,101.92,101.92,363.22,363.22,12,-86.32992758867098,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,267.0,267.0,287.0,287.0,101.92,101.92,315.0,4.0,0.0,0.0,0.0,363.22,363.22,,,,,,,391.29,-14.11,False
284,WM,Waste Management,-27.3,3.0,-4.3,-15.5,-15.0,-11.3,-17.8,-23.0,-27.3,-31.4,-34.2,-27.3,60.4,-29.6,1.8,0.0,700.3116694331466,122.0,243.0,243.0,258.0,258.0,94.57,94.57,363.22,363.22,-54,508.4633576429601,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,243.0,243.0,258.0,258.0,94.57,94.57,412.0,40.0,0.0,25.0,0.0,363.22,363.22,,,,,,,248.12,-13.11,False
285,CMG,Restaurants,-45.8,2.9,-0.8,-9.7,-16.3,-15.6,-32.4,-55.1,-69.0,-77.3,-81.9,-45.8,293.4,-55.3,1.8,0.0,4194.559374400452,103.5,278.0,278.0,299.0,299.0,86.78,86.78,363.28,363.28,-4,1292.4455554811548,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,278.0,278.0,299.0,299.0,86.78,86.78,450.0,58.0,0.0,0.0,0.0,363.28,363.28,,,,,,,42.82,-23.66,False
286,APA,Oil & Gas E&P,-82.2,26.9,-5.7,-19.4,0.6,18.9,43.3,31.6,2.9,-18.4,-3.1,-82.2,62.8,-136.0,2.8,0.0,-240.68058671899928,67.1,363.0,363.0,386.0,386.0,88.53,88.53,363.88,363.88,5,4759.319413281,EARLY_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,363.0,363.0,386.0,386.0,88.53,88.53,90.0,0.0,0.0,0.0,0.0,363.88,363.88,,,,,,,45.66,-19.8,False
287,RF,Regional Banks,-31.7,17.8,0.4,-6.2,-7.2,-3.5,-2.4,-2.2,-1.2,-16.3,-13.4,-31.7,47.5,-51.4,1.4,0.0,-114.61380935343554,117.5,253.0,253.0,270.0,270.0,117.83,117.83,364.13,364.13,9,-114.61380935211189,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,253.0,253.0,270.0,270.0,117.83,117.83,241.0,4.0,0.0,0.0,0.0,364.13,364.13,,,,,,,31.53,-10.91,False
288,GL,Insurance - Life,-63.8,43.9,-2.7,-3.8,-2.3,0.7,-0.7,8.9,-4.5,-15.3,-31.6,-63.8,15.6,-125.1,1.2,0.0,-71.28317997250055,85.4,321.0,321.0,342.0,342.0,103.03,103.03,364.93,364.93,-15,265.40908991222994,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,321.0,321.0,342.0,342.0,103.03,103.03,193.0,0.0,0.0,0.0,0.0,364.93,364.93,,,,,,,157.9151,-2.23,False
289,WBD,Entertainment,-97.3,23.2,-0.3,-9.7,-10.5,-6.3,49.6,107.4,97.1,40.6,-17.9,-97.3,140.4,-168.4,1.8,0.0,-431.1639862408083,52.0,408.0,408.0,432.0,432.0,57.17,57.17,365.87,365.87,-25,-302.0139381687943,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,408.0,408.0,432.0,432.0,57.17,57.17,132.0,4.0,0.0,-4.0,0.0,365.87,365.87,,,,,,,30.0,-9.53,False
290,JNJ,Pharmaceuticals,-47.2,36.6,-4.1,-11.1,-11.2,-4.0,6.6,12.3,3.7,-10.1,-23.8,-47.2,20.1,-85.4,2.0,0.0,-90.9804554985434,102.1,286.0,286.0,307.0,307.0,107.35,107.35,367.4,367.4,-2,99.01828938665987,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,286.0,286.0,307.0,307.0,107.35,107.35,243.0,4.0,0.0,0.0,0.0,367.4,367.4,,,,,,,251.71,-8.11,False
291,CRCL,,11.2,21.3,8.0,21.2,41.0,35.7,,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,479.0,479.0,193.0,193.0,69.34,69.34,367.44,367.44,-13,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,479.0,479.0,193.0,193.0,69.34,69.34,59.0,0.0,68.0,-6.0,0.0,367.44,367.44,27312098989.64,27.312,346.0,other,equity,data_raw,159.47,-25.05,False
292,AKAM,Technology,-69.1,38.2,-2.6,22.5,30.7,44.9,53.3,36.3,14.1,-10.9,-40.4,-69.1,51.4,-142.9,2.4,0.0,-131.64772332343023,80.1,334.0,334.0,356.0,356.0,93.85,93.85,368.75,368.75,-42,4033.358359767054,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,334.0,334.0,356.0,356.0,93.85,93.85,38.0,0.0,0.0,25.0,0.0,368.75,368.75,,,,,,,165.45,-12.7,False
293,CBRE,Real Estate Services,-22.5,7.6,-2.9,-15.1,-20.8,-23.7,-27.2,-25.3,-21.8,-30.2,-26.9,-22.5,80.4,-30.4,1.3,0.0,400.70096956414494,126.8,235.0,235.0,250.0,250.0,71.78,71.78,369.08,369.08,17,400.7009529805986,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,235.0,235.0,250.0,250.0,71.78,71.78,487.0,58.0,0.0,25.0,0.0,369.08,369.08,,,,,,,174.27,-25.32,False
294,ADP,Industrials,-80.5,4.3,-5.0,-4.5,-8.0,-14.3,-29.3,-38.6,-47.1,-58.5,-69.0,-80.5,62.9,-86.5,2.3,0.0,171.3264179024407,68.8,358.0,358.0,380.0,380.0,81.8,81.8,369.25,369.25,-50,-4828.673582097559,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,358.0,358.0,380.0,380.0,81.8,81.8,403.0,22.0,0.0,0.0,0.0,369.25,369.25,,,,,,,294.46,-26.09,False
295,GD,Aerospace & Defense,-40.2,31.4,-2.0,-10.2,-10.5,-9.2,-7.2,-5.4,-6.9,-7.8,-5.8,-40.2,19.3,-66.9,1.4,0.0,-56.862002324388726,109.1,268.0,268.0,288.0,288.0,110.2,110.2,369.45,369.45,-8,-56.41569662075353,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,268.0,268.0,288.0,288.0,110.2,110.2,321.0,4.0,0.0,0.0,0.0,369.45,369.45,,,,,,,369.7,-7.31,False
296,KIM,Real Estate,-68.1,16.4,0.7,-2.7,-0.9,4.6,2.9,-1.3,-6.7,-23.2,-26.8,-68.1,15.2,-83.9,2.0,0.0,-268.7045355374811,81.2,332.0,332.0,354.0,354.0,96.14,96.14,370.34,370.34,36,1.2380163503144104,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,332.0,332.0,354.0,354.0,96.14,96.14,166.0,0.0,0.0,0.0,0.0,370.34,370.34,,,,,,,24.62,-0.81,False
297,ADM,Farm Products,-63.6,22.5,1.5,-0.6,4.0,12.8,20.0,17.7,-4.3,-32.1,-36.8,-63.6,93.3,-108.6,1.6,0.0,-244.65218136705616,85.6,319.0,319.0,340.0,340.0,87.49,87.49,370.94,370.94,-41,4755.347818632944,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,319.0,319.0,340.0,340.0,87.49,87.49,108.0,0.0,0.0,25.0,0.0,370.94,370.94,,,,,,,83.1,-4.27,False
298,MA,Data Processing & Outsourced Services,-28.0,1.1,-2.5,-9.0,-12.1,-15.8,-24.9,-29.9,-36.7,-41.5,-56.1,-28.0,99.1,-29.4,1.7,0.0,3282.12809511632,121.2,245.0,245.0,260.0,260.0,113.47,113.47,371.62,371.62,-13,-207.02024099174514,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,245.0,245.0,260.0,260.0,113.47,113.47,420.0,58.0,0.0,0.0,0.0,371.62,371.62,,,,,,,601.62,-17.72,False
299,XLY,Index,-45.5,6.6,3.0,-2.8,-4.6,-6.1,-8.4,-10.1,-14.8,-25.5,-37.9,-45.5,31.9,-50.5,1.8,0.0,-299.2680981106263,103.8,277.0,277.0,298.0,298.0,108.93,108.93,372.58,372.58,0,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,277.0,277.0,298.0,298.0,108.93,108.93,254.0,0.0,0.0,0.0,0.0,372.58,372.58,,,,,,,125.01,-2.77,False
300,L,Financials,-46.3,18.7,-6.8,-11.2,-10.4,-8.9,-7.9,-6.2,-6.9,-6.7,-8.4,-46.3,9.9,-65.1,1.4,0.0,-141.00239960516893,103.0,281.0,281.0,302.0,302.0,98.79,98.79,372.94,372.94,12,12.46518168224037,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,281.0,281.0,302.0,302.0,98.79,98.79,328.0,4.0,0.0,0.0,0.0,372.94,372.94,,,,,,,114.9,-6.89,False
301,HOLX,Healthcare,-80.8,18.9,-0.3,2.4,4.1,5.9,7.3,-6.0,-21.6,-39.3,-55.6,-80.8,38.3,-108.0,1.8,0.0,-7.072907257259588e-08,39.2,443.0,443.0,382.0,382.0,95.65,95.65,373.2,373.2,-11,0.0002351576146971274,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,443.0,443.0,382.0,382.0,95.65,95.65,138.0,0.0,0.0,0.0,0.0,373.2,373.2,16968845705.95,16.969,434.0,other,equity,data_raw,76.04,-0.04,True
302,SLB,Oil & Gas Equipment & Services,-89.9,29.9,-2.4,-3.2,0.6,18.9,30.4,15.7,-8.4,-16.4,-10.3,-89.9,19.0,-135.4,2.4,0.0,-190.70485922908733,59.4,383.0,383.0,407.0,407.0,91.26,91.26,373.86,373.86,3,4809.295140770912,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,383.0,383.0,407.0,407.0,91.26,91.26,89.0,0.0,0.0,0.0,0.0,373.86,373.86,,,,,,,58.81,-3.93,False
303,AZO,Auto Parts,-3.7,23.3,-16.5,-23.0,-25.4,-26.3,-35.0,-37.5,-44.2,-42.3,-28.9,-3.7,146.3,-48.7,1.3,0.0,267.9045269823438,145.6,204.0,204.0,212.0,212.0,81.1,81.1,373.9,373.9,-37,267.90333270214,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,204.0,204.0,212.0,212.0,81.1,81.1,534.0,58.0,0.0,25.0,0.0,373.9,373.9,,,,,,,4332.6802,-30.12,False
304,VRTX,Biotechnology,-30.3,19.0,-0.1,-8.9,-13.6,-11.9,-17.1,-28.9,-37.3,-29.2,-39.6,-30.3,96.1,-59.6,1.8,0.0,144.03275947369403,118.9,251.0,251.0,267.0,267.0,94.79,94.79,374.69,374.69,-63,15.418187618886577,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,251.0,251.0,267.0,267.0,94.79,94.79,387.0,40.0,0.0,25.0,0.0,374.69,374.69,,,,,,,507.92,-13.92,False
305,CPRT,Specialty Business Services,-53.3,0.1,-2.7,-10.2,-17.7,-22.5,-38.3,-56.6,-71.5,-79.9,-91.1,-53.3,215.5,-53.2,2.4,0.0,4869.967595269121,95.9,293.0,293.0,316.0,316.0,86.67,86.67,375.87,375.87,18,2826.371993789639,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,293.0,293.0,316.0,316.0,86.67,86.67,491.0,58.0,0.0,0.0,0.0,375.87,375.87,,,,,,,47.0,-30.11,False
306,NVO,Biotechnology,-86.6,1.8,-0.6,2.5,-4.7,-11.5,-28.7,-59.7,-80.4,-88.3,-86.1,-86.6,389.4,-94.8,2.5,0.0,4970.326842377364,62.7,379.0,379.0,404.0,404.0,85.19,85.19,376.44,376.44,-49,4954.962073753426,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,379.0,379.0,404.0,404.0,85.19,85.19,348.0,18.0,0.0,25.0,0.0,376.44,376.44,,,,,,,64.16,-30.56,False
307,MLM,Building Materials,-29.6,10.6,10.6,-14.6,-18.4,-17.8,-19.7,-24.5,-31.8,-31.0,-26.4,-29.6,79.9,-42.2,1.3,0.0,192.3513186594779,119.7,250.0,250.0,266.0,266.0,101.51,101.51,378.01,378.01,61,192.35131865947787,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,250.0,250.0,266.0,266.0,101.51,101.51,442.0,58.0,0.0,-2.0,0.0,378.01,378.01,,,,,,,710.97,-19.21,False
308,ELV,Healthcare,-91.1,10.2,-1.3,8.7,8.8,8.8,1.4,-22.3,-42.8,-65.8,-78.6,-91.1,105.9,-113.2,2.4,0.0,-279.4452617231824,58.1,388.0,388.0,411.0,411.0,85.83,85.83,379.03,379.03,-14,3592.0617297947306,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,388.0,388.0,411.0,411.0,85.83,85.83,122.0,0.0,0.0,0.0,0.0,379.03,379.03,,,,,,,408.0,-4.05,False
309,KEY,Financials,-55.0,24.4,-1.6,-7.3,-7.2,-2.2,0.9,2.7,15.3,-8.6,-19.6,-55.0,40.9,-88.1,1.4,0.0,-151.68845632954503,94.3,299.0,299.0,324.0,324.0,111.41,111.41,379.11,379.11,16,-72.93978491218758,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,299.0,299.0,324.0,324.0,111.41,111.41,223.0,4.0,0.0,0.0,0.0,379.11,379.11,,,,,,,23.35,-7.92,False
310,GEN,Technology,-70.9,18.8,-2.0,19.9,8.9,-1.6,-16.4,-26.0,-29.1,-45.3,-54.1,-70.9,53.5,-105.8,2.0,0.0,-60.51239650956242,78.4,338.0,338.0,359.0,359.0,106.81,106.81,379.46,379.46,12,623.0566828609146,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,338.0,338.0,359.0,359.0,106.81,106.81,155.0,10.0,0.0,0.0,0.0,379.46,379.46,,,,,,,29.25,-15.9,False
311,CNP,Utilities,-61.1,21.1,-0.5,-9.3,-6.9,-3.0,-5.0,1.5,-2.8,-11.4,-20.3,-61.1,21.8,-82.7,1.6,0.0,-191.44705148499014,88.1,312.0,312.0,335.0,335.0,103.17,103.17,379.77,379.77,19,-164.74441335689477,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,312.0,312.0,335.0,335.0,103.17,103.17,262.0,4.0,0.0,-4.0,0.0,379.77,379.77,,,,,,,44.465,-3.14,False
312,LYB,Specialty Chemicals,-70.8,25.2,-3.5,-20.1,0.0,17.2,12.4,-16.6,-38.5,-50.0,-48.2,-70.8,80.7,-121.2,2.6,0.0,-47.41035337341506,78.5,336.0,336.0,358.0,358.0,96.49,96.49,380.09,380.09,-65,4952.589646626585,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,336.0,336.0,358.0,358.0,96.49,96.49,146.0,0.0,0.0,25.0,0.0,380.09,380.09,,,,,,,83.94,-19.38,False
313,ACHR,Aerospace & Defense,-33.0,9.9,1.0,9.3,-4.0,-16.2,-33.4,-14.6,-17.3,-22.9,,-33.0,137.3,-87.4,1.6,0.0,49.765538470041065,33.3,456.0,456.0,279.0,279.0,60.0,60.0,383.15,383.15,40,49.764508822602025,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,456.0,456.0,279.0,279.0,60.0,60.0,367.0,36.0,11.0,0.0,0.0,383.15,383.15,,,,,,,14.62,-55.2,False
314,BRK-B,Diversified Financial Services,-52.2,0.0,-3.1,-8.5,-9.9,-11.5,-18.5,-24.3,-29.1,-30.5,-32.9,-52.2,42.5,-52.0,2.6,0.0,-33.18986059023019,97.1,290.0,290.0,312.0,312.0,94.62,94.62,385.47,385.47,-17,368.4918739907056,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,290.0,290.0,312.0,312.0,94.62,94.62,371.0,22.0,0.0,0.0,0.0,385.47,385.47,,,,,,,516.85,-7.15,False
315,ONDO-USD,Decentralized Finance,-59.7,4.0,-0.4,33.1,33.3,5.4,-33.4,-63.0,,,,-59.7,250.6,-121.4,2.3,0.0,841.0933964217509,-29.9,562.0,562.0,332.0,332.0,77.58,77.58,385.98,385.98,34,840.4308531104598,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,562.0,562.0,332.0,332.0,77.58,77.58,104.0,10.0,47.0,0.0,0.0,385.98,385.98,,,,,,,1.0892,-65.0,False
316,LNT,Utilities,-52.4,14.9,-2.2,-8.3,-5.1,-1.4,-1.1,1.2,-1.6,-14.9,-31.6,-52.4,29.7,-66.2,1.8,0.0,-253.48014913872393,96.8,291.0,291.0,314.0,314.0,119.28,119.28,386.83,386.83,3,-253.4800313684953,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,291.0,291.0,314.0,314.0,119.28,119.28,222.0,4.0,0.0,0.0,0.0,386.83,386.83,,,,,,,75.759,-2.65,False
317,LDOS,IT Consulting & Other Services,-60.2,4.9,3.0,-23.7,-30.3,-34.5,-38.1,-42.2,-41.1,-46.4,-63.5,-60.2,102.6,-68.2,1.4,0.0,633.0161605886555,89.0,310.0,310.0,334.0,334.0,72.16,72.16,386.91,386.91,11,-2124.2962353696353,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,310.0,310.0,334.0,334.0,72.16,72.16,561.0,58.0,0.0,-2.0,0.0,386.91,386.91,,,,,,,205.77,-36.52,False
318,IDXX,Veterinary Diagnostics,-32.9,2.5,-1.9,-12.0,-18.9,-23.1,-22.8,-18.5,-32.6,-51.4,-63.2,-32.9,217.2,-38.9,1.7,0.0,309.2971082758736,116.4,259.0,259.0,278.0,278.0,106.01,106.01,387.11,387.11,24,243.87934071158548,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,259.0,259.0,278.0,278.0,106.01,106.01,459.0,58.0,0.0,0.0,0.0,387.11,387.11,,,,,,,769.98,-28.44,False
319,CVNA,Auto & Truck Dealerships,-32.5,6.6,0.9,-88.0,-88.4,-89.1,-94.6,-92.7,-31.4,18.4,-41.9,-32.5,1079.9,-122.9,1.3,0.0,5000.0,91.8,302.0,302.0,275.0,275.0,68.64,68.64,387.79,387.79,14,4890.892652842074,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,302.0,302.0,275.0,275.0,68.64,68.64,577.0,58.0,0.0,25.0,0.0,387.79,387.79,,,,,,,486.89,-85.01,False
320,CPAY,Software - Infrastructure,-91.3,15.5,0.3,8.9,5.1,8.7,-0.9,-12.9,-20.3,-27.6,-57.2,-91.3,47.1,-116.3,1.8,0.0,-284.88310019867777,58.0,389.0,389.0,412.0,412.0,94.46,94.46,390.96,390.96,-6,-284.617673156318,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,389.0,389.0,412.0,412.0,94.46,94.46,137.0,0.0,0.0,0.0,0.0,390.96,390.96,,,,,,,361.99,-2.59,False
321,IR,Industrial Machinery,-52.3,0.2,-1.0,-19.5,-24.7,-22.5,-27.8,-42.6,-51.9,-53.0,-53.4,-52.3,89.2,-66.8,1.9,0.0,1498.7776976452856,70.5,350.0,350.0,313.0,313.0,86.79,86.79,395.24,395.24,13,-24.750635688047623,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,350.0,350.0,313.0,313.0,86.79,86.79,507.0,58.0,0.0,-2.0,0.0,395.24,395.24,,,,,,,100.96,-29.71,False
322,SHW,Household & Personal Care Products,-58.8,2.9,0.3,-12.0,-16.7,-16.7,-24.1,-33.0,-39.8,-50.2,-60.8,-58.8,77.6,-62.6,2.2,0.0,320.8657159261056,90.4,305.0,305.0,330.0,330.0,97.88,97.88,395.83,395.83,28,18.232382592772296,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,305.0,305.0,330.0,330.0,97.88,97.88,440.0,58.0,0.0,-2.0,0.0,395.83,395.83,,,,,,,377.77,-17.95,False
323,FRT,Real Estate,-92.7,17.5,0.1,0.2,3.4,9.1,9.3,-1.9,-9.8,-25.8,-40.3,-92.7,8.5,-113.5,2.3,0.0,-339.6081684792691,56.6,395.0,395.0,417.0,417.0,96.53,96.53,396.33,396.33,8,-296.9898594719227,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,395.0,395.0,417.0,417.0,96.53,96.53,133.0,0.0,0.0,0.0,0.0,396.33,396.33,,,,,,,121.57,-0.42,True
324,PNW,Utilities,-65.2,17.8,-1.9,-9.1,-5.6,-0.3,-2.4,-4.6,-9.3,-13.2,-30.9,-65.2,15.7,-82.2,1.8,0.0,-214.60866550935782,84.1,325.0,325.0,346.0,346.0,115.03,115.03,396.83,396.83,11,-214.53547268513236,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,325.0,325.0,346.0,346.0,115.03,115.03,227.0,4.0,0.0,0.0,0.0,396.83,396.83,,,,,,,104.92,-2.02,False
325,CME,Financial Data & Stock Exchanges,-23.0,22.2,-10.3,-14.1,-15.5,-11.8,-15.4,-7.1,-8.1,-12.8,-26.2,-23.0,63.1,-47.0,1.4,0.0,-17.473274708435063,126.3,237.0,237.0,251.0,251.0,87.92,87.92,397.82,397.82,-130,4982.526725291565,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,237.0,237.0,251.0,251.0,87.92,87.92,405.0,40.0,0.0,25.0,0.0,397.82,397.82,,,,,,,329.16,-15.21,False
326,VZ,Integrated Telecommunication Services,-82.0,18.2,-1.6,-8.2,-5.1,3.2,1.5,1.3,0.5,-11.9,-40.7,-82.0,16.2,-103.2,2.1,0.0,-304.88287787890766,67.3,362.0,362.0,385.0,385.0,100.59,100.59,398.84,398.84,40,-304.820414843397,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,362.0,362.0,385.0,385.0,100.59,100.59,199.0,4.0,0.0,0.0,0.0,398.84,398.84,,,,,,,51.68,-6.66,False
327,XEL,Utilities,-63.2,18.0,-1.4,-9.5,-7.1,-5.7,-5.8,0.4,-3.7,-21.4,-42.8,-63.2,41.3,-85.6,1.4,0.0,-233.33450858635527,86.1,317.0,317.0,339.0,339.0,115.13,115.13,399.28,399.28,13,-233.2757217744312,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,317.0,317.0,339.0,339.0,115.13,115.13,276.0,4.0,0.0,-2.0,0.0,399.28,399.28,,,,,,,84.23,-3.83,False
328,CTVA,Agricultural Inputs,-6.8,16.4,-0.6,-12.3,-8.1,1.0,-2.1,0.4,-5.5,-17.4,-6.8,-6.8,72.0,-65.1,1.6,0.0,-149.37754700451393,85.1,323.0,323.0,217.0,217.0,118.85,118.85,399.4,399.4,-125,584.1974582764531,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,323.0,323.0,217.0,217.0,118.85,118.85,246.0,4.0,0.0,25.0,0.0,399.4,399.4,,,,,,,85.63,-6.7,False
329,PSA,Real Estate,-79.7,6.9,-0.6,-2.9,-3.2,0.1,-7.5,-17.3,-27.2,-44.5,-50.6,-79.7,40.3,-88.1,2.1,0.0,-515.0067525888909,69.5,354.0,354.0,376.0,376.0,101.52,101.52,400.32,400.32,-18,-515.0067525883886,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,354.0,354.0,376.0,376.0,101.52,101.52,216.0,0.0,0.0,0.0,0.0,400.32,400.32,,,,,,,313.51,-2.14,False
330,LHX,Aerospace & Defense,-33.2,30.1,-2.6,-16.4,-18.9,-11.5,-7.0,-0.5,-0.5,-15.8,-32.2,-33.2,63.3,-74.3,1.8,0.0,-65.69067977637445,116.1,260.0,260.0,280.0,280.0,117.73,117.73,401.58,401.58,-6,6.064425359294674,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,260.0,260.0,280.0,280.0,117.73,117.73,393.0,20.0,0.0,0.0,0.0,401.58,401.58,,,,,,,379.23,-18.51,False
331,HON,Industrials,-70.7,13.7,1.2,-4.1,-6.9,0.6,-2.5,-5.6,-13.9,-29.5,-46.8,-70.7,18.2,-84.2,2.1,0.0,-321.2153101086373,78.5,336.0,336.0,357.0,357.0,112.85,112.85,401.8,401.8,23,810.389836331452,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,336.0,336.0,357.0,357.0,112.85,112.85,215.0,4.0,0.0,0.0,0.0,401.8,401.8,,,,,,,248.18,-6.7,False
332,CVX,Oil & Gas Integrated,-46.3,14.6,-8.7,-15.3,-11.9,-3.2,0.0,-4.2,-15.8,-22.1,-18.9,-46.3,68.2,-65.3,1.9,0.0,-181.3604978595847,102.9,282.0,282.0,302.0,302.0,109.96,109.96,404.16,404.16,-73,4818.639502140415,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,282.0,282.0,302.0,302.0,109.96,109.96,284.0,4.0,0.0,25.0,0.0,404.16,404.16,,,,,,,214.71,-15.05,False
