Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
291,NSC,Industrials,-33.1,17.6,1.0,-3.1,-6.3,-4.6,-3.5,-0.1,-5.3,-22.8,-37.2,-33.1,59.6,-52.6,1.4,0.0,-126.53241966517295,116.2,250.0,250.0,269.0,269.0,109.59,109.59,378.54,378.54,-30,-17.786516864227238,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,250.0,250.0,269.0,269.0,109.59,109.59,241.0,4.0,0.0,25.0,0.0,378.54,378.54,,,,,,,326.0,-6.41,False
292,CB,Insurance - Property & Casualty,-38.7,15.1,2.4,-3.6,-11.0,-9.2,-8.1,-13.4,-15.4,-16.7,-14.9,-38.7,25.9,-49.7,1.6,0.0,-55.772453865303454,110.6,261.0,261.0,281.0,281.0,98.96,98.96,378.81,378.81,10,-13.961499396019413,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,261.0,261.0,281.0,281.0,98.96,98.96,322.0,4.0,0.0,25.0,0.0,378.81,378.81,,,,,,,345.67,-9.52,False
293,V,Transaction Processing,-49.4,0.0,-0.3,-6.0,-8.7,-12.1,-20.2,-25.3,-31.6,-37.3,-53.1,-49.4,57.3,-49.1,2.2,0.0,61.428995345626234,99.9,275.0,275.0,298.0,298.0,94.89,94.89,379.24,379.24,-48,-149.17462649711,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,275.0,275.0,298.0,298.0,94.89,94.89,402.0,22.0,0.0,25.0,0.0,379.24,379.24,,,,,,,358.62,-12.89,False
294,IDXX,Veterinary Diagnostics,-30.1,3.6,0.0,-3.2,-11.6,-19.1,-20.4,-15.8,-29.3,-48.7,-61.2,-30.1,217.2,-38.9,1.7,0.0,173.372880358718,119.2,242.0,242.0,260.0,260.0,105.98,105.98,381.13,381.13,7,3.707246633463427,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,242.0,242.0,260.0,260.0,105.98,105.98,437.0,58.0,0.0,0.0,0.0,381.13,381.13,,,,,,,769.98,-27.18,False
295,EQT,Oil & Gas E&P,-7.4,47.1,-0.6,-6.3,-14.9,-14.9,-16.4,-9.5,-14.9,-3.0,67.0,-7.4,112.9,-116.6,1.2,0.0,16.428129644088514,141.9,209.0,209.0,221.0,221.0,93.67,93.67,381.72,381.72,-5,1.8898238923955102,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,209.0,209.0,221.0,221.0,93.67,93.67,434.0,40.0,0.0,25.0,0.0,381.72,381.72,,,,,,,68.24,-20.18,False
296,KIM,Real Estate,-73.5,11.0,-0.9,-0.9,-5.0,-0.0,0.0,-5.0,-10.0,-27.0,-31.1,-73.5,15.2,-83.9,2.0,0.0,-429.8347818694208,75.8,338.0,338.0,364.0,364.0,96.19,96.19,381.79,381.79,-1,-89.39310176038663,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,338.0,338.0,364.0,364.0,96.19,96.19,192.0,0.0,0.0,0.0,0.0,381.79,381.79,,,,,,,24.62,-3.45,False
297,CPAY,Software - Infrastructure,-91.9,15.2,-1.7,3.7,3.1,4.2,0.3,-12.3,-20.4,-27.3,-56.5,-91.9,47.1,-116.3,1.8,0.0,-288.57942536519226,57.4,390.0,390.0,414.0,414.0,87.47,87.47,386.02,386.02,15,15.727062249557264,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,390.0,390.0,414.0,414.0,87.47,87.47,149.0,0.0,0.0,0.0,0.0,386.02,386.02,,,,,,,367.43,-4.13,False
298,HAL,Oil & Gas Equipment & Services,-84.0,31.0,5.9,-0.7,-1.0,12.8,37.2,26.3,0.8,-15.6,-4.3,-84.0,34.8,-138.6,2.6,0.0,-203.2372398642615,65.3,360.0,360.0,387.0,387.0,89.43,89.43,387.33,387.33,45,27.973726329002574,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,360.0,360.0,387.0,387.0,89.43,89.43,88.0,0.0,0.0,25.0,0.0,387.33,387.33,,,,,,,43.59,-5.87,False
299,MRK,Pharmaceuticals,-61.5,22.1,-3.4,-1.1,-9.9,-6.3,6.5,-6.1,-24.5,-34.3,-47.3,-61.5,61.4,-95.8,2.3,0.0,-121.75105254318821,87.8,303.0,303.0,331.0,331.0,97.03,97.03,387.38,387.38,-43,-32.18272317927787,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,303.0,303.0,331.0,331.0,97.03,97.03,214.0,4.0,0.0,25.0,0.0,387.38,387.38,,,,,,,125.14,-8.34,False
300,ACGL,Insurance - Diversified,-26.2,14.8,-1.7,-5.7,-14.1,-15.7,-18.6,-30.7,-39.3,-25.0,-16.9,-26.2,110.1,-49.5,1.4,0.0,259.1296891952293,123.1,234.0,234.0,250.0,250.0,94.22,94.22,387.42,387.42,-18,67.16747635582007,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,234.0,234.0,250.0,250.0,94.22,94.22,436.0,58.0,0.0,25.0,0.0,387.42,387.42,,,,,,,103.39,-14.99,False
301,LYB,Specialty Chemicals,-70.6,25.3,2.4,-6.6,-7.6,11.5,13.2,-13.6,-36.2,-49.3,-47.6,-70.6,80.7,-121.2,2.6,0.0,-53.761500470585375,78.7,330.0,330.0,356.0,356.0,101.48,101.48,387.68,387.68,-2,-6.181254790589364,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,330.0,330.0,356.0,356.0,101.48,101.48,152.0,4.0,0.0,25.0,0.0,387.68,387.68,,,,,,,83.94,-19.82,False
302,NWS,Entertainment,-66.7,6.2,1.2,-4.4,-4.1,-6.8,-16.7,-25.2,-29.1,-33.4,-35.6,-66.7,36.0,-72.9,1.9,0.0,-138.88384612631287,82.6,313.0,313.0,341.0,341.0,94.89,94.89,387.99,387.99,7,-42.373614566701676,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,313.0,313.0,341.0,341.0,94.89,94.89,317.0,10.0,0.0,0.0,0.0,387.99,387.99,,,,,,,35.21,-15.31,False
303,VMC,Building Materials,-50.2,17.9,3.3,-3.0,-8.9,-10.1,-13.0,-17.3,-24.8,-24.4,-27.8,-50.2,23.2,-65.7,1.5,0.0,-53.163783815642425,99.1,277.0,277.0,300.0,300.0,106.02,106.02,389.07,389.07,66,49.66340058882677,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,277.0,277.0,300.0,300.0,106.02,106.02,342.0,22.0,0.0,0.0,0.0,389.07,389.07,,,,,,,331.09,-13.83,False
304,WAT,Healthcare,-87.4,15.8,-0.1,10.0,10.1,1.1,-0.7,-13.7,-22.4,-45.2,-58.3,-87.4,46.1,-111.9,1.9,0.0,-255.1656557402333,61.9,373.0,373.0,398.0,398.0,101.97,101.97,389.12,389.12,40,126.6812779412434,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,373.0,373.0,398.0,398.0,101.97,101.97,128.0,0.0,0.0,0.0,0.0,389.12,389.12,,,,,,,414.15,-8.3,False
305,TMUS,Telecommunication Services,-31.6,0.0,-0.2,-6.4,-15.6,-16.5,-26.6,-35.2,-35.2,-38.4,-42.3,-31.6,136.2,-31.2,1.9,0.0,4978.629036398888,117.7,246.0,246.0,264.0,264.0,101.45,101.45,389.75,389.75,-29,150.6972981894296,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,246.0,246.0,264.0,264.0,101.45,101.45,474.0,58.0,0.0,25.0,0.0,389.75,389.75,,,,,,,242.31,-25.12,False
306,ALB,Specialty Chemicals,-65.3,24.0,-2.2,-9.4,-13.7,-4.7,52.3,61.9,27.0,-27.2,-27.8,-65.3,194.3,-146.7,2.5,0.0,-309.6951645387121,84.0,311.0,311.0,337.0,337.0,101.77,101.77,391.02,391.02,-53,-31.84071227265241,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,311.0,311.0,337.0,337.0,101.77,101.77,120.0,4.0,0.0,25.0,0.0,391.02,391.02,,,,,,,221.0,-23.83,False
307,KO,Soft Drinks,-51.0,16.0,0.8,-1.8,-6.6,-3.3,-2.6,-4.3,-8.1,-18.2,-28.4,-51.0,15.3,-63.0,1.8,0.0,-191.0862855009665,98.3,278.0,278.0,301.0,301.0,106.42,106.42,391.22,391.22,-30,-59.06292971462091,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,278.0,278.0,301.0,301.0,106.42,106.42,232.0,4.0,0.0,25.0,0.0,391.22,391.22,,,,,,,82.6635,-4.72,False
308,ELV,Healthcare,-91.7,9.9,0.3,-1.0,6.6,5.8,3.5,-19.9,-40.8,-65.2,-78.2,-91.7,105.9,-113.2,2.4,0.0,-304.9655587709998,57.6,389.0,389.0,413.0,413.0,93.84,93.84,391.74,391.74,-8,-11.80419828192288,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,389.0,389.0,413.0,413.0,93.84,93.84,141.0,0.0,0.0,0.0,0.0,391.74,391.74,,,,,,,408.0,-4.1,False
309,OXY,Oil & Gas E&P,-86.4,18.0,4.6,-0.6,-4.5,9.9,13.8,-1.0,-23.3,-34.8,-10.6,-86.4,85.7,-124.0,1.8,0.0,-298.2061080283359,62.9,370.0,370.0,395.0,395.0,105.28,105.28,392.03,392.03,63,59.75003363705707,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,370.0,370.0,395.0,395.0,105.28,105.28,137.0,0.0,0.0,-2.0,0.0,392.03,392.03,,,,,,,67.45,-11.58,False
310,LDOS,IT Consulting & Other Services,-70.0,0.0,-1.3,-11.7,-24.4,-32.4,-38.6,-44.3,-45.2,-51.7,-69.5,-70.0,102.6,-69.5,1.5,0.0,2283.068692083707,79.3,327.0,327.0,353.0,353.0,72.23,72.23,392.63,392.63,-4,1650.1553272340234,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,327.0,327.0,353.0,353.0,72.23,72.23,565.0,58.0,0.0,0.0,0.0,392.63,392.63,,,,,,,205.77,-39.57,False
311,CVNA,Auto & Truck Dealerships,-57.7,4.5,-1.9,-48.8,-70.8,-80.8,-90.1,-94.6,-66.0,-2.8,-59.7,-57.7,1079.9,-122.9,1.3,0.0,4908.86914471198,66.5,356.0,356.0,320.0,320.0,73.64,73.64,393.04,393.04,-36,-91.13085528802003,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,356.0,356.0,320.0,320.0,73.64,73.64,582.0,58.0,0.0,0.0,0.0,393.04,393.04,,,,,,,486.89,-86.93,False
312,ATO,Natural Gas Utilities,-20.7,34.1,-0.2,-7.1,-14.6,-12.8,-13.4,-11.7,-11.0,-8.2,-15.2,-20.7,44.9,-54.0,1.3,0.0,4.9918838093055715,128.6,225.0,225.0,242.0,242.0,94.22,94.22,393.12,393.12,-5,1.767233760999758,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,225.0,225.0,242.0,242.0,94.22,94.22,417.0,40.0,0.0,25.0,0.0,393.12,393.12,,,,,,,192.5099,-12.58,False
313,RF,Regional Banks,-36.0,13.7,-1.4,-2.9,-6.3,-6.3,-5.0,-4.5,-3.6,-18.6,-16.5,-36.0,47.5,-51.4,1.4,0.0,-155.47226135051415,113.3,256.0,256.0,277.0,277.0,117.86,117.86,393.81,393.81,-27,-10.911113669814142,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,256.0,256.0,277.0,277.0,117.86,117.86,251.0,4.0,0.0,25.0,0.0,393.81,393.81,,,,,,,31.53,-13.1,False
314,EXPE,Travel Services,-68.2,24.5,0.8,-7.9,-9.3,-16.5,-9.7,2.5,7.6,-1.9,-15.0,-68.2,18.5,-95.4,1.6,0.0,-167.65354202422608,81.1,317.0,317.0,345.0,345.0,86.28,86.28,394.48,394.48,15,-1.0727380168889908,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,317.0,317.0,345.0,345.0,86.28,86.28,383.0,12.0,0.0,0.0,0.0,394.48,394.48,,,,,,,303.8,-25.8,False
315,IEX,Industrials,-89.0,15.6,3.3,0.6,-1.4,3.5,8.0,-6.1,-23.9,-46.8,-67.2,-89.0,36.0,-111.7,2.5,0.0,-330.7292629580383,60.3,378.0,378.0,403.0,403.0,102.65,102.65,398.05,398.05,71,90.59767408671433,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,378.0,378.0,403.0,403.0,102.65,102.65,152.0,0.0,0.0,0.0,0.0,398.05,398.05,,,,,,,223.845,-3.8,False
316,CDW,Technology,-99.7,14.7,5.8,-2.9,-1.4,-4.2,-19.2,-39.5,-59.8,-80.8,-98.1,-99.7,116.6,-136.4,2.4,0.0,26.45897620447258,49.6,409.0,409.0,436.0,436.0,96.45,96.45,398.2,398.2,123,-82.69233877545499,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,409.0,409.0,436.0,436.0,96.45,96.45,296.0,10.0,0.0,0.0,0.0,398.2,398.2,,,,,,,167.0,-17.78,False
317,MTB,Financials,-58.8,13.6,0.8,-1.7,-6.3,-5.1,-4.5,-6.3,-1.1,-12.5,-20.9,-58.8,29.4,-72.2,1.5,0.0,-251.65137763205925,90.5,293.0,293.0,322.0,322.0,126.42,126.42,399.42,399.42,23,38.8037071269932,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,293.0,293.0,322.0,322.0,126.42,126.42,243.0,4.0,0.0,0.0,0.0,399.42,399.42,,,,,,,239.0,-10.45,False
318,ONDO-USD,Decentralized Finance,-51.0,6.2,4.0,36.6,40.5,26.1,-17.5,-52.7,,,,-51.0,250.6,-121.4,2.3,0.0,521.7349710753925,-21.6,556.0,556.0,301.0,301.0,77.22,77.22,399.82,399.82,-10,-414.67639419345664,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,556.0,556.0,301.0,301.0,77.22,77.22,66.0,10.0,47.0,25.0,0.0,399.82,399.82,,,,,,,0.979,-57.22,False
319,GL,Insurance - Life,-68.4,40.7,-0.8,-2.8,-4.7,-2.7,-3.3,3.9,-6.8,-18.5,-34.6,-68.4,15.6,-125.1,1.2,0.0,-81.69528655812294,80.9,319.0,319.0,347.0,347.0,108.06,108.06,400.26,400.26,-28,-6.9465854584980775,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,319.0,319.0,347.0,347.0,108.06,108.06,221.0,0.0,0.0,25.0,0.0,400.26,400.26,,,,,,,157.9151,-4.25,False
320,CARR,Industrials,-15.5,12.1,6.9,-0.2,-0.4,4.9,-4.5,-18.3,-25.0,-27.8,,-15.5,46.3,-102.3,2.2,0.0,-235.71935569800087,64.6,364.0,364.0,231.0,231.0,131.36,131.36,400.36,400.36,102,293.90870328862866,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,364.0,364.0,231.0,231.0,131.36,131.36,178.0,0.0,11.0,0.0,0.0,400.36,400.36,,,,,,,69.83,-3.22,False
321,IR,Industrial Machinery,-55.1,0.0,-0.6,-7.7,-19.6,-21.5,-26.2,-41.1,-51.9,-54.3,-55.1,-55.1,89.2,-69.3,1.9,0.0,953.920681194316,67.7,353.0,353.0,318.0,318.0,86.81,86.81,401.06,401.06,2,-536.3117408543393,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,353.0,353.0,318.0,318.0,86.81,86.81,506.0,58.0,0.0,0.0,0.0,401.06,401.06,,,,,,,100.96,-30.6,False
322,NVO,Biotechnology,-96.4,0.0,-2.2,-6.5,-2.7,-14.5,-29.1,-59.3,-80.9,-92.2,-92.3,-96.4,389.4,-95.9,2.4,0.0,4892.6915271913595,52.9,401.0,401.0,427.0,427.0,87.25,87.25,401.1,401.1,-44,1038.4408240162825,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,401.0,401.0,427.0,427.0,87.25,87.25,426.0,18.0,0.0,25.0,0.0,401.1,401.1,,,,,,,64.16,-34.54,False
323,CL=F,Index,-86.6,37.2,5.3,-3.5,1.4,21.1,25.9,12.7,-7.2,-35.7,-38.7,-86.6,92.6,-192.0,1.3,0.0,-133.5362235736461,62.7,371.0,371.0,396.0,396.0,103.45,103.45,402.25,402.25,38,13.905746271039902,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,371.0,371.0,396.0,396.0,103.45,103.45,89.0,0.0,0.0,25.0,0.0,402.25,402.25,,,,,,,119.48,-20.16,False
324,LHX,Aerospace & Defense,-38.0,26.6,-5.2,-4.6,-16.3,-13.2,-10.0,-3.2,-3.2,-18.7,-34.9,-38.0,63.3,-74.3,1.7,0.0,-76.57721766078711,111.3,260.0,260.0,280.0,280.0,117.76,117.76,402.61,402.61,-27,-15.63016230086393,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,260.0,260.0,280.0,280.0,117.76,117.76,397.0,20.0,0.0,0.0,0.0,402.61,402.61,,,,,,,379.23,-19.98,False
325,DGX,Healthcare,-54.3,5.1,0.0,-1.4,-9.6,-6.8,-7.4,-7.1,-9.3,-21.5,-32.4,-54.3,24.3,-58.0,1.7,0.0,-672.3,95.0,287.0,287.0,313.0,313.0,117.97,117.97,403.02,403.02,-4,-233.56485717673377,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,287.0,287.0,313.0,313.0,117.97,117.97,292.0,4.0,0.0,0.0,0.0,403.02,403.02,,,,,,,213.5,-9.29,False
326,448540.KS,NVDA + Bond,8.5,3.1,3.1,-0.2,-2.2,-2.0,-3.9,-4.5,-0.2,,,8.5,22.5,-47.5,2.2,0.0,-381.16931488600744,58.3,386.0,386.0,199.0,199.0,113.19,113.19,403.29,403.29,0,0.0,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,386.0,386.0,199.0,199.0,113.19,113.19,198.0,0.0,26.0,0.0,0.0,403.29,403.29,,,,,,,28100.0,-2.79,False
327,DTE,Electric Power Generation,-41.6,4.7,4.2,-3.7,-10.1,-6.9,-10.1,-13.1,-16.3,-27.5,-34.9,-41.6,45.4,-45.5,2.0,0.0,-270.5043470050323,107.7,266.0,266.0,287.0,287.0,97.53,97.53,403.63,403.63,-16,333.3836800581071,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,266.0,266.0,287.0,287.0,97.53,97.53,318.0,14.0,0.0,25.0,0.0,403.63,403.63,,,,,,,154.63,-8.29,False
328,SPGI,Financial Data & Exchanges,-68.2,2.0,-1.8,-5.2,-11.0,-18.9,-28.0,-38.8,-47.7,-61.0,-76.2,-68.2,95.4,-71.1,1.8,0.0,842.2767750393286,81.1,317.0,317.0,345.0,345.0,98.09,98.09,403.74,403.74,4,-197.42135971884386,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,317.0,317.0,345.0,345.0,98.09,98.09,466.0,58.0,0.0,0.0,0.0,403.74,403.74,,,,,,,552.25,-25.34,False
329,DLR,Real Estate,-53.0,16.1,-5.3,-6.7,-7.8,-1.0,-4.2,-6.5,-5.6,-9.7,-28.6,-53.0,38.9,-70.1,1.6,0.0,-161.33827903835865,96.3,283.0,283.0,308.0,308.0,115.07,115.07,403.77,403.77,-61,-59.96958910945193,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,283.0,283.0,308.0,308.0,115.07,115.07,247.0,4.0,0.0,25.0,0.0,403.77,403.77,,,,,,,208.14,-11.84,False
330,SLB,Oil & Gas Equipment & Services,-89.4,30.2,5.2,-0.2,-0.2,12.9,28.3,17.3,-6.3,-16.7,-8.5,-89.4,19.0,-135.4,2.3,0.0,-200.47811377961568,59.9,380.0,380.0,406.0,406.0,98.25,98.25,404.8,404.8,-14,21.911050509773673,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,380.0,380.0,406.0,406.0,98.25,98.25,91.0,0.0,0.0,25.0,0.0,404.8,404.8,,,,,,,58.81,-3.33,False
331,PAYX,Industrials,-96.8,7.4,2.0,-0.5,-2.5,-9.0,-24.7,-40.3,-52.2,-69.8,-79.7,-96.8,70.8,-109.7,2.9,0.0,14.467735342169895,52.5,402.0,402.0,428.0,428.0,93.89,93.89,405.39,405.39,27,-19.64838399604367,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,402.0,402.0,428.0,428.0,93.89,93.89,354.0,10.0,0.0,0.0,0.0,405.39,405.39,,,,,,,130.32,-24.46,False
332,BRK-B,Diversified Financial Services,-54.9,3.5,3.5,-1.2,-8.5,-11.1,-16.3,-24.3,-29.6,-32.1,-34.4,-54.9,42.5,-58.1,2.7,0.0,-14.039882132300558,94.4,290.0,290.0,316.0,316.0,94.64,94.64,405.84,405.84,5,21.28499872981578,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,290.0,290.0,316.0,316.0,94.64,94.64,360.0,22.0,0.0,25.0,0.0,405.84,405.84,,,,,,,516.85,-8.03,False
333,EA,Electronic Gaming & Multimedia,-70.4,25.1,1.5,-1.7,-6.9,-8.4,-4.2,1.8,-3.3,-15.5,-34.5,-70.4,40.5,-106.9,1.3,0.0,-179.7776263441791,78.9,329.0,329.0,355.0,355.0,123.81,123.81,406.46,406.46,41,9.25349368060725,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,329.0,329.0,355.0,355.0,123.81,123.81,258.0,4.0,0.0,-4.0,0.0,406.46,406.46,,,,,,,204.89,-1.1,False
334,SOLV,Healthcare,-14.9,10.1,9.9,8.4,4.8,-2.7,-6.9,-11.7,,,,-14.9,9.1,-56.0,2.3,0.0,-136.8401366408121,11.9,501.0,501.0,230.0,230.0,75.5,75.5,407.5,407.5,54,299.55375702102793,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,501.0,501.0,230.0,230.0,75.5,75.5,167.0,0.0,47.0,0.0,0.0,407.5,407.5,,,,,,,88.2,-11.16,False
335,MAS,Industrials,-75.7,8.6,-0.3,-1.9,-3.3,-2.2,-6.8,-19.3,-27.7,-36.4,-51.2,-75.7,27.9,-84.9,2.3,0.0,-296.34799989378433,73.6,342.0,342.0,368.0,368.0,118.2,118.2,407.55,407.55,-9,-47.154409303865236,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,342.0,342.0,368.0,368.0,118.2,118.2,225.0,0.0,0.0,0.0,0.0,407.55,407.55,,,,,,,79.19,-12.16,False
336,FRT,Real Estate,-95.3,15.3,1.0,0.0,-0.6,4.7,7.4,-3.1,-11.1,-27.6,-41.6,-95.3,8.5,-113.5,2.2,0.0,-406.9924632991612,54.0,397.0,397.0,423.0,423.0,103.55,103.55,408.1,408.1,0,-37.070345179239155,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,397.0,397.0,423.0,423.0,103.55,103.55,148.0,0.0,0.0,0.0,0.0,408.1,408.1,,,,,,,121.84,-1.99,False
337,JNJ,Pharmaceuticals,-55.0,29.2,-0.6,-3.0,-12.4,-9.3,0.9,6.9,-0.9,-15.7,-29.6,-55.0,20.1,-85.4,2.0,0.0,-130.63836363003128,94.3,291.0,291.0,317.0,317.0,114.52,114.52,411.17,411.17,-56,-33.77631554644276,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,291.0,291.0,317.0,317.0,114.52,114.52,288.0,4.0,0.0,25.0,0.0,411.17,411.17,,,,,,,251.71,-11.31,False
338,MET,Financials,-62.6,3.4,-2.6,-1.8,-0.2,-2.2,-7.9,-17.6,-22.6,-35.1,-36.6,-62.6,42.0,-65.9,2.4,0.0,-584.0150816353571,86.7,305.0,305.0,333.0,333.0,111.03,111.03,411.98,411.98,-35,-214.09823384601378,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,305.0,305.0,333.0,333.0,111.03,111.03,208.0,0.0,0.0,25.0,0.0,411.98,411.98,,,,,,,85.29,-5.08,False
339,HPQ,Technology,-106.3,13.4,-1.8,4.8,14.8,12.5,-1.4,-25.5,-41.1,-63.9,-75.4,-106.3,74.5,-133.6,2.3,0.0,-250.7008834960443,42.9,432.0,432.0,458.0,458.0,102.72,102.72,412.32,412.32,18,90.03461048385833,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,432.0,432.0,458.0,458.0,102.72,102.72,102.0,0.0,0.0,0.0,0.0,412.32,412.32,,,,,,,29.65,-12.18,False
340,KR,Grocery Stores,-44.4,7.6,-1.7,-7.1,-15.6,-14.5,-19.5,-20.8,-22.8,-27.8,-21.1,-44.4,65.1,-52.7,1.5,0.0,29.41862107446234,104.9,268.0,268.0,291.0,291.0,98.89,98.89,412.54,412.54,2,16.934881188128998,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,268.0,268.0,291.0,291.0,98.89,98.89,445.0,40.0,0.0,25.0,0.0,412.54,412.54,,,,,,,76.58,-20.04,False
341,MA,Data Processing & Outsourced Services,-39.5,0.0,0.0,-6.8,-12.9,-17.8,-26.3,-33.3,-40.6,-46.9,-62.4,-39.5,99.1,-39.4,1.7,0.0,3093.7270833333328,109.8,264.0,264.0,284.0,284.0,113.56,113.56,413.66,413.66,-17,-147.84438966184825,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,264.0,264.0,284.0,284.0,113.56,113.56,468.0,58.0,0.0,25.0,0.0,413.66,413.66,,,,,,,589.67,-20.03,False
342,CVS,Healthcare,-96.0,30.7,1.5,4.0,5.9,6.9,9.9,18.5,5.0,-26.6,-42.7,-96.0,8.4,-141.5,1.3,0.0,-209.14999979597653,53.3,400.0,400.0,426.0,426.0,93.9,93.9,414.1,414.1,-1,-17.654279522901078,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,400.0,400.0,426.0,426.0,93.9,93.9,114.0,0.0,0.0,25.0,0.0,414.1,414.1,,,,,,,98.43,-7.17,False
343,VEEV,Healthcare,-78.4,4.7,1.3,-2.6,-7.1,-16.7,-34.8,-42.1,-55.1,-77.2,-104.5,-78.4,331.9,-98.0,1.9,0.0,349.6819807744993,70.9,347.0,347.0,373.0,373.0,113.6,113.6,416.3,416.3,60,-936.647831891818,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,347.0,347.0,373.0,373.0,113.6,113.6,455.0,40.0,0.0,0.0,0.0,416.3,416.3,,,,,,,310.5,-42.44,False
