Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
88,COR,Biotechnology,145.2,71.1,1.5,-10.3,-9.5,-8.2,-6.4,3.2,7.2,36.3,89.8,145.2,218.4,-33.7,1.2,210.5,57.0,282.1,103.0,104.0,24.05,142.45,-8,9.399999999999999,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
89,GOOGL,Internet Conglomerates,213.4,95.5,2.7,6.4,4.1,10.1,39.9,54.0,70.7,87.1,131.7,213.4,224.2,-11.4,1.3,108.1,14.7,350.4,71.0,74.0,4.44,144.24,-2,-8.400000000000002,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
90,LINK-USD,Cryptocurrency,395.1,5.9,-0.1,-1.8,-9.7,-26.1,-41.3,-53.7,-57.1,-75.8,-12.7,395.1,7258.0,-53.1,1.6,15204.1,15957.8,499.1,52.0,51.0,121.36,144.56,-1,-644.7999999999993,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
91,PL,Aerospace & Defense,747.5,95.8,4.4,36.4,53.8,113.4,394.9,865.6,961.3,747.5,,747.5,769.7,-88.8,1.3,158.0,-2.8,802.2,28.0,27.0,12.5,145.5,9,1.2999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
92,PHM,Residential Construction,123.6,52.1,1.9,-5.8,-2.3,-3.6,-3.4,-12.8,-10.5,30.0,57.7,123.6,254.9,-29.3,1.2,240.0,135.6,260.6,109.0,112.0,45.33,146.33,-1,-14.599999999999994,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
93,WMB,Oil & Gas Midstream,174.2,85.1,-2.5,-7.7,1.7,8.3,9.2,28.7,55.0,103.9,163.3,174.2,215.4,-57.9,1.1,154.2,28.6,311.1,92.0,94.0,14.45,146.85,-3,6.400000000000002,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
94,MS,Investment Banking & Brokerage,190.4,95.6,2.9,7.6,5.0,8.6,18.9,36.9,52.4,62.6,122.4,190.4,200.4,-20.8,1.1,130.1,19.6,327.4,87.0,88.0,8.89,147.69,-6,-8.799999999999997,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
95,HCA,Hospitals,126.2,73.8,-6.3,-8.4,-4.8,-2.4,4.8,10.6,12.6,24.5,61.3,126.2,180.8,-26.7,1.3,134.5,36.7,263.2,106.0,109.0,15.04,149.04,4,3.1000000000000014,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
96,META,Internet Content & Information,89.9,69.2,2.7,6.6,1.7,0.2,-7.0,-4.3,16.9,72.1,71.3,89.9,170.6,-91.5,1.2,158.8,50.5,226.8,126.0,130.0,17.2,151.0,17,-25.799999999999997,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
97,HUBB,Electrical Components & Equipment,163.4,93.6,-6.4,-0.1,6.4,11.3,17.1,14.7,17.6,56.5,106.0,163.4,176.2,-24.9,1.3,116.1,28.9,300.4,96.0,98.0,15.05,151.85,4,-0.8000000000000007,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
98,GS,Investment Banking & Brokerage,182.4,87.5,0.9,2.1,0.7,5.7,17.5,41.0,71.7,92.2,150.3,182.4,212.9,-35.7,1.1,137.2,19.6,319.3,89.0,91.0,13.33,152.13,-2,-1.2999999999999972,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
99,BAESY,Aerospace & Defense,199.6,93.5,0.5,-2.3,8.9,15.0,14.0,39.2,54.7,121.9,186.0,199.6,218.5,-65.9,1.2,139.2,21.4,336.6,81.0,84.0,18.9,152.5,-2,2.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
100,LITE,Communication Equipment,1306.1,98.9,4.6,16.3,74.1,175.2,545.1,954.7,1173.2,1088.0,1069.6,1306.1,1321.7,-109.6,1.7,205.7,-7.5,1443.0,6.0,6.0,27.33,153.13,6,1.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
101,GRMN,Scientific & Technical Instruments,173.4,99.4,-0.6,3.9,17.1,18.2,15.0,20.7,45.7,62.5,76.2,173.4,174.5,-6.4,1.2,124.0,23.2,310.4,93.0,95.0,15.89,155.29,-3,-9.8,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
102,CAH,Healthcare Distribution,182.6,86.5,-2.3,-8.8,-4.9,2.5,12.5,38.5,52.6,129.3,183.8,182.6,224.4,-81.7,1.1,143.6,21.3,319.6,88.0,90.0,19.52,155.92,0,3.6999999999999993,STRONG_DOWN,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
103,RSG,Environmental Services,30.6,24.9,-6.6,-13.5,-9.6,-9.0,-20.1,-22.4,-23.3,-14.8,-4.3,30.6,149.9,-8.6,1.5,343.7,250.4,167.6,167.0,172.0,46.44,157.04,-11,161.7,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
104,MSFT,Software,79.6,43.0,8.0,5.1,-2.7,-10.9,-18.5,-22.9,-29.1,-27.2,-16.4,79.6,201.5,-12.1,1.3,316.1,184.6,216.5,131.0,135.0,55.96,159.36,0,-82.6,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
105,SNPS,Electronic Design Automation Software,76.5,25.7,5.1,5.0,-1.1,-3.7,-16.4,-30.0,-43.2,-42.0,-23.1,76.5,309.4,-4.1,1.6,519.9,512.9,213.5,134.0,138.0,74.81,160.01,5,-236.70000000000005,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
106,RCL,Travel Services,96.9,62.7,-0.2,-9.4,-8.8,-7.2,-9.4,12.5,56.0,147.1,149.3,96.9,219.6,-108.0,1.2,188.3,41.4,233.8,121.0,125.0,26.54,160.34,1,3.5,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
107,TER,Semiconductors,482.0,100.0,2.2,14.4,44.2,79.0,185.2,186.1,195.8,187.9,231.5,482.0,470.4,-50.5,2.5,84.0,8.1,618.9,41.0,41.0,27.33,161.73,1,-2.700000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
108,TPR,Luxury Goods,295.3,93.4,2.9,-1.8,8.6,20.1,43.4,122.3,183.1,230.8,350.9,295.3,323.5,-95.4,1.1,157.2,9.3,432.3,58.0,59.0,29.62,162.42,1,-0.3999999999999986,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
109,COHR,,562.3,100.0,0.0,30.3,50.8,94.4,196.3,262.3,402.5,424.9,476.9,562.3,562.4,-81.6,1.7,100.0,3.2,699.3,36.0,36.0,29.22,166.22,11,-0.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
110,ORLY,Auto Parts,73.7,60.4,-2.3,-5.1,-4.7,-7.7,-14.1,-10.4,-13.2,3.6,27.2,73.7,154.4,-48.4,1.2,178.9,65.5,210.6,135.0,139.0,36.44,167.44,-7,9.899999999999999,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
111,HLT,Lodging,122.7,100.0,0.0,4.1,8.7,15.2,15.9,19.0,29.6,47.3,69.5,122.7,123.0,-21.3,1.2,76.8,14.9,259.6,111.0,114.0,8.89,167.49,0,-3.200000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
112,MSI,Public Safety Technology,84.7,49.2,-2.0,-9.2,0.0,1.3,-7.4,-13.5,-12.7,0.3,16.8,84.7,183.0,-10.2,1.3,219.2,121.5,221.6,129.0,133.0,55.89,168.29,-31,29.0,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
113,ISRG,Health Care Equipment,24.6,21.0,-2.5,-8.8,-12.1,-12.3,-19.3,-24.5,-22.6,-17.1,-17.0,24.6,156.3,-10.3,1.6,398.0,324.8,161.6,178.0,185.0,57.89,168.49,13,83.70000000000002,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
114,OKE,Oil & Gas Midstream,116.6,50.3,-3.1,-7.7,-0.0,6.4,-2.1,-13.5,-14.4,-0.3,53.0,116.6,292.4,-60.3,1.4,267.9,157.0,253.5,113.0,116.0,69.33,169.13,-52,46.599999999999994,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
115,JCI,Building Products,166.3,89.9,-3.9,-4.8,4.9,11.3,18.0,41.0,57.3,67.1,115.7,166.3,189.0,-32.8,1.1,109.8,15.3,303.2,95.0,97.0,21.42,169.62,-1,-0.1999999999999993,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
116,CRH,Building Materials,97.5,74.3,-3.3,-2.0,-5.3,-6.2,-1.8,2.9,17.4,57.8,83.7,97.5,147.4,-45.2,1.2,132.7,35.2,234.5,120.0,124.0,28.08,169.68,11,-10.099999999999994,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
117,GEV,Electrical Equipment,211.1,96.7,-0.1,7.5,25.0,42.2,68.1,194.5,,,,211.1,188.6,-7.2,1.3,99.7,13.7,232.3,123.0,75.0,17.5,169.9,2,-0.9000000000000004,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
118,AXP,Consumer Finance,66.9,62.2,-0.6,2.8,-4.2,-6.4,-5.6,-1.9,11.9,22.7,39.6,66.9,125.3,-28.1,1.2,131.9,40.4,203.9,139.0,143.0,25.05,170.05,3,-9.200000000000003,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
119,ADI,Semiconductors,131.9,100.0,10.5,4.2,14.5,28.2,39.2,41.7,42.4,54.7,74.3,131.9,132.2,-7.8,1.9,38.9,6.8,268.9,104.0,106.0,4.44,170.44,6,-5.8,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
120,AJG,Insurance Brokers,10.2,6.6,-1.5,-6.1,-11.1,-15.2,-30.7,-38.9,-46.6,-43.6,-31.5,10.2,215.4,-4.0,1.7,1703.3,1913.6,147.1,199.0,206.0,75.95,171.35,4,1010.8999999999999,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
121,JPM,Diversified Banks,95.9,77.2,-4.0,-1.7,-3.0,-3.6,-2.9,8.1,25.1,44.2,61.4,95.9,131.1,-22.3,1.1,124.9,26.5,232.8,122.0,126.0,23.33,172.73,-9,1.3999999999999986,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
122,RL,Apparel Manufacturing,155.6,96.5,3.8,2.2,4.2,7.5,18.3,46.9,86.0,136.1,166.7,155.6,164.2,-70.2,1.1,98.8,9.3,292.5,98.0,100.0,17.78,172.78,7,-1.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
123,AMZN,Internet Retail,45.4,40.7,-2.0,13.2,8.3,5.8,3.5,1.2,7.9,6.7,-4.7,45.4,152.6,-27.7,1.3,96.0,55.7,182.4,158.0,164.0,20.94,173.14,31,-57.39999999999999,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
124,FCX,Copper Mining,181.6,83.9,2.2,3.0,13.5,35.7,45.4,39.0,32.8,26.8,125.1,181.6,208.6,-56.5,1.7,61.6,20.7,318.5,90.0,92.0,27.75,173.95,-1,-9.100000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
125,ODFL,Trucking,117.2,47.7,2.4,2.3,15.7,30.9,26.2,6.5,-12.4,-19.5,5.8,117.2,254.8,-15.5,1.6,126.4,117.7,254.1,112.0,115.0,61.75,173.95,-7,-28.299999999999997,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
126,WMT,Hypermarkets & Super Centers,122.8,83.5,0.9,-5.0,1.2,8.1,11.1,26.9,46.6,72.0,79.2,122.8,152.9,-28.0,1.2,104.0,17.7,259.7,110.0,113.0,21.59,174.39,2,3.6999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
127,MPC,Oil & Gas Refining & Marketing,145.2,67.9,-7.1,-7.1,7.9,6.7,11.2,7.9,3.2,48.4,131.3,145.2,251.1,-77.8,1.2,154.9,59.0,282.2,102.0,104.0,56.17,176.37,-33,25.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
128,AMP,Asset Management,76.6,41.6,-3.8,-5.1,-9.2,-8.0,-17.3,-24.1,-24.8,-15.9,23.4,76.6,218.6,-24.3,1.3,330.3,199.9,213.6,133.0,137.0,75.33,177.13,3,8.300000000000011,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
129,CRWD,Cybersecurity Software,93.4,46.5,5.3,5.0,-2.6,-11.3,-16.2,-6.2,18.7,31.8,,93.4,175.3,-38.3,1.3,233.9,97.9,174.5,163.0,129.0,57.05,178.05,3,4.800000000000011,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
130,ALNY,Biotechnology,27.4,31.5,-11.8,-12.3,-15.4,-24.9,-23.5,-6.8,-3.5,-3.0,7.5,27.4,206.0,-54.2,1.4,279.7,92.7,164.3,172.0,177.0,45.89,178.49,-15,34.800000000000004,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
131,GLW,Electronic Components,428.0,90.4,-7.3,6.5,38.7,61.0,127.6,210.9,284.0,318.7,370.1,428.0,480.0,-58.2,1.3,107.1,0.3,565.0,48.0,48.0,36.22,178.82,5,1.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
132,WELL,Healthcare REITs,98.4,89.0,-3.5,-2.2,3.5,5.2,9.9,31.1,54.1,77.0,92.3,98.4,117.6,-51.9,1.1,69.3,7.3,235.4,119.0,123.0,14.47,183.27,1,1.0999999999999996,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
133,KMI,Oil & Gas Midstream,72.8,74.3,-1.0,-9.1,-0.4,5.9,2.8,12.3,23.5,45.8,71.5,72.8,118.9,-59.1,1.2,83.5,19.0,209.7,136.0,140.0,20.21,185.21,2,6.9,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
134,DE,Agricultural & Construction Machinery,104.2,65.9,-4.8,-7.3,4.3,12.7,7.7,13.1,6.3,-1.4,30.1,104.2,162.8,-9.5,1.4,121.9,37.5,241.2,117.0,120.0,46.62,186.22,3,5.800000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
135,BK,Asset Servicing,115.8,98.8,-1.2,6.6,9.3,14.2,23.2,48.8,82.7,108.0,129.1,115.8,118.4,-53.4,1.1,51.8,2.4,252.8,114.0,117.0,13.33,187.53,5,0.3999999999999999,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
136,TJX,Apparel Retail,56.2,82.4,-3.8,-6.6,-2.0,1.3,4.0,9.3,13.6,33.7,39.7,56.2,77.3,-40.2,1.2,52.2,10.9,193.2,151.0,157.0,7.12,187.72,-2,3.9000000000000004,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
137,CF,Fertilizers & Agricultural Chemicals,84.6,50.8,-8.4,-5.3,13.6,22.7,20.5,20.7,14.7,12.7,53.3,84.6,221.2,-55.7,1.4,75.6,32.3,221.6,129.0,134.0,33.67,187.87,1,17.099999999999998,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
138,FAST,Industrial Distribution,59.1,58.9,1.6,-7.1,-0.2,1.0,-4.5,0.8,1.7,6.6,16.8,59.1,108.3,-24.4,1.4,101.4,34.8,196.1,147.0,153.0,31.28,188.08,-8,13.499999999999996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
139,LYV,Entertainment,36.4,42.6,-15.8,-6.3,-0.5,0.7,-4.3,3.9,9.3,1.6,3.0,36.4,117.4,-22.9,1.3,112.2,37.7,173.3,164.0,168.0,31.06,189.86,6,13.900000000000002,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
140,381180.KS,Asset Management,126.8,99.6,-0.4,12.9,17.6,25.6,50.5,59.5,82.0,126.8,,126.8,111.1,-10.3,1.6,39.0,6.6,181.6,160.0,107.0,12.5,190.1,10,-2.3000000000000007,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
141,PCAR,Farm & Heavy Construction Machinery,70.2,72.9,-2.1,-2.2,1.9,12.5,15.1,10.2,9.7,37.9,50.6,70.2,112.5,-42.1,1.4,53.2,20.7,207.1,137.0,142.0,24.07,190.27,6,-0.6999999999999993,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
142,DHI,Residential Construction,50.2,31.9,1.5,-5.0,-2.9,-6.2,-7.0,-18.3,-24.9,-14.1,4.2,50.2,205.9,-22.5,1.4,210.6,203.8,187.2,156.0,162.0,75.33,190.53,-1,-9.799999999999983,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
143,CMI,Industrial Machinery,170.3,98.6,1.2,4.8,8.5,19.9,45.3,64.0,86.0,108.3,129.4,170.3,173.4,-35.6,1.2,62.2,4.7,307.3,94.0,96.0,29.22,191.42,-1,-1.2999999999999998,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
144,SO,Electric Utilities,59.5,62.6,-6.4,-8.6,-2.4,-2.5,-8.4,-9.5,-9.4,-0.2,13.7,59.5,116.9,-35.5,1.2,122.0,49.2,196.4,146.0,152.0,45.89,192.69,-27,19.900000000000002,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
145,WDC,Data Storage Devices,656.3,100.0,0.0,23.3,51.2,93.0,304.3,447.4,610.8,691.5,717.5,656.3,656.7,-100.9,1.9,90.7,-9.5,793.2,30.0,30.0,45.11,192.71,4,3.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
146,ABBV,Biotechnology,57.1,58.6,-5.6,-12.5,-11.1,-11.0,-10.0,-9.0,-8.1,-0.6,23.7,57.1,115.5,-24.8,1.2,130.2,48.7,194.1,149.0,156.0,45.89,193.29,-30,16.300000000000004,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH
147,MSCI,Financial Index & Analytics,57.2,22.0,2.2,-3.2,-4.5,-3.7,-9.1,-14.5,-25.8,-39.7,-38.7,57.2,285.4,-7.2,1.3,361.3,320.7,194.1,149.0,155.0,93.8,194.4,-8,32.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
148,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,16.2,181.8,159.0,160.0,16.86,195.06,0,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
149,KEYS,Electronic Test & Measurement,194.5,98.2,-0.1,6.2,31.2,50.6,70.7,80.0,73.0,53.0,60.2,194.5,198.5,-14.6,3.2,35.5,4.4,331.5,84.0,86.0,35.25,196.85,-1,-1.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
150,VLO,Oil & Gas Refining & Marketing,94.7,71.1,-9.2,-4.9,11.4,17.6,33.7,33.4,29.4,55.2,93.5,94.7,167.2,-81.9,1.5,33.0,8.1,231.6,124.0,127.0,26.31,199.71,-6,3.1999999999999993,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
151,MAR,Lodging,66.6,100.0,0.0,6.1,11.8,20.9,24.3,23.7,25.9,43.6,58.3,66.6,66.9,-49.0,1.3,17.9,3.9,203.5,140.0,144.0,13.33,200.53,6,-1.6,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
152,FSLR,Solar Energy,21.9,22.9,-6.0,-9.9,-17.3,-22.3,-10.5,-20.9,-33.0,-15.7,7.3,21.9,269.7,-51.3,1.6,252.5,244.5,158.8,183.0,189.0,79.78,200.98,-6,78.4,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
153,SYF,Consumer Finance,61.7,74.9,3.2,8.1,3.5,3.0,6.6,16.1,40.6,45.8,66.0,61.7,104.4,-64.4,1.2,65.2,11.2,198.6,145.0,151.0,24.78,201.18,3,-3.6000000000000014,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
154,CBOE,Financial Data & Stock Exchanges,64.5,88.9,-4.5,-2.4,5.7,10.5,10.8,20.2,26.2,52.2,61.5,64.5,79.7,-55.4,1.2,35.9,5.4,201.4,143.0,149.0,19.36,203.96,-3,0.9000000000000004,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
155,CBRE,Real Estate Services,28.3,53.3,2.2,1.7,-5.0,-6.3,-8.0,-1.6,5.8,-0.0,10.6,28.3,80.4,-30.4,1.2,88.5,27.1,165.2,170.0,175.0,32.19,203.99,9,-6.699999999999996,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
156,WAB,Rail Equipment,63.8,87.2,-7.5,-4.6,5.5,13.5,15.0,18.9,36.0,69.2,93.8,63.8,82.8,-63.6,1.2,32.6,6.0,200.8,144.0,150.0,19.2,204.2,-4,1.5999999999999996,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
157,AZO,Auto Parts,54.4,52.9,0.0,-6.2,-4.3,-8.7,-17.0,-16.0,-20.2,-11.1,11.4,54.4,146.3,-48.7,1.2,182.8,80.6,191.3,154.0,161.0,70.89,205.49,-2,5.799999999999997,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
158,C,Diversified Banks,111.5,98.8,-1.2,11.4,11.2,18.0,32.1,54.2,88.4,106.0,112.2,111.5,114.0,-58.5,1.2,35.3,-0.7,248.4,115.0,118.0,29.22,208.82,1,0.6000000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
159,COF,Diversified Banks,20.5,50.6,2.2,2.8,-5.4,-7.4,-10.4,-3.1,9.8,8.9,26.3,20.5,92.5,-52.5,1.2,90.2,24.0,157.4,185.0,191.0,29.54,209.74,9,-7.199999999999999,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
160,FER,Infrastructure,66.4,86.9,-4.3,-3.7,0.8,6.1,15.6,34.2,46.5,71.4,67.9,66.4,84.6,-59.5,1.3,26.7,-1.7,203.3,141.0,145.0,19.03,210.83,0,0.5999999999999999,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
161,HIG,Insurance - Diversified,49.4,78.5,-2.4,-4.1,-2.2,-0.2,-3.5,-1.1,8.7,21.2,44.9,49.4,77.8,-52.8,1.2,65.4,17.7,186.3,157.0,163.0,35.43,211.23,-18,3.6999999999999993,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
162,COIN,Financial Data & Stock Exchanges,10.7,19.5,4.5,12.4,3.8,-14.4,-24.6,-30.1,3.3,10.7,,10.7,213.9,-58.5,1.6,0.0,336.5,65.5,364.0,203.0,37.78,215.18,40,-98.10000000000002,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
163,315960.KS,Dividend,241.6,93.6,4.5,1.7,21.0,53.0,116.4,158.4,179.9,206.5,238.8,241.6,226.3,-74.4,1.8,12.2,-9.1,329.4,85.0,68.0,45.67,219.67,21,7.200000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
164,ALL,Insurance - Property & Casualty,10.5,59.3,-3.7,-2.3,0.6,1.1,-4.1,-4.2,7.0,11.0,11.5,10.5,53.0,-50.7,1.3,29.2,12.0,147.4,197.0,204.0,19.17,219.77,-3,2.5999999999999996,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
165,SATS,Communication,253.1,98.8,1.2,7.0,11.9,37.1,198.3,349.1,460.7,446.1,372.4,253.1,258.3,-145.8,1.8,10.9,-20.6,390.0,65.0,66.0,45.11,220.51,7,0.5999999999999979,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
166,NDAQ,Financial Exchanges,23.8,40.7,0.5,-3.3,-7.6,-5.5,-9.1,-3.0,1.9,-6.5,0.5,23.8,76.6,-11.7,1.4,104.6,38.3,160.7,181.0,187.0,54.26,220.66,-13,15.799999999999997,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
167,WRB,Property & Casualty Insurance,35.2,40.3,-1.4,-8.1,-7.5,-9.6,-16.5,-12.9,-8.9,-0.6,8.3,35.2,107.3,-27.7,1.3,155.5,73.9,172.2,165.0,169.0,79.78,221.78,2,25.10000000000001,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
168,ETR,Electric Utilities,56.1,87.9,-3.9,-1.1,9.5,13.2,15.9,37.1,53.5,58.6,50.6,56.1,72.9,-62.1,1.3,18.9,-3.7,193.0,152.0,158.0,25.92,224.32,-6,-0.6000000000000001,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
169,NOW,Software,-26.0,5.0,3.6,-14.7,-22.6,-34.5,-49.9,-61.0,-69.0,-76.6,-87.3,-26.0,347.6,-45.1,1.5,0.0,4161.7,110.9,256.0,276.0,73.09,225.09,-47,1829.5,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING
170,AME,Electronic Instruments & Controls,30.2,76.2,-4.4,-2.5,2.2,8.4,11.1,9.3,3.0,3.3,6.4,30.2,46.1,-21.9,2.1,7.7,4.0,167.1,168.0,173.0,25.06,225.46,29,-0.5999999999999996,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
171,RJF,Investment Banking & Brokerage,27.0,43.9,-5.5,-3.4,-6.7,-7.8,-12.4,-13.2,-11.9,-10.9,13.7,27.0,106.2,-34.2,1.2,144.7,70.3,163.9,173.0,178.0,79.78,226.58,4,3.299999999999997,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
172,CCEP,Beverages - Non-Alcoholic,13.5,64.6,0.7,-7.7,-1.4,2.4,-1.1,6.8,8.9,21.8,19.9,13.5,51.9,-55.5,1.3,17.0,-0.5,150.4,194.0,200.0,17.05,230.25,8,0.19999999999999996,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
173,EQT,Oil & Gas E&P,25.3,61.4,1.2,-10.4,-4.3,-3.2,-5.9,6.8,2.2,22.7,97.8,25.3,112.9,-116.6,1.2,56.6,8.1,162.3,177.0,183.0,40.13,232.53,-10,2.5,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
174,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-8.2,190.8,155.0,147.0,29.22,233.82,7,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
175,ATO,Natural Gas Utilities,18.9,74.0,-7.5,-5.7,1.3,2.6,1.5,8.8,10.9,19.2,14.6,18.9,44.9,-54.0,1.3,17.3,0.3,155.8,187.0,193.0,26.6,235.2,-1,0.3,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
