Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
111,PG,Consumer Defensive,-73.6,12.5,4.4,9.7,3.2,-6.1,-21.3,-36.1,-48.7,-42.1,-66.7,-73.6,38.0,-89.5,2.2,0.0,-96.0,53.7,120.0,124.0,99.5,124.0,67,185.3,6,101.4
112,160580.KS,Korea ETF (My Portfolio),-26.2,41.5,2.2,0.1,15.0,25.9,20.7,16.8,-7.6,14.7,-3.3,-26.2,34.1,-68.9,2.3,0.0,-35.0,101.1,92.0,101.0,99.5,111.0,83,185.9,0,2.0
113,BAC,Financials,-8.6,37.5,9.4,-5.4,0.1,9.1,3.0,27.3,-7.3,2.9,-37.6,-8.6,50.3,-44.0,1.4,0.0,-35.6,118.7,84.0,86.0,99.5,113.0,88,187.1,13,20.0
114,ACHR,Theme (User Picks),-27.7,25.6,-7.1,-16.0,-32.0,-43.2,-42.9,2.0,75.9,-21.5,-27.7,-27.7,141.3,-85.9,1.7,0.0,-31.3,47.8,123.0,102.0,99.5,110.0,79,187.9,-9,-8.7
115,ARM,Theme (User Picks),-64.9,0.7,-3.2,-9.7,-38.9,-39.3,-56.3,-67.4,-64.9,-64.9,-64.9,-64.9,143.3,-66.3,2.6,0.0,3266.3,0.2,141.0,120.0,99.5,10.0,115,191.1,-2,2464.9
116,SLB,Energy,-87.2,28.3,0.1,12.6,33.8,44.4,15.2,-25.4,-56.3,69.0,13.2,-87.2,19.1,-129.1,2.4,0.0,-101.9,40.1,127.0,130.0,99.5,125.0,71,192.3,0,-6.700000000000003
117,EXPE,Consumer Cyclical,-35.4,49.3,-26.3,-19.5,6.8,16.2,22.3,16.6,39.0,5.4,-6.9,-35.4,21.4,-90.7,2.1,0.0,-58.6,91.9,95.0,104.0,99.5,119.0,85,192.3,-9,-30.700000000000003
118,ONDO-USD,Coin,-109.4,0.4,0.1,-35.2,-52.9,-84.4,-100.1,-100.7,-109.4,-109.4,-109.4,-109.4,288.4,-111.1,2.5,0.0,8235.6,-50.9,146.0,141.0,99.5,5.0,115,194.3,1,-140.1999999999989
119,AEP,Utilities,-48.7,20.5,3.5,4.8,-0.4,-3.7,8.8,26.6,-17.7,1.6,-48.2,-48.7,31.5,-69.4,1.8,0.0,-146.8,78.6,107.0,114.0,99.5,130.0,79,195.1,-1,23.5
120,463050.KS,Unknown,-12.9,63.9,-7.4,0.6,21.7,9.8,23.4,23.1,-12.9,-12.9,-12.9,-12.9,7.0,-48.1,1.9,0.0,-10.3,55.9,117.0,92.0,99.5,89.0,98,195.3,2,0.0
121,EL,Consumer Defensive,-135.4,9.4,0.1,6.9,24.5,19.6,40.0,-41.8,-101.8,-102.0,-123.9,-135.4,92.8,-159.1,1.9,0.0,-715.6,-8.1,144.0,146.0,99.5,141.0,61,195.3,0,26.399999999999977
122,SUI-USD,Coin,-81.2,7.1,-0.2,-25.6,215.4,-78.2,-110.7,-75.9,-81.2,-81.2,-81.2,-81.2,293.4,-109.7,3.5,0.0,417.2,-65.1,147.0,127.0,99.5,22.0,112,195.5,-2,0.0
123,JOBY,Theme (User Picks),-19.6,27.6,-16.5,-33.2,-35.5,-59.0,11.2,49.8,62.8,-21.0,-19.6,-19.6,153.7,-85.8,1.7,0.0,-76.2,61.5,114.0,96.0,99.5,120.0,86,195.9,-17,-38.800000000000004
124,PEP,Consumer Defensive,-84.5,16.7,11.5,15.4,12.9,9.3,-1.5,-33.9,-55.2,-36.0,-62.6,-84.5,22.3,-105.9,2.6,0.0,-136.5,42.8,125.0,128.0,99.5,129.0,74,196.1,11,264.4
125,JNJ,Healthcare,-40.6,48.3,8.4,13.0,23.9,27.5,41.7,20.4,-7.9,-6.4,-25.9,-40.6,13.4,-91.1,2.1,0.0,-48.3,86.7,100.5,108.5,99.5,116.0,88,196.1,0,13.900000000000006
126,ABT,Healthcare,-71.7,3.3,2.8,-14.7,-13.7,-25.6,-29.7,-38.6,-62.0,-74.8,-91.9,-71.7,72.0,-76.6,2.3,0.0,-220.6,55.6,118.0,122.0,99.5,134.0,75,196.5,-2,514.3
127,HAL,Energy,-91.4,24.2,-0.6,5.2,23.9,49.0,25.0,-29.8,-62.9,32.3,-19.1,-91.4,35.6,-131.9,2.9,0.0,-128.6,35.9,129.0,132.0,99.5,128.0,76,199.3,-4,-4.0
128,IVZ,Financials,-57.2,43.1,-11.9,-6.8,11.6,18.2,37.0,51.8,0.8,-5.4,59.0,-57.2,9.7,-107.9,2.4,0.0,-93.0,70.1,111.0,118.0,99.5,122.0,85,199.5,-14,-10.400000000000006
129,DD,Basic Materials,-62.4,34.6,3.1,6.8,29.3,44.1,31.3,47.2,-0.5,3.1,-18.1,-62.4,17.7,-104.7,2.1,0.0,-108.1,64.9,112.5,119.0,99.5,126.0,83,199.6,2,13.5
130,INTC,Technology,-85.2,35.5,10.1,24.1,23.1,142.5,150.7,-6.5,30.9,-48.3,-86.2,-85.2,39.4,-153.7,2.6,0.0,-148.6,42.1,126.0,129.0,99.5,131.0,78,201.3,0,70.9
131,ED,Utilities,-73.0,13.4,3.4,8.1,10.4,-6.0,0.6,-10.3,-34.4,9.9,-47.4,-73.0,25.0,-88.2,1.9,0.0,-240.8,54.3,119.0,123.0,99.5,135.0,79,201.3,1,88.39999999999998
132,ALGN,Healthcare,-148.8,3.3,-1.2,-2.3,12.9,7.1,-37.2,-73.5,-107.2,-124.4,-152.2,-148.8,242.5,-162.2,2.2,0.0,-1348.5,-21.5,145.0,147.0,99.5,142.0,69,204.1,-5,-320.20000000000005
133,BA,Industrials,-106.6,10.1,-3.2,1.4,12.8,-4.0,20.1,-17.2,-38.6,-34.0,-136.8,-106.6,117.0,-131.7,2.2,0.0,-646.4,20.8,134.0,138.0,99.5,140.0,74,204.3,-4,-125.60000000000002
134,VTR,Real Estate,-52.3,32.7,2.5,0.6,3.5,4.9,13.6,43.9,3.5,29.7,-37.5,-52.3,20.6,-87.8,1.6,0.0,-111.7,75.0,109.0,116.0,99.5,127.0,90,205.7,4,23.299999999999997
135,HST,Real Estate,-89.1,16.6,0.8,3.2,17.6,14.4,7.5,-25.4,-41.4,-3.0,-67.6,-89.1,15.6,-109.9,2.3,0.0,-261.6,38.2,128.0,131.0,99.5,136.0,81,207.1,-1,53.39999999999998
136,SCHD,Unknown,-45.6,19.8,1.9,5.7,6.2,-0.1,-5.1,-18.9,-41.9,-23.9,-37.7,-45.6,21.6,-62.2,2.4,0.0,-52.8,80.8,106.0,112.0,99.5,118.0,97,207.7,-3,0.0
137,EIX,Utilities,-107.5,9.9,-0.1,2.1,13.3,5.7,11.8,-30.1,-50.5,-25.0,-51.6,-107.5,13.7,-120.8,2.0,0.0,-435.0,19.8,136.0,140.0,99.5,138.0,81,211.3,0,-40.30000000000001
138,457480.KS,Korea ETF (My Portfolio),-12.4,48.1,-3.3,-4.5,-8.4,24.8,-4.3,44.3,-12.4,-12.4,-12.4,-12.4,31.2,-52.8,2.0,0.0,-21.4,64.9,112.5,90.0,99.5,105.0,109,211.4,-2,-2.5
139,456680.KS,Korea ETF (My Portfolio),-17.3,51.8,-9.5,-12.4,-14.7,35.4,26.0,150.6,-17.3,-17.3,-17.3,-17.3,42.2,-81.3,1.8,0.0,-35.3,59.7,115.0,94.0,99.5,112.0,106,212.5,-11,-9.499999999999996
140,WBD,Communication Services,-76.0,28.4,-2.0,-5.6,20.3,102.1,165.2,191.5,85.1,-51.9,-55.3,-76.0,140.0,-161.5,3.0,0.0,-285.7,51.3,121.0,125.0,99.5,137.0,90,213.9,-1,-19.80000000000001
141,DLTR,Consumer Defensive,-107.1,20.4,-3.0,-7.7,17.4,-5.3,56.3,-42.4,-73.0,-45.3,-89.0,-107.1,37.6,-144.1,1.9,0.0,-211.3,20.2,135.0,139.0,99.5,133.0,89,216.9,-1,-10.700000000000017
142,JKHY,Financials,-98.7,7.4,-7.8,-9.3,9.1,-11.1,-17.9,-31.8,-63.2,-50.1,-98.4,-98.7,56.3,-111.1,2.2,0.0,-500.9,28.6,133.0,137.0,99.5,139.0,92,221.5,-1,-236.7
143,SPCE,Theme (User Picks),-195.0,0.5,0.5,-9.9,-16.2,-19.2,43.1,-69.4,-130.3,-148.6,-192.0,-195.0,351.3,-197.7,2.9,0.0,-13519.5,-85.8,148.0,148.0,99.5,145.0,102,239.1,-1,23.0
144,DIS,Communication Services,-131.3,0.0,-2.7,-9.2,-7.4,-20.6,-19.5,-20.3,-51.4,-88.4,-106.6,-131.3,31.4,-131.3,2.1,0.0,-8599.9,-3.9,142.0,145.0,99.5,144.0,105,239.9,-1,-3965.7999999999993
145,EH,Theme (User Picks),-97.6,0.0,-0.1,-14.8,-32.5,-39.9,-43.5,-19.8,-86.9,-146.0,-97.6,-97.6,994.1,-97.6,1.9,0.0,-1780.6,-4.9,143.0,136.0,99.5,143.0,115,247.9,-1,-13.399999999999864
146,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
147,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
148,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
149,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
150,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
151,,,,,,,,,,,,,,,,,,,,,,,,,80,,0,0.0
152,GEV,Industrials,137.6,90.9,15.9,11.3,25.9,-9.1,33.2,137.6,137.6,137.6,137.6,137.6,152.6,-11.5,1.3,71.5,,179.0,58.0,44.0,53.0,,73,,-7,
153,0138Y0.KS,Korea ETF (My Portfolio),3.8,44.6,-49.3,3.1,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,10.0,-1.2,1.9,4.5,,5.4,140.0,78.0,65.0,,80,,-7,
154,491010.KS,Korea ETF (My Portfolio),8.6,55.2,10.1,9.6,-5.4,2.6,17.9,8.6,8.6,8.6,8.6,8.6,30.8,-18.7,1.7,-3.7,,45.0,124.0,74.0,134.0,,73,,-7,
