Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
164,PSX,Oil & Gas Refining & Marketing,33.7,60.0,-7.3,-9.9,-0.8,7.7,15.3,9.6,3.8,28.2,45.5,33.7,106.9,-74.9,1.4,8.2,0.05909278915559598,178.7,165.0,172.0,57.13,233.13,23,-7.1409072108444045,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
165,FAST,Industrial Distribution,39.2,44.1,-7.7,-10.9,-9.5,-4.9,-11.7,-7.5,-8.3,-5.2,2.1,39.2,108.3,-24.4,1.4,136.9,7.886968878735449e-06,184.2,155.0,163.0,57.35,234.15,-10,-50.39999211303112,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
166,CPRT,Specialty Business Services,-42.5,0.8,0.6,-5.1,-12.8,-17.8,-33.7,-52.1,-66.7,-74.4,-84.4,-42.5,215.5,-44.1,2.2,0.0,5000.0,102.4,267.0,288.0,86.59,235.59,19,-9054.4,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
167,SO,Electric Utilities,41.4,50.7,-13.7,-12.6,-10.6,-8.7,-13.9,-17.4,-17.7,-11.3,-0.1,41.4,116.9,-35.5,1.2,150.0,0.293589232000707,186.4,154.0,162.0,80.33,236.33,-22,-49.806410767999296,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
168,WDC,Data Storage Devices,897.6,99.1,0.7,28.7,51.7,110.5,340.3,576.8,780.6,918.6,958.2,897.6,906.8,-100.9,1.8,125.9,-8.325840992330335,1042.6,19.0,19.0,45.11,238.51,-35,-0.02584099233033399,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
169,BKR,Oil & Gas Equipment & Services,51.7,80.9,-16.8,-7.9,-4.3,8.4,21.6,29.2,33.4,57.8,101.2,51.7,84.9,-85.4,1.3,11.9,-2.5146642745430207e-07,196.7,146.0,153.0,31.42,238.82,-9,2.099999748533573,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
170,MSI,Public Safety Technology,32.9,22.5,-22.2,-19.2,-19.3,-14.9,-23.2,-31.4,-33.1,-26.6,-17.0,32.9,183.0,-10.2,1.3,466.0,0.0001876812419019375,177.9,167.0,174.0,75.89,240.29,-41,-141.1998123187581,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
171,ACHR,Aerospace & Defense,-31.6,11.2,3.0,9.9,-3.3,-15.3,-32.3,-13.6,-16.2,-21.6,,-31.6,137.3,-87.4,1.5,0.0,5000.0,31.8,447.0,271.0,60.0,241.6,100,4962.1,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
172,RJF,Investment Banking & Brokerage,22.1,40.4,-6.3,-4.2,-7.1,-8.4,-13.8,-15.3,-14.9,-14.7,9.5,22.1,106.2,-34.2,1.2,152.1,0.4585611177761093,167.1,173.0,180.0,79.78,241.98,-2,-57.94143888222389,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
173,ETR,Electric Utilities,36.6,73.4,-13.2,-10.4,-3.4,2.7,6.5,23.5,40.5,44.0,35.2,36.6,72.9,-62.1,1.2,25.9,-3.929672682669163e-06,181.6,161.0,169.0,26.81,244.01,-10,3.1999960703273174,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
174,NOW,Software,-46.8,1.2,-1.3,-13.6,-19.7,-34.2,-52.0,-65.7,-75.6,-85.2,-98.6,-46.8,347.6,-50.9,1.6,0.0,448.7189044847694,98.2,275.0,297.0,73.24,244.84,-5,-7179.081095515231,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,
175,NDAQ,Financial Exchanges,15.3,31.0,-14.4,-6.6,-8.5,-8.9,-12.5,-7.8,-2.6,-12.0,-6.7,15.3,76.6,-11.7,1.4,136.7,0.00019077721344584611,160.3,180.0,186.0,62.33,245.73,-7,-46.99980922278655,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
176,DHI,Residential Construction,36.6,25.9,-4.4,-4.8,-8.0,-8.7,-12.0,-22.6,-31.0,-21.8,-6.9,36.6,205.9,-22.5,1.4,256.5,0.0002572874130797731,181.5,162.0,169.0,80.33,248.33,-28,-253.5997427125869,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
177,AZO,Auto Parts,38.6,44.9,-6.9,-7.8,-10.5,-11.5,-20.6,-21.7,-26.8,-20.9,-0.4,38.6,146.3,-48.7,1.2,212.8,1.212980016230733e-07,183.6,156.0,164.0,75.89,251.69,-27,-83.899999878702,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
178,EQT,Oil & Gas E&P,4.8,52.4,-7.6,-13.9,-13.5,-11.1,-13.2,-4.0,-9.0,6.9,78.4,4.8,112.9,-116.6,1.2,66.7,3.2403963554781077e-06,149.7,191.0,199.0,54.22,252.42,-4,-9.399996759603646,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
179,MA,Data Processing & Outsourced Services,-23.6,0.2,0.2,-7.1,-10.1,-13.8,-22.8,-27.6,-34.1,-38.6,-52.7,-23.6,99.1,-23.8,1.6,0.0,3388.514928290792,121.4,232.0,250.0,113.45,254.25,14,-976.4850717092081,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
180,IR,Industrial Machinery,-37.0,0.0,0.0,-11.5,-17.1,-14.7,-19.9,-34.9,-43.5,-42.9,-40.8,-37.0,89.2,-50.8,1.8,0.0,1579.34125,82.0,314.0,281.0,86.68,256.08,11,-2154.55875,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
181,ATO,Natural Gas Utilities,1.8,56.8,-16.2,-10.7,-7.5,-5.1,-5.7,-0.7,1.2,7.2,1.7,1.8,44.9,-54.0,1.3,24.2,7.912150324379246e-12,146.8,196.0,204.0,42.73,256.13,-4,-0.5999999999920879,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
182,TXN,Semiconductors,83.5,97.2,1.6,17.0,22.3,41.5,42.3,35.4,32.1,23.8,31.6,83.5,87.8,-54.4,2.1,-0.5,2.9981661723580797,228.5,124.0,128.0,34.96,256.76,44,0.19816617235807987,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
183,315960.KS,Dividend,346.4,100.0,3.8,26.5,30.4,67.3,151.8,219.2,250.5,293.7,340.1,346.4,310.0,-74.4,1.7,23.4,-7.3,440.4,56.0,53.0,45.67,261.47,-26,0.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
184,QCOM,Semiconductors,41.7,54.9,26.6,40.5,41.8,32.2,29.5,15.8,14.0,1.7,3.6,41.7,125.7,-59.8,2.0,-16.9,12.277182905097735,186.7,153.0,161.0,35.95,262.55,118,-21.922817094902268,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
185,WM,Waste Management,-23.2,7.4,-21.6,-13.8,-13.2,-9.5,-15.9,-21.0,-24.9,-28.8,-31.0,-23.2,60.4,-29.6,1.7,0.0,62.25655221873965,121.8,230.0,248.0,94.54,264.14,20,-9.543447781260348,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
186,FER,Infrastructure,49.9,75.5,0.3,-3.9,-5.9,-2.4,6.2,24.5,34.8,58.4,54.3,49.9,84.6,-59.5,1.3,34.8,-2.823163582017454,194.9,147.0,154.0,20.66,268.46,-27,-1.0231635820174538,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
187,VRTX,Biotechnology,-29.8,19.3,-1.8,-8.7,-13.4,-11.7,-16.8,-28.3,-36.6,-28.7,-38.8,-29.8,96.1,-59.6,1.7,0.0,84.43085879185553,115.2,247.0,267.0,94.79,268.79,19,-59.56914120814447,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
188,CCEP,Beverages - Non-Alcoholic,-6.4,46.1,-4.3,-6.1,-9.4,-6.4,-9.1,-3.8,-2.5,7.7,4.6,-6.4,51.9,-55.5,1.3,0.0,1.7977248589626948e-07,138.6,205.0,217.0,54.78,269.18,21,0.1000001797724859,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
189,AON,Insurance Brokers,-72.1,0.9,0.9,-8.6,-12.1,-14.9,-23.5,-32.0,-44.2,-56.9,-66.3,-72.1,64.2,-73.0,2.7,0.0,5000.0,72.9,335.0,356.0,93.58,269.78,69,4893.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
190,NVO,Biotechnology,-76.8,3.8,0.5,8.2,0.7,-6.2,-23.8,-55.3,-75.9,-83.0,-79.2,-76.8,389.4,-94.8,2.4,0.0,2088.2248852007415,68.2,348.0,369.0,80.12,270.72,22,-1714.4751147992583,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
191,ALL,Insurance - Property & Casualty,-2.2,47.2,-9.1,-6.0,-4.6,-3.8,-8.2,-10.1,-1.1,2.2,1.7,-2.2,53.0,-50.7,1.3,0.0,2.210991121653857e-10,142.8,198.0,209.0,54.78,270.98,-26,-13.3999999997789,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
192,TMUS,Telecommunication Services,-15.4,7.7,-5.2,-10.7,-11.6,-12.2,-24.1,-29.2,-28.2,-29.3,-30.8,-15.4,136.2,-27.7,1.8,0.0,30.018878115983522,129.6,217.0,233.0,101.34,272.14,3,-433.5811218840165,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
193,LIN,Industrial Gases,15.3,30.7,-11.3,-9.0,-6.7,0.5,-6.3,-14.3,-23.0,-22.3,-17.0,15.3,97.5,-20.7,1.5,108.2,3.863126413960716e-05,160.3,180.0,186.0,86.84,273.84,-9,-76.79996136873586,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
194,AME,Electronic Instruments & Controls,16.5,56.0,-5.0,-3.9,-5.2,0.3,4.3,3.0,-3.8,-5.1,-3.9,16.5,46.1,-21.9,2.0,11.8,1.5259528693800714e-06,161.5,179.0,185.0,74.65,274.05,16,-5.999998474047131,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
195,SATS,Communication,219.9,90.0,2.2,-3.1,0.5,19.7,151.3,292.8,414.8,407.4,338.5,219.9,260.9,-145.8,1.7,26.5,-52.322806773532704,364.8,69.0,72.0,45.51,274.71,-28,-22.322806773532704,EARLY_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
196,BRK-B,Diversified Financial Services,-49.6,1.4,0.9,-7.4,-8.9,-10.4,-17.3,-22.9,-27.6,-28.8,-30.9,-49.6,42.5,-50.6,2.5,0.0,281.92780566677163,95.4,283.0,306.0,94.6,274.8,86,261.52780566677166,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
197,SHW,Household & Personal Care Products,-52.3,0.0,0.0,-9.0,-13.7,-13.8,-21.1,-29.7,-36.2,-46.2,-55.9,-52.3,77.6,-52.0,2.0,0.0,346.97500000000014,92.7,290.0,312.0,97.84,278.24,7,-1298.8249999999998,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
198,ROK,Industrial Machinery,42.4,72.9,22.8,9.7,6.1,8.0,14.7,25.1,16.0,10.2,17.8,42.4,70.8,-33.7,1.6,7.6,-1.5678334855669862,187.4,152.0,160.0,27.45,278.65,-22,2.132166514433014,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
199,COF,Diversified Banks,-9.9,29.7,-5.9,-6.7,-11.0,-17.0,-21.5,-17.2,-8.3,-10.3,1.8,-9.9,92.5,-52.5,1.3,0.0,5.787630566905625e-07,135.1,208.0,221.0,64.22,279.22,-7,-50.599999421236944,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
200,CHRW,Trucking,-5.5,60.0,-9.7,-8.3,-12.5,-6.9,16.4,36.9,43.8,31.9,22.3,-5.5,52.0,-90.7,1.8,0.0,-1.8634101705525203e-07,139.5,200.0,212.0,48.27,279.87,31,41.199999813658984,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
201,UBER,Internet Services & Infrastructure,-15.0,16.9,-3.4,-4.6,-7.2,-13.8,-23.9,-24.2,-22.4,0.4,-15.0,-15.0,67.6,-71.0,1.4,0.0,1.7911555555536576,73.6,332.0,231.0,65.72,280.32,20,-60.70884444444634,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
202,AFL,Insurance - Life,0.7,43.7,-4.3,-5.8,-5.9,-5.3,-8.2,-14.1,-13.9,-2.6,7.0,0.7,67.0,-50.0,1.4,54.7,5.522839772995008e-06,145.7,197.0,205.0,79.78,280.58,-4,-32.299994477160226,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
203,ADA-USD,Cryptocurrency,-24.0,0.9,0.2,4.7,-2.1,-19.6,-48.0,-62.2,-73.1,-102.4,-34.0,-24.0,3485.6,-69.7,1.7,0.0,5000.0,86.8,301.0,252.0,133.59,282.19,32,-23776.4,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
204,LII,HVAC Equipment,-21.3,19.3,-5.1,-1.9,-5.3,-4.0,-15.3,-27.3,-27.4,-11.3,-18.9,-21.3,101.7,-50.5,1.6,0.0,0.007387730793088362,123.7,225.0,244.0,73.67,283.07,-22,-169.79261226920693,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
205,ONDO-USD,Decentralized Finance,-49.5,7.3,4.3,51.1,51.4,20.3,-22.0,-53.7,,,,-49.5,250.6,-121.4,2.2,0.0,5000.0,-21.9,538.0,304.0,77.06,283.46,54,3672.3,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
206,PTC,Technology,-76.8,6.0,5.8,-2.3,-7.8,-16.3,-27.9,-39.2,-50.6,-58.2,-66.3,-76.8,82.2,-86.5,2.3,0.0,5000.0,68.1,349.0,369.0,102.6,284.2,44,3398.1,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
207,EBAY,Internet Retail,54.5,91.3,2.7,2.1,6.7,12.7,14.5,35.6,57.4,52.2,50.6,54.5,66.0,-62.2,1.4,17.7,-2.4856142599260895,199.4,144.0,151.0,36.22,284.22,-28,1.5143857400739105,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
208,PNR,Industrials,-76.4,0.0,0.0,-14.2,-22.6,-27.5,-34.7,-39.3,-41.9,-41.5,-45.1,-76.4,34.9,-76.0,1.4,0.0,77.78833333333353,68.5,346.0,366.0,69.3,284.5,-6,-720.5116666666664,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
209,MRSH,Financials,-82.3,0.0,0.0,-10.8,-15.4,-16.7,-28.9,-42.7,-55.0,-65.2,-72.3,-82.3,65.4,-81.9,2.9,0.0,1990.1,62.7,364.0,386.0,86.58,284.58,7,-27.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
210,BRO,Insurance Brokers,-89.3,0.0,0.0,-14.6,-21.5,-28.5,-45.2,-60.9,-70.5,-79.6,-88.9,-89.3,163.4,-93.6,2.5,0.0,4850.548333333333,55.7,382.0,402.0,86.4,286.0,3,-3413.3516666666665,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
211,BSX,Medical Devices,-106.7,0.0,0.0,-16.2,-29.6,-40.0,-53.1,-61.4,-65.6,-65.9,-81.8,-106.7,89.6,-106.2,1.6,0.0,2768.638333333333,38.3,433.0,450.0,64.78,286.98,-3,-1581.4616666666675,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
212,GILD,Biotechnology,-10.5,57.5,-4.6,-10.8,-12.9,-6.8,-2.4,18.9,23.8,34.7,29.9,-10.5,46.8,-87.0,1.2,0.0,-0.0036204159624184506,134.5,210.0,223.0,32.83,288.23,-16,21.19637958403758,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
213,BLK,Asset Management,-9.6,17.0,-0.8,0.3,-3.6,-4.4,-8.9,-8.1,-7.0,-12.9,-10.4,-9.6,46.8,-21.6,1.5,0.0,1.3485025349365007,135.4,207.0,220.0,99.48,288.48,21,-37.4514974650635,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
214,ROL,Business Services,-28.9,0.0,-2.8,-8.0,-14.1,-15.8,-20.4,-21.1,-26.0,-28.5,-35.5,-28.9,76.9,-36.7,1.6,0.0,15.356731621902203,116.0,246.0,265.0,101.64,291.44,-17,-672.1432683780978,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
215,MCO,Credit Rating & Analytics,-14.1,5.3,-7.2,-6.5,-11.1,-13.4,-19.6,-25.6,-29.1,-34.3,-42.2,-14.1,88.4,-19.7,1.4,0.0,0.0022719430794552334,130.9,216.0,230.0,85.72,292.12,-35,-362.99772805692055,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
216,ARM,Semiconductors,61.2,43.4,-1.9,11.8,44.8,47.5,42.4,38.0,,,,61.2,125.1,-70.9,2.3,-42.0,0.010248112329386137,94.7,286.0,142.0,17.5,292.7,25,-11.489751887670614,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
217,IBM,IT Consulting & Other Services,-32.4,30.2,-4.4,-10.0,-15.5,-22.5,-25.9,-20.1,-13.4,-0.8,-0.3,-32.4,67.4,-74.9,1.2,0.0,0.00153430771559543,112.6,251.0,273.0,69.22,292.82,-6,-26.898465692284404,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
218,CFG,Banks - Regional,-10.0,52.1,-6.8,-5.4,-4.2,1.7,11.6,21.6,40.1,21.4,19.2,-10.0,47.4,-71.4,1.7,0.0,-1.1076128653906969e-06,134.9,209.0,222.0,55.1,293.7,11,31.799998892387137,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
219,DRI,Restaurants,-5.7,43.4,-3.2,-5.1,-7.4,-1.6,-9.2,-6.5,-12.9,-11.3,-5.9,-5.7,62.3,-57.3,1.4,0.0,0.0019380924119438642,139.3,201.0,213.0,94.35,294.75,20,-13.098061907588056,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
220,NVR,Residential Construction,-78.4,0.0,0.0,-14.1,-21.1,-23.6,-32.2,-45.9,-56.1,-60.4,-71.3,-78.4,92.0,-80.5,1.9,0.0,767.9316666666667,66.6,354.0,376.0,95.22,295.22,4,-2247.8683333333333,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
221,V,Transaction Processing,-40.2,0.0,-10.7,-5.5,-6.6,-10.1,-19.0,-21.9,-27.7,-32.1,-47.1,-40.2,57.3,-39.9,2.0,0.0,11.770534428564211,104.8,264.0,286.0,94.82,296.02,-14,-162.5294655714358,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
222,LOW,Retail,-49.5,0.0,0.0,-9.8,-15.3,-14.4,-17.7,-27.2,-38.0,-50.8,-52.5,-49.5,92.6,-49.1,1.9,0.0,66.77625000000023,95.5,282.0,304.0,105.31,296.11,-5,-1287.0237499999998,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
223,MO,Tobacco,-8.9,65.5,-30.6,-9.7,-6.2,2.4,0.1,8.7,19.6,23.4,29.4,-8.9,23.0,-68.4,1.3,0.0,-0.0005350308781133869,136.1,206.0,218.0,48.2,296.2,58,7.599464969121886,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
224,ERIE,Insurance Brokers,-98.1,0.1,0.1,-13.5,-21.1,-26.6,-40.9,-60.3,-69.6,-72.0,-89.3,-98.1,196.4,-98.0,2.5,0.0,3952.842548668942,46.9,410.0,428.0,86.28,297.88,8,-34.05745133105802,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
225,TSCO,Specialty Retail,-87.1,0.0,0.0,-27.7,-37.5,-42.8,-52.5,-64.1,-74.4,-86.7,-89.1,-87.1,112.2,-99.2,1.4,0.0,4299.041250000001,57.9,380.0,400.0,98.32,297.92,-10,-2557.1587499999987,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
226,COP,Oil & Gas,7.3,31.5,-10.5,-16.9,-9.5,1.9,3.2,-8.6,-24.3,-23.5,8.9,7.3,179.6,-71.5,1.4,19.1,7.333387644740231e-10,152.3,187.0,194.0,90.48,298.28,-32,-38.699999999266666,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
227,TRI,Technology,-93.2,1.4,-3.3,-5.5,-11.1,-24.1,-45.2,-60.5,-73.0,-81.8,-90.7,-93.2,146.3,-96.3,2.0,0.0,613.8578089295852,51.7,398.0,415.0,82.07,299.47,3,-991.4421910704148,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
228,ACGL,Insurance - Diversified,-5.9,27.6,-3.5,-8.3,-9.8,-8.2,-12.6,-24.1,-31.4,-11.6,-1.1,-5.9,110.1,-49.5,1.4,0.0,2.948189744094642e-05,139.1,202.0,214.0,94.22,302.62,-40,-109.49997051810256,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
229,SNA,Tools & Accessories,-11.3,43.0,-13.4,-7.3,-7.4,-3.1,-2.5,-4.0,-9.1,-3.3,7.5,-11.3,29.6,-41.8,1.4,0.0,0.00045539777323794965,133.6,213.0,226.0,93.67,302.67,8,-0.09954460222676205,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
230,FANG,Oil & Gas E&P,-5.9,50.3,-14.2,-12.5,-3.6,5.9,10.3,-6.5,-15.9,-7.9,46.8,-5.9,98.2,-109.7,1.4,0.0,1.4789515430759402e-08,139.1,202.0,214.0,87.72,302.92,60,-9.199999985210484,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
231,UNH,Managed Healthcare,-77.7,14.6,-0.3,13.4,19.2,14.2,9.2,-24.0,-45.2,-67.0,-75.3,-77.7,128.7,-112.7,1.7,0.0,25.61280070708117,67.3,351.0,373.0,76.61,303.81,60,-10.487199292918831,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
232,PDD,Technology,-30.3,4.3,-1.3,-9.4,-10.0,-17.3,-23.9,-36.3,-47.1,-48.0,-46.4,-30.3,465.0,-71.0,1.4,0.0,131.5879418032631,70.8,339.0,268.0,115.48,304.08,1,-845.2120581967368,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,
233,CVNA,Auto & Truck Dealerships,-15.7,8.0,-67.0,-84.7,-85.1,-85.8,-91.2,-88.3,-21.6,33.3,-28.4,-15.7,1079.9,-122.9,1.2,0.0,3.5682630424818055e-11,104.7,265.0,234.0,68.64,304.44,-213,-208.79999999996434,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
234,CMG,Restaurants,-42.8,3.7,-2.5,-8.4,-15.0,-14.3,-30.9,-53.4,-67.0,-75.0,-79.3,-42.8,293.4,-55.3,1.7,0.0,0.08882752602173646,102.2,268.0,289.0,86.76,305.76,-45,-3104.3111724739783,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
235,RTX,Aerospace & Defense,3.2,47.4,-2.0,-11.6,-15.7,-12.5,-5.8,9.9,23.6,26.5,28.0,3.2,73.4,-59.3,1.2,27.7,-3.9159826347240694,148.1,194.0,202.0,36.72,305.92,-36,16.98401736527593,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,
236,DOV,Diversified Machinery,6.5,45.7,-12.1,-5.8,-4.5,1.8,4.5,-2.6,-5.0,-13.1,-14.0,6.5,62.8,-40.4,2.0,7.3,7.466898621550402e-09,151.5,188.0,195.0,97.84,306.64,-36,-10.199999992533101,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
237,LDOS,IT Consulting & Other Services,-56.7,0.0,-5.0,-22.1,-28.7,-32.9,-36.4,-40.4,-39.0,-44.0,-60.7,-56.7,102.6,-56.3,1.4,0.0,0.03614869039444373,88.3,298.0,321.0,72.13,307.53,-59,-3245.4638513096056,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
238,AEP,Electric Utilities,-34.5,33.0,-14.7,-9.8,-6.5,-2.7,0.1,6.9,10.0,0.5,-15.4,-34.5,33.7,-67.3,1.6,0.0,-1.4995153621010217e-13,110.5,256.0,277.0,61.78,307.58,24,45.59999999999985,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
239,NEE,Electric Utilities,-13.2,30.8,-11.7,-9.3,-6.3,-0.2,7.1,5.2,3.2,-15.8,-29.5,-13.2,77.1,-52.8,2.0,0.0,-0.00033309839065066035,131.8,215.0,228.0,60.56,310.36,-12,32.199666901609355,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
240,FDX,Industrials,-23.9,54.1,-11.5,-6.7,-2.8,12.2,29.9,19.7,10.9,9.8,10.3,-23.9,34.1,-91.7,3.3,0.0,-1.528736494507595e-06,121.1,233.0,251.0,60.14,310.54,70,44.599998471263504,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
241,SPGI,Financial Data & Exchanges,-61.0,0.0,-4.6,-8.7,-14.2,-18.6,-28.2,-37.1,-45.4,-57.6,-71.6,-61.0,95.4,-60.6,1.7,0.0,20.249942951544178,84.0,309.0,330.0,98.04,311.04,-23,-720.2500570484558,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
242,TTD,Advertising Agencies,-76.4,0.1,-1.1,-7.3,-13.9,-30.8,-55.3,-81.2,-100.1,-121.3,-140.7,-76.4,1126.9,-85.3,2.0,0.0,2702.6426658380306,55.1,384.0,366.0,117.07,313.07,-14,-30562.45733416197,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
243,ZS,Technology,-53.7,3.2,1.3,2.6,-7.3,-25.5,-44.0,-48.0,-57.0,-76.9,-76.8,-53.7,408.1,-84.4,1.9,0.0,1127.9676751939783,52.4,391.0,315.0,121.19,314.39,32,-1668.4323248060218,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
244,NI,"Electric, Gas and Multi-Utilities",-26.2,50.1,-13.9,-9.1,-6.8,-2.6,-3.0,3.8,10.9,13.3,3.2,-26.2,17.0,-68.5,1.3,0.0,-0.0009185754994689017,118.8,240.0,260.0,49.23,314.43,-30,18.99908142450053,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
