Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
86,SYM,Industrial Machinery,145.0,34.5,1.5,-0.5,-1.0,-10.7,22.8,45.7,26.4,142.0,,145.0,420.8,-29.7,1.8,284.3,136.6,188.9,139.0,102.0,35.99,137.19,-1,-10.400000000000006,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
87,GOOGL,Internet Conglomerates,171.0,77.5,3.2,-0.6,-2.5,2.7,28.0,39.7,53.3,66.4,103.3,171.0,224.2,-11.4,1.3,128.2,23.1,289.9,83.0,86.0,6.17,139.37,1,-5.799999999999997,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
88,MS,Investment Banking & Brokerage,156.4,80.5,-0.2,1.8,-0.4,2.8,11.5,26.9,39.8,47.9,99.1,156.4,199.6,-20.8,1.1,150.9,28.4,275.3,91.0,93.0,9.57,140.37,1,-2.5,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
89,LINK-USD,Cryptocurrency,375.0,5.7,0.0,0.1,-7.4,-22.8,-37.0,-48.5,-51.5,-68.7,-8.9,375.0,7258.0,-53.1,1.5,16447.1,16602.6,463.4,50.0,49.0,119.36,141.96,-2,-3.400000000001455,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
90,WMB,Oil & Gas Midstream,197.1,93.5,-2.8,1.5,11.0,17.7,19.1,39.6,67.6,118.8,181.4,197.1,215.4,-57.9,1.1,137.4,22.2,316.0,72.0,74.0,13.33,142.53,1,3.6999999999999993,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
91,PHM,Residential Construction,115.4,49.4,-1.3,-5.0,-1.8,-3.0,-2.8,-11.5,-9.3,28.3,54.1,115.4,254.9,-29.3,1.2,254.6,150.2,234.3,111.0,114.0,45.33,143.33,1,0.29999999999998295,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
92,RSG,Environmental Services,68.7,48.9,1.9,1.5,5.5,6.1,-4.8,-5.9,-4.6,7.5,23.1,68.7,149.9,-8.6,1.5,176.7,88.7,187.6,142.0,146.0,18.44,143.64,-2,-3.3999999999999915,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
93,CIEN,Communications Equipment,946.0,100.0,12.8,20.2,54.7,97.2,266.8,443.3,555.6,599.7,654.2,946.0,946.0,-63.2,1.4,188.7,4.3,1064.9,8.0,8.0,27.33,144.13,2,0.09999999999999964,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
94,MPC,Oil & Gas Refining & Marketing,213.4,88.6,-2.4,13.9,30.6,29.3,35.8,33.9,31.7,86.9,186.6,213.4,251.1,-77.8,1.2,114.8,33.5,332.3,67.0,68.0,24.78,144.58,4,6.199999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
95,BLDR,Building Materials,76.9,14.1,-1.8,-11.0,-16.7,-22.6,-33.4,-52.1,-65.7,-54.9,-2.6,76.9,761.1,-34.7,1.4,1929.0,2508.6,195.8,131.0,137.0,80.33,144.73,-9,283.6999999999998,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
96,GS,Investment Banking & Brokerage,171.9,83.3,1.7,2.8,1.5,6.2,17.2,39.2,67.9,87.2,141.6,171.9,212.9,-35.7,1.1,139.8,20.9,290.8,82.0,85.0,13.33,148.13,1,-3.900000000000002,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
97,BAESY,Aerospace & Defense,210.4,97.3,5.2,4.0,14.9,20.9,20.4,45.7,61.9,129.0,193.8,210.4,218.5,-65.9,1.2,128.1,18.9,329.3,68.0,69.0,17.78,148.38,2,-6.400000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
98,GRMN,Scientific & Technical Instruments,145.8,85.1,3.0,-0.3,11.5,12.5,9.4,14.2,35.9,50.1,61.3,145.8,172.5,-6.4,1.2,143.5,33.0,264.7,99.0,101.0,17.31,148.71,-5,-1.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
99,HCA,Hospitals,132.3,76.7,-2.0,-3.6,-0.1,2.2,9.4,15.4,18.0,30.3,67.2,132.3,180.8,-26.7,1.3,125.6,33.6,251.2,107.0,110.0,14.01,149.01,-3,3.700000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
100,PL,Aerospace & Defense,698.3,100.0,12.7,34.9,51.1,106.6,369.1,808.1,897.5,698.3,,698.3,690.8,-88.8,1.3,125.9,-4.1,741.2,23.0,21.0,12.5,149.1,1,2.3000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
101,HUBB,Electrical Components & Equipment,150.6,92.6,-0.3,-0.2,5.8,10.3,15.7,13.5,16.1,52.0,97.6,150.6,164.6,-24.9,1.2,116.2,29.7,269.5,95.0,97.0,15.08,150.08,-7,-0.5,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
102,CAH,Healthcare Distribution,200.8,92.4,0.6,-0.7,3.0,10.5,21.0,47.7,63.0,141.2,197.9,200.8,224.4,-81.7,1.1,129.6,17.6,319.7,71.0,72.0,18.77,151.37,-2,-0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
103,ORLY,Auto Parts,84.1,65.5,-2.8,0.5,0.8,-2.1,-8.0,-3.9,-5.9,11.5,36.0,84.1,154.4,-48.4,1.2,165.4,55.6,203.0,126.0,133.0,25.44,155.04,1,3.3000000000000043,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
104,MSFT,Software,60.7,34.1,0.0,0.3,-6.6,-13.8,-20.9,-25.1,-31.2,-30.3,-22.0,60.7,201.5,-12.1,1.3,406.0,267.2,179.6,148.0,153.0,56.1,155.7,-1,-28.80000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
105,ORCL,Software,27.7,13.8,-0.9,2.9,-5.1,-18.7,-23.4,-20.7,-18.8,-1.6,14.5,27.7,346.0,-22.8,1.6,890.4,576.3,146.6,182.0,189.0,57.22,156.82,2,-47.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
106,LITE,Communication Equipment,1208.2,100.0,13.3,15.2,68.6,162.1,504.3,883.0,1085.1,1006.4,989.4,1208.2,1208.0,-109.6,1.8,164.9,-9.1,1327.1,5.0,5.0,27.33,158.93,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
107,RCL,Travel Services,101.0,63.9,-1.5,-5.3,-4.8,-3.3,-5.1,16.1,58.3,146.3,149.4,101.0,219.6,-108.0,1.2,184.3,37.9,219.9,116.0,120.0,26.45,159.25,-2,-0.6000000000000014,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
108,TER,Semiconductors,366.3,88.0,4.3,0.1,24.5,52.8,138.4,138.2,144.4,135.9,168.2,366.3,412.6,-50.5,2.6,82.1,10.8,485.2,49.0,50.0,27.33,160.93,0,-1.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
109,TPR,Luxury Goods,263.3,85.7,-0.9,-3.5,5.9,16.3,37.3,108.6,163.5,206.3,314.6,263.3,323.5,-95.4,1.1,162.2,9.7,382.2,59.0,59.0,29.62,161.42,1,1.1999999999999993,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
110,SNPS,Electronic Design Automation Software,57.2,19.6,-0.9,-0.1,-5.4,-7.8,-19.3,-31.6,-43.9,-43.7,-28.3,57.2,309.4,-4.1,1.5,698.3,749.6,176.1,154.0,157.0,76.95,162.55,-1,-60.799999999999955,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
111,HLT,Lodging,102.7,91.9,-1.4,0.5,4.7,10.5,10.9,13.4,22.4,37.7,56.7,102.7,113.9,-21.3,1.2,82.3,18.1,221.6,115.0,118.0,8.89,163.49,1,-1.0999999999999979,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
112,JPM,Diversified Banks,97.1,78.0,-1.5,1.1,-0.2,-0.8,0.1,10.8,27.3,45.9,63.0,97.1,131.1,-22.3,1.1,121.9,25.1,216.0,121.0,125.0,14.9,163.7,1,-1.6999999999999993,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
113,META,Internet Content & Information,53.8,55.5,-0.5,-3.9,-7.9,-9.2,-15.8,-14.4,2.0,46.2,43.1,53.8,170.6,-91.5,1.2,199.6,76.3,172.7,156.0,160.0,31.25,163.85,20,-16.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
114,JCI,Building Products,161.7,87.8,1.1,-2.4,6.7,12.7,19.2,41.1,56.8,66.5,112.9,161.7,189.0,-32.8,1.2,108.1,15.5,280.6,87.0,89.0,21.42,164.02,-3,1.0999999999999996,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
115,ALNY,Biotechnology,53.3,41.4,-4.9,-1.5,-4.8,-14.5,-12.4,5.7,10.7,13.3,27.2,53.3,206.0,-54.2,1.4,210.7,57.9,172.2,157.0,161.0,26.46,164.06,-13,7.0,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
116,ABBV,Biotechnology,75.8,71.8,-10.7,-4.3,-2.9,-2.9,-1.3,0.4,2.5,11.6,38.1,75.8,115.5,-24.8,1.2,105.3,32.4,194.7,132.0,138.0,15.34,164.54,-10,4.399999999999999,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
117,SO,Electric Utilities,86.8,80.4,0.2,2.5,8.7,8.7,3.3,3.1,4.9,16.4,33.8,86.8,116.9,-35.5,1.2,94.7,29.3,205.7,124.0,131.0,15.89,166.09,-1,1.1999999999999993,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
118,ODFL,Trucking,103.1,42.7,0.6,0.6,12.8,26.5,22.2,4.1,-13.2,-20.0,2.6,103.1,254.8,-15.5,1.6,142.1,146.0,222.0,114.0,117.0,61.85,168.85,-3,-20.099999999999994,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
119,GEV,Electrical Equipment,185.8,92.4,0.7,3.8,19.5,34.9,57.9,170.9,,,,185.8,180.4,-7.2,1.3,99.7,14.6,197.8,130.0,79.0,17.5,169.1,-1,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
120,COHR,,379.1,84.0,7.6,4.1,19.7,52.2,127.3,175.1,277.4,290.7,324.6,379.1,467.1,-81.6,1.7,103.9,3.7,498.0,47.0,48.0,29.22,169.42,0,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
121,AXP,Consumer Finance,56.1,55.1,-2.9,0.5,-5.7,-7.7,-7.2,-4.0,8.2,17.6,32.4,56.1,125.3,-28.1,1.2,149.6,49.6,175.0,155.0,159.0,25.14,169.74,5,1.2000000000000028,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
122,NOW,Software,3.7,8.5,-2.0,-1.6,-10.1,-22.6,-38.0,-48.6,-55.0,-60.5,-68.0,3.7,347.6,-27.9,1.5,2135.0,2332.2,122.6,225.0,233.0,67.88,170.08,-3,142.69999999999982,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
123,FCX,Copper Mining,147.0,71.6,4.5,-2.6,6.6,26.0,34.2,28.1,21.9,15.8,100.3,147.0,208.6,-56.5,1.7,67.2,29.8,265.9,98.0,100.0,29.64,170.24,-9,-8.599999999999998,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
124,AJG,Insurance Brokers,23.7,12.8,-0.4,0.1,-4.8,-8.9,-23.7,-31.2,-37.9,-33.8,-20.2,23.7,215.4,-4.0,1.6,903.8,902.7,142.6,188.0,196.0,73.89,170.29,-1,-202.20000000000005,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
125,ADI,Semiconductors,97.2,76.9,-1.8,-3.5,5.5,17.2,26.2,27.7,27.3,36.5,51.4,97.2,129.2,-7.8,1.9,46.6,12.6,216.1,120.0,124.0,6.01,171.21,-8,-0.3000000000000007,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
126,ISRG,Health Care Equipment,33.1,26.1,-4.3,-4.3,-7.5,-7.7,-14.2,-18.8,-16.4,-10.4,-9.1,33.1,156.3,-10.3,1.5,330.0,241.1,152.0,173.0,179.0,57.89,171.49,-4,52.29999999999998,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
127,CRH,Building Materials,80.1,65.2,-2.1,-5.0,-7.9,-8.6,-5.0,-1.0,11.5,47.1,69.3,80.1,147.4,-45.2,1.2,150.3,45.3,199.0,128.0,135.0,35.32,172.32,-3,0.29999999999999716,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
128,WMT,Hypermarkets & Super Centers,136.0,90.8,0.7,1.7,7.7,14.6,17.9,34.1,54.5,80.8,89.6,136.0,152.9,-28.0,1.2,93.8,14.0,254.9,103.0,106.0,20.33,172.73,-8,0.40000000000000036,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
129,RL,Apparel Manufacturing,134.2,87.7,0.5,-0.6,1.2,4.2,13.8,39.3,74.1,118.7,145.5,134.2,163.3,-70.2,1.1,104.7,10.8,253.1,105.0,108.0,18.59,172.99,-8,-1.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
130,FAST,Industrial Distribution,80.5,74.9,-2.4,2.1,9.0,10.2,5.2,11.3,13.6,20.3,33.1,80.5,108.3,-24.4,1.4,78.7,21.3,199.4,127.0,134.0,15.89,174.29,-3,-0.09999999999999787,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
131,AMP,Asset Management,79.4,42.7,-4.1,-2.0,-5.9,-4.7,-13.4,-19.6,-19.8,-10.9,27.3,79.4,218.6,-24.3,1.3,329.3,191.6,198.3,129.0,136.0,75.33,175.33,-6,27.900000000000006,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
132,CRWD,Cybersecurity Software,91.1,47.4,5.2,6.5,-0.6,-8.8,-13.3,-3.7,20.0,32.6,,91.1,175.3,-38.3,1.3,231.2,93.1,158.4,170.0,127.0,57.02,177.02,4,-19.10000000000001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
133,WELL,Healthcare REITs,103.4,91.9,2.8,1.9,7.3,8.9,13.6,34.4,57.1,79.8,95.5,103.4,117.6,-51.9,1.1,64.0,6.2,222.3,113.0,116.0,13.33,179.33,-2,0.10000000000000053,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
134,TJX,Apparel Retail,75.4,98.6,-1.4,1.8,6.3,9.7,13.0,18.9,24.5,46.2,54.5,75.4,77.3,-40.2,1.2,42.6,7.0,194.3,133.0,139.0,4.44,180.04,0,0.2999999999999998,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
135,KMI,Oil & Gas Midstream,100.0,89.6,-4.6,1.8,10.7,17.2,14.7,25.4,38.6,63.6,93.0,100.0,118.9,-59.1,1.2,68.4,12.1,218.9,118.0,122.0,17.78,180.18,-7,3.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
136,GLW,Electronic Components,379.5,91.4,9.1,3.3,32.4,52.4,112.2,186.9,252.3,283.1,328.6,379.5,421.1,-58.2,1.3,91.4,-0.7,498.4,46.0,47.0,36.22,181.22,-1,0.9000000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
137,DE,Agricultural & Construction Machinery,113.8,71.4,2.6,-1.7,9.6,17.8,13.2,19.0,13.1,6.6,38.7,113.8,162.8,-9.5,1.4,110.2,31.7,232.7,112.0,115.0,41.45,181.85,-7,1.5999999999999979,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
138,CF,Fertilizers & Agricultural Chemicals,152.0,75.2,-0.9,18.2,39.7,50.3,49.3,51.5,48.1,50.2,103.6,152.0,221.2,-55.7,1.3,47.9,15.2,270.9,93.0,95.0,31.78,182.98,-6,3.3999999999999986,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
139,MSCI,Financial Index & Analytics,62.9,24.0,0.2,0.5,-0.7,0.0,-4.9,-9.7,-20.1,-32.7,-30.8,62.9,285.4,-7.2,1.3,338.6,288.2,181.8,145.0,150.0,86.76,184.36,2,-22.69999999999999,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
140,BK,Asset Servicing,100.0,98.0,4.2,3.9,6.3,10.8,18.7,41.7,72.0,94.5,113.0,100.0,103.6,-53.4,1.1,49.0,2.0,218.9,118.0,122.0,13.33,188.73,4,0.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
141,DHI,Residential Construction,48.9,31.3,1.0,-3.8,-1.8,-4.8,-5.5,-16.1,-22.1,-11.8,5.5,48.9,205.9,-22.5,1.4,217.8,213.6,167.8,160.0,165.0,75.33,189.53,-4,-15.200000000000017,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
142,CMI,Industrial Machinery,138.0,85.8,2.3,-0.8,2.5,12.5,34.4,50.4,69.0,87.6,104.7,138.0,166.9,-35.6,1.2,66.8,6.0,256.9,102.0,105.0,30.12,191.92,0,-0.2999999999999998,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
143,HIG,Insurance - Diversified,59.9,86.6,-0.3,1.3,3.0,5.1,2.2,4.9,15.3,28.4,52.9,59.9,77.8,-52.8,1.2,58.4,14.0,178.8,150.0,154.0,17.78,192.38,-3,0.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
144,VLO,Oil & Gas Refining & Marketing,143.0,90.5,-3.0,12.3,29.9,36.7,55.5,56.6,54.8,86.2,132.8,143.0,167.2,-81.9,1.5,21.3,4.9,261.9,101.0,104.0,24.78,193.58,-6,1.0000000000000004,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
145,LYV,Entertainment,53.0,54.3,2.3,1.2,7.0,8.2,3.6,12.4,18.9,12.6,16.0,53.0,117.4,-22.9,1.3,87.6,23.8,171.9,158.0,162.0,27.33,194.33,-2,-5.800000000000001,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
146,FSLR,Solar Energy,46.6,30.6,-1.5,0.7,-7.1,-12.2,0.6,-9.2,-20.0,-0.3,26.1,46.6,269.7,-51.3,1.6,191.7,166.1,165.5,164.0,169.0,72.78,195.18,-7,0.4000000000000057,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
147,PCAR,Farm & Heavy Construction Machinery,68.9,72.1,2.9,-0.6,3.1,13.1,15.6,11.2,10.9,37.6,49.9,68.9,112.5,-42.1,1.4,52.7,21.4,187.8,140.0,144.0,31.05,196.25,0,-2.700000000000003,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
148,KEYS,Electronic Test & Measurement,157.0,86.5,4.2,-0.2,21.6,38.5,55.7,63.3,56.5,38.0,42.7,157.0,184.0,-14.6,2.0,34.6,5.9,275.9,90.0,92.0,36.62,197.42,-3,-0.6999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
149,WDC,Data Storage Devices,488.4,91.4,8.3,4.4,26.8,59.8,226.2,338.4,465.7,527.1,543.9,488.4,544.4,-100.9,1.9,77.0,-13.0,607.3,33.0,34.0,45.11,198.51,2,2.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
150,381180.KS,Asset Management,90.9,87.7,-10.3,0.8,4.9,11.5,31.6,38.2,55.5,90.9,,90.9,93.8,-10.3,1.7,41.1,8.9,133.9,203.0,128.0,12.5,199.5,-4,1.4000000000000004,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
151,CBOE,Financial Data & Stock Exchanges,72.5,94.8,4.8,2.2,10.0,14.7,15.2,24.7,31.2,57.1,67.3,72.5,79.7,-55.4,1.2,31.4,4.5,191.4,135.0,141.0,17.78,200.58,-2,-0.7000000000000002,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
152,WAB,Rail Equipment,71.1,98.0,1.5,-0.2,9.5,17.2,19.0,23.0,40.1,72.9,97.8,71.1,74.1,-63.6,1.2,27.7,4.4,190.0,138.0,143.0,19.14,203.54,-2,-0.5,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
153,NDAQ,Financial Exchanges,36.0,54.5,3.4,2.5,-1.8,0.2,-2.8,3.5,9.2,2.0,10.4,36.0,76.6,-11.7,1.4,78.5,22.5,154.9,171.0,176.0,29.19,203.79,12,-7.300000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
154,AMZN,Internet Retail,17.5,25.2,-0.3,1.9,-2.1,-4.2,-6.7,-9.4,-5.2,-7.8,-19.8,17.5,152.6,-27.7,1.4,158.2,113.1,136.4,196.0,204.0,60.58,204.18,4,-15.300000000000011,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
155,AZO,Auto Parts,58.4,55.0,-0.3,-2.9,-1.2,-5.4,-13.0,-11.9,-15.5,-6.2,16.0,58.4,146.3,-48.7,1.2,177.3,74.8,177.3,153.0,156.0,70.89,204.89,-3,1.3999999999999915,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
156,SYF,Consumer Finance,41.9,63.2,-0.4,1.7,-2.2,-2.6,0.1,7.9,28.6,32.2,48.3,41.9,104.4,-64.4,1.2,77.4,14.8,160.8,168.0,174.0,26.32,206.12,1,-0.3999999999999986,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
157,MAR,Lodging,47.7,87.1,1.5,0.5,5.6,13.5,16.3,15.4,16.6,31.2,42.9,47.7,62.4,-49.0,1.3,19.7,5.5,166.6,162.0,167.0,13.33,206.33,-2,-0.5,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
158,PSX,Oil & Gas Refining & Marketing,68.9,79.3,-6.8,9.4,21.8,26.3,32.9,25.9,23.6,52.7,73.3,68.9,106.9,-74.9,1.3,1.7,6.5,187.8,140.0,144.0,24.78,210.58,-5,1.9000000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
159,C,Diversified Banks,84.9,92.9,1.4,4.4,4.3,10.3,22.2,41.0,70.1,84.3,88.3,84.9,96.3,-58.5,1.2,33.7,-1.3,203.8,125.0,132.0,29.22,214.42,4,0.7,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
160,FER,Infrastructure,60.9,83.1,2.5,-3.6,0.6,5.5,14.3,31.4,42.7,65.6,62.4,60.9,84.6,-59.5,1.3,24.7,-2.3,179.8,147.0,152.0,19.09,215.29,9,0.7000000000000002,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
161,ALL,Insurance - Property & Casualty,18.1,66.6,-2.3,1.4,4.1,4.6,-0.1,0.1,11.3,15.7,17.2,18.1,53.0,-50.7,1.3,26.2,9.4,137.0,195.0,203.0,14.24,216.44,-1,0.8000000000000007,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
162,ETR,Electric Utilities,72.6,100.0,2.2,6.4,16.8,20.5,23.7,45.4,62.9,69.3,63.3,72.6,72.9,-62.1,1.2,14.3,-3.1,191.5,134.0,140.0,24.78,217.78,4,0.19999999999999973,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
163,EQT,Oil & Gas E&P,48.9,71.5,-8.8,-0.4,5.8,6.9,4.8,18.6,15.4,38.1,117.7,48.9,112.9,-116.6,1.2,47.3,5.6,167.8,160.0,165.0,30.98,218.98,-7,2.3999999999999995,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
164,CBRE,Real Estate Services,20.2,46.0,-0.1,-0.8,-6.8,-8.0,-9.7,-4.2,2.2,-3.5,5.5,20.2,80.4,-30.4,1.2,103.7,33.8,139.1,193.0,200.0,47.25,219.25,6,-0.30000000000000426,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
165,ACGL,Insurance - Diversified,28.9,49.3,-0.1,1.1,3.2,6.3,0.9,-8.6,-13.6,11.7,26.0,28.9,110.1,-49.5,1.3,60.3,54.9,147.8,178.0,185.0,60.22,220.82,3,-5.399999999999999,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
166,LDOS,IT Consulting & Other Services,11.9,31.7,2.1,-1.6,-5.4,-8.9,-7.9,-9.2,-1.9,-1.3,-11.6,11.9,102.6,-29.6,1.4,101.8,63.0,130.8,207.0,214.0,55.33,221.13,-4,5.700000000000003,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
167,LIN,Industrial Gases,47.7,58.0,1.1,2.5,10.5,14.7,7.0,0.4,-6.2,-2.0,7.7,47.7,97.5,-20.7,1.5,57.2,38.6,166.6,162.0,167.0,60.61,222.41,-6,1.2000000000000028,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
168,COF,Diversified Banks,7.9,41.9,-1.8,-2.0,-9.2,-11.0,-13.9,-7.9,2.8,1.2,15.3,7.9,92.5,-52.5,1.2,109.7,31.2,126.8,215.0,222.0,40.11,223.11,4,1.1999999999999993,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
169,WRB,Property & Casualty Insurance,49.8,51.2,-2.5,-1.3,-0.8,-2.9,-9.2,-5.0,-0.2,9.3,19.9,49.8,107.3,-27.7,1.3,122.6,48.8,168.7,159.0,164.0,74.78,223.98,-10,3.5,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
170,IBM,IT Consulting & Other Services,10.0,59.9,2.3,4.8,-4.1,-8.4,-9.3,0.8,11.8,29.1,34.0,10.0,67.4,-74.9,1.2,55.2,7.5,128.9,214.0,221.0,20.49,226.89,15,0.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
171,AIZ,Insurance - Property & Casualty,13.9,41.7,-1.6,0.1,-2.1,0.2,-0.3,-2.1,0.7,-1.8,1.8,13.9,67.4,-23.8,1.4,40.7,25.5,132.8,205.0,212.0,36.32,227.12,-7,2.0,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
172,SATS,Communication,254.5,99.1,9.6,11.2,15.9,40.2,196.2,342.3,450.8,437.5,367.5,254.5,258.3,-145.8,1.9,0.1,-21.2,373.4,60.0,61.0,45.11,227.51,0,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
173,TMUS,Telecommunication Services,21.0,29.9,-7.6,-2.2,2.2,0.4,-11.8,-12.0,-9.2,-6.8,-3.1,21.0,136.2,-27.7,1.7,198.2,125.5,139.9,192.0,199.0,90.22,227.82,-44,49.900000000000006,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
