Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
127,FSLR,Solar Energy,56.0,33.6,-2.7,1.0,-0.0,-10.2,-0.6,-7.8,-18.2,1.2,31.2,56.0,269.7,-51.3,1.6,168.9,0.11328651304264073,199.8,140.0,147.0,63.78,216.53,-47,-184.45763384082744,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,140.0,147.0,63.78,201.0,8.0,0.0,0.0,0.0,216.53,,,,,,
128,AXON,Public Safety Technology,373.8,31.4,0.9,-11.8,-20.8,-30.0,-46.5,-41.6,-26.3,14.2,73.8,373.8,1246.3,-25.7,1.4,2563.4,2218.2879527227924,517.5,48.0,49.0,25.0,216.7,-40,2218.287528895038,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,48.0,49.0,25.0,532.0,58.0,0.0,25.0,0.0,216.7,,,,,,
129,CTAS,Commercial Services,66.6,30.4,6.9,-6.1,-12.2,-13.0,-24.8,-32.5,-33.1,-23.2,-10.7,66.6,229.6,-4.0,1.4,498.4,583.5758531608589,210.3,132.0,137.0,46.44,217.59,11,583.575303555771,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,132.0,137.0,46.44,393.0,40.0,0.0,-4.0,0.0,217.59,,,,,,
130,XRP-USD,Cryptocurrency,84.5,14.9,-0.1,-4.4,-8.4,-22.7,-41.8,-0.9,26.1,39.2,100.0,84.5,898.4,-75.3,1.5,1998.7,1153.3532879199458,194.2,144.0,125.0,37.88,218.48,-79,-293.8266530319097,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,144.0,125.0,37.88,460.0,40.0,0.0,0.0,0.0,218.48,,,,,,
131,TJX,Apparel Retail,29.8,59.9,9.2,-12.4,-11.0,-8.8,-6.7,-3.4,-0.6,16.0,19.4,29.8,77.3,-40.2,1.2,72.9,67.89584096186358,173.5,169.0,177.0,29.44,221.34,7,66.62580575252196,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,169.0,177.0,29.44,327.0,4.0,0.0,25.0,0.0,221.34,,,,,,
132,JPM,Diversified Banks,71.7,61.5,0.2,-9.5,-9.2,-10.9,-12.0,-2.9,11.1,29.1,42.5,71.7,131.1,-22.3,1.1,158.7,61.85777155548275,215.4,128.0,132.0,30.89,221.69,-15,60.4122216915664,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,128.0,132.0,30.89,344.0,22.0,0.0,25.0,0.0,221.69,,,,,,
133,PLTR,Software,564.5,54.8,1.2,-13.8,-12.4,-21.3,-23.1,94.5,286.8,556.4,,564.5,1018.1,-71.2,1.2,1236.5,922.7915951535349,630.7,39.0,35.0,34.0,222.05,-95,760.5954464947471,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,39.0,35.0,34.0,436.0,58.0,11.0,25.0,0.0,222.05,,,,,,
134,XOM,Integrated Oil & Gas,43.7,71.8,12.3,-3.1,0.8,14.7,25.1,22.9,15.6,32.6,71.1,43.7,94.8,-84.9,1.5,-4.3,-1.2197967960671943,187.4,153.0,160.0,30.97,223.72,120,-1.0220698812244737,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,153.0,160.0,30.97,98.0,0.0,0.0,-4.0,0.0,223.72,,,,,,
135,FAST,Industrial Distribution,36.6,42.2,1.7,-11.7,-10.3,-5.7,-12.5,-8.4,-9.4,-6.4,0.5,36.6,108.3,-24.4,1.4,142.8,120.94065456788763,180.3,161.0,169.0,57.37,224.57,40,120.9405797884364,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,161.0,169.0,57.37,335.0,14.0,0.0,-2.0,0.0,224.57,,,,,,
136,HUBB,Electrical Components & Equipment,99.3,60.5,-5.1,-15.4,-14.5,-9.7,-6.2,-7.4,-9.0,20.6,57.3,99.3,180.6,-24.9,1.3,181.0,0.01618899885009765,243.0,113.0,115.0,38.33,224.68,-10,-0.32009346028835695,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,113.0,115.0,38.33,354.0,4.0,0.0,25.0,0.0,224.68,,,,,,
137,GE,Aerospace & Defense,164.3,70.6,-1.1,-8.4,-13.3,-13.1,-10.4,8.6,49.5,161.2,234.4,164.3,260.3,-96.0,1.1,243.9,7.473317504260439,308.0,89.0,93.0,26.8,225.1,-35,6.473637411733873,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,89.0,93.0,26.8,355.0,40.0,0.0,25.0,0.0,225.1,,,,,,
138,AMP,Asset Management,73.3,40.3,-0.3,-4.2,-8.6,-8.2,-16.9,-25.2,-26.8,-19.3,18.7,73.3,218.6,-24.3,1.3,323.7,64.18312078195154,217.0,127.0,130.0,75.33,225.68,-28,-293.7968348669498,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,127.0,130.0,75.33,328.0,14.0,0.0,0.0,0.0,225.68,,,,,,
139,DOGE-USD,Cryptocurrency,1247.9,5.8,-0.8,-3.8,-3.1,-17.6,-40.5,-53.7,-50.0,-70.5,838.9,1247.9,22199.9,-45.9,1.5,42404.8,245.39697377687642,1357.6,13.0,12.0,81.64,226.74,-105,-4754.603026223123,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,13.0,12.0,81.64,421.0,36.0,0.0,25.0,0.0,226.74,,,,,,
140,ETR,Electric Utilities,35.2,72.4,-0.9,-10.8,-3.8,2.2,6.0,22.7,39.6,42.9,34.1,35.2,72.9,-62.1,1.2,27.4,-0.7640286688504542,179.0,163.0,171.0,26.83,226.78,43,3.940777281627288,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,163.0,171.0,26.83,180.0,0.0,0.0,25.0,0.0,226.78,,,,,,
141,HPE,Hardware & Equipment,44.0,92.8,-7.2,18.2,31.7,32.3,39.9,44.6,47.8,57.0,68.3,44.0,51.1,-67.1,1.6,-30.2,-0.07973301554872773,187.7,151.0,158.0,29.22,227.02,154,94.18654198995384,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,151.0,158.0,29.22,35.0,0.0,0.0,12.0,0.0,227.02,,,,,,
142,MCK,Healthcare Distribution,144.4,57.5,3.6,-16.4,-19.2,-17.7,-15.8,-8.6,-3.9,36.8,107.9,144.4,285.1,-46.0,1.1,324.6,287.2364632233803,288.1,99.0,101.0,38.33,228.13,-28,286.43964065212845,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,99.0,101.0,38.33,433.0,58.0,0.0,0.0,0.0,228.13,,,,,,
143,LIN,Industrial Gases,23.4,37.6,1.6,-5.8,-3.6,3.8,-2.9,-10.8,-19.2,-17.9,-11.6,23.4,97.5,-20.7,1.5,87.5,114.00944000190259,167.1,175.0,183.0,86.78,228.93,13,-13.702562180304326,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,175.0,183.0,86.78,188.0,0.0,0.0,0.0,0.0,228.93,,,,,,
144,SOL-USD,Cryptocurrency,957.0,8.5,-0.6,-4.4,-9.3,-25.7,-45.9,-61.9,-14.4,8.6,,957.0,11126.9,-44.7,1.5,23279.3,2798.7856293374084,1030.5,18.0,16.0,69.0,230.25,-116,-2201.2143706625916,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,18.0,16.0,69.0,481.0,40.0,11.0,25.0,0.0,230.25,,,,,,
145,SO,Electric Utilities,50.0,56.4,4.1,-9.7,-7.5,-5.6,-10.8,-14.0,-13.9,-6.7,5.7,50.0,116.9,-35.5,1.2,134.1,141.48696341423718,193.7,146.0,154.0,75.33,231.88,-11,39.83542831602966,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,146.0,154.0,75.33,297.0,14.0,0.0,0.0,0.0,231.88,,,,,,
146,VST,Independent Power Producers,365.4,49.5,-3.1,-19.8,-22.5,-25.8,-33.9,-20.8,65.9,233.4,306.8,365.4,796.7,-76.3,1.3,1140.4,229.25663288910502,494.1,51.0,50.0,30.36,232.01,-110,57.2800399930521,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,51.0,50.0,30.36,518.0,58.0,0.0,25.0,0.0,232.01,,,,,,
147,APH,Electronic Components,206.3,51.3,-7.9,-18.3,-21.3,-21.3,-10.9,17.4,44.6,84.3,128.8,206.3,384.6,-16.3,1.2,398.8,4.043968126564732e-08,350.0,74.0,76.0,13.66,233.01,-49,-3.156546395930063e-07,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,74.0,76.0,13.66,441.0,40.0,0.0,25.0,0.0,233.01,,,,,,
148,RL,Apparel Manufacturing,79.8,64.1,-3.8,-17.2,-17.0,-15.9,-9.6,12.1,40.2,79.2,100.4,79.8,164.2,-70.2,1.1,155.9,1.9142642335618478,223.5,124.0,126.0,27.17,234.82,-26,1.4359151776581156,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,124.0,126.0,27.17,403.0,20.0,0.0,25.0,0.0,234.82,,,,,,
149,DVA,Healthcare,-14.0,68.8,5.1,22.0,33.4,43.9,33.0,15.5,17.5,15.4,11.4,-14.0,29.9,-109.4,2.1,0.0,-5000.0,129.7,213.0,226.0,41.88,235.73,110,-4577.227833588289,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,213.0,226.0,41.88,34.0,0.0,0.0,0.0,0.0,235.73,,,,,,
150,WRB,Property & Casualty Insurance,33.9,39.3,10.8,-2.8,-5.8,-8.0,-15.3,-13.2,-10.1,-2.5,6.6,33.9,107.3,-27.7,1.4,157.1,155.09545629503705,177.6,164.0,172.0,79.78,236.03,2,68.53857741585824,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,164.0,172.0,79.78,293.0,14.0,0.0,-6.0,0.0,236.03,,,,,,
151,KR,Grocery Stores,-6.4,39.7,14.9,-4.8,-1.1,1.3,-5.6,-2.8,-2.4,-2.6,10.5,-6.4,65.1,-52.7,1.5,0.0,1.1263186795112428,137.3,207.0,219.0,63.22,237.12,104,1.1262742397550347,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,207.0,219.0,63.22,195.0,0.0,0.0,-4.0,0.0,237.12,,,,,,
152,FFIV,Technology,-5.0,71.8,14.8,17.3,25.5,34.4,22.5,32.4,43.2,37.8,29.4,-5.0,27.0,-84.3,1.4,0.0,-5000.0,138.7,203.0,216.0,52.9,237.75,164,0.0,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,203.0,216.0,52.9,44.0,0.0,0.0,-6.0,0.0,237.75,,,,,,
153,DVN,Oil & Gas E&P,43.5,36.7,4.8,-6.6,3.8,17.0,26.1,14.6,-5.1,-11.7,95.5,43.5,286.9,-103.1,1.4,-18.3,17.942730645715983,187.2,154.0,161.0,77.08,239.13,95,0.21559684145520563,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,154.0,161.0,77.08,93.0,0.0,0.0,-6.0,0.0,239.13,,,,,,
154,TDG,Aerospace & Defense,168.1,51.6,1.3,-5.6,-12.7,-15.5,-24.0,-26.6,-17.8,19.1,43.7,168.1,343.7,-21.8,1.2,500.0,469.9118455319599,311.8,86.0,90.0,40.89,239.89,-59,452.3594976570668,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,86.0,90.0,40.89,400.0,58.0,0.0,25.0,0.0,239.89,,,,,,
155,INTC,Semiconductors,86.7,82.1,-3.5,64.0,99.0,132.3,242.0,281.6,231.8,187.2,129.8,86.7,141.0,-158.8,2.1,-135.2,-0.8574838387322927,230.4,121.0,123.0,47.81,240.51,97,0.3121596794361108,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,121.0,123.0,47.81,1.0,0.0,0.0,25.0,0.0,240.51,,,,,,
156,FANG,Oil & Gas E&P,19.5,62.5,6.9,-2.4,7.4,17.9,23.4,6.0,-2.8,8.3,71.5,19.5,98.2,-109.7,1.3,-29.7,3.8266391855548685,163.3,178.0,186.0,63.67,240.82,102,0.42545764675163156,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,178.0,186.0,63.67,85.0,0.0,0.0,-6.0,0.0,240.82,,,,,,
157,491010.KS,Infrastructure,85.1,82.0,-16.7,11.3,20.5,32.0,59.0,,,,,85.1,71.2,-15.5,1.7,15.0,1.025240510176219e-08,104.0,267.0,124.0,17.5,242.95,-20,-0.4999999897475949,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,267.0,124.0,17.5,36.0,0.0,50.0,12.0,0.0,242.95,,,,,,
158,457480.KS,Automobile Manufacturers,39.5,52.1,-11.7,1.1,2.7,2.3,18.2,36.6,39.5,,,39.5,24.9,-57.4,1.5,0.0,-2.268995594583797e-11,77.3,322.0,165.0,17.5,244.6,111,4999.999999999977,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,322.0,165.0,17.5,122.0,0.0,26.0,0.0,0.0,244.6,,,,,,
159,ACGL,Insurance - Diversified,2.0,32.5,7.6,-5.1,-6.6,-4.9,-9.2,-20.7,-27.7,-6.7,5.1,2.0,110.1,-49.5,1.4,80.6,141.47544643171162,145.7,193.0,202.0,84.22,244.62,58,141.37663235753328,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,193.0,202.0,84.22,261.0,4.0,0.0,-4.0,0.0,244.62,,,,,,
160,NEM,Gold Mining,39.1,62.1,-10.9,-12.3,-15.8,-5.2,20.4,63.3,80.1,57.9,41.9,39.1,127.4,-105.8,1.6,3.8,-0.006994735866610027,182.9,158.0,167.0,37.71,245.36,69,1369.5311812147374,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,158.0,167.0,37.71,217.0,4.0,0.0,25.0,0.0,245.36,,,,,,
161,STT,Custody Banks & Asset Management,31.3,85.9,-0.6,1.5,5.7,11.6,19.7,34.0,46.6,51.6,60.4,31.3,46.8,-60.4,1.5,-10.2,-7.3809479512485625,175.0,167.0,175.0,29.22,245.72,111,5.426450887031302,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,167.0,175.0,29.22,97.0,0.0,0.0,12.0,0.0,245.72,,,,,,
162,MSCI,Financial Index & Analytics,53.5,20.7,3.0,-4.1,-6.0,-5.7,-9.5,-15.6,-26.6,-42.2,-42.9,53.5,285.4,-7.2,1.3,368.4,413.1905184731924,197.3,142.0,151.0,93.82,246.17,3,401.9954254074939,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,142.0,151.0,93.82,259.0,4.0,0.0,25.0,0.0,246.17,,,,,,
163,META,Internet Content & Information,40.8,50.6,-1.0,-5.4,-11.6,-13.1,-21.8,-22.1,-9.4,38.5,32.6,40.8,170.6,-91.5,1.2,211.2,20.318375982806927,184.5,156.0,164.0,42.78,249.18,-19,19.225585857845772,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,156.0,164.0,42.78,380.0,40.0,0.0,0.0,0.0,249.18,,,,,,
164,ORLY,Auto Parts,59.3,53.4,6.1,-9.5,-10.1,-10.7,-17.5,-15.9,-19.5,-5.9,16.3,59.3,154.4,-48.4,1.2,200.3,197.53816132260306,203.0,137.0,143.0,41.44,249.69,-32,197.02249659459778,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,137.0,143.0,41.44,358.0,40.0,0.0,25.0,0.0,249.69,,,,,,
165,FER,Infrastructure,28.4,60.7,-5.6,-11.3,-13.1,-10.0,-2.4,13.7,22.1,42.5,36.5,28.4,84.6,-59.5,1.3,45.8,-5.531428850402503e-05,172.2,171.0,179.0,27.89,252.29,-8,0.001074229492611175,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,171.0,179.0,27.89,321.0,4.0,0.0,25.0,0.0,252.29,,,,,,
166,MNST,Beverages - Non-Alcoholic,-9.6,61.1,5.3,8.4,3.0,6.3,11.7,21.6,9.3,4.2,0.3,-9.6,35.7,-79.6,1.4,0.0,-5000.0,134.2,209.0,221.0,53.12,257.27,174,0.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,209.0,221.0,53.12,116.0,0.0,0.0,0.0,0.0,257.27,,,,,,
167,QCOM,Semiconductors,12.3,39.1,-0.6,25.2,26.4,17.8,14.7,1.5,-1.6,-14.8,-16.0,12.3,125.7,-59.8,1.9,-23.0,7.0465627093380006,156.0,185.0,193.0,78.61,258.11,72,-5.668950735231895,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,185.0,193.0,78.61,57.0,0.0,0.0,0.0,0.0,258.11,,,,,,
168,AXP,Consumer Finance,38.2,43.4,1.0,-7.2,-9.8,-15.1,-15.8,-14.1,-3.0,4.9,18.1,38.2,125.3,-28.1,1.2,183.9,155.60352651958627,181.9,159.0,168.0,38.33,258.33,-15,155.60333214416295,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,159.0,168.0,38.33,361.0,40.0,0.0,25.0,0.0,258.33,,,,,,
169,MO,Tobacco,12.7,89.3,11.3,-0.8,3.0,12.5,10.5,20.8,34.0,40.0,49.1,12.7,23.0,-68.4,1.3,-10.5,-925.4386622247529,156.5,183.0,191.0,42.12,258.67,64,-896.1911101328827,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,183.0,191.0,42.12,118.0,0.0,0.0,-6.0,0.0,258.67,,,,,,
170,GNRC,Electrical Equipment,58.1,16.0,-4.8,1.4,10.8,29.6,36.3,34.3,34.8,-8.3,-16.3,58.1,673.8,-58.8,2.3,-44.3,-1.1801188304788635e-05,201.8,138.0,144.0,54.91,260.91,94,7.662712631230227,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,138.0,144.0,54.91,60.0,0.0,0.0,25.0,0.0,260.91,,,,,,
171,NRG,Independent Power Producers,278.3,51.4,-7.1,-25.3,-28.3,-30.2,-32.6,-11.2,36.4,97.3,133.8,278.3,554.2,-22.3,1.1,811.2,0.14176190997998928,422.1,56.0,57.0,29.88,261.23,-104,-4.550264806340435,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,56.0,57.0,29.88,537.0,58.0,0.0,25.0,0.0,261.23,,,,,,
172,CHRW,Trucking,-2.0,62.4,16.2,-6.8,-11.1,-5.3,18.2,39.0,46.2,34.5,25.2,-2.0,52.0,-90.7,1.7,0.0,-5000.0,141.7,200.0,210.0,48.19,261.94,27,-4999.9999361315895,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,200.0,210.0,48.19,183.0,4.0,0.0,0.0,0.0,261.94,,,,,,
173,NTRS,Custody Banks & Asset Management,-15.5,66.5,4.9,1.5,3.9,10.2,17.1,37.7,52.5,34.6,20.3,-15.5,22.7,-90.2,1.5,0.0,-3362.8849036492124,128.2,216.0,229.0,57.2,262.15,98,-3262.677729534675,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,216.0,229.0,57.2,107.0,0.0,0.0,0.0,0.0,262.15,,,,,,
174,KTOS,Aerospace & Defense,152.4,26.5,-0.7,-24.3,-36.9,-38.4,-25.7,29.9,72.3,101.6,77.5,152.4,761.1,-66.8,1.5,1023.9,54.75107256105326,296.1,93.0,96.0,28.44,262.29,-125,-145.54892743894675,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,93.0,96.0,28.44,548.0,58.0,0.0,25.0,0.0,262.29,,,,,,
175,PCAR,Farm & Heavy Construction Machinery,21.9,41.7,-1.9,-13.0,-15.6,-8.5,-4.7,-9.5,-13.8,6.9,13.3,21.9,112.5,-42.1,1.4,90.9,5.4249786467492855,165.6,177.0,185.0,54.22,262.47,-15,3.3638524088889974,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,177.0,185.0,54.22,346.0,4.0,0.0,25.0,0.0,262.47,,,,,,
176,DECK,Footwear & Accessories,116.6,19.2,0.2,-13.5,-20.1,-13.6,-22.2,-46.6,-56.0,-44.0,-20.4,116.6,734.1,-30.0,1.4,1176.6,1594.7881562725247,260.3,105.0,107.0,75.89,263.89,-26,1594.7844755362948,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,105.0,107.0,75.89,437.0,40.0,0.0,25.0,0.0,263.89,,,,,,
177,MSI,Public Safety Technology,44.8,28.6,2.2,-15.2,-15.4,-10.8,-19.1,-27.3,-28.4,-20.6,-9.4,44.8,183.0,-10.2,1.3,357.6,358.6516118184876,188.6,150.0,157.0,75.89,264.49,-4,358.6506013501189,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,150.0,157.0,75.89,408.0,40.0,0.0,-2.0,0.0,264.49,,,,,,
178,DE,Agricultural & Construction Machinery,76.9,50.1,-2.7,-9.7,-9.5,0.0,-2.0,1.7,-4.9,-14.4,11.0,76.9,162.8,-9.5,1.3,164.3,0.038923298154611784,220.7,125.0,128.0,91.36,265.66,-77,-119.12708569910559,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,125.0,128.0,91.36,241.0,4.0,0.0,25.0,0.0,265.66,,,,,,
179,SYF,Consumer Finance,19.4,49.9,-1.4,-10.3,-9.1,-13.0,-11.6,-5.2,13.6,17.5,31.0,19.4,104.4,-64.4,1.3,95.6,11.780055731113055,163.1,179.0,187.0,42.23,266.48,-24,11.089274053061526,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,179.0,187.0,42.23,348.0,22.0,0.0,25.0,0.0,266.48,,,,,,
180,VTR,Healthcare REITs,8.5,75.6,0.1,-2.9,-0.2,3.5,9.6,17.9,30.7,36.6,33.8,8.5,33.5,-67.0,1.4,-11.0,-10.149247549162304,152.2,187.0,196.0,20.04,266.54,93,6.596584980108357,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,187.0,196.0,20.04,145.0,0.0,0.0,25.0,0.0,266.54,,,,,,
181,CME,Financial Data & Stock Exchanges,1.5,44.2,7.7,-3.8,-5.3,-1.3,-4.5,5.6,6.1,3.2,-8.1,1.5,63.1,-47.0,1.4,21.9,-5000.0,145.2,195.0,204.0,52.06,267.26,63,-4999.998560023673,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,195.0,204.0,52.06,219.0,4.0,0.0,0.0,0.0,267.26,,,,,,
182,IRDM,Satellite Communications,-5.5,36.4,1.4,24.7,59.2,94.3,81.4,53.9,18.0,-20.8,-38.7,-5.5,235.3,-142.6,3.1,0.0,-1851.2985385347718,138.3,205.0,217.0,85.09,268.94,165,3148.701461465228,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,205.0,217.0,85.09,14.0,0.0,0.0,0.0,0.0,268.94,,,,,,
183,HOOD,Capital Markets,270.4,36.2,-3.8,-3.7,-12.0,-27.9,-28.1,56.0,201.9,,,270.4,820.7,-60.3,1.4,1167.7,0.07044636212207317,327.6,80.0,61.0,19.5,270.15,-166,-796.089929705746,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,80.0,61.0,19.5,445.0,58.0,26.0,25.0,0.0,270.15,,,,,,
184,SHOP,E-commerce Software,390.8,26.1,1.7,-24.7,-25.4,-33.8,-34.2,-21.8,-18.3,-14.9,-28.3,390.8,1544.3,-16.5,1.3,2399.6,2008.2248303549607,534.5,47.0,48.0,77.65,270.25,-80,1980.2908403553013,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,47.0,48.0,77.65,539.0,58.0,0.0,25.0,0.0,270.25,,,,,,
185,COR,Biotechnology,65.0,39.3,4.2,-21.2,-27.3,-28.5,-28.4,-23.3,-24.2,-6.0,29.9,65.0,218.4,-33.7,1.2,382.2,362.24956639984407,208.7,133.0,139.0,54.78,270.53,-93,2.4691442020076693,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,133.0,139.0,54.78,528.0,58.0,0.0,-2.0,0.0,270.53,,,,,,
186,ATO,Natural Gas Utilities,-1.2,53.8,0.5,-11.9,-8.7,-6.4,-7.0,-2.2,-0.5,5.1,-0.6,-1.2,44.9,-54.0,1.3,0.0,9.034870779568823,142.5,198.0,208.0,59.78,273.43,-10,9.032801552631296,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,198.0,208.0,59.78,299.0,4.0,0.0,25.0,0.0,273.43,,,,,,
187,ARM,Semiconductors,70.9,48.6,-0.1,17.9,52.4,55.2,50.2,46.1,,,,70.9,125.1,-70.9,2.3,-37.7,5.885675344602106,103.7,268.0,134.0,17.5,274.1,47,5.885656233932177,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,268.0,134.0,17.5,22.0,0.0,47.0,25.0,0.0,274.1,,,,,,
188,RTX,Aerospace & Defense,2.2,46.6,2.2,-11.9,-16.0,-12.8,-6.2,9.3,22.8,25.7,27.0,2.2,73.4,-59.3,1.2,30.0,-121.00747728523585,145.9,192.0,201.0,36.75,274.4,20,-94.48976907607161,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,192.0,201.0,36.75,357.0,20.0,0.0,-2.0,0.0,274.4,,,,,,
189,LINK-USD,Cryptocurrency,397.7,6.0,-0.9,-1.1,-2.4,-17.8,-38.4,-52.4,-58.1,-76.4,-31.5,397.7,7258.0,-53.1,1.6,13812.1,604.9939561200646,507.4,49.0,47.0,121.36,275.41,-106,-4395.0060438799355,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,49.0,47.0,121.36,406.0,36.0,0.0,25.0,0.0,275.41,,,,,,
190,NXPI,Semiconductors,-1.4,54.2,3.8,18.1,20.8,26.4,24.4,11.2,1.1,-6.8,0.8,-1.4,56.6,-69.4,1.7,0.0,-643.4392129004194,142.3,199.0,209.0,72.09,279.79,76,-617.3259055922716,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,199.0,209.0,72.09,51.0,0.0,0.0,25.0,0.0,279.79,,,,,,
