Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
127,INTC,Semiconductors,77.2,78.9,-11.6,59.2,93.5,126.0,232.9,271.2,222.2,177.9,121.0,77.2,141.0,-158.8,2.0,-141.4,-0.0037656328895959543,222.5,125.0,128.0,47.87,215.37,125,1.1658778852788076,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,125.0,128.0,47.87,1.0,0.0,0.0,0.0,0.0,215.37,,,,,,
128,AXON,Public Safety Technology,383.3,32.2,2.9,-10.8,-19.9,-29.3,-46.0,-40.9,-25.2,16.2,77.3,383.3,1246.3,-25.7,1.4,2503.0,2252.3346304566107,528.6,48.0,49.0,25.0,215.45,-40,2252.3342066288565,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,48.0,49.0,25.0,525.0,58.0,0.0,25.0,0.0,215.45,,,,,,
129,CTAS,Commercial Services,69.2,31.5,9.0,-5.4,-11.6,-12.4,-24.3,-32.0,-32.6,-22.4,-9.5,69.2,229.6,-4.0,1.4,481.7,587.496067944436,214.4,133.0,137.0,46.44,218.24,11,587.4955183393482,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,133.0,137.0,46.44,379.0,40.0,0.0,-2.0,0.0,218.24,,,,,,
130,HPE,Hardware & Equipment,45.8,94.3,-5.6,18.9,32.6,33.3,41.0,45.8,49.0,58.5,70.1,45.8,51.1,-67.1,1.6,-29.9,-0.2395487414106511,191.1,153.0,161.0,29.22,218.27,165,94.02672626409192,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,153.0,161.0,29.22,36.0,0.0,0.0,0.0,0.0,218.27,,,,,,
131,HUBB,Electrical Components & Equipment,104.7,63.1,-4.1,-14.2,-13.3,-8.4,-4.8,-5.9,-7.2,23.2,61.1,104.7,180.6,-24.9,1.3,173.7,0.07365006396768468,249.9,110.0,112.0,38.33,219.93,-5,-0.2626323951707699,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,110.0,112.0,38.33,330.0,4.0,0.0,25.0,0.0,219.93,,,,,,
132,XRP-USD,Cryptocurrency,83.2,14.8,-0.2,-5.1,-9.1,-23.4,-42.5,-1.7,25.2,38.2,98.8,83.2,898.4,-75.3,1.5,2012.2,1154.4120347243665,194.2,146.0,125.0,37.92,220.27,-81,-292.767906227489,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,146.0,125.0,37.92,467.0,40.0,0.0,0.0,0.0,220.27,,,,,,
133,AFL,Insurance - Life,12.5,53.8,7.0,-0.9,-1.0,-0.4,-3.1,-8.9,-8.0,4.9,16.4,12.5,67.0,-50.0,1.4,43.4,52.31222655163124,157.8,183.0,191.0,74.78,221.48,31,-3.5141945359155997,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,183.0,191.0,74.78,183.0,0.0,0.0,-6.0,0.0,221.48,,,,,,
134,MSFT,Software,70.1,38.5,6.9,0.8,-1.6,-10.8,-21.2,-25.8,-33.2,-32.8,-24.5,70.1,201.5,-12.1,1.3,342.4,375.7991584380907,215.4,132.0,136.0,56.03,222.43,8,375.6171489126361,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,132.0,136.0,56.03,288.0,18.0,0.0,25.0,0.0,222.43,,,,,,
135,COP,Oil & Gas,30.7,40.9,6.8,-8.5,-0.5,12.1,14.0,2.0,-13.8,-11.0,27.1,30.7,179.6,-71.5,1.4,14.3,46.64762046465964,175.9,169.0,177.0,83.31,222.76,42,-5.253258965815519,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,169.0,177.0,83.31,132.0,0.0,0.0,-2.0,0.0,222.76,,,,,,
136,WSM,Specialty Retail,222.6,57.6,-1.4,-13.1,-18.4,-16.8,-18.4,-17.4,9.7,37.8,107.0,222.6,417.3,-40.6,1.2,523.8,174.57244625799694,367.9,68.0,70.0,22.06,222.96,-92,57.74140542780927,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,68.0,70.0,22.06,432.0,58.0,0.0,25.0,0.0,222.96,,,,,,
137,PLTR,Software,562.8,54.5,2.6,-14.6,-13.2,-22.0,-23.9,93.5,285.5,554.8,,562.8,1018.1,-71.2,1.2,1242.7,930.9737553893755,630.1,38.0,35.0,34.0,223.65,-99,768.7776067305876,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,38.0,35.0,34.0,447.0,58.0,11.0,25.0,0.0,223.65,,,,,,
138,LIN,Industrial Gases,24.4,38.4,0.0,-5.6,-3.3,4.2,-2.6,-10.5,-19.0,-17.6,-11.1,24.4,97.5,-20.7,1.5,85.8,73.6,169.7,176.0,184.0,86.78,227.53,18,-54.11200218220692,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,176.0,184.0,86.78,187.0,0.0,0.0,-6.0,0.0,227.53,,,,,,
139,TJX,Apparel Retail,27.4,57.9,6.1,-13.3,-11.9,-9.8,-7.7,-4.5,-1.9,14.4,17.6,27.4,77.3,-40.2,1.2,75.4,67.36945346909974,172.7,173.0,181.0,29.44,228.59,-1,66.09941825975811,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,173.0,181.0,29.44,342.0,4.0,0.0,25.0,0.0,228.59,,,,,,
140,NFLX,Broadcasting & Cable TV,64.1,39.6,2.3,-12.0,-9.4,-15.1,-29.2,-22.2,-5.8,25.7,7.9,64.1,279.9,-76.6,1.4,408.2,362.7801241824794,209.4,137.0,142.0,45.33,228.63,-29,323.5402005255913,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,137.0,142.0,45.33,421.0,40.0,0.0,-2.0,0.0,228.63,,,,,,
141,SOL-USD,Cryptocurrency,955.9,8.5,-0.6,-5.1,-10.0,-26.4,-46.6,-62.6,-15.3,7.6,,955.9,11126.9,-44.7,1.5,23279.2,2798.7856293374084,1030.5,18.0,17.0,69.0,230.2,-113,-2201.2143706625916,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,18.0,17.0,69.0,482.0,40.0,11.0,25.0,0.0,230.2,,,,,,
142,RL,Apparel Manufacturing,83.4,65.7,-1.9,-16.4,-16.3,-15.1,-8.6,13.4,42.2,82.0,103.9,83.4,164.2,-70.2,1.1,152.1,6.5527665383210465,228.7,121.0,124.0,27.09,230.99,-20,6.0744174824173145,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,121.0,124.0,27.09,387.0,20.0,0.0,25.0,0.0,230.99,,,,,,
143,XOM,Integrated Oil & Gas,38.5,68.9,9.5,-5.1,-1.3,12.4,22.6,20.3,12.8,29.1,66.6,38.5,94.8,-84.9,1.5,-4.6,-1.2177875845249508,183.7,160.0,169.0,31.92,231.62,111,-1.0200606696822303,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,160.0,169.0,31.92,110.0,0.0,0.0,-4.0,0.0,231.62,,,,,,
144,VST,Independent Power Producers,372.9,50.3,-2.8,-19.1,-21.9,-25.2,-33.5,-20.0,68.1,238.4,313.0,372.9,796.7,-76.3,1.3,1123.9,237.2466380557617,503.1,50.0,51.0,30.28,231.73,-108,65.27004515970879,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,50.0,51.0,30.28,515.0,58.0,0.0,25.0,0.0,231.73,,,,,,
145,ETR,Electric Utilities,31.2,69.5,-4.2,-12.3,-5.4,0.6,4.2,20.7,37.1,40.2,31.0,31.2,72.9,-62.1,1.2,28.4,-0.0020844253607577865,176.5,167.0,175.0,26.89,232.89,38,4.702721525116984,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,167.0,175.0,26.89,197.0,4.0,0.0,25.0,0.0,232.89,,,,,,
146,DVA,Healthcare,-9.8,71.9,2.1,24.5,36.2,47.1,36.0,18.2,20.5,18.8,15.2,-9.8,29.9,-109.4,2.1,0.0,-768.5476434156105,135.5,209.0,222.0,41.85,233.55,113,-345.77547700389965,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,209.0,222.0,41.85,31.0,0.0,0.0,0.0,0.0,233.55,,,,,,
147,GNRC,Electrical Equipment,67.8,17.3,-2.2,4.8,14.5,34.0,41.1,39.4,40.4,-3.7,-11.2,67.8,673.8,-58.8,2.3,-41.8,-0.007595685287123958,213.1,134.0,138.0,54.81,233.91,117,7.655128747131408,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,134.0,138.0,54.81,46.0,0.0,0.0,0.0,0.0,233.91,,,,,,
148,GE,Aerospace & Defense,163.8,70.4,-3.1,-8.8,-13.7,-13.6,-10.8,8.2,49.1,160.9,234.3,163.8,260.3,-96.0,1.1,244.4,0.26074201319945023,309.1,89.0,93.0,26.81,235.61,-46,-0.738938079327116,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,89.0,93.0,26.81,363.0,40.0,0.0,25.0,0.0,235.61,,,,,,
149,491010.KS,Infrastructure,93.6,91.0,-9.0,16.1,25.6,37.7,66.1,,,,,93.6,71.2,-15.5,1.7,13.4,1.6258847998481625e-05,113.3,250.0,118.0,17.5,236.0,-12,-0.4999837411520015,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,250.0,118.0,17.5,30.0,0.0,50.0,12.0,0.0,236.0,,,,,,
150,WRB,Property & Casualty Insurance,33.3,38.8,10.6,-3.1,-6.1,-8.3,-15.6,-13.6,-10.5,-3.0,6.1,33.3,107.3,-27.7,1.4,159.1,155.07287160317557,178.6,165.0,173.0,79.78,236.13,2,68.51599272399676,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,165.0,173.0,79.78,290.0,14.0,0.0,-6.0,0.0,236.13,,,,,,
151,FER,Infrastructure,36.1,65.9,-1.2,-8.8,-10.7,-7.4,0.6,17.5,26.7,48.3,42.9,36.1,84.6,-59.5,1.3,42.0,-0.1562327783395135,181.4,163.0,171.0,20.92,236.27,6,-0.15510323455839828,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,163.0,171.0,20.92,260.0,4.0,0.0,25.0,0.0,236.27,,,,,,
152,SO,Electric Utilities,47.1,54.5,2.0,-10.8,-8.7,-6.7,-12.0,-15.3,-15.3,-8.4,3.6,47.1,116.9,-35.5,1.2,138.8,139.87034466801126,192.4,151.0,159.0,75.33,237.13,-18,38.21880956980374,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,151.0,159.0,75.33,315.0,14.0,0.0,0.0,0.0,237.13,,,,,,
153,ABBV,Biotechnology,48.7,52.6,1.8,-8.2,-11.6,-11.8,-12.1,-12.6,-12.0,-6.8,16.1,48.7,115.5,-24.8,1.2,145.2,138.70821238853244,194.0,147.0,154.0,45.89,237.29,-46,-5.709696813183172,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,147.0,154.0,45.89,353.0,40.0,0.0,0.0,0.0,237.29,,,,,,
154,AXP,Consumer Finance,39.3,44.1,2.3,-7.0,-9.6,-14.9,-15.6,-13.8,-2.6,5.4,18.8,39.3,125.3,-28.1,1.2,181.2,157.03266989097742,184.6,159.0,168.0,38.33,241.08,-1,157.0324755155541,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,159.0,168.0,38.33,362.0,22.0,0.0,25.0,0.0,241.08,,,,,,
155,KKR,Asset Management,114.6,26.7,-0.8,-8.8,-9.6,-18.4,-31.2,-43.4,-37.0,-27.8,7.2,114.6,478.9,-17.5,1.4,977.2,135.63419422939128,259.9,105.0,107.0,41.44,241.14,-78,56.93160173270094,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,105.0,107.0,41.44,433.0,40.0,0.0,25.0,0.0,241.14,,,,,,
156,LINK-USD,Cryptocurrency,406.9,6.1,-0.4,0.0,-1.3,-17.0,-37.8,-52.0,-57.7,-76.0,-30.0,406.9,7258.0,-53.1,1.6,13630.3,1954.9952234152238,517.9,49.0,46.0,119.36,241.21,-73,-3045.004776584776,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,49.0,46.0,119.36,386.0,36.0,0.0,0.0,0.0,241.21,,,,,,
157,SYF,Consumer Finance,24.1,52.7,3.5,-8.7,-7.4,-11.4,-9.8,-3.1,16.3,20.7,35.0,24.1,104.4,-64.4,1.3,90.7,74.3140284206656,169.4,177.0,185.0,42.13,243.63,-2,73.62324674261407,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,177.0,185.0,42.13,307.0,12.0,0.0,25.0,0.0,243.63,,,,,,
158,DE,Agricultural & Construction Machinery,79.1,51.3,-4.6,-9.2,-9.0,0.6,-1.4,2.3,-4.2,-13.7,12.1,79.1,162.8,-9.5,1.3,160.4,0.0004764386900950442,224.3,124.0,127.0,66.34,243.99,-57,-119.1655325585701,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,124.0,127.0,66.34,229.0,4.0,0.0,25.0,0.0,243.99,,,,,,
159,457480.KS,Automobile Manufacturers,40.4,52.4,-10.4,1.5,3.1,2.7,18.7,37.4,40.4,,,40.4,24.9,-57.4,1.5,0.0,-7.397745523763344e-11,79.0,320.0,167.0,17.5,244.0,110,4999.999999999926,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,320.0,167.0,17.5,118.0,0.0,26.0,0.0,0.0,244.0,,,,,,
160,MSCI,Financial Index & Analytics,55.3,21.4,2.8,-3.6,-5.5,-5.3,-9.1,-15.2,-26.2,-41.9,-42.5,55.3,285.4,-7.2,1.3,356.9,412.51686315407363,200.6,141.0,147.0,93.81,244.86,5,401.3217700883751,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,141.0,147.0,93.81,254.0,4.0,0.0,25.0,0.0,244.86,,,,,,
161,PCAR,Farm & Heavy Construction Machinery,25.9,44.2,0.6,-11.7,-14.4,-7.1,-3.1,-7.9,-12.1,9.3,16.3,25.9,112.5,-42.1,1.4,85.9,86.88988667193163,171.1,174.0,182.0,54.22,245.27,-1,84.82876043407134,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,174.0,182.0,54.22,305.0,4.0,0.0,25.0,0.0,245.27,,,,,,
162,VTR,Healthcare REITs,6.3,73.5,-5.0,-3.8,-1.2,2.5,8.5,16.8,29.4,35.1,32.1,6.3,33.5,-67.0,1.4,-11.4,-5.300035325096706,151.6,190.0,198.0,20.07,245.77,111,11.445797204173955,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,190.0,198.0,20.07,154.0,0.0,0.0,0.0,0.0,245.77,,,,,,
163,FANG,Oil & Gas E&P,15.3,60.4,3.4,-4.1,5.6,16.0,21.2,3.8,-5.1,5.5,67.6,15.3,98.2,-109.7,1.3,-30.7,3.774916835270755,160.5,182.0,190.0,63.67,246.92,95,0.373735296467518,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,182.0,190.0,63.67,91.0,0.0,0.0,-6.0,0.0,246.92,,,,,,
164,EQT,Oil & Gas E&P,11.1,55.2,3.5,-11.6,-11.1,-8.6,-10.6,-0.9,-5.7,11.1,85.3,11.1,112.9,-116.6,1.2,61.9,34.14970469741335,156.4,184.0,193.0,54.22,247.27,10,33.949473172197614,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,184.0,193.0,54.22,339.0,14.0,0.0,0.0,0.0,247.27,,,,,,
165,DVN,Oil & Gas E&P,41.9,36.3,4.4,-7.3,3.1,16.3,25.3,13.8,-6.0,-12.8,94.3,41.9,286.9,-103.1,1.4,-18.7,17.904135244320376,187.1,157.0,165.0,77.1,247.55,83,0.17700144005959828,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,157.0,165.0,77.1,92.0,0.0,0.0,-2.0,0.0,247.55,,,,,,
166,STT,Custody Banks & Asset Management,34.9,89.4,4.9,2.9,7.1,13.2,21.5,36.1,49.2,54.5,63.9,34.9,46.8,-60.4,1.5,-9.9,-30.852975699862004,180.2,164.0,172.0,29.22,248.37,106,-18.04557686158214,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,164.0,172.0,29.22,89.0,0.0,0.0,12.0,0.0,248.37,,,,,,
167,FFIV,Technology,-8.9,68.3,13.7,15.4,23.5,32.3,20.5,30.0,40.5,34.9,26.1,-8.9,27.0,-84.3,1.4,0.0,-5000.0,136.4,206.0,218.0,52.93,248.68,149,0.0,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,206.0,218.0,52.93,47.0,0.0,0.0,-6.0,0.0,248.68,,,,,,
168,KTOS,Aerospace & Defense,156.4,27.0,1.7,-23.8,-36.6,-38.1,-25.2,31.3,74.4,104.2,80.1,156.4,761.1,-66.8,1.5,1004.3,498.2384605341724,301.7,91.0,95.0,28.36,250.11,-119,297.9384605341724,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,91.0,95.0,28.36,548.0,58.0,0.0,25.0,0.0,250.11,,,,,,
169,FAST,Industrial Distribution,37.8,43.0,2.0,-11.4,-10.0,-5.4,-12.3,-8.1,-9.0,-5.9,1.1,37.8,108.3,-24.4,1.4,140.1,121.18658571658435,183.1,161.0,170.0,57.36,251.06,6,121.18651093713311,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,161.0,170.0,57.36,319.0,14.0,0.0,25.0,0.0,251.06,,,,,,
170,TDG,Aerospace & Defense,167.7,51.5,-1.4,-6.0,-13.2,-16.0,-24.5,-27.1,-18.4,18.6,43.2,167.7,343.7,-21.8,1.2,501.4,106.23754715093074,313.0,88.0,92.0,40.89,251.44,-75,88.68519927603764,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,88.0,92.0,40.89,407.0,58.0,0.0,25.0,0.0,251.44,,,,,,
171,ORLY,Auto Parts,57.2,52.3,4.0,-10.3,-11.0,-11.6,-18.4,-16.9,-20.6,-7.2,14.7,57.2,154.4,-48.4,1.2,204.6,195.7142123645995,202.4,140.0,146.0,41.44,253.04,-39,195.1985476365942,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,140.0,146.0,41.44,370.0,40.0,0.0,25.0,0.0,253.04,,,,,,
172,MNST,Beverages - Non-Alcoholic,-5.2,65.0,7.2,10.6,5.1,8.5,14.1,24.5,12.2,7.3,3.9,-5.2,35.7,-79.6,1.4,0.0,-5000.0,140.1,203.0,215.0,48.65,256.1,168,0.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,203.0,215.0,48.65,94.0,0.0,0.0,0.0,0.0,256.1,,,,,,
173,MSI,Public Safety Technology,51.6,32.1,5.3,-13.3,-13.4,-8.7,-17.1,-25.3,-26.1,-17.7,-5.5,51.6,183.0,-10.2,1.3,319.4,365.73249067007004,196.9,142.0,149.0,75.89,257.04,0,365.73148020170134,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,142.0,149.0,75.89,373.0,14.0,0.0,25.0,0.0,257.04,,,,,,
174,456680.KS,Asset Management,51.0,70.0,-10.9,-8.1,4.6,5.2,30.2,62.0,51.0,,,51.0,33.0,-88.2,1.4,0.0,-1.0626356898886076e-08,89.7,292.0,151.0,18.68,258.08,67,0.005831512615436401,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,292.0,151.0,18.68,100.0,0.0,26.0,25.0,0.0,258.08,,,,,,
175,GILD,Biotechnology,-13.8,55.1,-3.6,-12.1,-14.2,-8.2,-3.9,16.9,21.6,32.1,26.9,-13.8,46.8,-87.0,1.2,0.0,-0.016625557309407363,131.5,214.0,228.0,32.91,258.11,25,10.481715763644775,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,214.0,228.0,32.91,318.0,4.0,0.0,0.0,0.0,258.11,,,,,,
176,NXPI,Semiconductors,-5.1,51.3,-3.4,16.4,19.0,24.5,22.5,9.2,-1.0,-9.1,-2.1,-5.1,56.6,-69.4,1.7,0.0,-0.2042589301584778,140.2,202.0,214.0,80.12,258.87,90,25.90904837798937,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,202.0,214.0,80.12,63.0,0.0,0.0,0.0,0.0,258.87,,,,,,
177,BAESY,Aerospace & Defense,109.3,61.8,-3.4,-20.9,-19.0,-10.3,-13.8,4.3,13.2,61.2,108.2,109.3,218.5,-65.9,1.2,223.4,0.0034020181085983128,254.6,108.0,110.0,28.25,259.1,-52,0.003325775664522316,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,108.0,110.0,28.25,415.0,40.0,0.0,25.0,0.0,259.1,,,,,,
178,NRG,Independent Power Producers,284.3,52.4,-3.8,-24.8,-27.8,-29.8,-32.2,-10.3,38.1,100.0,137.2,284.3,554.2,-22.3,1.1,795.8,2.5353483834148274,429.6,57.0,59.0,29.81,260.16,-111,-2.1566783329055963,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,57.0,59.0,29.81,536.0,58.0,0.0,25.0,0.0,260.16,,,,,,
179,QCOM,Semiconductors,21.2,43.9,-6.0,29.9,31.2,22.2,19.2,5.8,3.1,-9.9,-10.2,21.2,125.7,-59.8,1.9,-20.4,0.07801405822660606,166.5,179.0,187.0,75.55,262.05,60,-12.63749938634329,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,179.0,187.0,75.55,43.0,0.0,0.0,0.0,0.0,262.05,,,,,,
180,KR,Grocery Stores,-15.7,31.9,7.0,-8.8,-5.2,-2.9,-9.8,-7.5,-7.6,-8.7,2.9,-15.7,65.1,-52.7,1.5,0.0,1.1127856941640302,129.6,216.0,230.0,64.24,262.29,75,1.1127412544078221,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,216.0,230.0,64.24,259.0,4.0,0.0,-2.0,0.0,262.29,,,,,,
181,DECK,Footwear & Accessories,116.3,19.2,0.5,-13.8,-20.5,-13.9,-22.6,-47.1,-56.6,-44.6,-21.0,116.3,734.1,-30.0,1.4,1183.0,1599.0723434408064,261.6,104.0,106.0,75.89,265.04,-31,1599.0686627045766,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,104.0,106.0,75.89,445.0,40.0,0.0,25.0,0.0,265.04,,,,,,
182,META,Internet Content & Information,43.3,51.5,-0.5,-4.6,-11.0,-12.4,-21.2,-21.4,-8.4,40.3,34.5,43.3,170.6,-91.5,1.2,207.8,42.53505038401692,188.6,156.0,163.0,38.33,266.78,-38,41.442260259055764,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,156.0,163.0,38.33,367.0,40.0,0.0,25.0,0.0,266.78,,,,,,
183,BX,Asset Management,188.4,33.9,-1.4,-10.1,-12.0,-19.1,-30.1,-39.9,-42.4,-41.8,1.4,188.4,591.0,-17.7,1.3,1013.8,3.6757727937281675,333.7,81.0,83.0,41.44,267.09,-131,-423.13703557666815,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,81.0,83.0,41.44,442.0,58.0,0.0,25.0,0.0,267.09,,,,,,
184,NTRS,Custody Banks & Asset Management,-16.6,65.5,3.9,1.1,3.5,9.8,16.7,37.3,52.0,34.0,19.6,-16.6,22.7,-90.2,1.4,0.0,-1688.3830079775626,128.7,218.0,235.0,57.2,268.25,87,-1588.1758338630254,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,218.0,235.0,57.2,105.0,0.0,0.0,0.0,0.0,268.25,,,,,,
185,ARM,Semiconductors,62.7,44.1,-2.2,12.7,46.0,48.7,43.6,39.2,,,,62.7,125.1,-70.9,2.3,-41.6,0.0032243937045241524,96.4,279.0,143.0,17.5,268.5,49,0.0032052830345951403,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,279.0,143.0,17.5,27.0,0.0,47.0,0.0,0.0,268.5,,,,,,
186,CME,Financial Data & Stock Exchanges,2.1,44.9,7.0,-3.5,-5.1,-1.0,-4.2,5.9,6.6,3.7,-7.7,2.1,63.1,-47.0,1.4,21.5,-5000.0,147.4,193.0,202.0,52.03,269.38,58,-4999.998560023673,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,193.0,202.0,52.03,204.0,4.0,0.0,-4.0,0.0,269.38,,,,,,
187,SHOP,E-commerce Software,397.9,26.6,2.9,-24.3,-25.0,-33.5,-33.9,-21.2,-17.6,-14.0,-27.3,397.9,1544.3,-16.5,1.3,2355.8,2026.8608081975542,543.1,47.0,48.0,77.58,270.18,-83,1998.9268181978948,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,47.0,48.0,77.58,539.0,58.0,0.0,25.0,0.0,270.18,,,,,,
188,MO,Tobacco,10.2,86.4,9.6,-1.9,1.9,11.3,9.3,19.4,32.4,38.2,47.0,10.2,23.0,-68.4,1.3,-11.0,-1329.1000852308932,155.5,186.0,195.0,42.15,270.3,45,-1299.852533139023,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,186.0,195.0,42.15,127.0,0.0,0.0,-6.0,0.0,270.3,,,,,,
189,IRDM,Satellite Communications,-7.9,35.8,0.8,23.5,57.9,92.9,79.9,52.5,16.5,-22.3,-40.5,-7.9,235.3,-142.6,3.1,0.0,-534.6624418117018,137.3,204.0,216.0,85.11,270.46,158,4465.337558188298,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,204.0,216.0,85.11,13.0,0.0,0.0,0.0,0.0,270.46,,,,,,
190,ACGL,Insurance - Diversified,-0.9,30.7,4.8,-6.3,-7.8,-6.1,-10.5,-22.0,-29.2,-8.5,2.8,-0.9,110.1,-49.5,1.4,0.0,139.74077802403224,144.4,196.0,206.0,89.22,270.82,27,139.6419639498539,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,196.0,206.0,89.22,280.0,14.0,0.0,-2.0,0.0,270.82,,,,,,
