Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
86,GOOG,Internet Content & Information,224.1,97.8,3.1,8.5,5.8,11.8,41.5,55.4,72.3,89.1,135.3,224.1,229.7,-10.8,1.3,112.7,15.2,361.6,67.0,71.0,4.44,142.64,-2,-5.300000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
87,PHM,Residential Construction,106.5,46.2,-6.5,-10.6,-7.2,-8.5,-8.7,-18.0,-16.6,21.2,46.2,106.5,254.9,-29.3,1.2,270.4,166.1,244.0,114.0,118.0,45.33,143.33,7,19.799999999999983,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
88,LINK-USD,Cryptocurrency,386.8,5.8,-0.3,-3.4,-11.2,-27.4,-42.5,-54.8,-58.5,-77.2,-15.4,386.8,7258.0,-53.1,1.6,15083.4,16213.3,491.2,51.0,48.0,121.36,143.76,4,-74.40000000000146,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
89,GE,Aerospace & Defense,170.6,72.4,-0.1,-16.2,-13.7,-12.3,-6.7,14.2,57.8,168.1,241.2,170.6,260.3,-96.0,1.1,232.2,46.7,308.1,87.0,90.0,26.47,145.07,-8,15.800000000000004,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
90,PL,Aerospace & Defense,643.9,83.7,-3.7,19.9,35.5,88.2,336.7,752.6,835.6,643.9,,643.9,769.7,-88.8,1.3,198.6,-2.3,699.0,31.0,28.0,12.5,145.3,5,1.3000000000000003,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
91,MS,Investment Banking & Brokerage,186.0,93.6,-0.6,6.3,3.7,7.4,17.4,35.2,50.4,60.3,119.2,186.0,200.4,-20.8,1.1,135.3,21.1,323.4,81.0,85.0,8.89,145.69,-1,-2.1999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
92,WMB,Oil & Gas Midstream,186.2,89.5,2.7,-5.0,4.7,11.6,12.6,32.9,60.5,111.5,173.5,186.2,215.4,-57.9,1.1,148.4,26.0,323.7,80.0,84.0,14.37,145.97,-1,3.3999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
93,GOOGL,Internet Conglomerates,223.8,99.9,3.4,8.8,6.5,12.7,43.3,58.0,75.3,92.6,138.9,223.8,224.2,-11.4,1.3,106.5,13.4,361.3,68.0,72.0,4.44,146.44,-5,-4.6,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
94,HUBB,Electrical Components & Equipment,170.7,95.1,-2.3,1.8,8.3,13.3,19.3,17.1,20.2,60.3,111.2,170.7,180.6,-24.9,1.3,115.4,27.8,308.1,87.0,89.0,13.33,149.93,6,3.1999999999999993,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
95,BLDR,Building Materials,74.3,13.7,-3.1,-14.7,-20.6,-26.8,-38.4,-58.3,-73.1,-62.3,-8.0,74.3,761.1,-34.7,1.4,1866.4,2514.2,211.7,134.0,141.0,80.33,150.53,-9,215.69999999999982,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL
96,TER,Semiconductors,341.5,64.9,-35.1,-9.2,15.0,43.0,127.1,126.2,131.0,120.8,150.3,341.5,539.1,-50.5,2.5,143.5,21.6,479.0,52.0,52.0,27.73,150.53,15,13.600000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
97,GS,Investment Banking & Brokerage,172.6,83.6,-3.6,-0.6,-1.8,3.1,14.4,37.2,66.8,86.4,142.5,172.6,212.9,-35.7,1.1,146.6,22.4,310.1,86.0,88.0,14.73,150.53,1,4.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
98,SNPS,Electronic Design Automation Software,98.0,32.6,-4.1,12.6,6.0,3.1,-10.0,-23.9,-37.0,-34.4,-12.3,98.0,309.4,-4.1,1.6,405.6,360.1,235.5,120.0,124.0,64.66,151.06,10,-340.0,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
99,LITE,Communication Equipment,1243.9,94.6,-2.7,11.2,66.7,163.8,518.6,911.4,1120.5,1038.0,1019.1,1243.9,1321.7,-109.6,1.7,243.7,-6.8,1381.3,8.0,9.0,27.33,151.33,4,1.8999999999999995,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
100,MPC,Oil & Gas Refining & Marketing,195.0,83.0,9.8,5.6,22.5,21.1,27.1,24.5,21.2,74.8,172.4,195.0,251.1,-77.8,1.3,129.5,38.2,332.5,79.0,83.0,24.78,151.98,-7,-2.3999999999999986,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
101,GRMN,Scientific & Technical Instruments,150.9,87.0,-4.9,-2.3,10.3,11.4,7.9,12.9,35.7,50.5,61.9,150.9,174.5,-6.4,1.2,142.6,32.3,288.4,97.0,99.0,17.32,152.12,-2,6.299999999999997,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
102,BAESY,Aerospace & Defense,146.0,74.7,-1.5,-15.1,-5.2,0.2,-1.5,19.6,31.3,87.9,140.7,146.0,218.5,-65.9,1.2,178.6,36.3,283.5,100.0,103.0,20.78,153.38,-5,17.4,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
103,CAH,Healthcare Distribution,160.2,79.2,2.2,-14.1,-10.4,-3.3,5.7,29.9,42.5,114.2,164.2,160.2,224.4,-81.7,1.1,160.0,26.7,297.7,93.0,94.0,20.42,155.22,-2,8.3,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
104,MSFT,Software,80.3,43.3,0.3,5.3,-2.5,-10.7,-18.4,-22.8,-29.0,-27.1,-16.2,80.3,201.5,-12.1,1.3,311.1,181.9,217.8,129.0,135.0,55.95,157.35,-2,-121.49999999999997,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
105,META,Internet Content & Information,80.1,65.5,-0.8,3.2,-1.5,-3.0,-10.2,-7.9,12.3,65.3,63.7,80.1,170.6,-91.5,1.2,167.2,57.0,217.6,130.0,136.0,25.04,158.44,5,-9.599999999999994,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
106,TPR,Luxury Goods,246.1,81.6,-3.3,-11.5,-2.0,8.4,28.9,99.8,153.6,195.2,301.6,246.1,323.5,-95.4,1.1,185.9,14.1,383.6,61.0,63.0,29.82,160.02,0,5.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
107,RSG,Environmental Services,30.9,25.1,-0.7,-13.4,-9.5,-8.9,-20.1,-22.3,-23.2,-14.7,-4.1,30.9,149.9,-8.6,1.5,337.8,248.1,168.4,174.0,180.0,46.44,160.44,0,120.0,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
108,COHR,,468.9,83.9,-10.9,14.3,32.5,71.0,160.3,217.6,339.7,357.2,399.7,468.9,574.7,-81.6,1.6,131.4,5.8,606.4,40.0,40.0,29.22,161.82,15,2.6999999999999997,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
109,GEV,Electrical Equipment,230.9,87.6,-11.6,14.1,32.5,50.8,78.6,213.2,,,,230.9,230.7,-7.2,1.3,113.8,17.7,252.3,112.0,69.0,17.5,162.9,9,4.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
110,COR,Biotechnology,125.9,63.4,1.8,-15.3,-14.4,-13.2,-11.9,-3.2,-0.2,26.6,76.0,125.9,218.4,-33.7,1.2,237.8,72.3,263.3,107.0,110.0,49.78,164.78,-25,21.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
111,HLT,Lodging,94.2,78.9,-14.7,-4.7,-0.3,5.6,5.7,7.9,16.4,31.2,49.4,94.2,125.4,-21.3,1.2,98.4,26.1,231.6,122.0,126.0,11.5,165.3,3,10.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
112,ADI,Semiconductors,149.1,91.0,-5.5,9.3,20.0,34.4,46.2,49.2,50.6,64.4,86.3,149.1,164.9,-7.8,1.9,45.8,8.6,286.6,98.0,101.0,4.44,165.64,14,0.29999999999999893,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
113,RCL,Travel Services,59.6,51.3,-4.0,-20.3,-19.6,-18.2,-20.9,-2.4,34.5,113.5,112.1,59.6,219.6,-108.0,1.3,229.8,62.2,197.0,143.0,149.0,34.4,167.8,-9,23.900000000000006,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
114,JCI,Building Products,167.1,90.3,-0.4,-4.7,5.0,11.4,18.2,41.3,57.7,67.6,116.3,167.1,189.0,-32.8,1.1,112.3,15.6,304.6,89.0,91.0,21.41,167.81,1,1.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
115,HCA,Hospitals,86.1,54.5,1.2,-19.3,-15.9,-13.8,-8.2,-4.0,-3.8,4.6,34.2,86.1,180.8,-26.7,1.3,184.6,66.7,223.6,125.0,130.0,40.89,168.69,-19,40.2,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
116,ISRG,Health Care Equipment,15.5,15.5,-9.0,-12.2,-15.3,-15.6,-22.6,-27.9,-26.6,-22.0,-22.9,15.5,156.3,-10.3,1.6,527.4,478.9,153.0,191.0,197.0,57.89,168.89,6,229.59999999999997,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH
117,AMZN,Internet Retail,59.0,48.2,-0.2,18.9,13.6,11.1,9.0,7.0,14.7,14.4,3.8,59.0,152.6,-27.7,1.3,80.7,42.1,196.5,145.0,151.0,15.89,172.29,39,-71.0,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
118,CRWD,Cybersecurity Software,111.4,54.8,1.6,12.2,4.0,-5.2,-10.1,1.2,28.7,43.9,,111.4,175.3,-38.3,1.3,198.5,74.1,192.9,148.0,115.0,47.04,172.44,3,-4.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
119,JPM,Diversified Banks,94.3,76.2,1.2,-2.3,-3.6,-4.2,-3.6,7.4,24.3,43.2,60.2,94.3,131.1,-22.3,1.1,127.6,27.8,231.7,121.0,125.0,23.36,172.56,-6,5.800000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
120,ORLY,Auto Parts,66.5,56.9,-1.9,-7.5,-7.1,-10.0,-16.5,-13.1,-16.2,-0.2,22.2,66.5,154.4,-48.4,1.2,189.5,73.7,203.9,141.0,146.0,41.44,172.84,-4,17.0,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
121,RL,Apparel Manufacturing,127.2,84.3,-4.8,-5.7,-3.8,-0.7,8.9,34.8,70.0,115.2,141.4,127.2,164.2,-70.2,1.1,115.7,13.6,264.7,106.0,109.0,19.54,174.94,4,4.9,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
122,AXP,Consumer Finance,51.7,52.2,1.4,-2.7,-9.2,-11.4,-11.0,-7.9,4.5,13.8,28.4,51.7,125.3,-28.1,1.2,156.3,56.8,189.2,154.0,159.0,31.15,174.95,-5,14.799999999999997,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
123,FCX,Copper Mining,101.9,55.0,-8.6,-17.8,-9.0,8.9,15.5,8.6,0.6,-7.9,66.3,101.9,208.6,-56.5,1.7,97.7,48.2,239.3,117.0,121.0,36.29,175.49,1,22.800000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
124,WMT,Hypermarkets & Super Centers,123.7,84.0,-2.6,-4.8,1.4,8.3,11.3,27.2,47.0,72.6,79.8,123.7,152.9,-28.0,1.2,105.0,18.0,261.1,110.0,113.0,21.58,175.98,4,3.3000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
125,AMP,Asset Management,89.3,46.9,3.6,-1.2,-5.4,-4.1,-13.5,-20.3,-20.4,-10.4,31.7,89.3,218.6,-24.3,1.3,288.3,163.6,226.8,123.0,127.0,75.33,177.13,6,-8.800000000000011,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
126,GLW,Electronic Components,377.0,80.9,-17.9,-2.3,27.6,48.2,109.2,185.4,251.8,282.4,327.6,377.0,480.0,-58.2,1.2,131.3,1.5,514.5,49.0,50.0,36.62,177.62,6,1.9,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
127,CRH,Building Materials,86.7,68.7,-6.3,-5.5,-8.6,-9.4,-5.5,-1.1,12.4,50.9,75.1,86.7,147.4,-45.2,1.2,144.2,41.9,224.1,124.0,129.0,35.28,177.68,-22,8.199999999999996,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
128,ALNY,Biotechnology,19.6,28.5,-1.2,-15.1,-18.1,-27.3,-26.2,-10.2,-7.5,-7.5,1.9,19.6,206.0,-54.2,1.4,310.1,111.0,157.1,186.0,192.0,45.89,179.09,-19,53.2,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
129,ODFL,Trucking,102.9,42.5,-6.1,-2.1,10.8,25.4,20.6,1.3,-17.4,-25.1,-2.0,102.9,254.8,-15.5,1.7,142.7,139.7,240.4,116.0,120.0,68.85,180.25,-2,11.099999999999994,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
130,MSI,Public Safety Technology,74.9,44.1,-3.0,-12.2,-3.2,-2.0,-10.7,-16.9,-16.6,-4.5,10.6,74.9,183.0,-10.2,1.3,241.1,146.2,212.3,133.0,140.0,70.89,182.29,-43,53.39999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
131,381180.KS,Asset Management,150.3,90.8,-9.2,22.7,27.7,36.4,64.1,74.5,100.2,150.3,,150.3,148.6,-10.3,1.6,45.1,8.3,205.5,140.0,100.0,12.5,182.9,17,1.4000000000000004,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
132,WELL,Healthcare REITs,100.4,90.1,3.6,-1.6,4.1,5.8,10.5,32.0,55.3,78.4,93.9,100.4,117.6,-51.9,1.1,70.5,7.5,237.9,118.0,122.0,14.45,183.25,1,0.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER
133,MSCI,Financial Index & Analytics,72.0,27.0,1.2,1.9,0.5,1.3,-4.0,-9.2,-20.4,-34.0,-31.6,72.0,285.4,-7.2,1.3,291.0,240.6,209.4,136.0,142.0,81.69,183.69,9,-48.599999999999994,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
134,BK,Asset Servicing,107.9,90.3,-2.2,4.1,6.7,11.5,20.1,45.0,77.8,102.1,122.1,107.9,125.6,-53.4,1.1,59.3,3.5,245.4,113.0,117.0,13.33,186.13,5,1.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
135,KMI,Oil & Gas Midstream,70.5,73.1,1.0,-9.9,-1.2,5.0,1.9,11.2,22.3,44.4,69.6,70.5,118.9,-59.1,1.2,85.0,20.1,208.0,138.0,144.0,20.24,186.44,0,6.600000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
136,CMI,Industrial Machinery,177.4,94.1,-5.9,6.6,10.4,22.0,48.0,67.2,89.9,112.9,134.9,177.4,190.8,-35.6,1.2,68.7,5.6,314.9,85.0,87.0,29.22,186.82,5,1.0999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
137,CF,Fertilizers & Agricultural Chemicals,124.3,65.1,6.2,7.1,28.2,38.4,36.8,38.1,33.2,33.3,82.5,124.3,221.2,-55.7,1.7,61.5,20.2,261.8,109.0,112.0,31.78,187.38,1,1.8999999999999986,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
138,WDC,Data Storage Devices,752.2,100.0,0.0,37.0,67.8,114.1,348.9,508.5,691.1,782.6,814.4,752.2,752.7,-100.9,1.8,107.5,-8.8,889.7,22.0,23.0,45.11,187.51,8,1.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
139,TJX,Apparel Retail,47.3,74.7,-0.9,-9.7,-5.2,-2.0,0.5,5.3,9.0,27.9,32.8,47.3,77.3,-40.2,1.2,58.1,13.7,184.8,160.0,165.0,8.16,190.16,-3,5.699999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
140,DHI,Residential Construction,53.2,33.2,-6.6,-4.0,-1.9,-5.2,-5.9,-17.3,-23.9,-12.7,6.1,53.2,205.9,-22.5,1.4,201.8,189.5,190.7,152.0,157.0,75.33,190.73,0,-27.30000000000001,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
141,ABBV,Biotechnology,50.3,53.7,5.7,-14.8,-13.3,-13.3,-12.5,-11.6,-11.2,-4.2,18.8,50.3,115.5,-24.8,1.2,142.0,57.4,187.7,155.0,160.0,45.89,191.09,-22,23.1,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
142,SO,Electric Utilities,55.8,60.2,0.6,-9.9,-3.8,-3.8,-9.8,-10.9,-11.0,-2.2,11.2,55.8,116.9,-35.5,1.2,126.6,53.2,193.3,147.0,153.0,45.89,191.29,-22,19.6,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
143,DE,Agricultural & Construction Machinery,86.1,55.4,-0.4,-12.6,-1.5,6.4,1.3,6.0,-1.3,-9.6,18.6,86.1,162.8,-9.5,1.4,146.5,52.5,223.6,125.0,130.0,56.85,191.45,-6,26.8,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
144,KEYS,Electronic Test & Measurement,195.5,93.2,-6.2,6.3,31.4,50.9,71.0,80.4,73.4,53.3,60.6,195.5,211.0,-14.6,3.1,41.5,5.1,332.9,78.0,82.0,35.24,193.64,5,0.8999999999999995,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
145,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,16.2,181.8,166.0,154.0,16.86,194.46,0,0.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
146,VLO,Oil & Gas Refining & Marketing,135.2,87.4,9.6,7.3,25.5,32.5,51.4,52.1,49.5,80.9,127.3,135.2,167.2,-81.9,1.5,30.1,5.1,272.6,105.0,108.0,24.78,195.38,-1,-0.5,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
147,PCAR,Farm & Heavy Construction Machinery,49.9,59.8,-13.4,-9.1,-5.2,4.7,6.7,1.6,0.1,25.2,35.1,49.9,112.5,-42.1,1.4,65.5,30.4,187.4,156.0,161.0,32.22,199.02,-13,11.799999999999997,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
148,FSLR,Solar Energy,21.6,22.8,-1.1,-10.0,-17.4,-22.5,-10.7,-21.1,-33.2,-15.9,7.0,21.6,269.7,-51.3,1.6,250.5,242.7,159.1,183.0,189.0,79.78,201.38,-1,79.6,EARLY_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
149,WAB,Rail Equipment,61.0,85.3,-3.9,-5.6,4.4,12.3,13.8,17.5,34.4,67.1,91.3,61.0,82.8,-63.6,1.2,34.3,6.5,198.5,142.0,148.0,19.23,202.23,2,2.3,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
150,AZO,Auto Parts,49.9,50.6,-1.9,-7.8,-5.9,-10.3,-18.5,-17.7,-22.1,-13.4,8.3,49.9,146.3,-48.7,1.2,190.1,87.4,187.3,157.0,161.0,70.89,203.09,2,10.700000000000003,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
151,CBOE,Financial Data & Stock Exchanges,69.6,92.7,1.9,-0.6,7.6,12.5,12.8,22.6,29.0,55.8,65.7,69.6,79.7,-55.4,1.2,36.0,5.0,207.1,139.0,145.0,19.31,204.11,-1,0.5,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
152,SYF,Consumer Finance,48.9,67.4,-2.1,3.2,-1.2,-1.6,1.5,10.2,33.0,37.2,55.3,48.9,104.4,-64.4,1.2,72.5,14.5,186.3,158.0,163.0,26.25,204.45,3,1.1999999999999993,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
153,MAR,Lodging,46.8,82.1,-8.4,-1.3,4.2,12.7,15.4,14.3,15.3,30.6,42.6,46.8,68.0,-49.0,1.3,22.5,6.2,184.3,162.0,167.0,15.09,207.29,0,1.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
154,AJG,Insurance Brokers,-1.3,1.4,-1.4,-10.8,-15.5,-19.4,-34.6,-42.7,-50.8,-48.9,-38.6,-1.3,215.4,-4.0,1.8,0.0,9721.0,136.2,211.0,220.0,81.04,209.44,-24,8686.7,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
155,C,Diversified Banks,98.9,91.2,-0.1,7.1,7.0,13.5,26.9,47.9,80.4,96.6,101.6,98.9,114.7,-58.5,1.2,40.9,-0.5,236.4,119.0,123.0,29.22,210.42,4,0.5,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
156,315960.KS,Dividend,271.2,100.0,3.4,9.0,29.6,63.8,132.1,177.5,201.7,231.4,267.9,271.2,236.4,-74.4,1.8,17.5,-7.5,359.3,69.0,59.0,45.67,211.47,11,2.8000000000000007,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
157,FAST,Industrial Distribution,45.2,48.6,-4.1,-11.8,-5.1,-4.0,-9.6,-5.0,-4.8,-1.0,7.3,45.2,108.3,-24.4,1.4,123.8,49.6,182.7,165.0,170.0,57.33,212.13,-28,30.5,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
158,HIG,Insurance - Diversified,42.3,73.1,4.0,-6.7,-4.8,-2.8,-6.2,-4.1,5.1,16.9,39.3,42.3,77.8,-52.8,1.2,70.6,20.8,179.8,167.0,172.0,35.57,213.17,-15,6.4,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
159,LYV,Entertainment,29.8,37.9,-3.8,-8.7,-3.0,-1.8,-6.9,0.9,5.8,-2.1,-1.5,29.8,117.4,-22.9,1.3,125.8,46.6,167.3,176.0,182.0,52.17,215.37,-15,26.200000000000003,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
160,BKR,Oil & Gas Equipment & Services,82.7,99.8,0.2,3.6,18.5,25.8,37.5,47.6,53.0,82.5,129.8,82.7,83.6,-85.4,1.3,8.4,-2.0,220.1,127.0,132.0,29.22,218.82,10,0.7999999999999998,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
161,NDAQ,Financial Exchanges,31.1,48.9,5.5,-0.4,-5.0,-2.8,-6.2,0.2,5.7,-2.4,5.6,31.1,76.6,-11.7,1.4,86.8,28.9,168.5,173.0,179.0,47.11,220.71,-7,4.099999999999998,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
162,FER,Infrastructure,47.0,73.5,-3.9,-10.3,-5.9,-1.0,7.5,24.4,34.9,57.0,51.9,47.0,84.6,-59.5,1.3,33.8,-2.1,184.5,161.0,166.0,20.66,220.86,-4,-0.20000000000000018,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
163,WRB,Property & Casualty Insurance,35.2,40.3,1.9,-8.2,-7.6,-9.7,-16.6,-12.9,-9.0,-0.7,8.3,35.2,107.3,-27.7,1.3,155.0,74.5,172.7,171.0,177.0,79.78,223.98,5,23.299999999999997,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
164,ETR,Electric Utilities,53.4,85.9,2.6,-2.1,8.4,12.1,14.7,35.6,51.9,56.7,48.5,53.4,72.9,-62.1,1.2,20.9,-3.5,190.9,150.0,156.0,25.95,224.35,-2,-0.10000000000000009,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
165,SATS,Communication,203.2,85.9,2.3,-4.6,-0.1,22.5,166.8,301.5,400.3,385.2,316.0,203.2,260.9,-145.8,1.8,20.6,-27.8,340.6,73.0,77.0,45.71,225.11,12,-2.6999999999999993,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
166,CBRE,Real Estate Services,12.0,38.7,-8.4,-4.9,-11.2,-12.4,-14.4,-9.0,-2.9,-9.6,-1.3,12.0,80.4,-30.4,1.3,121.0,47.7,149.5,196.0,202.0,55.33,225.13,-6,17.500000000000004,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
167,RJF,Investment Banking & Brokerage,33.1,48.2,3.3,-1.1,-4.4,-5.6,-10.1,-10.8,-9.1,-7.7,18.3,33.1,106.2,-34.2,1.2,129.6,60.4,170.6,172.0,178.0,79.78,231.98,7,-1.5,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
168,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-8.2,190.8,151.0,147.0,29.22,232.82,12,0.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
169,LDOS,IT Consulting & Other Services,-25.4,3.5,0.5,-17.7,-21.0,-24.2,-24.4,-26.9,-22.6,-25.0,-38.9,-25.4,102.6,-29.6,1.4,0.0,878.6,112.1,252.0,268.0,71.91,232.91,-5,805.7,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
170,NUE,Steel,104.9,70.9,6.0,20.7,23.9,33.3,44.4,33.9,15.5,17.6,86.9,104.9,169.7,-51.6,1.6,16.8,14.9,242.4,115.0,119.0,65.95,232.95,13,-19.1,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
171,EQT,Oil & Gas E&P,27.6,62.3,0.7,-9.6,-3.4,-2.3,-5.0,7.9,3.4,24.2,100.4,27.6,112.9,-116.6,1.2,56.3,8.4,165.1,177.0,183.0,40.09,233.29,-6,2.4000000000000004,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
172,491010.KS,Infrastructure,81.6,93.9,-6.1,17.8,30.0,35.0,64.0,,,,,81.6,60.2,-15.5,1.6,10.5,0.5,97.8,283.0,134.0,17.5,234.9,20,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION
