Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,Dividend_vs,Dividend
2016-02-08,169.94000244140625,170.2899932861328,170.6199951171875,167.6199951171875,169.94000244140625,3402000.0,1880.2629710693363,0,10.922944213867595,1869.3400268554688,11,-5.986851446533182,2000,DeployReady,44.65628282593184,172.496,174.039,,,,184.63999938964844,-0.1431,VOO,0.5144,DeployReady,0.8862,0.318,0.0,0.0
2016-02-09,169.99000549316406,168.17999267578125,171.3699951171875,167.97000122070312,169.99000549316406,2360700.0,1880.8130046386723,0,10.922944213867595,1869.8900604248047,11,-5.9593497680663905,2000,DeployReady,37.50712148496902,171.372,174.0225,,,,184.63999938964844,-0.2044,VOO,0.5178,DeployReady,0.8915,0.3363,0.0,0.0
2016-02-10,169.8800048828125,170.92999267578125,172.64999389648438,169.72000122070312,169.8800048828125,1953600.0,1879.602997924805,0,10.922944213867595,1868.6800537109375,11,-6.019850103759749,2000,DeployReady,41.95186620239248,170.886,173.959,,,,184.63999938964844,-0.2312,VOO,0.5246,DeployReady,0.8895,0.3248,0.0,0.0
2016-02-11,167.6999969482422,167.25999450683594,168.72000122070312,166.0500030517578,167.6999969482422,3439200.0,1855.6229106445317,0,10.922944213867595,1844.699966430664,11,-7.218854467773417,2000,DeployReady,33.37251126029204,169.964,173.611,,,,184.63999938964844,-0.311,VOO,0.5268,DeployReady,0.8938,0.3269,0.0,0.0
2016-02-12,171.13999938964844,169.5399932861328,171.13999938964844,168.6999969482422,171.13999938964844,1800300.0,1893.4629375000004,0,10.922944213867595,1882.5399932861328,11,-5.326853124999975,2000,DeployReady,29.433754444935037,169.73,173.435,,,,184.63999938964844,-0.2109,VOO,0.5209,DeployReady,0.887,0.3493,0.0,0.0
2016-02-13,171.13999938964844,169.5399932861328,171.13999938964844,168.6999969482422,171.13999938964844,1800300.0,1893.4629375000004,0,10.922944213867595,1882.5399932861328,11,-5.326853124999975,2000,DeployReady,29.433754444935037,169.97,173.259,,,,184.63999938964844,-0.13,VOO,0.5209,DeployReady,0.887,0.3493,0.0,0.0
2016-02-14,171.13999938964844,169.5399932861328,171.13999938964844,168.6999969482422,171.13999938964844,1800300.0,1893.4629375000004,0,10.922944213867595,1882.5399932861328,11,-5.326853124999975,2000,DeployReady,29.433754444935037,170.2,173.2125,,,,184.63999938964844,-0.0649,VOO,0.5209,DeployReady,0.887,0.3493,0.0,0.0
2016-02-15,171.13999938964844,169.5399932861328,171.13999938964844,168.6999969482422,171.13999938964844,1800300.0,1893.4629375000004,0,10.922944213867595,1882.5399932861328,11,-5.326853124999975,2000,DeployReady,29.729763426711383,170.452,173.0495,,,,184.63999938964844,-0.0132,VOO,0.5212,DeployReady,0.8864,0.376,0.0,0.0
2016-02-16,174.00999450683594,173.1999969482422,174.00999450683594,172.0500030517578,174.00999450683594,2361000.0,1925.032883789063,0,10.922944213867595,1914.1099395751953,11,-3.748355810546855,2000,DeployReady,48.843186652297,171.714,173.129,,,,184.63999938964844,0.1343,VOO,0.529,DeployReady,0.874,0.3866,0.0,0.0
2016-02-17,176.86000061035156,175.32000732421875,177.25,175.1199951171875,176.86000061035156,2265400.0,1956.3829509277348,0,10.922944213867595,1945.4600067138672,11,-2.180852453613258,2000,DeployReady,54.226566942067535,172.858,173.304,,,,184.63999938964844,0.3324,VOO,0.5476,DeployReady,0.8561,0.4205,0.0,0.0
2016-02-18,176.11000061035156,177.1999969482422,177.22000122070312,175.8000030517578,176.11000061035156,1646000.0,1948.1329509277348,0,10.922944213867595,1937.2100067138672,11,-2.5933524536132624,2000,DeployReady,51.39508824035299,173.852,173.222,,,,184.63999938964844,0.4177,VOO,0.5605,DeployReady,0.8523,0.4576,0.0,0.0
2016-02-19,176.07000732421875,175.27999877929688,176.1999969482422,174.64999389648438,176.07000732421875,1136900.0,1947.6930247802738,0,10.922944213867595,1936.7700805664062,11,-2.6153487609863024,2000,DeployReady,62.824041017613176,174.838,173.138,,,,184.63999938964844,0.4531,VOO,0.5839,DeployReady,0.8101,0.4625,0.0,0.0
2016-02-20,176.07000732421875,175.27999877929688,176.1999969482422,174.64999389648438,176.07000732421875,1136900.0,1947.6930247802738,0,10.922944213867595,1936.7700805664062,11,-2.6153487609863024,2000,DeployReady,62.824041017613176,175.824,173.054,,,,184.63999938964844,0.4561,VOO,0.5839,DeployReady,0.8101,0.4625,0.0,0.0
2016-02-21,176.07000732421875,175.27999877929688,176.1999969482422,174.64999389648438,176.07000732421875,1136900.0,1947.6930247802738,0,10.922944213867595,1936.7700805664062,11,-2.6153487609863024,2000,DeployReady,62.824041017613176,176.236,172.978,,,,184.63999938964844,0.4374,VOO,0.5839,DeployReady,0.8101,0.4625,0.0,0.0
2016-02-22,178.58999633789062,177.77999877929688,178.75,177.7100067138672,178.58999633789062,2603100.0,1975.4129039306645,0,10.922944213867595,1964.4899597167969,11,-1.2293548034667756,2000,RiskWatch,79.20322526138794,176.582,173.189,,,,184.63999938964844,0.4973,VOO,0.6018,RiskWatch,0.7948,0.4755,0.0,0.0
2016-02-23,176.35000610351562,177.9199981689453,178.19000244140625,176.22000122070312,176.35000610351562,2076000.0,1950.7730113525395,0,10.922944213867595,1939.8500671386719,11,-2.461349432373028,2000,DeployReady,68.70590093805734,176.63,173.237,,,,184.63999938964844,0.4282,VOO,0.5989,DeployReady,0.8171,0.4999,0.0,0.0
2016-02-24,177.17999267578125,174.7899932861328,177.4499969482422,173.60000610351562,177.17999267578125,2599800.0,1959.9028636474613,0,10.922944213867595,1948.9799194335938,11,-2.004856817626932,2000,DeployReady,70.59819374216393,176.852,173.3155,,,,184.63999938964844,0.3931,VOO,0.6065,DeployReady,0.8135,0.5109,0.0,0.0
2016-02-25,179.30999755859375,177.6999969482422,179.30999755859375,176.8300018310547,179.30999755859375,2546000.0,1983.3329173583988,0,10.922944213867595,1972.4099731445312,11,-0.8333541320800553,2000,RiskWatch,82.85235389056656,177.5,173.6655,,,,184.63999938964844,0.4272,VOO,0.6276,RiskWatch,0.7961,0.5263,0.0,0.0
2016-02-26,178.97999572753906,180.1999969482422,180.3600006103516,178.74000549316406,178.97999572753906,2560800.0,1979.7028972167973,0,10.922944213867595,1968.7799530029297,11,-1.0148551391601313,2000,RiskWatch,76.92312529212892,178.082,173.999,,,,184.63999938964844,0.4124,VOO,0.6122,RiskWatch,0.7982,0.5416,0.0,0.0
2016-02-27,178.97999572753906,180.1999969482422,180.3600006103516,178.74000549316406,178.97999572753906,2560800.0,1979.7028972167973,0,10.922944213867595,1968.7799530029297,11,-1.0148551391601313,2000,RiskWatch,76.92312529212892,178.16,174.3325,,,,184.63999938964844,0.3789,VOO,0.6122,RiskWatch,0.7982,0.5416,0.0,0.0
2016-02-28,178.97999572753906,180.1999969482422,180.3600006103516,178.74000549316406,178.97999572753906,2560800.0,1979.7028972167973,0,10.922944213867595,1968.7799530029297,11,-1.0148551391601313,2000,RiskWatch,76.92312529212892,178.686,174.7845,,,,184.63999938964844,0.3346,VOO,0.6122,RiskWatch,0.7982,0.5416,0.0,0.0
2016-02-29,177.3800048828125,178.94000244140625,179.9499969482422,177.3800048828125,177.3800048828125,3128400.0,1962.102997924805,0,10.922944213867595,1951.1800537109375,11,-1.8948501037597487,2000,DeployReady,69.3069980048326,178.726,175.154,,,,184.63999938964844,0.2276,VOO,0.5943,DeployReady,0.8087,0.5546,0.0,0.0
2016-03-01,181.75,178.83999633789062,181.75,178.3300018310547,181.75,3041400.0,3009.2641942138675,0,101.26419421386765,2908.0,16,0.30880647379558646,3000,"cash_3%_Buy 100% of cash (5 shares - DCA Strategy) Monthly invest 33.3% of total investment ($1,000.00)",71.91399759625978,179.214,175.7475,,,,184.63999938964844,0.3012,VOO,0.627,RiskWatch,0.765,0.5658,0.0,0.0
2016-03-02,182.5200042724609,181.3600006103516,182.5399932861328,180.9100036621093,182.5200042724609,3839200.0,3021.584262573242,0,101.26419421386765,2920.3200683593745,16,0.7194754191080621,3000,RiskWatch,68.16437620954152,179.922,176.4885,,,,184.63999938964844,0.3533,VOO,0.6218,RiskWatch,0.7534,0.5739,0.0,0.0
2016-03-03,183.19000244140625,182.2700042724609,183.22999572753903,181.6999969482422,183.19000244140625,3150400.0,3032.3042332763675,0,101.26419421386765,2931.0400390625,16,1.0768077758789074,3000,RiskWatch,72.83878303414534,180.764,177.091,175.3623,,,184.63999938964844,0.3846,VOO,0.6283,RiskWatch,0.7455,0.5716,0.0,0.0
2016-03-04,183.77999877929688,183.4499969482422,184.6600036621093,182.5500030517578,183.77999877929688,2821000.0,3041.7441746826175,0,101.26419421386765,2940.47998046875,16,1.3914724894205754,3000,RiskWatch,74.01872890621286,181.724,177.723,175.3535,,,184.63999938964844,0.3974,VOO,0.6144,RiskWatch,0.7126,0.5908,0.0,0.0
2016-03-05,183.77999877929688,183.4499969482422,184.6600036621093,182.5500030517578,183.77999877929688,2821000.0,3041.7441746826175,0,101.26419421386765,2940.47998046875,16,1.3914724894205754,3000,RiskWatch,74.01872890621286,183.004,178.355,175.3392,,,184.63999938964844,0.3762,VOO,0.6144,RiskWatch,0.7126,0.5908,0.0,0.0
2016-03-06,183.77999877929688,183.4499969482422,184.6600036621093,182.5500030517578,183.77999877929688,2821000.0,3041.7441746826175,0,101.26419421386765,2940.47998046875,16,1.3914724894205754,3000,RiskWatch,74.01872890621286,183.41,178.987,175.3638,,,184.63999938964844,0.334,VOO,0.6144,RiskWatch,0.7126,0.5908,0.0,0.0
2016-03-07,183.97999572753903,182.8500061035156,184.38999938964844,182.75,183.97999572753903,3449900.0,3044.944125854492,0,101.26419421386765,2943.6799316406245,16,1.4981375284830678,3000,RiskWatch,69.62859813271062,183.702,179.4855,175.4658,,,184.63999938964844,0.2872,VOO,0.6092,RiskWatch,0.7185,0.6053,0.0,0.0
2016-03-08,181.9100036621093,182.8300018310547,183.3300018310547,181.77999877929688,181.9100036621093,3385400.0,3011.824252807616,0,101.26419421386765,2910.5600585937486,16,0.3941417602538744,3000,RiskWatch,70.50151575507523,183.446,179.738,175.5648,,,184.63999938964844,0.1597,VOO,0.6127,RiskWatch,0.7478,0.6091,0.0,0.0
2016-03-09,182.9100036621093,182.8500061035156,183.22000122070312,182.009994506836,182.9100036621093,1641600.0,3027.824252807616,0,101.26419421386765,2926.5600585937486,16,0.9274750935872156,3000,RiskWatch,70.86678491411466,183.272,180.078,175.6805,,,184.63999938964844,0.0962,VOO,0.6171,RiskWatch,0.736,0.6224,0.0,0.0
2016-03-10,183.009994506836,183.3800048828125,184.38999938964844,181.02999877929688,183.009994506836,2090500.0,3029.4241063232434,0,101.26419421386765,2928.159912109376,16,0.980803544108122,3000,RiskWatch,65.8119981376399,183.118,180.425,175.7978,,,184.63999938964844,0.0441,VOO,0.6174,RiskWatch,0.7291,0.6296,0.0,0.0
2016-03-11,185.97999572753903,184.57000732421875,186.009994506836,184.4600067138672,185.97999572753903,2231000.0,3076.944125854492,0,101.26419421386765,2975.6799316406245,16,2.564804195149728,3000,RiskWatch,74.40731061605621,183.558,180.9205,175.9643,,,185.97999572753903,0.1023,VOO,0.634,RiskWatch,0.7047,0.6327,0.0,0.0
2016-03-12,185.97999572753903,184.57000732421875,186.009994506836,184.4600067138672,185.97999572753903,2231000.0,3076.944125854492,0,101.26419421386765,2975.6799316406245,16,2.564804195149728,3000,RiskWatch,74.40731061605621,183.958,181.416,176.1065,,,185.97999572753903,0.1219,VOO,0.634,RiskWatch,0.7047,0.6327,0.0,0.0
2016-03-13,185.97999572753903,184.57000732421875,186.009994506836,184.4600067138672,185.97999572753903,2231000.0,3076.944125854492,0,101.26419421386765,2975.6799316406245,16,2.564804195149728,3000,RiskWatch,74.40731061605621,184.772,181.7855,176.321,,,185.97999572753903,0.1161,VOO,0.634,RiskWatch,0.7047,0.6327,0.0,0.0
2016-03-14,185.6999969482422,185.3999938964844,186.1999969482422,185.07000732421875,185.6999969482422,1412800.0,3072.4641453857425,0,101.26419421386765,2971.199951171875,16,2.4154715128580806,3000,RiskWatch,81.95087878848238,185.33,182.253,176.484,,,185.97999572753903,0.0848,VOO,0.6219,RiskWatch,0.7121,0.6033,0.0,0.0
2016-03-15,185.4600067138672,184.6999969482422,185.4600067138672,184.4199981689453,185.4600067138672,1325300.0,3068.6243016357425,0,101.26419421386765,2967.360107421875,16,2.287476721191428,3000,RiskWatch,70.86625255529815,185.82,182.667,176.7058,,,185.97999572753903,0.0405,VOO,0.6308,RiskWatch,0.712,0.5746,0.0,0.0
2016-03-16,186.57000732421875,184.8800048828125,186.92999267578125,184.8600006103516,186.57000732421875,2700700.0,3086.3843114013675,0,101.26419421386765,2985.1201171875,16,2.8794770467122532,3000,RiskWatch,71.93942750394692,185.938,183.03,176.9462,,,186.57000732421875,0.0371,VOO,0.6477,RiskWatch,0.6778,0.5585,0.0,0.0
2016-03-17,187.75,186.4199981689453,188.2400054931641,186.0,187.75,1937300.0,3105.2641942138675,0,101.26419421386765,3004.0,16,3.5088064737955893,3000,RiskWatch,73.40870851205811,186.292,183.4685,177.2062,,,187.75,0.0617,VOO,0.6559,RiskWatch,0.6687,0.579,0.0,0.0
2016-03-18,188.4499969482422,188.3500061035156,188.7899932861328,187.9100036621093,188.4499969482422,2623400.0,3116.4641453857425,0,101.26419421386765,3015.199951171875,16,3.882138179524741,3000,RiskWatch,73.70566994099381,186.786,183.942,177.4778,,,188.4499969482422,0.0855,VOO,0.668,RiskWatch,0.653,0.5806,0.0,0.0
2016-03-19,188.4499969482422,188.3500061035156,188.7899932861328,187.9100036621093,188.4499969482422,2623400.0,3116.4641453857425,0,101.26419421386765,3015.199951171875,16,3.882138179524741,3000,RiskWatch,73.70566994099381,187.336,184.4155,177.7463,,,188.4499969482422,0.0833,VOO,0.668,RiskWatch,0.653,0.5806,0.0,0.0
2016-03-20,188.4499969482422,188.3500061035156,188.7899932861328,187.9100036621093,188.4499969482422,2623400.0,3116.4641453857425,0,101.26419421386765,3015.199951171875,16,3.882138179524741,3000,RiskWatch,73.70566994099381,187.934,184.969,178.0485,,,188.4499969482422,0.0647,VOO,0.668,RiskWatch,0.653,0.5806,0.0,0.0
2016-03-21,187.72999572753903,187.17999267578125,187.94000244140625,186.9100036621093,187.72999572753903,1535400.0,3121.040125854492,0,117.36019421386766,3003.6799316406245,16,4.034670861816414,3000,Dividend_1.01,68.08106461685134,188.166,185.268,178.3248,,,188.4499969482422,0.0123,VOO,0.6582,Neutral,0.6439,0.5929,1.006,1.006
2016-03-22,187.6300048828125,186.88999938964844,188.2100067138672,186.7100067138672,187.6300048828125,1521600.0,3119.4402723388675,0,117.36019421386766,3002.080078125,16,3.981342411295574,3000,Neutral,84.04777475022746,188.142,185.5235,178.541,,,188.4499969482422,-0.0374,VOO,0.6542,Neutral,0.6495,0.6269,0.0,0.0
2016-03-23,186.42999267578125,187.17999267578125,187.3600006103516,186.17999267578125,186.42999267578125,1633300.0,3100.2400770263675,0,117.36019421386766,2982.8798828125,16,3.341335900878928,3000,RiskWatch,70.46511050233539,187.738,185.6855,178.7372,,,188.4499969482422,-0.1201,VOO,0.6495,RiskWatch,0.668,0.6144,0.0,0.0
2016-03-24,186.3000030517578,185.25,186.32000732421875,185.009994506836,186.3000030517578,1874800.0,3098.1602430419925,0,117.36019421386766,2980.800048828125,16,3.2720081013997593,3000,RiskWatch,69.06151980112233,187.308,185.8115,178.9312,,,188.4499969482422,-0.1823,VOO,0.64,RiskWatch,0.6597,0.5829,0.0,0.0
2016-03-25,186.3000030517578,185.25,186.32000732421875,185.009994506836,186.3000030517578,1874800.0,3098.1602430419925,0,117.36019421386766,2980.800048828125,16,3.2720081013997593,3000,RiskWatch,52.8269332384375,186.878,185.9375,179.1683,,,188.4499969482422,-0.2235,VOO,0.6354,RiskWatch,0.661,0.5641,0.0,0.0
